,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,1718,Southampton,2017-12-16 Chelsea-Southampton,2017-12-16,Matchweek 18,Sat,Away,L,0,1,Chelsea,510,467,41,10,3,3,13,17,4,2,2,0,405,2,11,15:00:00
ENG-Premier League,1718,Southampton,2017-12-23 Southampton-Huddersfield,2017-12-23,Matchweek 19,Sat,Home,D,1,1,Huddersfield,441,380,58,13,2,4,23,30,9,3,5,0,297,3,13,15:00:00
ENG-Premier League,1718,Southampton,2017-12-26 Tottenham-Southampton,2017-12-26,Matchweek 20,Tue,Away,L,2,5,Tottenham,398,349,48,9,2,8,22,14,8,5,2,0,283,1,13,12:30:00
ENG-Premier League,1718,Southampton,2017-12-30 Manchester Utd-Southampton,2017-12-30,Matchweek 21,Sat,Away,D,0,0,Manchester Utd,464,417,45,12,1,2,21,16,7,5,1,0,343,2,10,17:30:00
ENG-Premier League,1718,Southampton,2018-01-02 Southampton-Crystal Palace,2018-01-02,Matchweek 22,Tue,Home,L,1,2,Crystal Palace,604,553,50,11,1,2,16,25,4,1,2,0,471,1,15,19:45:00
ENG-Premier League,1718,Southampton,2018-01-13 Watford-Southampton,2018-01-13,Matchweek 23,Sat,Away,D,2,2,Watford,421,367,51,11,1,3,19,22,4,1,3,0,277,3,8,15:00:00
ENG-Premier League,1718,Southampton,2018-01-21 Southampton-Tottenham,2018-01-21,Matchweek 24,Sun,Home,D,1,1,Tottenham,384,331,51,16,5,9,15,21,2,1,1,0,261,2,9,16:00:00
ENG-Premier League,1718,Southampton,2018-01-31 Southampton-Brighton,2018-01-31,Matchweek 25,Wed,Home,D,1,1,Brighton,659,606,53,13,2,2,37,26,7,1,5,0,524,0,16,19:45:00
ENG-Premier League,1718,Southampton,2018-02-03 West Brom-Southampton,2018-02-03,Matchweek 26,Sat,Away,W,3,2,West Brom,573,516,55,11,3,9,22,25,7,6,0,0,436,2,15,15:00:00
ENG-Premier League,1718,Southampton,2018-02-11 Southampton-Liverpool,2018-02-11,Matchweek 27,Sun,Home,L,0,2,Liverpool,601,544,52,7,0,7,21,26,3,2,1,0,460,5,18,16:30:00
ENG-Premier League,1718,Southampton,2018-02-24 Burnley-Southampton,2018-02-24,Matchweek 28,Sat,Away,D,1,1,Burnley,422,370,52,9,1,6,15,26,5,2,1,1,282,0,8,15:00:00
ENG-Premier League,1718,Southampton,2018-03-03 Southampton-Stoke City,2018-03-03,Matchweek 29,Sat,Home,D,0,0,Stoke City,506,431,73,14,2,4,44,32,15,11,0,1,376,2,16,15:00:00
ENG-Premier League,1718,Southampton,2018-03-10 Newcastle Utd-Southampton,2018-03-10,Matchweek 30,Sat,Away,L,0,3,Newcastle Utd,583,510,72,11,0,3,24,43,6,3,3,0,425,1,14,15:00:00
ENG-Premier League,1718,Southampton,2018-03-31 West Ham-Southampton,2018-03-31,Matchweek 32,Sat,Away,L,0,3,West Ham,447,394,53,10,1,0,19,22,9,5,3,0,320,0,7,15:00:00
ENG-Premier League,1718,Southampton,2018-04-08 Arsenal-Southampton,2018-04-08,Matchweek 33,Sun,Away,L,2,3,Arsenal,418,370,46,12,1,5,23,19,6,5,1,0,289,2,9,14:15:00
ENG-Premier League,1718,Southampton,2018-04-14 Southampton-Chelsea,2018-04-14,Matchweek 34,Sat,Home,L,2,3,Chelsea,427,371,55,16,2,4,20,25,4,3,1,0,305,1,14,12:30:00
ENG-Premier League,1718,Southampton,2018-04-19 Leicester City-Southampton,2018-04-19,Matchweek 35,Thu,Away,D,0,0,Leicester City,444,381,61,13,0,7,20,35,3,1,2,0,316,2,15,19:45:00
ENG-Premier League,1718,Southampton,2018-04-28 Southampton-Bournemouth,2018-04-28,Matchweek 36,Sat,Home,W,2,1,Bournemouth,377,336,40,13,1,3,12,13,5,1,3,0,261,1,3,15:00:00
ENG-Premier League,1718,Southampton,2018-05-05 Everton-Southampton,2018-05-05,Matchweek 37,Sat,Away,D,1,1,Everton,398,345,49,13,2,6,12,21,4,1,2,1,286,4,4,17:30:00
ENG-Premier League,1718,Southampton,2018-05-08 Swansea City-Southampton,2018-05-08,Matchweek 31,Tue,Away,W,1,0,Swansea City,412,367,45,9,1,1,18,20,6,1,5,0,284,0,12,19:45:00
ENG-Premier League,1718,Southampton,2018-05-13 Southampton-Manchester City,2018-05-13,Matchweek 38,Sun,Home,L,0,1,Manchester City,295,243,48,12,1,2,11,21,1,1,0,0,191,4,10,15:00:00
ENG-Premier League,1718,Stoke City,2017-08-12 Everton-Stoke City,2017-08-12,Matchweek 1,Sat,Away,L,0,1,Everton,356,291,59,15,0,1,27,27,7,4,2,1,233,6,8,15:00:00
ENG-Premier League,1718,Stoke City,2017-08-19 Stoke City-Arsenal,2017-08-19,Matchweek 2,Sat,Home,W,1,0,Arsenal,243,197,42,14,2,3,10,13,2,1,0,0,151,4,3,17:30:00
ENG-Premier League,1718,Stoke City,2017-08-27 West Brom-Stoke City,2017-08-27,Matchweek 3,Sun,Away,D,1,1,West Brom,485,441,44,12,0,11,22,19,4,3,1,0,406,0,6,13:30:00
ENG-Premier League,1718,Stoke City,2017-09-09 Stoke City-Manchester Utd,2017-09-09,Matchweek 4,Sat,Home,D,2,2,Manchester Utd,363,320,42,14,3,3,14,13,5,5,0,0,271,1,4,17:30:00
ENG-Premier League,1718,Stoke City,2017-09-16 Newcastle Utd-Stoke City,2017-09-16,Matchweek 5,Sat,Away,L,1,2,Newcastle Utd,471,397,73,14,3,6,14,43,5,1,3,0,352,1,14,15:00:00
ENG-Premier League,1718,Stoke City,2017-09-23 Stoke City-Chelsea,2017-09-23,Matchweek 6,Sat,Home,L,0,4,Chelsea,468,414,54,14,0,0,27,27,5,3,2,0,354,0,15,15:00:00
ENG-Premier League,1718,Stoke City,2017-09-30 Stoke City-Southampton,2017-09-30,Matchweek 7,Sat,Home,W,2,1,Southampton,295,239,55,12,0,3,10,21,5,2,3,0,189,1,7,15:00:00
ENG-Premier League,1718,Stoke City,2017-10-14 Manchester City-Stoke City,2017-10-14,Matchweek 8,Sat,Away,L,2,7,Manchester City,252,207,44,7,0,1,2,13,0,0,0,0,167,1,2,15:00:00
ENG-Premier League,1718,Stoke City,2017-10-21 Stoke City-Bournemouth,2017-10-21,Matchweek 9,Sat,Home,L,1,2,Bournemouth,476,413,59,11,0,7,33,30,8,3,5,0,319,4,10,15:00:00
ENG-Premier League,1718,Stoke City,2017-10-28 Watford-Stoke City,2017-10-28,Matchweek 10,Sat,Away,W,1,0,Watford,280,228,50,14,1,1,3,26,1,0,0,0,170,2,8,15:00:00
ENG-Premier League,1718,Stoke City,2017-11-04 Stoke City-Leicester City,2017-11-04,Matchweek 11,Sat,Home,D,2,2,Leicester City,429,372,57,13,2,3,20,28,4,1,3,0,308,0,13,12:30:00
ENG-Premier League,1718,Stoke City,2017-11-20 Brighton-Stoke City,2017-11-20,Matchweek 12,Mon,Away,D,2,2,Brighton,448,389,58,16,0,2,23,24,7,6,1,0,343,1,10,20:00:00
ENG-Premier League,1718,Stoke City,2017-11-25 Crystal Palace-Stoke City,2017-11-25,Matchweek 13,Sat,Away,L,1,2,Crystal Palace,483,421,61,10,4,4,15,38,2,1,0,0,363,1,12,15:00:00
ENG-Premier League,1718,Stoke City,2017-11-29 Stoke City-Liverpool,2017-11-29,Matchweek 14,Wed,Home,L,0,3,Liverpool,404,350,50,10,0,0,21,24,5,5,0,0,270,4,14,20:00:00
ENG-Premier League,1718,Stoke City,2017-12-02 Stoke City-Swansea City,2017-12-02,Matchweek 15,Sat,Home,W,2,1,Swansea City,423,369,51,9,1,9,12,29,2,1,1,0,324,3,6,15:00:00
ENG-Premier League,1718,Stoke City,2017-12-09 Tottenham-Stoke City,2017-12-09,Matchweek 16,Sat,Away,L,1,5,Tottenham,298,244,52,19,2,3,16,12,6,5,0,1,182,2,6,15:00:00
ENG-Premier League,1718,Stoke City,2017-12-12 Burnley-Stoke City,2017-12-12,Matchweek 17,Tue,Away,L,0,1,Burnley,425,365,58,10,0,2,14,29,4,2,2,0,262,2,10,19:45:00
ENG-Premier League,1718,Stoke City,2017-12-16 Stoke City-West Ham,2017-12-16,Matchweek 18,Sat,Home,L,0,3,West Ham,486,429,57,14,0,3,30,21,7,1,6,0,363,0,15,16:00:00
ENG-Premier League,1718,Stoke City,2017-12-23 Stoke City-West Brom,2017-12-23,Matchweek 19,Sat,Home,W,3,1,West Brom,403,352,51,12,1,6,18,24,1,0,1,0,288,0,7,15:00:00
ENG-Premier League,1718,Stoke City,2017-12-26 Huddersfield-Stoke City,2017-12-26,Matchweek 20,Tue,Away,D,1,1,Huddersfield,403,356,45,11,2,3,13,16,5,0,4,0,297,2,12,15:00:00
ENG-Premier League,1718,Stoke City,2017-12-30 Chelsea-Stoke City,2017-12-30,Matchweek 21,Sat,Away,L,0,5,Chelsea,499,459,38,8,1,2,5,11,0,0,0,0,413,2,2,15:00:00
ENG-Premier League,1718,Stoke City,2018-01-01 Stoke City-Newcastle Utd,2018-01-01,Matchweek 22,Mon,Home,L,0,1,Newcastle Utd,525,473,50,10,1,5,28,20,10,6,4,0,384,2,10,15:00:00
ENG-Premier League,1718,Stoke City,2018-01-15 Manchester Utd-Stoke City,2018-01-15,Matchweek 23,Mon,Away,L,0,3,Manchester Utd,422,378,44,18,0,5,9,13,1,0,0,1,345,0,4,20:00:00
ENG-Premier League,1718,Stoke City,2018-01-20 Stoke City-Huddersfield,2018-01-20,Matchweek 24,Sat,Home,W,2,0,Huddersfield,391,331,50,10,0,3,15,29,3,2,0,1,231,10,7,15:00:00
ENG-Premier League,1718,Stoke City,2018-01-31 Stoke City-Watford,2018-01-31,Matchweek 25,Wed,Home,D,0,0,Watford,330,274,51,10,1,1,13,30,2,1,1,0,186,5,6,20:00:00
ENG-Premier League,1718,Stoke City,2018-02-03 Bournemouth-Stoke City,2018-02-03,Matchweek 26,Sat,Away,L,1,2,Bournemouth,376,321,49,16,0,2,15,26,1,0,1,0,247,6,11,15:00:00
ENG-Premier League,1718,Stoke City,2018-02-10 Stoke City-Brighton,2018-02-10,Matchweek 27,Sat,Home,D,1,1,Brighton,545,469,74,12,0,3,31,40,7,5,1,1,393,2,10,15:00:00
ENG-Premier League,1718,Stoke City,2018-02-24 Leicester City-Stoke City,2018-02-24,Matchweek 28,Sat,Away,D,1,1,Leicester City,301,244,55,9,0,2,9,31,1,0,0,1,160,2,11,12:30:00
ENG-Premier League,1718,Stoke City,2018-03-03 Southampton-Stoke City,2018-03-03,Matchweek 29,Sat,Away,D,0,0,Southampton,276,227,47,9,2,2,12,22,4,1,0,2,180,2,4,15:00:00
ENG-Premier League,1718,Stoke City,2018-03-12 Stoke City-Manchester City,2018-03-12,Matchweek 30,Mon,Home,L,0,2,Manchester City,282,226,54,12,0,2,10,25,3,1,0,2,181,2,5,20:00:00
ENG-Premier League,1718,Stoke City,2018-03-17 Stoke City-Everton,2018-03-17,Matchweek 31,Sat,Home,L,1,2,Everton,363,326,37,16,0,2,11,8,1,0,0,1,259,0,7,15:00:00
ENG-Premier League,1718,Stoke City,2018-04-01 Arsenal-Stoke City,2018-04-01,Matchweek 32,Sun,Away,L,0,3,Arsenal,316,265,48,10,0,1,17,21,5,4,1,0,200,3,10,13:30:00
ENG-Premier League,1718,Stoke City,2018-04-07 Stoke City-Tottenham,2018-04-07,Matchweek 33,Sat,Home,L,1,2,Tottenham,310,254,54,10,0,1,20,25,6,6,0,0,188,2,7,15:00:00
ENG-Premier League,1718,Stoke City,2018-04-16 West Ham-Stoke City,2018-04-16,Matchweek 34,Mon,Away,D,1,1,West Ham,319,271,45,20,0,2,11,17,1,1,0,0,217,3,4,20:00:00
ENG-Premier League,1718,Stoke City,2018-04-22 Stoke City-Burnley,2018-04-22,Matchweek 35,Sun,Home,D,1,1,Burnley,379,326,51,5,3,1,22,29,3,1,2,0,215,2,9,13:30:00
ENG-Premier League,1718,Stoke City,2018-04-28 Liverpool-Stoke City,2018-04-28,Matchweek 36,Sat,Away,D,0,0,Liverpool,284,235,47,9,2,1,8,21,2,1,1,0,154,2,10,12:30:00
ENG-Premier League,1718,Stoke City,2018-05-05 Stoke City-Crystal Palace,2018-05-05,Matchweek 37,Sat,Home,L,1,2,Crystal Palace,318,266,50,13,1,3,13,19,1,0,1,0,203,2,9,12:30:00
ENG-Premier League,1718,Stoke City,2018-05-13 Swansea City-Stoke City,2018-05-13,Matchweek 38,Sun,Away,W,2,1,Swansea City,442,405,32,12,1,2,5,11,0,0,0,0,354,5,12,15:00:00
ENG-Premier League,1718,Swansea City,2017-08-12 Southampton-Swansea City,2017-08-12,Matchweek 1,Sat,Away,D,0,0,Southampton,392,343,48,10,0,5,8,15,0,0,0,0,301,1,6,15:00:00
ENG-Premier League,1718,Swansea City,2017-08-19 Swansea City-Manchester Utd,2017-08-19,Matchweek 2,Sat,Home,L,0,4,Manchester Utd,458,407,50,11,2,7,22,23,3,2,1,0,343,1,16,12:30:00
ENG-Premier League,1718,Swansea City,2017-08-26 Crystal Palace-Swansea City,2017-08-26,Matchweek 3,Sat,Away,W,2,0,Crystal Palace,494,441,50,9,1,8,5,20,1,0,1,0,390,3,3,15:00:00
ENG-Premier League,1718,Swansea City,2017-09-10 Swansea City-Newcastle Utd,2017-09-10,Matchweek 4,Sun,Home,L,0,1,Newcastle Utd,587,538,48,13,1,6,31,21,7,3,3,1,462,1,9,16:00:00
ENG-Premier League,1718,Swansea City,2017-09-16 Tottenham-Swansea City,2017-09-16,Matchweek 5,Sat,Away,D,0,0,Tottenham,277,236,41,11,1,0,9,7,1,1,0,0,176,0,8,17:30:00
ENG-Premier League,1718,Swansea City,2017-09-23 Swansea City-Watford,2017-09-23,Matchweek 6,Sat,Home,L,1,2,Watford,490,436,54,18,0,7,33,24,5,1,3,1,356,0,6,15:00:00
ENG-Premier League,1718,Swansea City,2017-09-30 West Ham-Swansea City,2017-09-30,Matchweek 7,Sat,Away,L,0,1,West Ham,558,506,52,15,0,4,21,29,1,1,0,0,437,0,8,15:00:00
ENG-Premier League,1718,Swansea City,2017-10-14 Swansea City-Huddersfield,2017-10-14,Matchweek 8,Sat,Home,W,2,0,Huddersfield,403,351,51,15,1,4,17,23,5,3,2,0,305,1,6,15:00:00
ENG-Premier League,1718,Swansea City,2017-10-21 Swansea City-Leicester City,2017-10-21,Matchweek 9,Sat,Home,L,1,2,Leicester City,535,478,57,11,0,4,35,31,7,6,1,0,421,0,12,15:00:00
ENG-Premier League,1718,Swansea City,2017-10-28 Arsenal-Swansea City,2017-10-28,Matchweek 10,Sat,Away,L,1,2,Arsenal,327,275,51,11,1,1,7,17,2,2,0,0,232,1,4,15:00:00
ENG-Premier League,1718,Swansea City,2017-11-04 Swansea City-Brighton,2017-11-04,Matchweek 11,Sat,Home,L,0,1,Brighton,523,469,53,14,2,3,31,22,8,5,3,0,404,1,7,15:00:00
ENG-Premier League,1718,Swansea City,2017-11-18 Burnley-Swansea City,2017-11-18,Matchweek 12,Sat,Away,L,0,2,Burnley,531,476,54,14,0,4,26,25,6,5,0,0,416,1,11,15:00:00
ENG-Premier League,1718,Swansea City,2017-11-25 Swansea City-Bournemouth,2017-11-25,Matchweek 13,Sat,Home,D,0,0,Bournemouth,492,447,42,7,1,1,18,23,4,4,0,0,369,3,12,15:00:00
ENG-Premier League,1718,Swansea City,2017-11-29 Chelsea-Swansea City,2017-11-29,Matchweek 14,Wed,Away,L,0,1,Chelsea,438,394,44,9,1,2,11,22,1,1,0,0,330,0,10,19:45:00
ENG-Premier League,1718,Swansea City,2017-12-02 Stoke City-Swansea City,2017-12-02,Matchweek 15,Sat,Away,L,1,2,Stoke City,519,466,53,15,0,2,31,23,6,6,0,0,399,0,11,15:00:00
ENG-Premier League,1718,Swansea City,2017-12-09 Swansea City-West Brom,2017-12-09,Matchweek 16,Sat,Home,W,1,0,West Brom,522,464,57,18,0,5,29,25,6,4,2,0,395,1,10,15:00:00
ENG-Premier League,1718,Swansea City,2017-12-13 Swansea City-Manchester City,2017-12-13,Matchweek 17,Wed,Home,L,0,4,Manchester City,253,203,48,7,0,1,8,17,2,2,0,0,172,2,4,19:45:00
ENG-Premier League,1718,Swansea City,2017-12-18 Everton-Swansea City,2017-12-18,Matchweek 18,Mon,Away,L,1,3,Everton,471,416,55,12,0,3,10,29,3,1,1,0,356,0,9,20:00:00
ENG-Premier League,1718,Swansea City,2017-12-23 Swansea City-Crystal Palace,2017-12-23,Matchweek 19,Sat,Home,D,1,1,Crystal Palace,646,603,42,11,0,3,27,18,6,4,2,0,528,1,12,15:00:00
ENG-Premier League,1718,Swansea City,2017-12-26 Liverpool-Swansea City,2017-12-26,Matchweek 20,Tue,Away,L,0,5,Liverpool,527,481,46,8,0,2,9,17,2,1,1,0,444,0,10,17:30:00
ENG-Premier League,1718,Swansea City,2017-12-30 Watford-Swansea City,2017-12-30,Matchweek 21,Sat,Away,W,2,1,Watford,521,462,57,17,0,5,16,22,8,2,2,0,421,2,12,15:00:00
ENG-Premier League,1718,Swansea City,2018-01-02 Swansea City-Tottenham,2018-01-02,Matchweek 22,Tue,Home,L,0,2,Tottenham,352,302,46,10,0,5,17,16,6,3,3,0,250,4,6,19:45:00
ENG-Premier League,1718,Swansea City,2018-01-13 Newcastle Utd-Swansea City,2018-01-13,Matchweek 23,Sat,Away,D,1,1,Newcastle Utd,559,498,61,13,0,4,21,30,5,4,1,0,440,0,16,15:00:00
ENG-Premier League,1718,Swansea City,2018-01-22 Swansea City-Liverpool,2018-01-22,Matchweek 24,Mon,Home,W,1,0,Liverpool,328,280,47,10,0,5,10,17,3,3,0,0,222,1,13,20:00:00
ENG-Premier League,1718,Swansea City,2018-01-30 Swansea City-Arsenal,2018-01-30,Matchweek 25,Tue,Home,W,3,1,Arsenal,333,295,38,11,4,4,12,14,4,2,0,0,238,0,9,19:45:00
ENG-Premier League,1718,Swansea City,2018-02-03 Leicester City-Swansea City,2018-02-03,Matchweek 26,Sat,Away,D,1,1,Leicester City,387,333,54,14,0,5,16,26,3,1,2,0,275,0,14,15:00:00
ENG-Premier League,1718,Swansea City,2018-02-10 Swansea City-Burnley,2018-02-10,Matchweek 27,Sat,Home,W,1,0,Burnley,517,469,46,8,0,7,22,23,5,2,1,0,394,2,9,15:00:00
ENG-Premier League,1718,Swansea City,2018-02-24 Brighton-Swansea City,2018-02-24,Matchweek 28,Sat,Away,L,1,4,Brighton,484,419,65,20,0,5,16,27,5,5,0,0,367,0,5,15:00:00
ENG-Premier League,1718,Swansea City,2018-03-03 Swansea City-West Ham,2018-03-03,Matchweek 29,Sat,Home,W,4,1,West Ham,477,423,54,18,3,3,10,26,4,3,0,0,355,0,9,15:00:00
ENG-Premier League,1718,Swansea City,2018-03-10 Huddersfield-Swansea City,2018-03-10,Matchweek 30,Sat,Away,D,0,0,Huddersfield,194,143,48,10,0,1,4,18,0,0,0,0,101,3,3,15:00:00
ENG-Premier League,1718,Swansea City,2018-03-31 Manchester Utd-Swansea City,2018-03-31,Matchweek 32,Sat,Away,L,0,2,Manchester Utd,406,361,44,10,0,2,14,19,3,2,1,0,314,1,7,15:00:00
ENG-Premier League,1718,Swansea City,2018-04-07 West Brom-Swansea City,2018-04-07,Matchweek 33,Sat,Away,D,1,1,West Brom,493,440,52,21,0,9,13,20,1,1,0,0,381,1,10,15:00:00
ENG-Premier League,1718,Swansea City,2018-04-14 Swansea City-Everton,2018-04-14,Matchweek 34,Sat,Home,D,1,1,Everton,500,443,56,11,1,3,21,27,6,6,0,0,361,1,12,15:00:00
ENG-Premier League,1718,Swansea City,2018-04-22 Manchester City-Swansea City,2018-04-22,Matchweek 35,Sun,Away,L,0,5,Manchester City,228,190,37,9,1,3,6,14,1,1,0,0,157,1,2,16:30:00
ENG-Premier League,1718,Swansea City,2018-04-28 Swansea City-Chelsea,2018-04-28,Matchweek 36,Sat,Home,L,0,1,Chelsea,634,594,39,12,0,2,26,17,1,1,0,0,528,1,10,17:30:00
ENG-Premier League,1718,Swansea City,2018-05-05 Bournemouth-Swansea City,2018-05-05,Matchweek 37,Sat,Away,L,0,1,Bournemouth,498,442,55,14,1,3,23,24,6,6,0,0,357,1,16,15:00:00
ENG-Premier League,1718,Swansea City,2018-05-08 Swansea City-Southampton,2018-05-08,Matchweek 31,Tue,Home,L,0,1,Southampton,485,422,61,13,0,2,28,36,7,3,4,0,328,2,11,19:45:00
ENG-Premier League,1718,Swansea City,2018-05-13 Swansea City-Stoke City,2018-05-13,Matchweek 38,Sun,Home,L,1,2,Stoke City,598,554,43,12,2,1,31,18,6,2,2,0,498,1,9,15:00:00
ENG-Premier League,1718,Tottenham,2017-08-13 Newcastle Utd-Tottenham,2017-08-13,Matchweek 1,Sun,Away,W,2,0,Newcastle Utd,756,708,47,8,5,1,19,26,7,2,1,0,663,1,14,13:30:00
ENG-Premier League,1718,Tottenham,2017-08-20 Tottenham-Chelsea,2017-08-20,Matchweek 2,Sun,Home,L,1,2,Chelsea,659,591,68,21,0,4,37,25,14,8,3,0,536,0,18,16:00:00
ENG-Premier League,1718,Tottenham,2017-08-27 Tottenham-Burnley,2017-08-27,Matchweek 3,Sun,Home,D,1,1,Burnley,638,584,53,14,1,3,26,14,10,1,7,0,534,1,14,16:00:00
ENG-Premier League,1718,Tottenham,2017-09-09 Everton-Tottenham,2017-09-09,Matchweek 4,Sat,Away,W,3,0,Everton,507,455,49,17,0,11,17,22,3,1,2,0,395,3,6,15:00:00
ENG-Premier League,1718,Tottenham,2017-09-16 Tottenham-Swansea City,2017-09-16,Matchweek 5,Sat,Home,D,0,0,Swansea City,833,783,50,7,1,5,42,27,11,3,5,1,713,0,13,17:30:00
ENG-Premier League,1718,Tottenham,2017-09-23 West Ham-Tottenham,2017-09-23,Matchweek 6,Sat,Away,W,3,2,West Ham,447,385,57,14,5,2,16,29,3,0,3,0,323,5,13,12:30:00
ENG-Premier League,1718,Tottenham,2017-09-30 Huddersfield-Tottenham,2017-09-30,Matchweek 7,Sat,Away,W,4,0,Huddersfield,611,550,59,11,0,7,16,30,7,5,1,0,488,2,14,12:30:00
ENG-Premier League,1718,Tottenham,2017-10-14 Tottenham-Bournemouth,2017-10-14,Matchweek 8,Sat,Home,W,1,0,Bournemouth,757,699,55,7,0,14,32,32,9,6,3,0,653,3,7,15:00:00
ENG-Premier League,1718,Tottenham,2017-10-22 Tottenham-Liverpool,2017-10-22,Matchweek 9,Sun,Home,W,4,1,Liverpool,401,354,46,10,3,5,11,24,3,2,1,0,300,1,12,16:00:00
ENG-Premier League,1718,Tottenham,2017-10-28 Manchester Utd-Tottenham,2017-10-28,Matchweek 10,Sat,Away,L,0,1,Manchester Utd,558,502,55,14,2,4,17,29,3,0,3,0,415,1,13,12:30:00
ENG-Premier League,1718,Tottenham,2017-11-05 Tottenham-Crystal Palace,2017-11-05,Matchweek 11,Sun,Home,W,1,0,Crystal Palace,646,586,57,11,1,8,30,27,10,3,3,0,521,3,7,12:00:00
ENG-Premier League,1718,Tottenham,2017-11-18 Arsenal-Tottenham,2017-11-18,Matchweek 12,Sat,Away,L,0,2,Arsenal,604,543,60,19,4,4,20,28,4,0,0,2,472,1,8,12:30:00
ENG-Premier League,1718,Tottenham,2017-11-25 Tottenham-West Brom,2017-11-25,Matchweek 13,Sat,Home,D,1,1,West Brom,756,694,60,18,0,8,35,28,8,0,7,0,634,2,10,15:00:00
ENG-Premier League,1718,Tottenham,2017-11-28 Leicester City-Tottenham,2017-11-28,Matchweek 14,Tue,Away,L,1,2,Leicester City,618,565,52,9,4,7,27,25,9,1,7,0,498,1,9,19:45:00
ENG-Premier League,1718,Tottenham,2017-12-02 Watford-Tottenham,2017-12-02,Matchweek 15,Sat,Away,D,1,1,Watford,459,403,46,15,5,6,15,23,2,1,0,1,357,10,6,15:00:00
ENG-Premier League,1718,Tottenham,2017-12-09 Tottenham-Stoke City,2017-12-09,Matchweek 16,Sat,Home,W,5,1,Stoke City,713,661,45,10,8,4,26,17,12,1,3,0,605,7,9,15:00:00
ENG-Premier League,1718,Tottenham,2017-12-13 Tottenham-Brighton,2017-12-13,Matchweek 17,Wed,Home,W,2,0,Brighton,812,758,51,10,1,6,26,28,10,2,5,0,703,3,8,20:00:00
ENG-Premier League,1718,Tottenham,2017-12-16 Manchester City-Tottenham,2017-12-16,Matchweek 18,Sat,Away,L,1,4,Manchester City,449,388,59,17,1,3,7,26,1,1,0,0,351,2,12,17:30:00
ENG-Premier League,1718,Tottenham,2017-12-23 Burnley-Tottenham,2017-12-23,Matchweek 19,Sat,Away,W,3,0,Burnley,573,518,54,14,2,4,11,29,4,2,0,0,449,1,7,17:30:00
ENG-Premier League,1718,Tottenham,2017-12-26 Tottenham-Southampton,2017-12-26,Matchweek 20,Tue,Home,W,5,2,Southampton,523,476,46,15,4,4,9,15,3,3,0,0,425,1,14,12:30:00
ENG-Premier League,1718,Tottenham,2018-01-02 Swansea City-Tottenham,2018-01-02,Matchweek 22,Tue,Away,W,2,0,Swansea City,723,670,51,15,1,1,18,25,5,4,0,0,624,2,14,19:45:00
ENG-Premier League,1718,Tottenham,2018-01-04 Tottenham-West Ham,2018-01-04,Matchweek 21,Thu,Home,D,1,1,West Ham,736,681,52,9,4,5,27,32,7,5,2,0,595,3,15,20:00:00
ENG-Premier League,1718,Tottenham,2018-01-13 Tottenham-Everton,2018-01-13,Matchweek 23,Sat,Home,W,4,0,Everton,629,572,55,21,3,12,18,26,3,3,0,0,510,2,9,17:30:00
ENG-Premier League,1718,Tottenham,2018-01-21 Southampton-Tottenham,2018-01-21,Matchweek 24,Sun,Away,D,1,1,Southampton,542,487,54,10,1,3,24,24,9,5,2,0,430,1,18,16:00:00
ENG-Premier League,1718,Tottenham,2018-01-31 Tottenham-Manchester Utd,2018-01-31,Matchweek 25,Wed,Home,W,2,0,Manchester Utd,566,516,49,21,3,3,16,18,6,2,3,0,453,1,11,20:00:00
ENG-Premier League,1718,Tottenham,2018-02-04 Liverpool-Tottenham,2018-02-04,Matchweek 26,Sun,Away,D,2,2,Liverpool,647,592,53,15,3,7,27,20,7,5,1,0,499,2,20,16:30:00
ENG-Premier League,1718,Tottenham,2018-02-10 Tottenham-Arsenal,2018-02-10,Matchweek 27,Sat,Home,W,1,0,Arsenal,553,500,52,14,1,6,34,21,10,5,2,1,440,1,17,12:30:00
ENG-Premier League,1718,Tottenham,2018-02-25 Crystal Palace-Tottenham,2018-02-25,Matchweek 28,Sun,Away,W,1,0,Crystal Palace,727,666,60,11,1,4,28,31,13,7,3,1,604,1,22,12:00:00
ENG-Premier League,1718,Tottenham,2018-03-03 Tottenham-Huddersfield,2018-03-03,Matchweek 29,Sat,Home,W,2,0,Huddersfield,864,811,49,8,6,4,20,29,8,3,5,0,741,4,18,15:00:00
ENG-Premier League,1718,Tottenham,2018-03-11 Bournemouth-Tottenham,2018-03-11,Matchweek 30,Sun,Away,W,4,1,Bournemouth,607,559,45,9,1,6,24,20,5,2,1,0,482,3,13,16:00:00
ENG-Premier League,1718,Tottenham,2018-04-01 Chelsea-Tottenham,2018-04-01,Matchweek 32,Sun,Away,W,3,1,Chelsea,576,527,46,8,1,1,14,25,5,3,1,1,464,3,2,16:00:00
ENG-Premier League,1718,Tottenham,2018-04-07 Stoke City-Tottenham,2018-04-07,Matchweek 33,Sat,Away,W,2,1,Stoke City,588,533,52,18,0,1,13,19,3,1,1,0,476,3,6,15:00:00
ENG-Premier League,1718,Tottenham,2018-04-14 Tottenham-Manchester City,2018-04-14,Matchweek 34,Sat,Home,L,1,3,Manchester City,517,466,46,12,2,5,24,20,5,1,3,0,395,5,8,19:45:00
