,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
ENG-Premier League,2223,Manchester Utd,2023-04-08 Manchester Utd-Everton,2023-04-08,Matchweek 30,Sat,Home,W,2,0,Everton,51,41,5,1,4,0,0,4,4,0,0,0,0,0,12:30:00
ENG-Premier League,2223,Manchester Utd,2023-04-16 Nott'ham Forest-Manchester Utd,2023-04-16,Matchweek 31,Sun,Away,W,2,0,Nott'ham Forest,40,27,4,2,3,2,2,3,1,0,1,1,0,0,16:30:00
ENG-Premier League,2223,Manchester Utd,2023-04-27 Tottenham-Manchester Utd,2023-04-27,Matchweek 33,Thu,Away,D,2,2,Tottenham,31,22,1,3,3,2,0,4,3,0,1,0,0,0,20:15:00
ENG-Premier League,2223,Manchester Utd,2023-04-30 Manchester Utd-Aston Villa,2023-04-30,Matchweek 34,Sun,Home,W,1,0,Aston Villa,24,20,1,0,2,1,0,1,0,0,0,1,0,0,14:00:00
ENG-Premier League,2223,Manchester Utd,2023-05-04 Brighton-Manchester Utd,2023-05-04,Matchweek 28,Thu,Away,L,0,1,Brighton,31,26,1,2,1,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Manchester Utd,2023-05-07 West Ham-Manchester Utd,2023-05-07,Matchweek 35,Sun,Away,L,0,1,West Ham,37,34,1,1,1,0,0,0,0,0,0,0,0,0,19:00:00
ENG-Premier League,2223,Manchester Utd,2023-05-13 Manchester Utd-Wolves,2023-05-13,Matchweek 36,Sat,Home,W,2,0,Wolves,45,33,3,4,3,2,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Manchester Utd,2023-05-20 Bournemouth-Manchester Utd,2023-05-20,Matchweek 37,Sat,Away,W,1,0,Bournemouth,33,30,1,0,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Manchester Utd,2023-05-25 Manchester Utd-Chelsea,2023-05-25,Matchweek 32,Thu,Home,W,4,1,Chelsea,30,23,1,3,1,2,0,7,3,1,0,1,2,0,20:00:00
ENG-Premier League,2223,Manchester Utd,2023-05-28 Manchester Utd-Fulham,2023-05-28,Matchweek 38,Sun,Home,W,2,1,Fulham,39,35,2,0,1,1,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,2223,Newcastle Utd,2022-08-06 Newcastle Utd-Nott'ham Forest,2022-08-06,Matchweek 1,Sat,Home,W,2,0,Nott'ham Forest,45,37,2,2,2,2,0,4,3,1,0,0,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-08-13 Brighton-Newcastle Utd,2022-08-13,Matchweek 2,Sat,Away,D,0,0,Brighton,7,5,1,1,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-08-21 Newcastle Utd-Manchester City,2022-08-21,Matchweek 3,Sun,Home,D,3,3,Manchester City,22,16,2,2,0,1,1,5,3,0,1,0,1,0,16:30:00
ENG-Premier League,2223,Newcastle Utd,2022-08-28 Wolves-Newcastle Utd,2022-08-28,Matchweek 4,Sun,Away,D,1,1,Wolves,38,27,2,4,3,1,1,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Newcastle Utd,2022-08-31 Liverpool-Newcastle Utd,2022-08-31,Matchweek 5,Wed,Away,L,1,2,Liverpool,9,6,1,0,0,2,0,1,1,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Newcastle Utd,2022-09-03 Newcastle Utd-Crystal Palace,2022-09-03,Matchweek 6,Sat,Home,D,0,0,Crystal Palace,34,19,6,0,5,4,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-09-17 Newcastle Utd-Bournemouth,2022-09-17,Matchweek 8,Sat,Home,D,1,1,Bournemouth,34,25,3,1,2,2,1,1,1,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-10-01 Fulham-Newcastle Utd,2022-10-01,Matchweek 9,Sat,Away,W,4,1,Fulham,34,29,2,0,3,0,0,6,4,0,0,2,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-10-08 Newcastle Utd-Brentford,2022-10-08,Matchweek 10,Sat,Home,W,5,1,Brentford,26,13,5,3,3,1,1,5,2,1,1,0,0,1,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-10-16 Manchester Utd-Newcastle Utd,2022-10-16,Matchweek 11,Sun,Away,D,0,0,Manchester Utd,16,8,3,0,3,2,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Newcastle Utd,2022-10-19 Newcastle Utd-Everton,2022-10-19,Matchweek 12,Wed,Home,W,1,0,Everton,30,23,4,1,0,1,1,2,2,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Newcastle Utd,2022-10-23 Tottenham-Newcastle Utd,2022-10-23,Matchweek 13,Sun,Away,W,2,1,Tottenham,20,13,2,3,2,0,0,3,2,0,1,0,0,0,16:30:00
ENG-Premier League,2223,Newcastle Utd,2022-10-29 Newcastle Utd-Aston Villa,2022-10-29,Matchweek 14,Sat,Home,W,4,0,Aston Villa,35,27,3,1,3,1,0,6,4,0,0,2,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-11-06 Southampton-Newcastle Utd,2022-11-06,Matchweek 15,Sun,Away,W,4,1,Southampton,13,12,0,1,0,0,0,7,6,0,1,0,0,0,14:00:00
ENG-Premier League,2223,Newcastle Utd,2022-11-12 Newcastle Utd-Chelsea,2022-11-12,Matchweek 16,Sat,Home,W,1,0,Chelsea,20,15,3,0,1,1,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,2223,Newcastle Utd,2022-12-26 Leicester City-Newcastle Utd,2022-12-26,Matchweek 17,Mon,Away,W,3,0,Leicester City,22,13,3,2,0,4,0,5,2,1,1,0,1,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2022-12-31 Newcastle Utd-Leeds United,2022-12-31,Matchweek 18,Sat,Home,D,0,0,Leeds United,29,16,6,1,1,4,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2023-01-03 Arsenal-Newcastle Utd,2023-01-03,Matchweek 19,Tue,Away,D,0,0,Arsenal,14,7,3,0,2,2,0,0,0,0,0,0,0,0,19:45:00
ENG-Premier League,2223,Newcastle Utd,2023-01-15 Newcastle Utd-Fulham,2023-01-15,Matchweek 20,Sun,Home,W,1,0,Fulham,36,23,2,3,4,4,0,2,1,0,0,1,0,0,14:00:00
ENG-Premier League,2223,Newcastle Utd,2023-01-21 Crystal Palace-Newcastle Utd,2023-01-21,Matchweek 21,Sat,Away,D,0,0,Crystal Palace,28,19,6,0,2,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2223,Newcastle Utd,2023-02-04 Newcastle Utd-West Ham,2023-02-04,Matchweek 22,Sat,Home,D,1,1,West Ham,13,5,4,0,1,2,1,2,1,0,0,0,0,1,17:30:00
ENG-Premier League,2223,Newcastle Utd,2023-02-11 Bournemouth-Newcastle Utd,2023-02-11,Matchweek 23,Sat,Away,D,1,1,Bournemouth,25,17,3,1,3,1,0,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,2223,Newcastle Utd,2023-02-18 Newcastle Utd-Liverpool,2023-02-18,Matchweek 24,Sat,Home,L,0,2,Liverpool,25,11,6,4,2,1,1,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2223,Newcastle Utd,2023-03-04 Manchester City-Newcastle Utd,2023-03-04,Matchweek 26,Sat,Away,L,0,2,Manchester City,9,7,0,0,1,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2223,Newcastle Utd,2023-03-12 Newcastle Utd-Wolves,2023-03-12,Matchweek 27,Sun,Home,W,2,1,Wolves,33,24,2,1,2,4,0,4,2,1,0,0,1,0,16:30:00
ENG-Premier League,2223,Newcastle Utd,2023-03-17 Nott'ham Forest-Newcastle Utd,2023-03-17,Matchweek 28,Fri,Away,W,2,1,Nott'ham Forest,28,21,2,2,2,1,0,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,2223,Newcastle Utd,2023-04-02 Newcastle Utd-Manchester Utd,2023-04-02,Matchweek 29,Sun,Home,W,2,0,Manchester Utd,40,30,4,2,2,2,0,4,2,1,0,0,1,0,16:30:00
ENG-Premier League,2223,Newcastle Utd,2023-04-05 West Ham-Newcastle Utd,2023-04-05,Matchweek 7,Wed,Away,W,5,1,West Ham,28,20,1,3,1,1,2,10,6,0,2,0,0,2,20:00:00
ENG-Premier League,2223,Newcastle Utd,2023-04-08 Brentford-Newcastle Utd,2023-04-08,Matchweek 30,Sat,Away,W,2,1,Brentford,18,11,3,1,2,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Newcastle Utd,2023-04-15 Aston Villa-Newcastle Utd,2023-04-15,Matchweek 31,Sat,Away,L,0,3,Aston Villa,13,8,1,1,2,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2223,Newcastle Utd,2023-04-23 Newcastle Utd-Tottenham,2023-04-23,Matchweek 32,Sun,Home,W,6,1,Tottenham,44,27,5,6,5,0,1,9,5,0,1,2,0,1,14:00:00
ENG-Premier League,2223,Newcastle Utd,2023-04-27 Everton-Newcastle Utd,2023-04-27,Matchweek 33,Thu,Away,W,4,1,Everton,27,17,2,5,3,0,0,7,3,0,3,1,0,0,19:45:00
ENG-Premier League,2223,Newcastle Utd,2023-04-30 Newcastle Utd-Southampton,2023-04-30,Matchweek 34,Sun,Home,W,3,1,Southampton,38,23,5,5,4,1,0,4,2,0,2,0,0,0,14:00:00
ENG-Premier League,2223,Newcastle Utd,2023-05-07 Newcastle Utd-Arsenal,2023-05-07,Matchweek 35,Sun,Home,L,0,2,Arsenal,23,16,4,0,1,2,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2223,Newcastle Utd,2023-05-13 Leeds United-Newcastle Utd,2023-05-13,Matchweek 36,Sat,Away,D,2,2,Leeds United,32,23,4,1,1,3,0,3,2,0,0,0,1,0,12:30:00
ENG-Premier League,2223,Newcastle Utd,2023-05-18 Newcastle Utd-Brighton,2023-05-18,Matchweek 25,Thu,Home,W,4,1,Brighton,37,24,3,2,4,3,1,6,2,1,2,0,1,0,19:30:00
ENG-Premier League,2223,Newcastle Utd,2023-05-22 Newcastle Utd-Leicester City,2023-05-22,Matchweek 37,Mon,Home,D,0,0,Leicester City,39,31,2,2,4,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Newcastle Utd,2023-05-28 Chelsea-Newcastle Utd,2023-05-28,Matchweek 38,Sun,Away,D,1,1,Chelsea,24,22,0,1,1,0,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,2223,Nott'ham Forest,2022-08-06 Newcastle Utd-Nott'ham Forest,2022-08-06,Matchweek 1,Sat,Away,L,0,2,Newcastle Utd,8,4,0,2,1,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-08-14 Nott'ham Forest-West Ham,2022-08-14,Matchweek 2,Sun,Home,W,1,0,West Ham,22,13,2,3,2,2,0,1,0,0,0,1,0,0,14:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-08-20 Everton-Nott'ham Forest,2022-08-20,Matchweek 3,Sat,Away,D,1,1,Everton,20,11,2,0,2,1,4,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-08-28 Nott'ham Forest-Tottenham,2022-08-28,Matchweek 4,Sun,Home,L,0,2,Tottenham,25,20,1,1,2,1,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2223,Nott'ham Forest,2022-08-31 Manchester City-Nott'ham Forest,2022-08-31,Matchweek 5,Wed,Away,L,0,6,Manchester City,16,13,0,1,0,1,1,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Nott'ham Forest,2022-09-03 Nott'ham Forest-Bournemouth,2022-09-03,Matchweek 6,Sat,Home,L,2,3,Bournemouth,20,16,2,0,2,0,0,3,0,1,0,2,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-09-16 Nott'ham Forest-Fulham,2022-09-16,Matchweek 8,Fri,Home,L,2,3,Fulham,17,12,2,0,2,1,0,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-10-03 Leicester City-Nott'ham Forest,2022-10-03,Matchweek 9,Mon,Away,L,0,4,Leicester City,13,12,0,0,1,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-10-10 Nott'ham Forest-Aston Villa,2022-10-10,Matchweek 10,Mon,Home,D,1,1,Aston Villa,12,7,2,2,0,1,0,2,0,1,0,0,1,0,20:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-10-15 Wolves-Nott'ham Forest,2022-10-15,Matchweek 11,Sat,Away,L,0,1,Wolves,13,8,3,0,0,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-10-18 Brighton-Nott'ham Forest,2022-10-18,Matchweek 12,Tue,Away,D,0,0,Brighton,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Nott'ham Forest,2022-10-22 Nott'ham Forest-Liverpool,2022-10-22,Matchweek 13,Sat,Home,W,1,0,Liverpool,16,14,1,0,1,0,0,1,0,0,0,1,0,0,12:30:00
ENG-Premier League,2223,Nott'ham Forest,2022-10-30 Arsenal-Nott'ham Forest,2022-10-30,Matchweek 14,Sun,Away,L,0,5,Arsenal,3,1,1,1,0,0,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-11-05 Nott'ham Forest-Brentford,2022-11-05,Matchweek 15,Sat,Home,D,2,2,Brentford,27,20,2,2,1,1,1,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-11-12 Nott'ham Forest-Crystal Palace,2022-11-12,Matchweek 16,Sat,Home,W,1,0,Crystal Palace,16,9,2,1,1,3,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2022-12-27 Manchester Utd-Nott'ham Forest,2022-12-27,Matchweek 17,Tue,Away,L,0,3,Manchester Utd,15,8,3,1,1,1,1,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-01-01 Nott'ham Forest-Chelsea,2023-01-01,Matchweek 18,Sun,Home,D,1,1,Chelsea,22,19,0,1,2,0,0,2,1,0,0,1,0,0,16:30:00
ENG-Premier League,2223,Nott'ham Forest,2023-01-04 Southampton-Nott'ham Forest,2023-01-04,Matchweek 19,Wed,Away,W,1,0,Southampton,17,13,1,0,1,1,1,1,1,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Nott'ham Forest,2023-01-14 Nott'ham Forest-Leicester City,2023-01-14,Matchweek 20,Sat,Home,W,2,0,Leicester City,28,21,0,3,0,2,2,4,3,0,1,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-01-21 Bournemouth-Nott'ham Forest,2023-01-21,Matchweek 21,Sat,Away,D,1,1,Bournemouth,31,20,4,0,5,2,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-02-05 Nott'ham Forest-Leeds United,2023-02-05,Matchweek 22,Sun,Home,W,1,0,Leeds United,11,9,1,0,0,1,0,2,1,0,0,0,1,0,14:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-02-11 Fulham-Nott'ham Forest,2023-02-11,Matchweek 23,Sat,Away,L,0,2,Fulham,19,16,1,0,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-02-18 Nott'ham Forest-Manchester City,2023-02-18,Matchweek 24,Sat,Home,D,1,1,Manchester City,5,5,0,0,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-02-25 West Ham-Nott'ham Forest,2023-02-25,Matchweek 25,Sat,Away,L,0,4,West Ham,16,12,1,2,0,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-03-05 Nott'ham Forest-Everton,2023-03-05,Matchweek 26,Sun,Home,D,2,2,Everton,18,13,1,1,1,2,0,3,2,0,0,1,0,0,14:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-03-11 Tottenham-Nott'ham Forest,2023-03-11,Matchweek 27,Sat,Away,L,1,3,Tottenham,16,9,4,1,0,2,0,2,1,1,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-03-17 Nott'ham Forest-Newcastle Utd,2023-03-17,Matchweek 28,Fri,Home,L,1,2,Newcastle Utd,6,4,0,1,1,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-01 Nott'ham Forest-Wolves,2023-04-01,Matchweek 29,Sat,Home,D,1,1,Wolves,30,20,3,2,2,3,0,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-04 Leeds United-Nott'ham Forest,2023-04-04,Matchweek 7,Tue,Away,L,1,2,Leeds United,19,11,4,0,3,1,0,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-08 Aston Villa-Nott'ham Forest,2023-04-08,Matchweek 30,Sat,Away,L,0,2,Aston Villa,9,4,2,2,0,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-16 Nott'ham Forest-Manchester Utd,2023-04-16,Matchweek 31,Sun,Home,L,0,2,Manchester Utd,10,7,1,0,0,1,1,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-22 Liverpool-Nott'ham Forest,2023-04-22,Matchweek 32,Sat,Away,L,2,3,Liverpool,15,11,3,0,0,1,0,3,2,1,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-26 Nott'ham Forest-Brighton,2023-04-26,Matchweek 33,Wed,Home,W,3,1,Brighton,17,14,0,1,1,1,0,1,1,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Nott'ham Forest,2023-04-29 Brentford-Nott'ham Forest,2023-04-29,Matchweek 34,Sat,Away,L,1,2,Brentford,7,4,1,0,1,1,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-05-08 Nott'ham Forest-Southampton,2023-05-08,Matchweek 35,Mon,Home,W,4,3,Southampton,16,11,3,1,0,1,0,8,6,1,0,0,1,0,20:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-05-13 Chelsea-Nott'ham Forest,2023-05-13,Matchweek 36,Sat,Away,D,2,2,Chelsea,13,6,3,0,3,1,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Nott'ham Forest,2023-05-20 Nott'ham Forest-Arsenal,2023-05-20,Matchweek 37,Sat,Home,W,1,0,Arsenal,8,5,2,1,0,0,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,2223,Nott'ham Forest,2023-05-28 Crystal Palace-Nott'ham Forest,2023-05-28,Matchweek 38,Sun,Away,D,1,1,Crystal Palace,11,8,1,1,1,0,0,2,1,0,1,0,0,0,16:30:00
ENG-Premier League,2223,Southampton,2022-08-06 Tottenham-Southampton,2022-08-06,Matchweek 1,Sat,Away,L,1,4,Tottenham,17,11,1,2,1,2,0,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-08-13 Southampton-Leeds United,2022-08-13,Matchweek 2,Sat,Home,D,2,2,Leeds United,20,15,0,4,0,1,0,4,2,0,2,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-08-20 Leicester City-Southampton,2022-08-20,Matchweek 3,Sat,Away,W,2,1,Leicester City,15,8,4,1,1,1,0,4,3,1,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-08-27 Southampton-Manchester Utd,2022-08-27,Matchweek 4,Sat,Home,L,0,1,Manchester Utd,31,25,4,1,1,0,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,2223,Southampton,2022-08-30 Southampton-Chelsea,2022-08-30,Matchweek 5,Tue,Home,W,2,1,Chelsea,15,10,2,1,1,0,1,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,2223,Southampton,2022-09-03 Wolves-Southampton,2022-09-03,Matchweek 6,Sat,Away,L,0,1,Wolves,21,19,1,0,0,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-09-16 Aston Villa-Southampton,2022-09-16,Matchweek 8,Fri,Away,L,0,1,Aston Villa,10,5,3,0,0,2,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,2223,Southampton,2022-10-01 Southampton-Everton,2022-10-01,Matchweek 9,Sat,Home,L,1,2,Everton,37,26,5,0,3,2,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-10-08 Manchester City-Southampton,2022-10-08,Matchweek 10,Sat,Away,L,0,4,Manchester City,5,3,0,0,2,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-10-16 Southampton-West Ham,2022-10-16,Matchweek 11,Sun,Home,D,1,1,West Ham,16,13,1,1,1,0,0,1,0,1,0,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2022-10-19 Bournemouth-Southampton,2022-10-19,Matchweek 12,Wed,Away,W,1,0,Bournemouth,16,12,2,0,1,1,0,2,2,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Southampton,2022-10-23 Southampton-Arsenal,2022-10-23,Matchweek 13,Sun,Home,D,1,1,Arsenal,17,15,1,1,0,0,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2022-10-29 Crystal Palace-Southampton,2022-10-29,Matchweek 14,Sat,Away,L,0,1,Crystal Palace,28,24,1,0,2,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-11-06 Southampton-Newcastle Utd,2022-11-06,Matchweek 15,Sun,Home,L,1,4,Newcastle Utd,29,21,3,2,2,1,0,2,1,0,1,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2022-11-12 Liverpool-Southampton,2022-11-12,Matchweek 16,Sat,Away,L,1,3,Liverpool,18,16,1,0,0,1,0,2,0,1,0,0,1,0,15:00:00
ENG-Premier League,2223,Southampton,2022-12-26 Southampton-Brighton,2022-12-26,Matchweek 17,Mon,Home,L,1,3,Brighton,27,14,3,4,2,4,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2223,Southampton,2022-12-31 Fulham-Southampton,2022-12-31,Matchweek 18,Sat,Away,L,1,2,Fulham,13,9,2,0,1,1,0,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,2223,Southampton,2023-01-04 Southampton-Nott'ham Forest,2023-01-04,Matchweek 19,Wed,Home,L,0,1,Nott'ham Forest,16,8,4,0,1,2,1,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Southampton,2023-01-14 Everton-Southampton,2023-01-14,Matchweek 20,Sat,Away,W,2,1,Everton,23,17,3,1,0,1,1,4,2,0,1,0,1,0,15:00:00
ENG-Premier League,2223,Southampton,2023-01-21 Southampton-Aston Villa,2023-01-21,Matchweek 21,Sat,Home,L,0,1,Aston Villa,15,9,4,0,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2023-02-04 Brentford-Southampton,2023-02-04,Matchweek 22,Sat,Away,L,0,3,Brentford,25,21,1,1,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2023-02-11 Southampton-Wolves,2023-02-11,Matchweek 23,Sat,Home,L,1,2,Wolves,31,14,8,2,5,2,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,2223,Southampton,2023-02-18 Chelsea-Southampton,2023-02-18,Matchweek 24,Sat,Away,W,1,0,Chelsea,13,6,1,0,2,3,1,1,0,0,0,0,1,0,15:00:00
ENG-Premier League,2223,Southampton,2023-02-25 Leeds United-Southampton,2023-02-25,Matchweek 25,Sat,Away,L,0,1,Leeds United,15,12,1,2,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2023-03-04 Southampton-Leicester City,2023-03-04,Matchweek 26,Sat,Home,W,1,0,Leicester City,17,14,1,1,0,1,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,2223,Southampton,2023-03-12 Manchester Utd-Southampton,2023-03-12,Matchweek 27,Sun,Away,D,0,0,Manchester Utd,29,17,2,2,5,2,1,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2023-03-15 Southampton-Brentford,2023-03-15,Matchweek 7,Wed,Home,L,0,2,Brentford,14,10,0,3,0,1,0,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,2223,Southampton,2023-03-18 Southampton-Tottenham,2023-03-18,Matchweek 28,Sat,Home,D,3,3,Tottenham,34,23,3,2,5,1,0,6,4,0,0,1,1,0,15:00:00
ENG-Premier League,2223,Southampton,2023-04-02 West Ham-Southampton,2023-04-02,Matchweek 29,Sun,Away,L,0,1,West Ham,15,9,1,2,1,0,2,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2023-04-08 Southampton-Manchester City,2023-04-08,Matchweek 30,Sat,Home,L,1,4,Manchester City,8,3,1,2,0,1,1,2,1,0,1,0,0,0,17:30:00
ENG-Premier League,2223,Southampton,2023-04-15 Southampton-Crystal Palace,2023-04-15,Matchweek 31,Sat,Home,L,0,2,Crystal Palace,19,16,2,0,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2023-04-21 Arsenal-Southampton,2023-04-21,Matchweek 32,Fri,Away,D,3,3,Arsenal,11,6,1,1,3,0,0,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,2223,Southampton,2023-04-27 Southampton-Bournemouth,2023-04-27,Matchweek 33,Thu,Home,L,0,1,Bournemouth,21,17,1,3,0,0,0,0,0,0,0,0,0,0,19:45:00
ENG-Premier League,2223,Southampton,2023-04-30 Newcastle Utd-Southampton,2023-04-30,Matchweek 34,Sun,Away,L,1,3,Newcastle Utd,5,5,0,0,0,0,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2023-05-08 Nott'ham Forest-Southampton,2023-05-08,Matchweek 35,Mon,Away,L,3,4,Nott'ham Forest,33,18,5,3,5,2,0,5,2,1,0,1,1,0,20:00:00
ENG-Premier League,2223,Southampton,2023-05-13 Southampton-Fulham,2023-05-13,Matchweek 36,Sat,Home,L,0,2,Fulham,6,4,0,1,0,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Southampton,2023-05-21 Brighton-Southampton,2023-05-21,Matchweek 37,Sun,Away,L,1,3,Brighton,8,5,2,0,0,1,0,2,1,1,0,0,0,0,14:00:00
ENG-Premier League,2223,Southampton,2023-05-28 Southampton-Liverpool,2023-05-28,Matchweek 38,Sun,Home,D,4,4,Liverpool,25,13,2,3,3,1,3,7,3,0,1,0,0,3,16:30:00
ENG-Premier League,2223,Tottenham,2022-08-06 Tottenham-Southampton,2022-08-06,Matchweek 1,Sat,Home,W,4,1,Southampton,33,29,1,0,1,0,2,6,6,0,0,0,0,0,15:00:00
ENG-Premier League,2223,Tottenham,2022-08-14 Chelsea-Tottenham,2022-08-14,Matchweek 2,Sun,Away,D,2,2,Chelsea,18,10,4,0,2,2,0,3,1,1,0,1,0,0,16:30:00
ENG-Premier League,2223,Tottenham,2022-08-20 Tottenham-Wolves,2022-08-20,Matchweek 3,Sat,Home,W,1,0,Wolves,17,14,2,0,1,0,0,2,1,1,0,0,0,0,12:30:00
