,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
ENG-Premier League,1920,Norwich City,2020-02-23 Wolves-Norwich City,2020-02-23,Matchweek 27,Sun,Away,L,0,3,Wolves,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,1920,Norwich City,2020-02-28 Norwich City-Leicester City,2020-02-28,Matchweek 28,Fri,Home,W,1,0,Leicester City,18,12,0,2,1,3,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,1920,Norwich City,2020-03-07 Sheffield Utd-Norwich City,2020-03-07,Matchweek 29,Sat,Away,L,0,1,Sheffield Utd,19,9,3,1,5,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Norwich City,2020-06-19 Norwich City-Southampton,2020-06-19,Matchweek 30,Fri,Home,L,0,3,Southampton,17,12,2,1,0,2,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Norwich City,2020-06-24 Norwich City-Everton,2020-06-24,Matchweek 31,Wed,Home,L,0,1,Everton,17,10,1,2,3,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Norwich City,2020-07-01 Arsenal-Norwich City,2020-07-01,Matchweek 32,Wed,Away,L,0,4,Arsenal,13,10,1,1,0,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Norwich City,2020-07-04 Norwich City-Brighton,2020-07-04,Matchweek 33,Sat,Home,L,0,1,Brighton,24,21,0,3,0,0,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Norwich City,2020-07-07 Watford-Norwich City,2020-07-07,Matchweek 34,Tue,Away,L,1,2,Watford,18,12,1,1,2,2,0,2,1,0,1,0,0,0,18:00:00
ENG-Premier League,1920,Norwich City,2020-07-11 Norwich City-West Ham,2020-07-11,Matchweek 35,Sat,Home,L,0,4,West Ham,20,19,0,0,0,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Norwich City,2020-07-14 Chelsea-Norwich City,2020-07-14,Matchweek 36,Tue,Away,L,0,1,Chelsea,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20:15:00
ENG-Premier League,1920,Norwich City,2020-07-18 Norwich City-Burnley,2020-07-18,Matchweek 37,Sat,Home,L,0,2,Burnley,11,6,3,0,2,0,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,1920,Norwich City,2020-07-26 Manchester City-Norwich City,2020-07-26,Matchweek 38,Sun,Away,L,0,5,Manchester City,8,5,0,2,1,0,0,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-10 Bournemouth-Sheffield Utd,2019-08-10,Matchweek 1,Sat,Away,D,1,1,Bournemouth,12,8,1,0,1,1,1,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-18 Sheffield Utd-Crystal Palace,2019-08-18,Matchweek 2,Sun,Home,W,1,0,Crystal Palace,24,16,4,1,2,0,1,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-24 Sheffield Utd-Leicester City,2019-08-24,Matchweek 3,Sat,Home,L,1,2,Leicester City,13,10,1,0,1,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-08-31 Chelsea-Sheffield Utd,2019-08-31,Matchweek 4,Sat,Away,D,2,2,Chelsea,16,13,0,2,0,0,1,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-09-14 Sheffield Utd-Southampton,2019-09-14,Matchweek 5,Sat,Home,L,0,1,Southampton,34,24,5,3,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-09-21 Everton-Sheffield Utd,2019-09-21,Matchweek 6,Sat,Away,W,2,0,Everton,4,4,0,0,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-09-28 Sheffield Utd-Liverpool,2019-09-28,Matchweek 7,Sat,Home,L,0,1,Liverpool,23,18,3,1,1,0,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Sheffield Utd,2019-10-05 Watford-Sheffield Utd,2019-10-05,Matchweek 8,Sat,Away,D,0,0,Watford,16,11,1,1,1,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-10-21 Sheffield Utd-Arsenal,2019-10-21,Matchweek 9,Mon,Home,W,1,0,Arsenal,16,9,4,0,1,2,0,2,1,1,0,0,0,0,20:00:00
ENG-Premier League,1920,Sheffield Utd,2019-10-26 West Ham-Sheffield Utd,2019-10-26,Matchweek 10,Sat,Away,D,1,1,West Ham,18,12,2,1,2,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-11-02 Sheffield Utd-Burnley,2019-11-02,Matchweek 11,Sat,Home,W,3,0,Burnley,20,16,0,1,2,0,1,3,2,0,0,1,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-11-09 Tottenham-Sheffield Utd,2019-11-09,Matchweek 12,Sat,Away,D,1,1,Tottenham,23,16,0,4,2,1,0,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-11-24 Sheffield Utd-Manchester Utd,2019-11-24,Matchweek 13,Sun,Home,D,3,3,Manchester Utd,22,14,4,1,3,0,0,5,4,0,0,1,0,0,16:30:00
ENG-Premier League,1920,Sheffield Utd,2019-12-01 Wolves-Sheffield Utd,2019-12-01,Matchweek 14,Sun,Away,D,1,1,Wolves,18,14,1,2,0,1,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-05 Sheffield Utd-Newcastle Utd,2019-12-05,Matchweek 15,Thu,Home,L,0,2,Newcastle Utd,25,19,1,2,1,2,0,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,1920,Sheffield Utd,2019-12-08 Norwich City-Sheffield Utd,2019-12-08,Matchweek 16,Sun,Away,W,2,1,Norwich City,17,13,0,4,0,0,0,4,3,0,1,0,0,0,14:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-14 Sheffield Utd-Aston Villa,2019-12-14,Matchweek 17,Sat,Home,W,2,0,Aston Villa,14,14,0,0,0,0,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-21 Brighton-Sheffield Utd,2019-12-21,Matchweek 18,Sat,Away,W,1,0,Brighton,11,5,1,3,0,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-26 Sheffield Utd-Watford,2019-12-26,Matchweek 19,Thu,Home,D,1,1,Watford,29,18,5,0,3,3,0,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2019-12-29 Manchester City-Sheffield Utd,2019-12-29,Matchweek 20,Sun,Away,L,0,2,Manchester City,14,13,1,0,0,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-02 Liverpool-Sheffield Utd,2020-01-02,Matchweek 21,Thu,Away,L,0,2,Liverpool,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-10 Sheffield Utd-West Ham,2020-01-10,Matchweek 22,Fri,Home,W,1,0,West Ham,22,17,2,1,1,1,0,2,1,0,1,0,0,0,20:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-18 Arsenal-Sheffield Utd,2020-01-18,Matchweek 23,Sat,Away,D,1,1,Arsenal,18,12,4,0,1,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-01-21 Sheffield Utd-Manchester City,2020-01-21,Matchweek 24,Tue,Home,L,0,1,Manchester City,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00
ENG-Premier League,1920,Sheffield Utd,2020-02-01 Crystal Palace-Sheffield Utd,2020-02-01,Matchweek 25,Sat,Away,W,1,0,Crystal Palace,18,11,1,2,2,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-02-09 Sheffield Utd-Bournemouth,2020-02-09,Matchweek 26,Sun,Home,W,2,1,Bournemouth,31,22,3,2,3,1,0,3,2,0,0,1,0,0,14:00:00
ENG-Premier League,1920,Sheffield Utd,2020-02-22 Sheffield Utd-Brighton,2020-02-22,Matchweek 27,Sat,Home,D,1,1,Brighton,24,15,4,4,1,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-03-07 Sheffield Utd-Norwich City,2020-03-07,Matchweek 29,Sat,Home,W,1,0,Norwich City,18,11,2,3,2,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Sheffield Utd,2020-06-17 Aston Villa-Sheffield Utd,2020-06-17,Matchweek 28,Wed,Away,D,0,0,Aston Villa,7,4,2,0,1,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-06-21 Newcastle Utd-Sheffield Utd,2020-06-21,Matchweek 30,Sun,Away,L,0,3,Newcastle Utd,13,12,1,0,0,0,0,0,0,0,0,0,0,0,14:00:00
ENG-Premier League,1920,Sheffield Utd,2020-06-24 Manchester Utd-Sheffield Utd,2020-06-24,Matchweek 31,Wed,Away,L,0,3,Manchester Utd,8,8,0,0,0,0,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-02 Sheffield Utd-Tottenham,2020-07-02,Matchweek 32,Thu,Home,W,3,1,Tottenham,12,10,1,1,0,0,0,6,5,0,1,0,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-05 Burnley-Sheffield Utd,2020-07-05,Matchweek 33,Sun,Away,D,1,1,Burnley,19,13,3,1,1,1,0,2,2,0,0,0,0,0,12:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-08 Sheffield Utd-Wolves,2020-07-08,Matchweek 34,Wed,Home,W,1,0,Wolves,12,9,1,0,2,0,0,2,0,1,0,1,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-11 Sheffield Utd-Chelsea,2020-07-11,Matchweek 35,Sat,Home,W,3,0,Chelsea,16,11,0,3,2,0,0,5,3,0,1,1,0,0,17:30:00
ENG-Premier League,1920,Sheffield Utd,2020-07-16 Leicester City-Sheffield Utd,2020-07-16,Matchweek 36,Thu,Away,L,0,2,Leicester City,9,5,2,0,1,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-20 Sheffield Utd-Everton,2020-07-20,Matchweek 37,Mon,Home,L,0,1,Everton,15,13,1,0,0,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Sheffield Utd,2020-07-26 Southampton-Sheffield Utd,2020-07-26,Matchweek 38,Sun,Away,L,1,3,Southampton,10,8,1,1,0,0,0,2,1,1,0,0,0,0,16:00:00
ENG-Premier League,1920,Southampton,2019-08-10 Burnley-Southampton,2019-08-10,Matchweek 1,Sat,Away,L,0,3,Burnley,16,9,3,2,0,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-08-17 Southampton-Liverpool,2019-08-17,Matchweek 2,Sat,Home,L,1,2,Liverpool,18,10,2,2,2,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-08-24 Brighton-Southampton,2019-08-24,Matchweek 3,Sat,Away,W,2,0,Brighton,21,12,1,4,2,2,0,4,3,0,1,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-08-31 Southampton-Manchester Utd,2019-08-31,Matchweek 4,Sat,Home,D,1,1,Manchester Utd,16,12,1,1,1,0,1,1,0,0,0,1,0,0,12:30:00
ENG-Premier League,1920,Southampton,2019-09-14 Sheffield Utd-Southampton,2019-09-14,Matchweek 5,Sat,Away,W,1,0,Sheffield Utd,22,11,2,7,0,2,0,2,0,0,2,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-09-20 Southampton-Bournemouth,2019-09-20,Matchweek 6,Fri,Home,L,1,3,Bournemouth,47,36,3,3,1,1,3,2,1,0,0,0,1,0,20:00:00
ENG-Premier League,1920,Southampton,2019-09-28 Tottenham-Southampton,2019-09-28,Matchweek 7,Sat,Away,L,1,2,Tottenham,24,14,3,1,1,3,2,1,0,0,0,0,0,1,15:00:00
ENG-Premier League,1920,Southampton,2019-10-06 Southampton-Chelsea,2019-10-06,Matchweek 8,Sun,Home,L,1,4,Chelsea,18,13,2,1,0,2,0,2,1,0,1,0,0,0,14:00:00
ENG-Premier League,1920,Southampton,2019-10-19 Wolves-Southampton,2019-10-19,Matchweek 9,Sat,Away,D,1,1,Wolves,22,14,4,0,1,3,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-10-25 Southampton-Leicester City,2019-10-25,Matchweek 10,Fri,Home,L,0,9,Leicester City,10,6,1,1,0,1,1,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1920,Southampton,2019-11-02 Manchester City-Southampton,2019-11-02,Matchweek 11,Sat,Away,L,1,2,Manchester City,5,4,0,0,1,0,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-11-09 Southampton-Everton,2019-11-09,Matchweek 12,Sat,Home,L,1,2,Everton,8,2,1,2,0,2,1,2,0,0,2,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-11-23 Arsenal-Southampton,2019-11-23,Matchweek 13,Sat,Away,D,2,2,Arsenal,34,22,2,2,2,3,3,3,0,1,0,1,1,0,15:00:00
ENG-Premier League,1920,Southampton,2019-11-30 Southampton-Watford,2019-11-30,Matchweek 14,Sat,Home,W,2,1,Watford,19,13,0,4,0,2,0,4,1,0,2,0,1,0,17:30:00
ENG-Premier League,1920,Southampton,2019-12-04 Southampton-Norwich City,2019-12-04,Matchweek 15,Wed,Home,W,2,1,Norwich City,25,17,3,1,2,1,1,3,0,1,0,1,1,0,19:30:00
ENG-Premier League,1920,Southampton,2019-12-08 Newcastle Utd-Southampton,2019-12-08,Matchweek 16,Sun,Away,L,1,2,Newcastle Utd,29,15,4,2,6,2,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,1920,Southampton,2019-12-14 Southampton-West Ham,2019-12-14,Matchweek 17,Sat,Home,L,0,1,West Ham,19,16,1,0,1,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,1920,Southampton,2019-12-21 Aston Villa-Southampton,2019-12-21,Matchweek 18,Sat,Away,W,3,1,Aston Villa,28,16,2,3,3,4,0,5,3,1,0,1,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-12-26 Chelsea-Southampton,2019-12-26,Matchweek 19,Thu,Away,W,2,0,Chelsea,8,5,1,0,1,1,0,3,3,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2019-12-28 Southampton-Crystal Palace,2019-12-28,Matchweek 20,Sat,Home,D,1,1,Crystal Palace,21,10,4,3,1,2,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-01-01 Southampton-Tottenham,2020-01-01,Matchweek 21,Wed,Home,W,1,0,Tottenham,22,17,2,2,1,0,0,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-01-11 Leicester City-Southampton,2020-01-11,Matchweek 22,Sat,Away,W,2,1,Leicester City,25,17,2,1,3,2,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-01-18 Southampton-Wolves,2020-01-18,Matchweek 23,Sat,Home,L,2,3,Wolves,20,14,1,3,0,2,0,3,2,0,0,0,1,0,15:00:00
ENG-Premier League,1920,Southampton,2020-01-21 Crystal Palace-Southampton,2020-01-21,Matchweek 24,Tue,Away,W,2,0,Crystal Palace,27,20,3,3,1,0,0,3,2,0,1,0,0,0,19:30:00
ENG-Premier League,1920,Southampton,2020-02-01 Liverpool-Southampton,2020-02-01,Matchweek 25,Sat,Away,L,0,4,Liverpool,28,20,3,2,1,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-02-15 Southampton-Burnley,2020-02-15,Matchweek 26,Sat,Home,L,1,2,Burnley,18,14,1,1,2,0,0,1,0,0,1,0,0,0,12:30:00
ENG-Premier League,1920,Southampton,2020-02-22 Southampton-Aston Villa,2020-02-22,Matchweek 27,Sat,Home,W,2,0,Aston Villa,48,33,3,4,4,3,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-02-29 West Ham-Southampton,2020-02-29,Matchweek 28,Sat,Away,L,1,3,West Ham,17,11,2,1,1,2,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-03-07 Southampton-Newcastle Utd,2020-03-07,Matchweek 29,Sat,Home,L,0,1,Newcastle Utd,10,5,2,1,0,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Southampton,2020-06-19 Norwich City-Southampton,2020-06-19,Matchweek 30,Fri,Away,W,3,0,Norwich City,35,21,5,2,2,2,3,4,3,0,1,0,0,0,18:00:00
ENG-Premier League,1920,Southampton,2020-06-25 Southampton-Arsenal,2020-06-25,Matchweek 31,Thu,Home,L,0,2,Arsenal,21,15,2,1,1,1,1,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Southampton,2020-06-28 Watford-Southampton,2020-06-28,Matchweek 32,Sun,Away,W,3,1,Watford,21,12,1,3,1,3,1,5,2,0,1,0,1,1,16:30:00
ENG-Premier League,1920,Southampton,2020-07-05 Southampton-Manchester City,2020-07-05,Matchweek 33,Sun,Home,W,1,0,Manchester City,14,9,0,1,0,1,3,1,0,0,0,0,0,1,19:00:00
ENG-Premier League,1920,Southampton,2020-07-09 Everton-Southampton,2020-07-09,Matchweek 34,Thu,Away,D,1,1,Everton,28,18,1,2,3,3,1,2,0,0,1,1,0,0,18:00:00
ENG-Premier League,1920,Southampton,2020-07-13 Manchester Utd-Southampton,2020-07-13,Matchweek 35,Mon,Away,D,2,2,Manchester Utd,16,13,1,1,1,0,0,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,1920,Southampton,2020-07-16 Southampton-Brighton,2020-07-16,Matchweek 36,Thu,Home,D,1,1,Brighton,38,29,3,0,3,2,1,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,1920,Southampton,2020-07-19 Bournemouth-Southampton,2020-07-19,Matchweek 37,Sun,Away,W,2,0,Bournemouth,27,21,2,1,3,0,0,4,3,0,1,0,0,0,14:00:00
ENG-Premier League,1920,Southampton,2020-07-26 Southampton-Sheffield Utd,2020-07-26,Matchweek 38,Sun,Home,W,3,1,Sheffield Utd,18,14,0,2,1,1,0,4,2,0,0,1,1,0,16:00:00
ENG-Premier League,1920,Tottenham,2019-08-10 Tottenham-Aston Villa,2019-08-10,Matchweek 1,Sat,Home,W,3,1,Aston Villa,47,37,1,2,2,2,3,5,2,0,2,1,0,0,17:30:00
ENG-Premier League,1920,Tottenham,2019-08-17 Manchester City-Tottenham,2019-08-17,Matchweek 2,Sat,Away,D,2,2,Manchester City,6,4,1,0,0,0,1,4,3,1,0,0,0,0,17:30:00
ENG-Premier League,1920,Tottenham,2019-08-25 Tottenham-Newcastle Utd,2019-08-25,Matchweek 3,Sun,Home,L,0,1,Newcastle Utd,31,29,0,1,1,0,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,1920,Tottenham,2019-09-01 Arsenal-Tottenham,2019-09-01,Matchweek 4,Sun,Away,D,2,2,Arsenal,24,16,3,1,2,2,0,3,1,0,0,1,1,0,16:30:00
ENG-Premier League,1920,Tottenham,2019-09-14 Tottenham-Crystal Palace,2019-09-14,Matchweek 5,Sat,Home,W,4,0,Crystal Palace,20,16,2,0,0,1,1,6,6,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2019-09-21 Leicester City-Tottenham,2019-09-21,Matchweek 6,Sat,Away,L,1,2,Leicester City,22,19,1,1,0,0,1,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Tottenham,2019-09-28 Tottenham-Southampton,2019-09-28,Matchweek 7,Sat,Home,W,2,1,Southampton,17,9,2,2,2,1,1,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2019-10-05 Brighton-Tottenham,2019-10-05,Matchweek 8,Sat,Away,L,0,3,Brighton,15,13,0,1,0,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Tottenham,2019-10-19 Tottenham-Watford,2019-10-19,Matchweek 9,Sat,Home,D,1,1,Watford,23,17,2,2,1,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2019-10-27 Liverpool-Tottenham,2019-10-27,Matchweek 10,Sun,Away,L,1,2,Liverpool,21,14,2,3,1,1,0,1,0,0,0,1,0,0,16:30:00
ENG-Premier League,1920,Tottenham,2019-11-03 Everton-Tottenham,2019-11-03,Matchweek 11,Sun,Away,D,1,1,Everton,9,7,1,1,0,0,0,2,1,0,1,0,0,0,16:30:00
ENG-Premier League,1920,Tottenham,2019-11-09 Tottenham-Sheffield Utd,2019-11-09,Matchweek 12,Sat,Home,D,1,1,Sheffield Utd,32,27,1,3,1,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2019-11-23 West Ham-Tottenham,2019-11-23,Matchweek 13,Sat,Away,W,3,2,West Ham,26,17,3,0,4,2,0,6,6,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Tottenham,2019-11-30 Tottenham-Bournemouth,2019-11-30,Matchweek 14,Sat,Home,W,3,2,Bournemouth,23,19,0,2,1,0,1,6,5,0,1,0,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2019-12-04 Manchester Utd-Tottenham,2019-12-04,Matchweek 15,Wed,Away,L,1,2,Manchester Utd,15,10,0,3,0,1,1,2,0,0,2,0,0,0,19:30:00
ENG-Premier League,1920,Tottenham,2019-12-07 Tottenham-Burnley,2019-12-07,Matchweek 16,Sat,Home,W,5,0,Burnley,22,15,1,3,1,1,1,8,5,0,2,1,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2019-12-15 Wolves-Tottenham,2019-12-15,Matchweek 17,Sun,Away,W,2,1,Wolves,17,11,1,4,0,1,0,4,0,1,2,0,1,0,14:00:00
ENG-Premier League,1920,Tottenham,2019-12-22 Tottenham-Chelsea,2019-12-22,Matchweek 18,Sun,Home,L,0,2,Chelsea,10,9,0,0,0,1,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,1920,Tottenham,2019-12-26 Tottenham-Brighton,2019-12-26,Matchweek 19,Thu,Home,W,2,1,Brighton,16,10,2,0,1,2,1,3,2,0,0,1,0,0,12:30:00
ENG-Premier League,1920,Tottenham,2019-12-28 Norwich City-Tottenham,2019-12-28,Matchweek 20,Sat,Away,D,2,2,Norwich City,27,24,0,2,0,1,0,3,1,0,1,0,1,0,17:30:00
ENG-Premier League,1920,Tottenham,2020-01-01 Southampton-Tottenham,2020-01-01,Matchweek 21,Wed,Away,L,0,1,Southampton,19,12,2,0,2,3,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Tottenham,2020-01-11 Tottenham-Liverpool,2020-01-11,Matchweek 22,Sat,Home,L,0,1,Liverpool,24,16,2,3,2,0,1,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,1920,Tottenham,2020-01-18 Watford-Tottenham,2020-01-18,Matchweek 23,Sat,Away,D,0,0,Watford,29,25,0,2,1,0,1,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Tottenham,2020-01-22 Tottenham-Norwich City,2020-01-22,Matchweek 24,Wed,Home,W,2,1,Norwich City,27,22,1,1,1,1,1,3,2,0,0,1,0,0,19:30:00
ENG-Premier League,1920,Tottenham,2020-02-02 Tottenham-Manchester City,2020-02-02,Matchweek 25,Sun,Home,W,2,0,Manchester City,6,4,0,2,0,0,0,4,3,0,1,0,0,0,16:30:00
ENG-Premier League,1920,Tottenham,2020-02-16 Aston Villa-Tottenham,2020-02-16,Matchweek 26,Sun,Away,W,3,2,Aston Villa,32,24,2,1,3,2,0,1,0,0,0,1,0,0,14:00:00
ENG-Premier League,1920,Tottenham,2020-02-22 Chelsea-Tottenham,2020-02-22,Matchweek 27,Sat,Away,L,1,2,Chelsea,10,7,1,0,1,1,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1920,Tottenham,2020-03-01 Tottenham-Wolves,2020-03-01,Matchweek 28,Sun,Home,L,2,3,Wolves,21,16,1,1,3,0,0,3,2,0,0,1,0,0,14:00:00
ENG-Premier League,1920,Tottenham,2020-03-07 Burnley-Tottenham,2020-03-07,Matchweek 29,Sat,Away,D,1,1,Burnley,24,18,2,2,0,1,1,2,0,0,0,0,1,1,17:30:00
ENG-Premier League,1920,Tottenham,2020-06-19 Tottenham-Manchester Utd,2020-06-19,Matchweek 30,Fri,Home,D,1,1,Manchester Utd,18,15,0,0,1,2,0,1,1,0,0,0,0,0,20:15:00
ENG-Premier League,1920,Tottenham,2020-06-23 Tottenham-West Ham,2020-06-23,Matchweek 31,Tue,Home,W,2,0,West Ham,29,27,1,1,0,0,0,2,2,0,0,0,0,0,20:15:00
ENG-Premier League,1920,Tottenham,2020-07-02 Sheffield Utd-Tottenham,2020-07-02,Matchweek 32,Thu,Away,L,1,3,Sheffield Utd,16,10,2,1,1,2,0,2,2,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Tottenham,2020-07-06 Tottenham-Everton,2020-07-06,Matchweek 33,Mon,Home,W,1,0,Everton,23,18,0,0,2,3,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1920,Tottenham,2020-07-09 Bournemouth-Tottenham,2020-07-09,Matchweek 34,Thu,Away,D,0,0,Bournemouth,16,13,1,1,0,1,0,0,0,0,0,0,0,0,18:00:00
ENG-Premier League,1920,Tottenham,2020-07-12 Tottenham-Arsenal,2020-07-12,Matchweek 35,Sun,Home,W,2,1,Arsenal,23,14,1,3,2,1,2,2,0,1,0,1,0,0,16:30:00
ENG-Premier League,1920,Tottenham,2020-07-15 Newcastle Utd-Tottenham,2020-07-15,Matchweek 36,Wed,Away,W,3,1,Newcastle Utd,14,8,1,3,1,1,0,5,4,0,0,1,0,0,18:00:00
ENG-Premier League,1920,Tottenham,2020-07-19 Tottenham-Leicester City,2020-07-19,Matchweek 37,Sun,Home,W,3,0,Leicester City,12,9,1,0,0,1,1,4,3,0,0,0,0,1,16:00:00
ENG-Premier League,1920,Tottenham,2020-07-26 Crystal Palace-Tottenham,2020-07-26,Matchweek 38,Sun,Away,D,1,1,Crystal Palace,13,8,2,2,0,1,0,2,1,0,1,0,0,0,16:00:00
ENG-Premier League,1920,Watford,2019-08-10 Watford-Brighton,2019-08-10,Matchweek 1,Sat,Home,L,0,3,Brighton,19,12,2,1,1,2,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Watford,2019-08-17 Everton-Watford,2019-08-17,Matchweek 2,Sat,Away,L,0,1,Everton,15,12,2,0,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Watford,2019-08-24 Watford-West Ham,2019-08-24,Matchweek 3,Sat,Home,L,1,3,West Ham,45,35,4,1,2,2,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1920,Watford,2019-08-31 Newcastle Utd-Watford,2019-08-31,Matchweek 4,Sat,Away,D,1,1,Newcastle Utd,19,12,3,0,4,0,0,1,0,0,0,1,0,0,15:00:00
