,,,,date,round,day,venue,result,GF,GA,opponent,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,time
ENG-Premier League,2122,Leicester City,2022-04-02 Manchester Utd-Leicester City,2022-04-02,Matchweek 31,Sat,Away,D,1,1,Manchester Utd,5,1,4,80.0,0,0.9,-0.1,0,0,0,0,4,11,36.4,23,7,39.1,32.7,7,28.6,30.0,14,0,0.0,0,,17:30:00
ENG-Premier League,2122,Leicester City,2022-04-10 Leicester City-Crystal Palace,2022-04-10,Matchweek 32,Sun,Home,W,2,1,Crystal Palace,3,1,1,66.7,0,1.4,0.4,1,0,1,0,5,10,50.0,26,2,38.5,33.3,4,0.0,10.5,5,1,20.0,0,8.0,14:00:00
ENG-Premier League,2122,Leicester City,2022-04-17 Newcastle Utd-Leicester City,2022-04-17,Matchweek 33,Sun,Away,L,1,2,Newcastle Utd,7,2,5,71.4,0,2.0,0.0,0,0,0,0,10,15,66.7,19,5,47.4,40.1,11,54.5,39.3,8,0,0.0,4,20.3,14:15:00
ENG-Premier League,2122,Leicester City,2022-04-20 Everton-Leicester City,2022-04-20,Matchweek 18,Wed,Away,D,1,1,Everton,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,7,14,50.0,30,2,30.0,31.2,11,45.5,39.1,10,0,0.0,0,,19:45:00
ENG-Premier League,2122,Leicester City,2022-04-23 Leicester City-Aston Villa,2022-04-23,Matchweek 34,Sat,Home,D,0,0,Aston Villa,3,0,3,100.0,1,0.1,0.1,0,0,0,0,0,2,0.0,16,5,12.5,24.9,5,0.0,19.8,11,0,0.0,0,,15:00:00
ENG-Premier League,2122,Leicester City,2022-05-01 Tottenham-Leicester City,2022-05-01,Matchweek 35,Sun,Away,L,1,3,Tottenham,7,3,4,57.1,0,2.1,-0.9,0,0,0,0,2,7,28.6,22,7,22.7,31.9,7,28.6,30.3,14,0,0.0,1,17.0,14:00:00
ENG-Premier League,2122,Leicester City,2022-05-08 Leicester City-Everton,2022-05-08,Matchweek 36,Sun,Home,L,1,2,Everton,4,2,2,50.0,0,1.0,-1.0,0,0,0,0,1,1,100.0,21,6,4.8,22.3,3,0.0,24.0,4,0,0.0,0,14.0,14:00:00
ENG-Premier League,2122,Leicester City,2022-05-11 Leicester City-Norwich City,2022-05-11,Matchweek 21,Wed,Home,W,3,0,Norwich City,5,0,5,100.0,1,0.8,0.8,0,0,0,0,3,3,100.0,20,4,15.0,25.0,2,0.0,18.5,7,0,0.0,3,26.5,19:45:00
ENG-Premier League,2122,Leicester City,2022-05-15 Watford-Leicester City,2022-05-15,Matchweek 37,Sun,Away,W,5,1,Watford,5,1,4,80.0,0,1.4,0.4,0,0,0,0,2,5,40.0,26,8,19.2,25.8,7,0.0,19.3,18,1,5.6,1,10.7,14:00:00
ENG-Premier League,2122,Leicester City,2022-05-19 Chelsea-Leicester City,2022-05-19,Matchweek 27,Thu,Away,D,1,1,Chelsea,7,1,6,85.7,0,1.5,0.5,0,0,0,0,5,14,35.7,29,8,34.5,37.1,9,44.4,36.3,23,1,4.3,0,10.6,20:00:00
ENG-Premier League,2122,Leicester City,2022-05-22 Leicester City-Southampton,2022-05-22,Matchweek 38,Sun,Home,W,4,1,Southampton,2,1,1,100.0,0,1.1,0.1,1,1,0,0,8,13,61.5,25,2,40.0,35.2,7,42.9,36.9,11,0,0.0,2,26.5,16:00:00
ENG-Premier League,2122,Liverpool,2021-08-14 Norwich City-Liverpool,2021-08-14,Matchweek 1,Sat,Away,W,3,0,Norwich City,3,0,3,100.0,1,1.1,1.1,0,0,0,0,5,9,55.6,23,4,21.7,27.5,8,50.0,40.9,16,1,6.3,1,13.2,17:30:00
ENG-Premier League,2122,Liverpool,2021-08-21 Liverpool-Burnley,2021-08-21,Matchweek 2,Sat,Home,W,2,0,Burnley,3,0,3,100.0,1,0.6,0.6,0,0,0,0,1,9,11.1,43,6,16.3,25.4,6,33.3,35.2,15,1,6.7,7,20.8,12:30:00
ENG-Premier League,2122,Liverpool,2021-08-28 Liverpool-Chelsea,2021-08-28,Matchweek 3,Sat,Home,D,1,1,Chelsea,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,0,2,0.0,23,7,8.7,22.7,1,0.0,8.0,8,0,0.0,3,20.5,17:30:00
ENG-Premier League,2122,Liverpool,2021-09-12 Leeds United-Liverpool,2021-09-12,Matchweek 4,Sun,Away,W,3,0,Leeds United,4,0,4,100.0,1,0.5,0.5,0,0,0,0,3,5,60.0,35,5,11.4,24.5,5,20.0,23.0,17,1,5.9,0,11.8,16:30:00
ENG-Premier League,2122,Liverpool,2021-09-18 Liverpool-Crystal Palace,2021-09-18,Matchweek 5,Sat,Home,W,3,0,Crystal Palace,2,0,2,100.0,1,0.1,0.1,0,0,0,0,4,8,50.0,20,4,30.0,31.0,7,28.6,28.6,14,2,14.3,4,12.5,15:00:00
ENG-Premier League,2122,Liverpool,2021-09-25 Brentford-Liverpool,2021-09-25,Matchweek 6,Sat,Away,D,3,3,Brentford,3,3,0,0.0,0,2.1,-0.9,0,0,0,0,5,8,62.5,23,6,26.1,29.9,7,28.6,33.4,12,0,0.0,4,20.5,17:30:00
ENG-Premier League,2122,Liverpool,2021-10-03 Liverpool-Manchester City,2021-10-03,Matchweek 7,Sun,Home,D,2,2,Manchester City,3,2,1,33.3,0,1.3,-0.7,0,0,0,0,7,12,58.3,49,4,16.3,24.7,10,40.0,38.0,10,1,10.0,0,9.8,16:30:00
ENG-Premier League,2122,Liverpool,2021-10-16 Watford-Liverpool,2021-10-16,Matchweek 8,Sat,Away,W,5,0,Watford,2,0,2,100.0,1,0.3,0.3,0,0,0,0,1,3,33.3,36,3,8.3,20.2,5,0.0,15.0,6,0,0.0,2,19.8,12:30:00
ENG-Premier League,2122,Liverpool,2021-10-24 Manchester Utd-Liverpool,2021-10-24,Matchweek 9,Sun,Away,W,5,0,Manchester Utd,3,0,3,100.0,1,0.9,0.9,0,0,0,0,3,8,37.5,26,4,23.1,32.9,7,28.6,33.1,16,0,0.0,3,23.6,16:30:00
ENG-Premier League,2122,Liverpool,2021-10-30 Liverpool-Brighton,2021-10-30,Matchweek 10,Sat,Home,D,2,2,Brighton,6,2,4,66.7,0,1.5,-0.5,0,0,0,0,2,6,33.3,35,12,17.1,25.8,3,0.0,17.0,8,0,0.0,3,17.3,15:00:00
ENG-Premier League,2122,Liverpool,2021-11-07 West Ham-Liverpool,2021-11-07,Matchweek 11,Sun,Away,L,2,3,West Ham,3,3,1,0.0,0,1.1,-0.9,0,0,0,0,1,2,50.0,25,4,4.0,22.2,3,33.3,31.7,12,1,8.3,2,25.7,16:30:00
ENG-Premier League,2122,Liverpool,2021-11-20 Liverpool-Arsenal,2021-11-20,Matchweek 12,Sat,Home,W,4,0,Arsenal,3,0,3,100.0,1,0.4,0.4,0,0,0,0,2,5,40.0,70,2,5.7,20.6,3,33.3,39.7,6,0,0.0,2,26.7,17:30:00
ENG-Premier League,2122,Liverpool,2021-11-27 Liverpool-Southampton,2021-11-27,Matchweek 13,Sat,Home,W,4,0,Southampton,3,0,3,100.0,1,1.4,1.4,0,0,0,0,2,5,40.0,44,11,11.4,24.9,3,0.0,15.3,13,0,0.0,3,17.4,15:00:00
ENG-Premier League,2122,Liverpool,2021-12-01 Everton-Liverpool,2021-12-01,Matchweek 14,Wed,Away,W,4,1,Everton,2,1,1,50.0,0,0.1,-0.9,0,0,0,0,1,3,33.3,36,5,8.3,23.1,6,0.0,21.8,10,1,10.0,1,14.3,20:15:00
ENG-Premier League,2122,Liverpool,2021-12-04 Wolves-Liverpool,2021-12-04,Matchweek 15,Sat,Away,W,1,0,Wolves,1,0,1,100.0,1,0.3,0.3,0,0,0,0,0,2,0.0,21,7,9.5,23.0,2,0.0,15.5,6,0,0.0,4,26.2,15:00:00
ENG-Premier League,2122,Liverpool,2021-12-11 Liverpool-Aston Villa,2021-12-11,Matchweek 16,Sat,Home,W,1,0,Aston Villa,0,0,0,,1,0.0,0.0,0,0,0,0,0,4,0.0,19,3,21.1,27.2,3,0.0,20.3,12,0,0.0,2,17.4,15:00:00
ENG-Premier League,2122,Liverpool,2021-12-16 Liverpool-Newcastle Utd,2021-12-16,Matchweek 17,Thu,Home,W,3,1,Newcastle Utd,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,2,6,33.3,28,4,17.9,27.0,4,25.0,29.0,5,1,20.0,2,20.2,20:00:00
ENG-Premier League,2122,Liverpool,2021-12-19 Tottenham-Liverpool,2021-12-19,Matchweek 18,Sun,Away,D,2,2,Tottenham,5,2,3,60.0,0,2.1,0.1,0,0,0,0,5,12,41.7,35,8,28.6,30.6,4,50.0,40.5,10,0,0.0,4,18.0,16:30:00
ENG-Premier League,2122,Liverpool,2021-12-28 Leicester City-Liverpool,2021-12-28,Matchweek 20,Tue,Away,L,0,1,Leicester City,1,1,0,0.0,0,0.1,-0.9,0,0,0,0,2,3,66.7,19,4,10.5,26.6,2,50.0,40.5,4,0,0.0,2,22.5,20:00:00
ENG-Premier League,2122,Liverpool,2022-01-02 Chelsea-Liverpool,2022-01-02,Matchweek 21,Sun,Away,D,2,2,Chelsea,6,2,4,66.7,0,1.9,-0.1,0,0,0,0,1,7,14.3,42,10,14.3,24.9,8,12.5,28.0,14,0,0.0,1,15.3,16:30:00
ENG-Premier League,2122,Liverpool,2022-01-16 Liverpool-Brentford,2022-01-16,Matchweek 22,Sun,Home,W,3,0,Brentford,1,0,1,100.0,1,0.2,0.2,0,0,0,0,3,10,30.0,41,3,22.0,28.7,4,25.0,27.5,4,2,50.0,3,18.6,14:00:00
ENG-Premier League,2122,Liverpool,2022-01-23 Crystal Palace-Liverpool,2022-01-23,Matchweek 23,Sun,Away,W,3,1,Crystal Palace,5,1,4,80.0,0,1.2,0.2,0,0,0,0,2,12,16.7,33,4,27.3,31.8,5,60.0,43.4,9,1,11.1,0,12.5,14:00:00
ENG-Premier League,2122,Liverpool,2022-02-10 Liverpool-Leicester City,2022-02-10,Matchweek 24,Thu,Home,W,2,0,Leicester City,1,0,1,100.0,1,0.6,0.6,0,0,0,0,1,2,50.0,19,4,5.3,22.9,3,33.3,32.7,7,0,0.0,2,17.5,19:45:00
ENG-Premier League,2122,Liverpool,2022-02-13 Burnley-Liverpool,2022-02-13,Matchweek 25,Sun,Away,W,1,0,Burnley,5,0,5,100.0,1,0.6,0.6,0,0,0,0,6,9,66.7,46,8,15.2,26.9,4,50.0,40.0,11,0,0.0,5,26.9,14:00:00
ENG-Premier League,2122,Liverpool,2022-02-19 Liverpool-Norwich City,2022-02-19,Matchweek 26,Sat,Home,W,3,1,Norwich City,1,1,0,0.0,0,0.4,-0.6,0,0,0,0,5,8,62.5,29,4,17.2,25.8,5,60.0,43.8,11,1,9.1,0,7.3,15:00:00
ENG-Premier League,2122,Liverpool,2022-02-23 Liverpool-Leeds United,2022-02-23,Matchweek 19,Wed,Home,W,6,0,Leeds United,2,0,2,100.0,1,0.1,0.1,0,0,0,0,3,8,37.5,61,7,13.1,26.4,2,0.0,15.5,6,0,0.0,3,18.3,19:45:00
ENG-Premier League,2122,Liverpool,2022-03-05 Liverpool-West Ham,2022-03-05,Matchweek 28,Sat,Home,W,1,0,West Ham,4,0,4,100.0,1,0.9,0.9,0,0,0,0,3,7,42.9,35,6,14.3,23.4,8,25.0,29.4,12,1,8.3,0,10.7,17:30:00
ENG-Premier League,2122,Liverpool,2022-03-12 Brighton-Liverpool,2022-03-12,Matchweek 29,Sat,Away,W,2,0,Brighton,3,0,3,100.0,1,0.3,0.3,0,0,0,0,4,15,26.7,29,8,27.6,33.2,10,70.0,52.0,10,1,10.0,1,17.0,12:30:00
ENG-Premier League,2122,Liverpool,2022-03-16 Arsenal-Liverpool,2022-03-16,Matchweek 27,Wed,Away,W,2,0,Arsenal,2,0,2,100.0,1,0.3,0.3,0,0,0,0,4,6,66.7,31,7,12.9,25.0,5,40.0,34.0,10,2,20.0,2,14.2,20:15:00
ENG-Premier League,2122,Liverpool,2022-04-02 Liverpool-Watford,2022-04-02,Matchweek 31,Sat,Home,W,2,0,Watford,2,0,2,100.0,1,0.2,0.2,0,0,0,0,4,6,66.7,33,9,18.2,26.8,2,0.0,22.0,7,0,0.0,1,31.0,12:30:00
ENG-Premier League,2122,Liverpool,2022-04-10 Manchester City-Liverpool,2022-04-10,Matchweek 32,Sun,Away,D,2,2,Manchester City,4,2,2,50.0,0,0.9,-1.1,0,0,0,0,7,17,41.2,43,7,18.6,27.8,10,90.0,57.6,11,0,0.0,3,22.8,16:30:00
ENG-Premier League,2122,Liverpool,2022-04-19 Liverpool-Manchester Utd,2022-04-19,Matchweek 30,Tue,Home,W,4,0,Manchester Utd,1,0,1,100.0,1,0.1,0.1,0,0,0,0,4,7,57.1,63,8,11.1,22.6,4,0.0,17.5,3,0,0.0,4,24.4,20:00:00
ENG-Premier League,2122,Liverpool,2022-04-24 Liverpool-Everton,2022-04-24,Matchweek 34,Sun,Home,W,2,0,Everton,1,0,1,100.0,1,0.1,0.1,0,0,0,0,1,2,50.0,20,6,10.0,23.4,9,0.0,17.7,4,0,0.0,0,5.0,16:30:00
ENG-Premier League,2122,Liverpool,2022-04-30 Newcastle Utd-Liverpool,2022-04-30,Matchweek 35,Sat,Away,W,1,0,Newcastle Utd,2,0,2,100.0,1,0.2,0.2,0,0,0,0,8,13,61.5,45,7,26.7,29.4,2,50.0,31.0,5,1,20.0,3,24.5,12:30:00
ENG-Premier League,2122,Liverpool,2022-05-07 Liverpool-Tottenham,2022-05-07,Matchweek 36,Sat,Home,D,1,1,Tottenham,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,2,3,66.7,17,4,11.8,24.8,4,25.0,35.8,15,0,0.0,3,23.2,19:45:00
ENG-Premier League,2122,Liverpool,2022-05-10 Aston Villa-Liverpool,2022-05-10,Matchweek 33,Tue,Away,W,2,1,Aston Villa,4,1,3,75.0,0,1.0,0.0,0,0,0,0,6,9,66.7,26,6,26.9,29.3,6,33.3,34.0,8,1,12.5,0,7.0,20:00:00
ENG-Premier League,2122,Liverpool,2022-05-17 Southampton-Liverpool,2022-05-17,Matchweek 37,Tue,Away,W,2,1,Southampton,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,5,12,41.7,40,4,30.0,30.2,1,0.0,19.0,7,1,14.3,8,25.6,19:45:00
ENG-Premier League,2122,Liverpool,2022-05-22 Liverpool-Wolves,2022-05-22,Matchweek 38,Sun,Home,W,3,1,Wolves,5,1,4,80.0,0,1.5,0.5,0,0,0,0,1,3,33.3,31,9,9.7,25.3,4,0.0,27.8,6,2,33.3,4,17.6,16:00:00
ENG-Premier League,2122,Manchester City,2021-08-15 Tottenham-Manchester City,2021-08-15,Matchweek 1,Sun,Away,L,0,1,Tottenham,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,1,2,50.0,16,6,12.5,25.9,6,0.0,20.2,9,1,11.1,0,12.5,16:30:00
ENG-Premier League,2122,Manchester City,2021-08-21 Manchester City-Norwich City,2021-08-21,Matchweek 2,Sat,Home,W,5,0,Norwich City,0,0,0,,1,0.0,0.0,0,0,0,0,2,2,100.0,13,3,15.4,22.2,2,0.0,23.5,6,0,0.0,3,23.5,15:00:00
ENG-Premier League,2122,Manchester City,2021-08-28 Manchester City-Arsenal,2021-08-28,Matchweek 3,Sat,Home,W,5,0,Arsenal,0,0,0,,1,0.0,0.0,0,0,0,0,1,6,16.7,33,2,15.2,23.9,4,25.0,36.8,3,0,0.0,4,36.0,12:30:00
ENG-Premier League,2122,Manchester City,2021-09-11 Leicester City-Manchester City,2021-09-11,Matchweek 4,Sat,Away,W,1,0,Leicester City,1,0,1,100.0,1,0.4,0.4,0,0,0,0,3,5,60.0,18,6,22.2,26.1,6,16.7,19.7,9,1,11.1,2,15.8,15:00:00
ENG-Premier League,2122,Manchester City,2021-09-18 Manchester City-Southampton,2021-09-18,Matchweek 5,Sat,Home,D,0,0,Southampton,2,0,2,100.0,1,0.3,0.3,0,0,0,0,1,1,100.0,36,9,2.8,17.8,5,0.0,20.6,11,1,9.1,1,14.8,15:00:00
ENG-Premier League,2122,Manchester City,2021-09-25 Chelsea-Manchester City,2021-09-25,Matchweek 6,Sat,Away,W,1,0,Chelsea,0,0,0,,1,0.0,0.0,0,0,0,0,3,9,33.3,27,4,25.9,32.5,3,66.7,53.7,13,3,23.1,2,15.8,12:30:00
ENG-Premier League,2122,Manchester City,2021-10-03 Liverpool-Manchester City,2021-10-03,Matchweek 7,Sun,Away,D,2,2,Liverpool,3,2,1,33.3,0,1.8,-0.2,0,0,0,0,3,8,37.5,37,13,21.6,29.5,2,0.0,14.5,16,0,0.0,4,21.0,16:30:00
ENG-Premier League,2122,Manchester City,2021-10-16 Manchester City-Burnley,2021-10-16,Matchweek 8,Sat,Home,W,2,0,Burnley,2,0,2,100.0,1,0.1,0.1,0,0,0,0,1,6,16.7,32,6,15.6,23.4,7,14.3,19.3,10,0,0.0,3,16.6,15:00:00
ENG-Premier League,2122,Manchester City,2021-10-23 Brighton-Manchester City,2021-10-23,Matchweek 9,Sat,Away,W,4,1,Brighton,5,1,4,100.0,0,1.2,0.2,1,1,0,0,3,9,33.3,30,9,13.3,27.8,8,62.5,46.8,13,1,7.7,2,18.3,17:30:00
ENG-Premier League,2122,Manchester City,2021-10-30 Manchester City-Crystal Palace,2021-10-30,Matchweek 10,Sat,Home,L,0,2,Crystal Palace,3,2,1,33.3,0,1.4,-0.6,0,0,0,0,3,4,75.0,27,2,14.8,23.9,5,0.0,21.0,4,0,0.0,1,20.0,15:00:00
ENG-Premier League,2122,Manchester City,2021-11-06 Manchester Utd-Manchester City,2021-11-06,Matchweek 11,Sat,Away,W,2,0,Manchester Utd,1,0,1,100.0,1,0.0,0.0,0,0,0,0,1,2,50.0,21,0,9.5,22.0,5,0.0,20.8,7,0,0.0,0,,12:30:00
ENG-Premier League,2122,Manchester City,2021-11-21 Manchester City-Everton,2021-11-21,Matchweek 12,Sun,Home,W,3,0,Everton,1,0,1,100.0,1,0.0,0.0,0,0,0,0,0,0,,24,7,0.0,18.6,0,,,10,2,20.0,3,24.4,14:00:00
ENG-Premier League,2122,Manchester City,2021-11-28 Manchester City-West Ham,2021-11-28,Matchweek 13,Sun,Home,W,2,1,West Ham,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,3,5,60.0,40,7,10.0,21.7,2,50.0,38.0,13,2,15.4,0,6.3,14:00:00
ENG-Premier League,2122,Manchester City,2021-12-01 Aston Villa-Manchester City,2021-12-01,Matchweek 14,Wed,Away,W,2,1,Aston Villa,3,1,2,66.7,0,1.5,0.5,0,0,0,0,3,6,50.0,16,0,31.3,35.1,4,25.0,35.8,12,0,0.0,2,21.0,20:15:00
ENG-Premier League,2122,Manchester City,2021-12-04 Watford-Manchester City,2021-12-04,Matchweek 15,Sat,Away,W,3,1,Watford,4,1,3,75.0,0,1.6,0.6,0,0,0,0,3,4,75.0,28,6,10.7,22.3,6,16.7,26.8,13,1,7.7,1,14.0,17:30:00
ENG-Premier League,2122,Manchester City,2021-12-11 Manchester City-Wolves,2021-12-11,Matchweek 16,Sat,Home,W,1,0,Wolves,1,0,1,100.0,1,0.2,0.2,0,0,0,0,3,3,100.0,20,5,15.0,25.9,1,0.0,24.0,4,0,0.0,1,33.0,12:30:00
ENG-Premier League,2122,Manchester City,2021-12-14 Manchester City-Leeds United,2021-12-14,Matchweek 17,Tue,Home,W,7,0,Leeds United,3,0,3,100.0,1,0.1,0.1,0,0,0,0,0,0,,38,6,0.0,18.6,4,0.0,15.3,6,0,0.0,3,20.6,20:00:00
ENG-Premier League,2122,Manchester City,2021-12-19 Newcastle Utd-Manchester City,2021-12-19,Matchweek 18,Sun,Away,W,4,0,Newcastle Utd,1,0,1,100.0,1,0.2,0.2,0,0,0,0,7,10,70.0,26,4,26.9,29.9,7,42.9,32.4,9,2,22.2,2,19.0,14:15:00
ENG-Premier League,2122,Manchester City,2021-12-26 Manchester City-Leicester City,2021-12-26,Matchweek 19,Sun,Home,W,6,3,Leicester City,8,3,5,62.5,0,2.5,-0.5,0,0,0,0,0,0,,14,5,0.0,20.2,3,0.0,11.3,7,0,0.0,0,10.5,15:00:00
ENG-Premier League,2122,Manchester City,2021-12-29 Brentford-Manchester City,2021-12-29,Matchweek 20,Wed,Away,W,1,0,Brentford,2,0,2,100.0,1,0.2,0.2,0,0,0,0,2,7,28.6,12,3,25.0,37.1,5,80.0,51.4,7,1,14.3,0,2.0,20:15:00
ENG-Premier League,2122,Manchester City,2022-01-01 Arsenal-Manchester City,2022-01-01,Matchweek 21,Sat,Away,W,2,1,Arsenal,2,1,1,50.0,0,0.4,-0.6,0,0,0,0,7,9,77.8,38,6,18.4,23.4,6,33.3,37.3,15,1,6.7,1,10.8,12:30:00
ENG-Premier League,2122,Manchester City,2022-01-15 Manchester City-Chelsea,2022-01-15,Matchweek 22,Sat,Home,W,1,0,Chelsea,1,0,1,100.0,1,0.6,0.6,0,0,0,0,3,5,60.0,32,6,15.6,24.1,2,0.0,14.5,8,0,0.0,2,24.0,12:30:00
ENG-Premier League,2122,Manchester City,2022-01-22 Southampton-Manchester City,2022-01-22,Matchweek 23,Sat,Away,D,1,1,Southampton,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,1,4,25.0,28,2,14.3,28.0,2,0.0,18.5,4,0,0.0,2,26.0,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-09 Manchester City-Brentford,2022-02-09,Matchweek 24,Wed,Home,W,2,0,Brentford,2,0,2,100.0,1,0.2,0.2,0,0,0,0,1,10,10.0,25,3,32.0,34.4,2,100.0,57.5,5,0,0.0,0,,19:45:00
ENG-Premier League,2122,Manchester City,2022-02-12 Norwich City-Manchester City,2022-02-12,Matchweek 25,Sat,Away,W,4,0,Norwich City,3,0,3,100.0,1,0.3,0.3,0,0,0,0,2,5,40.0,33,6,15.2,27.0,4,0.0,16.0,7,0,0.0,3,24.3,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-19 Manchester City-Tottenham,2022-02-19,Matchweek 26,Sat,Home,L,2,3,Tottenham,5,3,2,40.0,0,3.0,0.0,0,0,0,0,0,1,0.0,19,2,5.3,22.3,3,0.0,19.0,3,0,0.0,1,39.0,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-26 Everton-Manchester City,2022-02-26,Matchweek 27,Sat,Away,W,1,0,Everton,2,0,2,100.0,1,0.3,0.3,0,0,0,0,0,9,0.0,27,5,33.3,32.3,5,0.0,19.4,8,1,12.5,0,5.0,17:30:00
ENG-Premier League,2122,Manchester City,2022-03-06 Manchester City-Manchester Utd,2022-03-06,Matchweek 28,Sun,Home,W,4,1,Manchester Utd,2,1,1,50.0,0,1.5,0.5,0,0,0,0,6,7,85.7,45,2,15.6,25.1,3,0.0,15.0,7,0,0.0,0,6.0,16:30:00
ENG-Premier League,2122,Manchester City,2022-03-14 Crystal Palace-Manchester City,2022-03-14,Matchweek 29,Mon,Away,D,0,0,Crystal Palace,1,0,1,100.0,1,0.0,0.0,0,0,0,0,1,4,25.0,22,1,18.2,26.1,7,0.0,17.4,3,0,0.0,3,22.0,20:00:00
ENG-Premier League,2122,Manchester City,2022-04-02 Burnley-Manchester City,2022-04-02,Matchweek 31,Sat,Away,W,2,0,Burnley,1,0,1,100.0,1,0.1,0.1,0,0,0,0,2,8,25.0,41,3,19.5,27.4,2,0.0,13.0,5,2,40.0,0,5.5,15:00:00
ENG-Premier League,2122,Manchester City,2022-04-10 Manchester City-Liverpool,2022-04-10,Matchweek 32,Sun,Home,D,2,2,Liverpool,4,2,2,50.0,0,2.1,0.1,0,0,0,0,2,6,33.3,46,5,13.0,23.2,2,0.0,16.0,3,0,0.0,1,17.0,16:30:00
ENG-Premier League,2122,Manchester City,2022-04-20 Manchester City-Brighton,2022-04-20,Matchweek 30,Wed,Home,W,3,0,Brighton,1,0,1,100.0,1,0.0,0.0,0,0,0,0,7,10,70.0,35,7,25.7,29.0,3,33.3,25.7,9,0,0.0,1,23.0,20:00:00
ENG-Premier League,2122,Manchester City,2022-04-23 Manchester City-Watford,2022-04-23,Matchweek 34,Sat,Home,W,5,1,Watford,2,1,1,50.0,0,0.4,-0.6,0,0,0,0,1,3,33.3,21,5,14.3,23.8,3,0.0,15.3,5,0,0.0,2,37.0,15:00:00
ENG-Premier League,2122,Manchester City,2022-04-30 Leeds United-Manchester City,2022-04-30,Matchweek 35,Sat,Away,W,4,0,Leeds United,1,0,1,100.0,1,0.4,0.4,0,0,0,0,1,4,25.0,28,4,14.3,25.6,3,0.0,23.0,10,1,10.0,5,23.9,17:30:00
ENG-Premier League,2122,Manchester City,2022-05-08 Manchester City-Newcastle Utd,2022-05-08,Matchweek 36,Sun,Home,W,5,0,Newcastle Utd,3,0,3,100.0,1,1.1,1.1,0,0,0,0,3,6,50.0,16,2,25.0,30.4,5,40.0,38.0,10,1,10.0,0,11.0,16:30:00
ENG-Premier League,2122,Manchester City,2022-05-11 Wolves-Manchester City,2022-05-11,Matchweek 33,Wed,Away,W,5,1,Wolves,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,3,3,100.0,24,5,8.3,27.4,2,50.0,28.0,13,0,0.0,2,22.0,20:15:00
ENG-Premier League,2122,Manchester City,2022-05-15 West Ham-Manchester City,2022-05-15,Matchweek 37,Sun,Away,D,2,2,West Ham,2,2,0,0.0,0,0.7,-1.3,0,0,0,0,0,0,,11,1,0.0,21.8,5,0.0,13.0,10,0,0.0,1,16.3,14:00:00
ENG-Premier League,2122,Manchester City,2022-05-22 Manchester City-Aston Villa,2022-05-22,Matchweek 38,Sun,Home,W,3,2,Aston Villa,2,2,0,0.0,0,0.7,-1.3,0,0,0,0,5,5,100.0,21,3,23.8,31.7,3,0.0,22.3,3,0,0.0,0,3.0,16:00:00
ENG-Premier League,2122,Manchester Utd,2021-08-14 Manchester Utd-Leeds United,2021-08-14,Matchweek 1,Sat,Home,W,5,1,Leeds United,3,1,2,66.7,0,1.0,0.0,0,0,0,0,7,11,63.6,24,3,8.3,20.8,12,75.0,42.5,12,0,0.0,0,12.0,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-08-22 Southampton-Manchester Utd,2021-08-22,Matchweek 2,Sun,Away,D,1,1,Southampton,3,1,3,66.7,0,0.6,0.6,0,0,0,0,0,1,0.0,14,3,7.1,23.1,5,0.0,18.0,12,0,0.0,0,4.0,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-08-29 Wolves-Manchester Utd,2021-08-29,Matchweek 3,Sun,Away,W,1,0,Wolves,5,0,5,100.0,1,1.2,1.2,0,0,0,0,2,4,50.0,11,4,27.3,27.5,8,12.5,24.6,15,0,0.0,2,29.0,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-09-11 Manchester Utd-Newcastle Utd,2021-09-11,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,1,1,100.0,5,2,20.0,25.0,7,0.0,15.9,9,0,0.0,1,15.5,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-09-19 West Ham-Manchester Utd,2021-09-19,Matchweek 5,Sun,Away,W,2,1,West Ham,4,1,2,75.0,0,1.6,0.6,1,0,1,0,2,2,100.0,17,6,11.8,22.6,7,0.0,14.3,16,1,6.3,0,12.3,14:00:00
