,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
557,ENG-Premier League,2122,Norwich City,2022-02-25 Southampton-Norwich City,2/25/2022,Matchweek 27,Fri,Away,L,0,2,Southampton,2,0,0,9,11,1,17,7,10,0,0,0,37,14,19,42.4,20:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
558,ENG-Premier League,2122,Norwich City,2022-03-05 Norwich City-Brentford,3/5/2022,Matchweek 28,Sat,Home,L,1,3,Brentford,2,0,0,13,16,1,21,13,9,0,2,0,46,14,21,40.0,15:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
559,ENG-Premier League,2122,Norwich City,2022-03-10 Norwich City-Chelsea,3/10/2022,Matchweek 30,Thu,Home,L,1,3,Chelsea,0,0,0,8,13,2,11,11,9,0,0,0,42,4,11,26.7,19:30:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
560,ENG-Premier League,2122,Norwich City,2022-03-13 Leeds United-Norwich City,3/13/2022,Matchweek 29,Sun,Away,L,1,2,Leeds United,1,0,0,8,18,3,10,10,9,0,0,0,64,17,14,54.8,14:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
561,ENG-Premier League,2122,Norwich City,2022-04-02 Brighton-Norwich City,4/2/2022,Matchweek 31,Sat,Away,D,0,0,Brighton,1,0,0,11,11,1,10,11,7,0,1,0,50,18,14,56.3,15:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
562,ENG-Premier League,2122,Norwich City,2022-04-10 Norwich City-Burnley,4/10/2022,Matchweek 32,Sun,Home,W,2,0,Burnley,1,0,0,12,9,3,13,7,7,0,0,0,58,27,27,50.0,14:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
563,ENG-Premier League,2122,Norwich City,2022-04-16 Manchester Utd-Norwich City,4/16/2022,Matchweek 33,Sat,Away,L,2,3,Manchester Utd,0,0,0,6,8,0,18,6,11,0,0,0,50,8,7,53.3,15:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
564,ENG-Premier League,2122,Norwich City,2022-04-23 Norwich City-Newcastle Utd,4/23/2022,Matchweek 34,Sat,Home,L,0,3,Newcastle Utd,0,0,0,11,10,1,14,15,12,0,0,0,61,10,11,47.6,15:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
565,ENG-Premier League,2122,Norwich City,2022-04-30 Aston Villa-Norwich City,4/30/2022,Matchweek 35,Sat,Away,L,0,2,Aston Villa,1,0,0,8,16,0,10,14,6,0,0,0,49,9,10,47.4,15:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
566,ENG-Premier League,2122,Norwich City,2022-05-08 Norwich City-West Ham,5/8/2022,Matchweek 36,Sun,Home,L,0,4,West Ham,1,0,0,7,6,2,18,9,7,0,1,0,40,7,8,46.7,14:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
567,ENG-Premier League,2122,Norwich City,2022-05-11 Leicester City-Norwich City,5/11/2022,Matchweek 21,Wed,Away,L,0,3,Leicester City,0,0,0,5,10,0,8,5,12,0,0,0,48,5,15,25.0,19:45:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
568,ENG-Premier League,2122,Norwich City,2022-05-15 Wolves-Norwich City,5/15/2022,Matchweek 37,Sun,Away,D,1,1,Wolves,3,0,0,10,5,0,7,9,14,0,0,0,44,10,14,41.7,14:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
569,ENG-Premier League,2122,Norwich City,2022-05-22 Norwich City-Tottenham,5/22/2022,Matchweek 38,Sun,Home,L,0,5,Tottenham,3,0,0,13,6,0,14,11,12,0,0,0,40,6,10,37.5,16:00:00,Norwich City,https://media-4.api-sports.io/football/teams/71.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
570,ENG-Premier League,2122,Southampton,2021-08-14 Everton-Southampton,8/14/2021,Matchweek 1,Sat,Away,L,1,3,Everton,0,0,0,15,11,0,22,5,12,0,0,0,40,19,24,44.2,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Everton,https://media-4.api-sports.io/football/teams/45.png
571,ENG-Premier League,2122,Southampton,2021-08-22 Southampton-Manchester Utd,8/22/2021,Matchweek 2,Sun,Home,D,1,1,Manchester Utd,2,0,0,12,10,0,17,20,13,0,0,0,58,11,15,42.3,14:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
572,ENG-Premier League,2122,Southampton,2021-08-28 Newcastle Utd-Southampton,8/28/2021,Matchweek 3,Sat,Away,D,2,2,Newcastle Utd,3,0,0,6,10,0,21,2,10,1,0,0,63,14,16,46.7,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
573,ENG-Premier League,2122,Southampton,2021-09-11 Southampton-West Ham,9/11/2021,Matchweek 4,Sat,Home,D,0,0,West Ham,3,0,0,10,12,0,13,12,4,0,0,0,50,16,16,50.0,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
574,ENG-Premier League,2122,Southampton,2021-09-18 Manchester City-Southampton,9/18/2021,Matchweek 5,Sat,Away,D,0,0,Manchester City,2,0,0,12,5,0,13,17,11,0,0,0,54,15,22,40.5,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
575,ENG-Premier League,2122,Southampton,2021-09-26 Southampton-Wolves,9/26/2021,Matchweek 6,Sun,Home,L,0,1,Wolves,0,0,0,12,8,3,26,11,9,0,0,0,64,14,15,48.3,14:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
576,ENG-Premier League,2122,Southampton,2021-10-02 Chelsea-Southampton,10/2/2021,Matchweek 7,Sat,Away,L,1,3,Chelsea,3,1,0,13,11,0,7,10,9,1,0,0,62,4,14,22.2,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
577,ENG-Premier League,2122,Southampton,2021-10-16 Southampton-Leeds United,10/16/2021,Matchweek 8,Sat,Home,W,1,0,Leeds United,2,0,0,16,14,1,18,10,15,0,0,0,67,20,14,58.8,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
578,ENG-Premier League,2122,Southampton,2021-10-23 Southampton-Burnley,10/23/2021,Matchweek 9,Sat,Home,D,2,2,Burnley,1,0,0,10,11,1,27,12,5,0,0,0,56,14,29,32.6,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
579,ENG-Premier League,2122,Southampton,2021-10-30 Watford-Southampton,10/30/2021,Matchweek 10,Sat,Away,W,1,0,Watford,2,0,0,6,16,0,26,12,10,0,0,0,59,35,21,62.5,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Watford,https://media-4.api-sports.io/football/teams/38.png
580,ENG-Premier League,2122,Southampton,2021-11-05 Southampton-Aston Villa,11/5/2021,Matchweek 11,Fri,Home,W,1,0,Aston Villa,2,0,0,12,12,0,24,14,11,0,0,0,55,20,24,45.5,20:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
581,ENG-Premier League,2122,Southampton,2021-11-20 Norwich City-Southampton,11/20/2021,Matchweek 12,Sat,Away,L,1,2,Norwich City,2,0,0,9,8,1,26,14,8,0,0,0,74,24,23,51.1,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
582,ENG-Premier League,2122,Southampton,2021-11-27 Liverpool-Southampton,11/27/2021,Matchweek 13,Sat,Away,L,0,4,Liverpool,1,0,0,14,7,2,14,13,6,0,0,0,64,20,14,58.8,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
583,ENG-Premier League,2122,Southampton,2021-12-01 Southampton-Leicester City,12/1/2021,Matchweek 14,Wed,Home,D,2,2,Leicester City,1,0,0,14,11,1,15,15,8,0,0,0,67,23,35,39.7,19:30:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
584,ENG-Premier League,2122,Southampton,2021-12-04 Southampton-Brighton,12/4/2021,Matchweek 15,Sat,Home,D,1,1,Brighton,4,0,0,15,12,0,18,7,9,0,0,0,65,19,17,52.8,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
585,ENG-Premier League,2122,Southampton,2021-12-11 Arsenal-Southampton,12/11/2021,Matchweek 16,Sat,Away,L,0,3,Arsenal,0,0,0,9,5,1,13,8,4,0,0,0,54,22,21,51.2,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
586,ENG-Premier League,2122,Southampton,2021-12-15 Crystal Palace-Southampton,12/15/2021,Matchweek 17,Wed,Away,D,2,2,Crystal Palace,4,0,0,20,14,3,19,11,20,0,0,0,70,22,24,47.8,19:30:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
587,ENG-Premier League,2122,Southampton,2021-12-26 West Ham-Southampton,12/26/2021,Matchweek 19,Sun,Away,W,3,2,West Ham,3,0,0,9,10,1,8,13,10,1,0,0,47,21,19,52.5,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
588,ENG-Premier League,2122,Southampton,2021-12-28 Southampton-Tottenham,12/28/2021,Matchweek 20,Tue,Home,D,1,1,Tottenham,4,1,1,15,3,3,11,10,4,0,1,0,54,21,20,51.2,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
589,ENG-Premier League,2122,Southampton,2022-01-11 Southampton-Brentford,1/11/2022,Matchweek 18,Tue,Home,W,4,1,Brentford,0,0,0,9,8,0,19,16,8,0,0,0,62,17,20,45.9,19:45:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
590,ENG-Premier League,2122,Southampton,2022-01-15 Wolves-Southampton,1/15/2022,Matchweek 22,Sat,Away,L,1,3,Wolves,3,0,0,14,12,1,28,9,5,0,1,0,62,19,13,59.4,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
591,ENG-Premier League,2122,Southampton,2022-01-22 Southampton-Manchester City,1/22/2022,Matchweek 23,Sat,Home,D,1,1,Manchester City,3,0,0,13,4,2,5,12,14,0,0,0,52,11,13,45.8,17:30:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
592,ENG-Premier League,2122,Southampton,2022-02-09 Tottenham-Southampton,2/9/2022,Matchweek 24,Wed,Away,W,3,2,Tottenham,3,0,0,13,7,1,20,10,6,0,0,1,52,17,30,36.2,19:45:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
593,ENG-Premier League,2122,Southampton,2022-02-12 Manchester Utd-Southampton,2/12/2022,Matchweek 25,Sat,Away,D,1,1,Manchester Utd,0,0,0,13,12,1,7,19,10,0,0,0,57,12,18,40.0,12:30:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
594,ENG-Premier League,2122,Southampton,2022-02-19 Southampton-Everton,2/19/2022,Matchweek 26,Sat,Home,W,2,0,Everton,0,0,0,6,9,4,14,16,10,0,0,0,85,24,13,64.9,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Everton,https://media-4.api-sports.io/football/teams/45.png
595,ENG-Premier League,2122,Southampton,2022-02-25 Southampton-Norwich City,2/25/2022,Matchweek 27,Fri,Home,W,2,0,Norwich City,1,0,0,12,9,2,28,10,5,0,0,0,54,19,14,57.6,20:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
596,ENG-Premier League,2122,Southampton,2022-03-05 Aston Villa-Southampton,3/5/2022,Matchweek 28,Sat,Away,L,0,4,Aston Villa,1,0,0,8,10,1,21,12,11,0,0,0,58,10,10,50.0,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
597,ENG-Premier League,2122,Southampton,2022-03-10 Southampton-Newcastle Utd,3/10/2022,Matchweek 21,Thu,Home,L,1,2,Newcastle Utd,1,0,0,6,7,1,29,9,5,0,0,0,59,19,20,48.7,19:30:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
598,ENG-Premier League,2122,Southampton,2022-03-13 Southampton-Watford,3/13/2022,Matchweek 29,Sun,Home,L,1,2,Watford,3,0,0,8,11,0,33,8,9,0,0,0,63,23,26,46.9,14:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Watford,https://media-4.api-sports.io/football/teams/38.png
599,ENG-Premier League,2122,Southampton,2022-04-02 Leeds United-Southampton,4/2/2022,Matchweek 31,Sat,Away,D,1,1,Leeds United,1,0,0,7,14,0,23,13,4,0,0,0,70,18,31,36.7,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
600,ENG-Premier League,2122,Southampton,2022-04-09 Southampton-Chelsea,4/9/2022,Matchweek 32,Sat,Home,L,0,6,Chelsea,1,0,0,11,10,0,14,10,11,0,0,0,57,8,19,29.6,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
601,ENG-Premier League,2122,Southampton,2022-04-16 Southampton-Arsenal,4/16/2022,Matchweek 33,Sat,Home,W,1,0,Arsenal,2,0,0,6,6,2,10,17,7,0,0,0,43,18,19,48.6,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
602,ENG-Premier League,2122,Southampton,2022-04-21 Burnley-Southampton,4/21/2022,Matchweek 30,Thu,Away,L,0,2,Burnley,2,0,0,7,7,2,27,12,9,0,0,0,54,12,16,42.9,19:45:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
603,ENG-Premier League,2122,Southampton,2022-04-24 Brighton-Southampton,4/24/2022,Matchweek 34,Sun,Away,D,2,2,Brighton,0,0,0,7,12,3,26,17,4,0,0,1,57,21,23,47.7,14:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
604,ENG-Premier League,2122,Southampton,2022-04-30 Southampton-Crystal Palace,4/30/2022,Matchweek 35,Sat,Home,L,1,2,Crystal Palace,1,0,0,13,9,0,15,13,17,0,0,0,55,31,22,58.5,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
605,ENG-Premier League,2122,Southampton,2022-05-07 Brentford-Southampton,5/7/2022,Matchweek 36,Sat,Away,L,0,3,Brentford,1,0,0,9,12,2,30,8,5,0,0,0,60,14,15,48.3,15:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
606,ENG-Premier League,2122,Southampton,2022-05-17 Southampton-Liverpool,5/17/2022,Matchweek 37,Tue,Home,L,1,2,Liverpool,2,0,0,6,5,0,10,8,9,0,0,0,46,15,13,53.6,19:45:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
607,ENG-Premier League,2122,Southampton,2022-05-22 Leicester City-Southampton,5/22/2022,Matchweek 38,Sun,Away,L,1,4,Leicester City,1,0,0,5,9,3,14,11,13,1,0,0,55,10,8,55.6,16:00:00,Southampton,https://media-4.api-sports.io/football/teams/41.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
608,ENG-Premier League,2122,Tottenham,2021-08-15 Tottenham-Manchester City,8/15/2021,Matchweek 1,Sun,Home,W,1,0,Manchester City,2,0,0,11,8,3,12,10,9,0,0,0,53,14,19,42.4,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
609,ENG-Premier League,2122,Tottenham,2021-08-22 Wolves-Tottenham,8/22/2021,Matchweek 2,Sun,Away,W,1,0,Wolves,4,0,0,7,9,0,8,8,6,1,0,0,41,12,17,41.4,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
610,ENG-Premier League,2122,Tottenham,2021-08-29 Tottenham-Watford,8/29/2021,Matchweek 3,Sun,Home,W,1,0,Watford,3,0,0,8,14,2,25,9,11,0,0,0,40,11,10,52.4,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Watford,https://media-4.api-sports.io/football/teams/38.png
611,ENG-Premier League,2122,Tottenham,2021-09-11 Crystal Palace-Tottenham,9/11/2021,Matchweek 4,Sat,Away,L,0,3,Crystal Palace,3,1,1,15,13,0,6,11,10,0,1,0,37,18,12,60.0,12:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
612,ENG-Premier League,2122,Tottenham,2021-09-19 Tottenham-Chelsea,9/19/2021,Matchweek 5,Sun,Home,L,0,3,Chelsea,0,0,0,4,15,0,13,9,12,0,0,0,50,12,18,40.0,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
613,ENG-Premier League,2122,Tottenham,2021-09-26 Arsenal-Tottenham,9/26/2021,Matchweek 6,Sun,Away,L,1,3,Arsenal,1,0,0,13,12,4,19,8,11,0,0,0,47,11,15,42.3,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
614,ENG-Premier League,2122,Tottenham,2021-10-03 Tottenham-Aston Villa,10/3/2021,Matchweek 7,Sun,Home,W,2,1,Aston Villa,2,0,0,11,14,0,11,12,8,0,0,0,52,21,22,48.8,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
615,ENG-Premier League,2122,Tottenham,2021-10-17 Newcastle Utd-Tottenham,10/17/2021,Matchweek 8,Sun,Away,W,3,2,Newcastle Utd,1,0,0,4,13,1,24,5,14,0,0,1,52,12,23,34.3,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
616,ENG-Premier League,2122,Tottenham,2021-10-24 West Ham-Tottenham,10/24/2021,Matchweek 9,Sun,Away,L,0,1,West Ham,1,0,0,4,10,0,16,16,8,0,0,0,48,15,11,57.7,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
617,ENG-Premier League,2122,Tottenham,2021-10-30 Tottenham-Manchester Utd,10/30/2021,Matchweek 10,Sat,Home,L,0,3,Manchester Utd,2,0,0,12,14,4,29,10,10,0,0,0,57,17,12,58.6,17:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
618,ENG-Premier League,2122,Tottenham,2021-11-07 Everton-Tottenham,11/7/2021,Matchweek 11,Sun,Away,D,0,0,Everton,4,0,0,17,13,2,12,8,10,0,0,0,48,19,5,79.2,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Everton,https://media-4.api-sports.io/football/teams/45.png
619,ENG-Premier League,2122,Tottenham,2021-11-21 Tottenham-Leeds United,11/21/2021,Matchweek 12,Sun,Home,W,2,1,Leeds United,1,0,0,11,12,4,17,13,12,0,0,0,52,21,12,63.6,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
620,ENG-Premier League,2122,Tottenham,2021-12-02 Tottenham-Brentford,12/2/2021,Matchweek 14,Thu,Home,W,2,0,Brentford,0,0,0,13,11,0,17,12,6,0,0,0,63,23,19,54.8,19:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
621,ENG-Premier League,2122,Tottenham,2021-12-05 Tottenham-Norwich City,12/5/2021,Matchweek 15,Sun,Home,W,3,0,Norwich City,1,0,0,11,4,2,12,11,7,0,0,0,42,11,11,50.0,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
622,ENG-Premier League,2122,Tottenham,2021-12-19 Tottenham-Liverpool,12/19/2021,Matchweek 18,Sun,Home,D,2,2,Liverpool,4,0,0,12,11,3,13,8,11,0,0,0,63,15,11,57.7,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
623,ENG-Premier League,2122,Tottenham,2021-12-26 Tottenham-Crystal Palace,12/26/2021,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,1,0,0,16,9,1,22,12,15,0,0,0,64,15,9,62.5,15:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
624,ENG-Premier League,2122,Tottenham,2021-12-28 Southampton-Tottenham,12/28/2021,Matchweek 20,Tue,Away,D,1,1,Southampton,2,0,0,5,15,3,31,5,7,1,0,0,62,20,21,48.8,15:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
625,ENG-Premier League,2122,Tottenham,2022-01-01 Watford-Tottenham,1/1/2022,Matchweek 21,Sat,Away,W,1,0,Watford,1,0,0,9,6,3,43,3,8,0,0,0,66,22,24,47.8,15:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Watford,https://media-4.api-sports.io/football/teams/38.png
626,ENG-Premier League,2122,Tottenham,2022-01-19 Leicester City-Tottenham,1/19/2022,Matchweek 17,Wed,Away,W,3,2,Leicester City,2,0,0,12,5,0,18,14,11,0,0,0,54,14,9,60.9,19:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
627,ENG-Premier League,2122,Tottenham,2022-01-23 Chelsea-Tottenham,1/23/2022,Matchweek 23,Sun,Away,L,0,2,Chelsea,1,0,0,14,17,1,5,12,7,0,0,0,45,8,13,38.1,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
628,ENG-Premier League,2122,Tottenham,2022-02-09 Tottenham-Southampton,2/9/2022,Matchweek 24,Wed,Home,L,2,3,Southampton,2,0,0,7,13,3,19,13,9,0,0,0,47,30,17,63.8,19:45:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
629,ENG-Premier League,2122,Tottenham,2022-02-13 Tottenham-Wolves,2/13/2022,Matchweek 25,Sun,Home,L,0,2,Wolves,3,0,0,13,13,3,23,14,11,0,0,0,61,21,11,65.6,14:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
630,ENG-Premier League,2122,Tottenham,2022-02-19 Manchester City-Tottenham,2/19/2022,Matchweek 26,Sat,Away,W,3,2,Manchester City,3,0,0,7,5,3,4,7,7,0,1,0,43,9,13,40.9,17:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
631,ENG-Premier League,2122,Tottenham,2022-02-23 Burnley-Tottenham,2/23/2022,Matchweek 13,Wed,Away,L,0,1,Burnley,0,0,0,8,8,2,25,5,6,0,0,0,41,18,17,51.4,19:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
632,ENG-Premier League,2122,Tottenham,2022-02-26 Leeds United-Tottenham,2/26/2022,Matchweek 27,Sat,Away,W,4,0,Leeds United,2,0,0,11,16,3,9,12,6,0,0,0,37,4,5,44.4,12:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
633,ENG-Premier League,2122,Tottenham,2022-03-07 Tottenham-Everton,3/7/2022,Matchweek 28,Mon,Home,W,5,0,Everton,2,0,0,15,9,0,14,6,13,0,0,0,56,15,3,83.3,20:00:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Everton,https://media-4.api-sports.io/football/teams/45.png
634,ENG-Premier League,2122,Tottenham,2022-03-12 Manchester Utd-Tottenham,3/12/2022,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,1,0,0,7,7,2,24,4,9,0,0,0,51,10,10,50.0,17:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
635,ENG-Premier League,2122,Tottenham,2022-03-16 Brighton-Tottenham,3/16/2022,Matchweek 16,Wed,Away,W,2,0,Brighton,2,0,0,9,11,1,7,8,8,0,0,0,60,11,10,52.4,19:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
636,ENG-Premier League,2122,Tottenham,2022-03-20 Tottenham-West Ham,3/20/2022,Matchweek 30,Sun,Home,W,3,1,West Ham,0,0,0,7,7,1,16,7,9,0,0,0,48,9,7,56.3,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
637,ENG-Premier League,2122,Tottenham,2022-04-03 Tottenham-Newcastle Utd,4/3/2022,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,2,0,0,10,7,0,14,2,10,0,0,0,39,10,16,38.5,16:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
638,ENG-Premier League,2122,Tottenham,2022-04-09 Aston Villa-Tottenham,4/9/2022,Matchweek 32,Sat,Away,W,4,0,Aston Villa,3,0,0,14,12,2,6,6,9,0,0,0,35,6,10,37.5,17:30:00,Tottenham,https://media-4.api-sports.io/football/teams/47.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
