,,,,date,round,day,venue,result,GF,GA,opponent,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,time
ENG-Premier League,2122,Norwich City,2021-12-05 Tottenham-Norwich City,2021-12-05,Matchweek 15,Sun,Away,L,0,3,Tottenham,0,10,1,10.0,0.0,0.0,16.2,0,0,0,1.2,1.2,0.13,-1.2,-1.2,14:00:00
ENG-Premier League,2122,Norwich City,2021-12-11 Norwich City-Manchester Utd,2021-12-11,Matchweek 16,Sat,Home,L,0,1,Manchester Utd,0,11,5,45.5,0.0,0.0,14.2,0,0,0,1.2,1.2,0.11,-1.2,-1.2,17:30:00
ENG-Premier League,2122,Norwich City,2021-12-14 Norwich City-Aston Villa,2021-12-14,Matchweek 17,Tue,Home,L,0,2,Aston Villa,0,7,3,42.9,0.0,0.0,14.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,19:45:00
ENG-Premier League,2122,Norwich City,2021-12-26 Norwich City-Arsenal,2021-12-26,Matchweek 19,Sun,Home,L,0,5,Arsenal,0,4,2,50.0,0.0,0.0,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,15:00:00
ENG-Premier League,2122,Norwich City,2021-12-28 Crystal Palace-Norwich City,2021-12-28,Matchweek 20,Tue,Away,L,0,3,Crystal Palace,0,12,2,16.7,0.0,0.0,17.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,15:00:00
ENG-Premier League,2122,Norwich City,2022-01-12 West Ham-Norwich City,2022-01-12,Matchweek 18,Wed,Away,L,0,2,West Ham,0,7,3,42.9,0.0,0.0,21.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,19:45:00
ENG-Premier League,2122,Norwich City,2022-01-15 Norwich City-Everton,2022-01-15,Matchweek 22,Sat,Home,W,2,1,Everton,1,14,3,21.4,0.07,0.33,21.5,0,0,0,1.0,1.0,0.07,0.0,0.0,15:00:00
ENG-Premier League,2122,Norwich City,2022-01-21 Watford-Norwich City,2022-01-21,Matchweek 23,Fri,Away,W,3,0,Watford,2,7,2,28.6,0.29,1.0,15.7,1,0,0,1.1,1.1,0.16,0.9,0.9,20:00:00
ENG-Premier League,2122,Norwich City,2022-02-09 Norwich City-Crystal Palace,2022-02-09,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,1,5,1,20.0,0.2,1.0,15.7,0,0,0,0.4,0.4,0.08,0.6,0.6,19:45:00
ENG-Premier League,2122,Norwich City,2022-02-12 Norwich City-Manchester City,2022-02-12,Matchweek 25,Sat,Home,L,0,4,Manchester City,0,8,3,37.5,0.0,0.0,14.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,17:30:00
ENG-Premier League,2122,Norwich City,2022-02-19 Liverpool-Norwich City,2022-02-19,Matchweek 26,Sat,Away,L,1,3,Liverpool,1,6,1,16.7,0.17,1.0,17.8,0,0,0,0.6,0.6,0.1,0.4,0.4,15:00:00
ENG-Premier League,2122,Norwich City,2022-02-25 Southampton-Norwich City,2022-02-25,Matchweek 27,Fri,Away,L,0,2,Southampton,0,8,1,12.5,0.0,0.0,18.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6,20:00:00
ENG-Premier League,2122,Norwich City,2022-03-05 Norwich City-Brentford,2022-03-05,Matchweek 28,Sat,Home,L,1,3,Brentford,1,15,7,46.7,0.07,0.14,18.6,0,0,0,1.0,1.0,0.07,0.0,0.0,15:00:00
ENG-Premier League,2122,Norwich City,2022-03-10 Norwich City-Chelsea,2022-03-10,Matchweek 30,Thu,Home,L,1,3,Chelsea,1,7,2,28.6,0.0,0.0,25.7,0,1,1,1.0,0.2,0.03,0.0,-0.2,19:30:00
ENG-Premier League,2122,Norwich City,2022-03-13 Leeds United-Norwich City,2022-03-13,Matchweek 29,Sun,Away,L,1,2,Leeds United,1,12,4,33.3,0.08,0.25,18.8,1,0,0,1.5,1.5,0.12,-0.5,-0.5,14:00:00
ENG-Premier League,2122,Norwich City,2022-04-02 Brighton-Norwich City,2022-04-02,Matchweek 31,Sat,Away,D,0,0,Brighton,0,6,0,0.0,0.0,,17.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-10 Norwich City-Burnley,2022-04-10,Matchweek 32,Sun,Home,W,2,0,Burnley,2,17,6,35.3,0.12,0.33,19.4,0,0,0,1.7,1.7,0.1,0.3,0.3,14:00:00
ENG-Premier League,2122,Norwich City,2022-04-16 Manchester Utd-Norwich City,2022-04-16,Matchweek 33,Sat,Away,L,2,3,Manchester Utd,2,15,4,26.7,0.13,0.5,19.9,1,0,0,1.5,1.5,0.1,0.5,0.5,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-23 Norwich City-Newcastle Utd,2022-04-23,Matchweek 34,Sat,Home,L,0,3,Newcastle Utd,0,5,2,40.0,0.0,0.0,15.2,1,0,0,0.6,0.6,0.13,-0.6,-0.6,15:00:00
ENG-Premier League,2122,Norwich City,2022-04-30 Aston Villa-Norwich City,2022-04-30,Matchweek 35,Sat,Away,L,0,2,Aston Villa,0,9,3,33.3,0.0,0.0,21.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,15:00:00
ENG-Premier League,2122,Norwich City,2022-05-08 Norwich City-West Ham,2022-05-08,Matchweek 36,Sun,Home,L,0,4,West Ham,0,8,2,25.0,0.0,0.0,22.2,1,0,0,0.8,0.8,0.1,-0.8,-0.8,14:00:00
ENG-Premier League,2122,Norwich City,2022-05-11 Leicester City-Norwich City,2022-05-11,Matchweek 21,Wed,Away,L,0,3,Leicester City,0,9,5,55.6,0.0,0.0,17.0,0,0,0,1.1,1.1,0.12,-1.1,-1.1,19:45:00
ENG-Premier League,2122,Norwich City,2022-05-15 Wolves-Norwich City,2022-05-15,Matchweek 37,Sun,Away,D,1,1,Wolves,1,11,2,18.2,0.09,0.5,14.4,0,0,0,1.1,1.1,0.1,-0.1,-0.1,14:00:00
ENG-Premier League,2122,Norwich City,2022-05-22 Norwich City-Tottenham,2022-05-22,Matchweek 38,Sun,Home,L,0,5,Tottenham,0,9,0,0.0,0.0,,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,16:00:00
ENG-Premier League,2122,Southampton,2021-08-14 Everton-Southampton,2021-08-14,Matchweek 1,Sat,Away,L,1,3,Everton,1,6,3,50.0,0.17,0.33,15.5,0,0,0,0.8,0.8,0.14,0.2,0.2,15:00:00
ENG-Premier League,2122,Southampton,2021-08-22 Southampton-Manchester Utd,2021-08-22,Matchweek 2,Sun,Home,D,1,1,Manchester Utd,0,8,3,37.5,0.0,0.0,21.5,2,0,0,0.7,0.7,0.08,-0.7,-0.7,14:00:00
ENG-Premier League,2122,Southampton,2021-08-28 Newcastle Utd-Southampton,2021-08-28,Matchweek 3,Sat,Away,D,2,2,Newcastle Utd,2,21,5,23.8,0.05,0.2,19.2,1,1,1,3.6,2.9,0.16,-1.6,-1.9,15:00:00
ENG-Premier League,2122,Southampton,2021-09-11 Southampton-West Ham,2021-09-11,Matchweek 4,Sat,Home,D,0,0,West Ham,0,11,2,18.2,0.0,0.0,14.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7,15:00:00
ENG-Premier League,2122,Southampton,2021-09-18 Manchester City-Southampton,2021-09-18,Matchweek 5,Sat,Away,D,0,0,Manchester City,0,10,2,20.0,0.0,0.0,19.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Southampton,2021-09-26 Southampton-Wolves,2021-09-26,Matchweek 6,Sun,Home,L,0,1,Wolves,0,18,6,33.3,0.0,0.0,20.7,1,0,0,1.0,1.0,0.06,-1.0,-1.0,14:00:00
ENG-Premier League,2122,Southampton,2021-10-02 Chelsea-Southampton,2021-10-02,Matchweek 7,Sat,Away,L,1,3,Chelsea,1,5,1,20.0,0.0,0.0,24.0,0,1,1,1.3,0.6,0.11,-0.3,-0.6,15:00:00
ENG-Premier League,2122,Southampton,2021-10-16 Southampton-Leeds United,2021-10-16,Matchweek 8,Sat,Home,W,1,0,Leeds United,1,19,4,21.1,0.05,0.25,18.7,1,0,0,1.9,1.9,0.1,-0.9,-0.9,15:00:00
ENG-Premier League,2122,Southampton,2021-10-23 Southampton-Burnley,2021-10-23,Matchweek 9,Sat,Home,D,2,2,Burnley,2,16,4,25.0,0.13,0.5,16.9,0,0,0,1.6,1.6,0.1,0.4,0.4,15:00:00
ENG-Premier League,2122,Southampton,2021-10-30 Watford-Southampton,2021-10-30,Matchweek 10,Sat,Away,W,1,0,Watford,1,12,1,8.3,0.08,1.0,15.0,0,0,0,1.8,1.8,0.15,-0.8,-0.8,15:00:00
ENG-Premier League,2122,Southampton,2021-11-05 Southampton-Aston Villa,2021-11-05,Matchweek 11,Fri,Home,W,1,0,Aston Villa,1,9,3,33.3,0.11,0.33,15.6,0,0,0,0.6,0.6,0.07,0.4,0.4,20:00:00
ENG-Premier League,2122,Southampton,2021-11-20 Norwich City-Southampton,2021-11-20,Matchweek 12,Sat,Away,L,1,2,Norwich City,1,17,5,29.4,0.06,0.2,18.8,0,0,0,1.0,1.0,0.06,0.0,0.0,15:00:00
ENG-Premier League,2122,Southampton,2021-11-27 Liverpool-Southampton,2021-11-27,Matchweek 13,Sat,Away,L,0,4,Liverpool,0,7,3,42.9,0.0,0.0,10.5,0,0,0,1.0,1.0,0.15,-1.0,-1.0,15:00:00
ENG-Premier League,2122,Southampton,2021-12-01 Southampton-Leicester City,2021-12-01,Matchweek 14,Wed,Home,D,2,2,Leicester City,2,15,7,46.7,0.13,0.29,14.9,0,0,0,1.5,1.5,0.1,0.5,0.5,19:30:00
ENG-Premier League,2122,Southampton,2021-12-04 Southampton-Brighton,2021-12-04,Matchweek 15,Sat,Home,D,1,1,Brighton,1,14,4,28.6,0.07,0.25,17.6,1,0,0,1.6,1.6,0.12,-0.6,-0.6,15:00:00
ENG-Premier League,2122,Southampton,2021-12-11 Arsenal-Southampton,2021-12-11,Matchweek 16,Sat,Away,L,0,3,Arsenal,0,11,6,54.5,0.0,0.0,22.1,3,0,0,0.6,0.6,0.06,-0.6,-0.6,15:00:00
ENG-Premier League,2122,Southampton,2021-12-15 Crystal Palace-Southampton,2021-12-15,Matchweek 17,Wed,Away,D,2,2,Crystal Palace,2,15,4,26.7,0.13,0.5,21.3,1,0,0,0.6,0.6,0.04,1.4,1.4,19:30:00
ENG-Premier League,2122,Southampton,2021-12-26 West Ham-Southampton,2021-12-26,Matchweek 19,Sun,Away,W,3,2,West Ham,3,10,5,50.0,0.2,0.4,22.8,0,1,1,1.2,0.4,0.04,1.8,1.6,15:00:00
ENG-Premier League,2122,Southampton,2021-12-28 Southampton-Tottenham,2021-12-28,Matchweek 20,Tue,Home,D,1,1,Tottenham,1,9,2,22.2,0.11,0.5,20.7,0,0,0,0.4,0.4,0.04,0.6,0.6,15:00:00
ENG-Premier League,2122,Southampton,2022-01-11 Southampton-Brentford,2022-01-11,Matchweek 18,Tue,Home,W,4,1,Brentford,3,12,6,50.0,0.25,0.5,17.9,0,0,0,1.4,1.4,0.12,1.6,1.6,19:45:00
ENG-Premier League,2122,Southampton,2022-01-15 Wolves-Southampton,2022-01-15,Matchweek 22,Sat,Away,L,1,3,Wolves,1,13,10,76.9,0.08,0.1,20.4,2,0,0,0.8,0.8,0.06,0.2,0.2,15:00:00
ENG-Premier League,2122,Southampton,2022-01-22 Southampton-Manchester City,2022-01-22,Matchweek 23,Sat,Home,D,1,1,Manchester City,1,7,3,42.9,0.14,0.33,11.0,0,0,0,0.8,0.8,0.12,0.2,0.2,17:30:00
ENG-Premier League,2122,Southampton,2022-02-09 Tottenham-Southampton,2022-02-09,Matchweek 24,Wed,Away,W,3,2,Tottenham,3,23,9,39.1,0.13,0.33,16.8,0,0,0,2.2,2.2,0.1,0.8,0.8,19:45:00
ENG-Premier League,2122,Southampton,2022-02-12 Manchester Utd-Southampton,2022-02-12,Matchweek 25,Sat,Away,D,1,1,Manchester Utd,1,13,4,30.8,0.08,0.25,21.1,0,0,0,0.8,0.8,0.07,0.2,0.2,12:30:00
ENG-Premier League,2122,Southampton,2022-02-19 Southampton-Everton,2022-02-19,Matchweek 26,Sat,Home,W,2,0,Everton,2,19,11,57.9,0.11,0.18,15.4,1,0,0,2.5,2.5,0.13,-0.5,-0.5,15:00:00
ENG-Premier League,2122,Southampton,2022-02-25 Southampton-Norwich City,2022-02-25,Matchweek 27,Fri,Home,W,2,0,Norwich City,2,27,9,33.3,0.07,0.22,15.9,1,0,0,2.6,2.6,0.1,-0.6,-0.6,20:00:00
ENG-Premier League,2122,Southampton,2022-03-05 Aston Villa-Southampton,2022-03-05,Matchweek 28,Sat,Away,L,0,4,Aston Villa,0,11,1,9.1,0.0,0.0,19.1,1,0,0,1.1,1.1,0.1,-1.1,-1.1,15:00:00
ENG-Premier League,2122,Southampton,2022-03-10 Southampton-Newcastle Utd,2022-03-10,Matchweek 21,Thu,Home,L,1,2,Newcastle Utd,1,14,5,35.7,0.07,0.2,13.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1,19:30:00
ENG-Premier League,2122,Southampton,2022-03-13 Southampton-Watford,2022-03-13,Matchweek 29,Sun,Home,L,1,2,Watford,1,13,6,46.2,0.08,0.17,12.8,1,0,0,1.4,1.4,0.11,-0.4,-0.4,14:00:00
ENG-Premier League,2122,Southampton,2022-04-02 Leeds United-Southampton,2022-04-02,Matchweek 31,Sat,Away,D,1,1,Leeds United,1,14,5,35.7,0.07,0.2,16.4,1,0,0,1.4,1.4,0.12,-0.4,-0.4,15:00:00
ENG-Premier League,2122,Southampton,2022-04-09 Southampton-Chelsea,2022-04-09,Matchweek 32,Sat,Home,L,0,6,Chelsea,0,4,1,25.0,0.0,0.0,17.0,0,0,0,0.5,0.5,0.12,-0.5,-0.5,15:00:00
ENG-Premier League,2122,Southampton,2022-04-16 Southampton-Arsenal,2022-04-16,Matchweek 33,Sat,Home,W,1,0,Arsenal,1,9,3,33.3,0.11,0.33,15.9,1,0,0,0.8,0.8,0.09,0.2,0.2,15:00:00
ENG-Premier League,2122,Southampton,2022-04-21 Burnley-Southampton,2022-04-21,Matchweek 30,Thu,Away,L,0,2,Burnley,0,11,3,27.3,0.0,0.0,15.1,1,0,0,0.9,0.9,0.08,-0.9,-0.9,19:45:00
ENG-Premier League,2122,Southampton,2022-04-24 Brighton-Southampton,2022-04-24,Matchweek 34,Sun,Away,D,2,2,Brighton,2,18,5,27.8,0.11,0.4,20.4,1,0,0,0.9,0.9,0.05,1.1,1.1,14:00:00
ENG-Premier League,2122,Southampton,2022-04-30 Southampton-Crystal Palace,2022-04-30,Matchweek 35,Sat,Home,L,1,2,Crystal Palace,1,8,3,37.5,0.13,0.33,16.4,0,0,0,0.6,0.6,0.08,0.4,0.4,15:00:00
ENG-Premier League,2122,Southampton,2022-05-07 Brentford-Southampton,2022-05-07,Matchweek 36,Sat,Away,L,0,3,Brentford,0,19,4,21.1,0.0,0.0,18.8,2,0,0,1.4,1.4,0.07,-1.4,-1.4,15:00:00
ENG-Premier League,2122,Southampton,2022-05-17 Southampton-Liverpool,2022-05-17,Matchweek 37,Tue,Home,L,1,2,Liverpool,1,4,2,50.0,0.25,0.5,25.2,1,0,0,0.1,0.1,0.03,0.9,0.9,19:45:00
ENG-Premier League,2122,Southampton,2022-05-22 Leicester City-Southampton,2022-05-22,Matchweek 38,Sun,Away,L,1,4,Leicester City,1,6,1,16.7,0.0,0.0,18.9,1,1,1,1.1,0.4,0.06,-0.1,-0.4,16:00:00
ENG-Premier League,2122,Tottenham,2021-08-15 Tottenham-Manchester City,2021-08-15,Matchweek 1,Sun,Home,W,1,0,Manchester City,1,13,2,15.4,0.08,0.5,20.3,0,0,0,1.0,1.0,0.08,0.0,0.0,16:30:00
ENG-Premier League,2122,Tottenham,2021-08-22 Wolves-Tottenham,2021-08-22,Matchweek 2,Sun,Away,W,1,0,Wolves,1,7,5,71.4,0.0,0.0,14.6,0,1,1,1.7,0.9,0.14,-0.7,-0.9,14:00:00
ENG-Premier League,2122,Tottenham,2021-08-29 Tottenham-Watford,2021-08-29,Matchweek 3,Sun,Home,W,1,0,Watford,1,15,8,53.3,0.07,0.13,18.8,3,0,0,1.0,1.0,0.07,0.0,0.0,14:00:00
ENG-Premier League,2122,Tottenham,2021-09-11 Crystal Palace-Tottenham,2021-09-11,Matchweek 4,Sat,Away,L,0,3,Crystal Palace,0,2,1,50.0,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,12:30:00
ENG-Premier League,2122,Tottenham,2021-09-19 Tottenham-Chelsea,2021-09-19,Matchweek 5,Sun,Home,L,0,3,Chelsea,0,8,2,25.0,0.0,0.0,20.0,1,0,0,0.5,0.5,0.06,-0.5,-0.5,16:30:00
ENG-Premier League,2122,Tottenham,2021-09-26 Arsenal-Tottenham,2021-09-26,Matchweek 6,Sun,Away,L,1,3,Arsenal,1,10,4,40.0,0.1,0.25,16.3,0,0,0,1.0,1.0,0.1,0.0,0.0,16:30:00
ENG-Premier League,2122,Tottenham,2021-10-03 Tottenham-Aston Villa,2021-10-03,Matchweek 7,Sun,Home,W,2,1,Aston Villa,1,17,7,41.2,0.06,0.14,20.5,2,0,0,1.3,1.3,0.08,-0.3,-0.3,14:00:00
ENG-Premier League,2122,Tottenham,2021-10-17 Newcastle Utd-Tottenham,2021-10-17,Matchweek 8,Sun,Away,W,3,2,Newcastle Utd,3,14,4,28.6,0.21,0.75,17.9,1,0,0,1.7,1.7,0.12,1.3,1.3,16:30:00
ENG-Premier League,2122,Tottenham,2021-10-24 West Ham-Tottenham,2021-10-24,Matchweek 9,Sun,Away,L,0,1,West Ham,0,7,4,57.1,0.0,0.0,17.8,0,0,0,0.7,0.7,0.1,-0.7,-0.7,14:00:00
ENG-Premier League,2122,Tottenham,2021-10-30 Tottenham-Manchester Utd,2021-10-30,Matchweek 10,Sat,Home,L,0,3,Manchester Utd,0,9,0,0.0,0.0,,16.6,1,0,0,1.0,1.0,0.11,-1.0,-1.0,17:30:00
ENG-Premier League,2122,Tottenham,2021-11-07 Everton-Tottenham,2021-11-07,Matchweek 11,Sun,Away,D,0,0,Everton,0,8,0,0.0,0.0,,19.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7,14:00:00
ENG-Premier League,2122,Tottenham,2021-11-21 Tottenham-Leeds United,2021-11-21,Matchweek 12,Sun,Home,W,2,1,Leeds United,2,13,4,30.8,0.15,0.5,17.5,1,0,0,2.1,2.1,0.17,-0.1,-0.1,16:30:00
ENG-Premier League,2122,Tottenham,2021-12-02 Tottenham-Brentford,2021-12-02,Matchweek 14,Thu,Home,W,2,0,Brentford,1,11,6,54.5,0.09,0.17,9.8,0,0,0,1.9,1.9,0.18,-0.9,-0.9,19:30:00
ENG-Premier League,2122,Tottenham,2021-12-05 Tottenham-Norwich City,2021-12-05,Matchweek 15,Sun,Home,W,3,0,Norwich City,3,17,7,41.2,0.18,0.43,18.5,0,0,0,1.6,1.6,0.1,1.4,1.4,14:00:00
ENG-Premier League,2122,Tottenham,2021-12-19 Tottenham-Liverpool,2021-12-19,Matchweek 18,Sun,Home,D,2,2,Liverpool,2,10,5,50.0,0.2,0.4,10.4,0,0,0,3.0,3.0,0.3,-1.0,-1.0,16:30:00
ENG-Premier League,2122,Tottenham,2021-12-26 Tottenham-Crystal Palace,2021-12-26,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,3,17,6,35.3,0.18,0.5,14.5,0,0,0,2.3,2.3,0.13,0.7,0.7,15:00:00
ENG-Premier League,2122,Tottenham,2021-12-28 Southampton-Tottenham,2021-12-28,Matchweek 20,Tue,Away,D,1,1,Southampton,1,20,10,50.0,0.0,0.0,15.8,1,1,1,2.3,1.5,0.08,-1.3,-1.5,15:00:00
ENG-Premier League,2122,Tottenham,2022-01-01 Watford-Tottenham,2022-01-01,Matchweek 21,Sat,Away,W,1,0,Watford,1,21,9,42.9,0.05,0.11,17.6,0,0,0,2.2,2.2,0.11,-1.2,-1.2,15:00:00
ENG-Premier League,2122,Tottenham,2022-01-19 Leicester City-Tottenham,2022-01-19,Matchweek 17,Wed,Away,W,3,2,Leicester City,3,27,8,29.6,0.11,0.38,16.4,1,0,0,3.1,3.1,0.12,-0.1,-0.1,19:30:00
ENG-Premier League,2122,Tottenham,2022-01-23 Chelsea-Tottenham,2022-01-23,Matchweek 23,Sun,Away,L,0,2,Chelsea,0,6,3,50.0,0.0,0.0,16.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,16:30:00
ENG-Premier League,2122,Tottenham,2022-02-09 Tottenham-Southampton,2022-02-09,Matchweek 24,Wed,Home,L,2,3,Southampton,1,8,3,37.5,0.13,0.33,15.3,0,0,0,1.4,1.4,0.17,-0.4,-0.4,19:45:00
ENG-Premier League,2122,Tottenham,2022-02-13 Tottenham-Wolves,2022-02-13,Matchweek 25,Sun,Home,L,0,2,Wolves,0,17,7,41.2,0.0,0.0,15.9,2,0,0,1.2,1.2,0.07,-1.2,-1.2,14:00:00
ENG-Premier League,2122,Tottenham,2022-02-19 Manchester City-Tottenham,2022-02-19,Matchweek 26,Sat,Away,W,3,2,Manchester City,3,6,5,83.3,0.5,0.6,15.0,0,0,0,1.4,1.4,0.24,1.6,1.6,17:30:00
ENG-Premier League,2122,Tottenham,2022-02-23 Burnley-Tottenham,2022-02-23,Matchweek 13,Wed,Away,L,0,1,Burnley,0,12,2,16.7,0.0,0.0,17.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,19:30:00
ENG-Premier League,2122,Tottenham,2022-02-26 Leeds United-Tottenham,2022-02-26,Matchweek 27,Sat,Away,W,4,0,Leeds United,4,15,10,66.7,0.27,0.4,14.2,0,0,0,1.9,1.9,0.13,2.1,2.1,12:30:00
ENG-Premier League,2122,Tottenham,2022-03-07 Tottenham-Everton,2022-03-07,Matchweek 28,Mon,Home,W,5,0,Everton,4,14,7,50.0,0.29,0.57,13.5,0,0,0,2.5,2.5,0.19,1.5,1.5,20:00:00
ENG-Premier League,2122,Tottenham,2022-03-12 Manchester Utd-Tottenham,2022-03-12,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,1,9,1,11.1,0.0,0.0,19.8,1,1,1,1.5,0.8,0.09,-0.5,-0.8,17:30:00
ENG-Premier League,2122,Tottenham,2022-03-16 Brighton-Tottenham,2022-03-16,Matchweek 16,Wed,Away,W,2,0,Brighton,2,17,7,41.2,0.12,0.29,19.0,1,0,0,2.2,2.2,0.13,-0.2,-0.2,19:30:00
ENG-Premier League,2122,Tottenham,2022-03-20 Tottenham-West Ham,2022-03-20,Matchweek 30,Sun,Home,W,3,1,West Ham,2,17,4,23.5,0.12,0.5,16.6,0,0,0,3.0,3.0,0.18,-1.0,-1.0,16:30:00
ENG-Premier League,2122,Tottenham,2022-04-03 Tottenham-Newcastle Utd,2022-04-03,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,5,19,6,31.6,0.26,0.83,16.0,1,0,0,3.1,3.1,0.16,1.9,1.9,16:30:00
ENG-Premier League,2122,Tottenham,2022-04-09 Aston Villa-Tottenham,2022-04-09,Matchweek 32,Sat,Away,W,4,0,Aston Villa,4,11,5,45.5,0.36,0.8,18.8,0,0,0,1.1,1.1,0.1,2.9,2.9,17:30:00
ENG-Premier League,2122,Tottenham,2022-04-16 Tottenham-Brighton,2022-04-16,Matchweek 33,Sat,Home,L,0,1,Brighton,0,5,0,0.0,0.0,,20.8,0,0,0,0.5,0.5,0.1,-0.5,-0.5,12:30:00
ENG-Premier League,2122,Tottenham,2022-04-23 Brentford-Tottenham,2022-04-23,Matchweek 34,Sat,Away,D,0,0,Brentford,0,9,0,0.0,0.0,,16.7,0,0,0,0.6,0.6,0.07,-0.6,-0.6,17:30:00
ENG-Premier League,2122,Tottenham,2022-05-01 Tottenham-Leicester City,2022-05-01,Matchweek 35,Sun,Home,W,3,1,Leicester City,3,13,7,53.8,0.23,0.43,14.2,0,0,0,1.2,1.2,0.09,1.8,1.8,14:00:00
ENG-Premier League,2122,Tottenham,2022-05-07 Liverpool-Tottenham,2022-05-07,Matchweek 36,Sat,Away,D,1,1,Liverpool,1,8,3,37.5,0.13,0.33,17.5,0,0,0,0.9,0.9,0.11,0.1,0.1,19:45:00
ENG-Premier League,2122,Tottenham,2022-05-12 Tottenham-Arsenal,2022-05-12,Matchweek 22,Thu,Home,W,3,0,Arsenal,3,15,5,33.3,0.13,0.4,14.3,0,1,1,2.7,2.0,0.14,0.3,0.0,19:45:00
ENG-Premier League,2122,Tottenham,2022-05-15 Tottenham-Burnley,2022-05-15,Matchweek 37,Sun,Home,W,1,0,Burnley,1,20,6,30.0,0.0,0.0,20.3,0,1,1,2.2,1.4,0.07,-1.2,-1.4,12:00:00
ENG-Premier League,2122,Tottenham,2022-05-22 Norwich City-Tottenham,2022-05-22,Matchweek 38,Sun,Away,W,5,0,Norwich City,5,19,12,63.2,0.26,0.42,14.9,0,0,0,3.4,3.4,0.2,1.6,1.6,16:00:00
ENG-Premier League,2122,Watford,2021-08-14 Watford-Aston Villa,2021-08-14,Matchweek 1,Sat,Home,W,3,2,Aston Villa,3,13,7,53.8,0.23,0.43,17.9,0,0,0,1.2,1.2,0.09,1.8,1.8,15:00:00
ENG-Premier League,2122,Watford,2021-08-21 Brighton-Watford,2021-08-21,Matchweek 2,Sat,Away,L,0,2,Brighton,0,10,1,10.0,0.0,0.0,19.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,17:30:00
ENG-Premier League,2122,Watford,2021-08-29 Tottenham-Watford,2021-08-29,Matchweek 3,Sun,Away,L,0,1,Tottenham,0,9,2,22.2,0.0,0.0,16.3,1,0,0,0.8,0.8,0.09,-0.8,-0.8,14:00:00
ENG-Premier League,2122,Watford,2021-09-11 Watford-Wolves,2021-09-11,Matchweek 4,Sat,Home,L,0,2,Wolves,0,6,2,33.3,0.0,0.0,23.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,15:00:00
ENG-Premier League,2122,Watford,2021-09-18 Norwich City-Watford,2021-09-18,Matchweek 5,Sat,Away,W,3,1,Norwich City,3,12,8,66.7,0.25,0.38,13.5,0,0,0,2.4,2.4,0.22,0.6,0.6,15:00:00
ENG-Premier League,2122,Watford,2021-09-25 Watford-Newcastle Utd,2021-09-25,Matchweek 6,Sat,Home,D,1,1,Newcastle Utd,1,15,4,26.7,0.07,0.25,21.2,1,0,0,0.9,0.9,0.06,0.1,0.1,15:00:00
ENG-Premier League,2122,Watford,2021-10-02 Leeds United-Watford,2021-10-02,Matchweek 7,Sat,Away,L,0,1,Leeds United,0,5,1,20.0,0.0,0.0,19.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,15:00:00
ENG-Premier League,2122,Watford,2021-10-16 Watford-Liverpool,2021-10-16,Matchweek 8,Sat,Home,L,0,5,Liverpool,0,6,2,33.3,0.0,0.0,18.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,12:30:00
ENG-Premier League,2122,Watford,2021-10-23 Everton-Watford,2021-10-23,Matchweek 9,Sat,Away,W,5,2,Everton,5,20,8,40.0,0.25,0.63,19.2,0,0,0,3.7,3.7,0.19,1.3,1.3,15:00:00
ENG-Premier League,2122,Watford,2021-10-30 Watford-Southampton,2021-10-30,Matchweek 10,Sat,Home,L,0,1,Southampton,0,10,3,30.0,0.0,0.0,20.2,1,0,0,1.0,1.0,0.1,-1.0,-1.0,15:00:00
ENG-Premier League,2122,Watford,2021-11-07 Arsenal-Watford,2021-11-07,Matchweek 11,Sun,Away,L,0,1,Arsenal,0,7,1,14.3,0.0,0.0,19.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,14:00:00
