,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
,,,,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,,,,,,,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,2021,Arsenal,2020-09-12 Fulham-Arsenal,2020-09-12,Matchweek 1,Sat,Away,W,3,0,Fulham,589,668,88.2,11292,2683,210,229,91.7,299,322,92.9,73,96,76.0,2,0.8,1.0,8,38,11,1,47,12:30:00
ENG-Premier League,2021,Arsenal,2020-09-19 Arsenal-West Ham,2020-09-19,Matchweek 2,Sat,Home,W,2,1,West Ham,599,710,84.4,10170,2713,247,276,89.5,281,309,90.9,45,71,63.4,2,1.1,1.6,6,38,16,3,52,20:00:00
ENG-Premier League,2021,Arsenal,2020-09-28 Liverpool-Arsenal,2020-09-28,Matchweek 3,Mon,Away,L,1,3,Liverpool,312,425,73.4,5470,1559,142,167,85.0,129,161,80.1,30,64,46.9,0,0.8,0.6,3,11,1,0,13,20:00:00
ENG-Premier League,2021,Arsenal,2020-10-04 Arsenal-Sheffield Utd,2020-10-04,Matchweek 4,Sun,Home,W,2,1,Sheffield Utd,646,741,87.2,11120,2988,286,305,93.8,280,304,92.1,62,94,66.0,2,0.6,0.6,6,41,4,1,49,14:00:00
ENG-Premier League,2021,Arsenal,2020-10-17 Manchester City-Arsenal,2020-10-17,Matchweek 5,Sat,Away,L,0,1,Manchester City,411,496,82.9,6975,1890,178,194,91.8,190,211,90.0,32,67,47.8,0,0.7,0.6,7,17,5,3,22,17:30:00
ENG-Premier League,2021,Arsenal,2020-10-25 Arsenal-Leicester City,2020-10-25,Matchweek 6,Sun,Home,L,0,1,Leicester City,525,621,84.5,9316,2146,218,238,91.6,249,275,90.5,47,75,62.7,0,0.6,0.7,10,41,11,5,50,19:15:00
ENG-Premier League,2021,Arsenal,2020-11-01 Manchester Utd-Arsenal,2020-11-01,Matchweek 7,Sun,Away,W,1,0,Manchester Utd,438,526,83.3,6884,2011,233,254,91.7,166,182,91.2,25,56,44.6,0,0.2,0.4,5,24,7,2,40,16:30:00
ENG-Premier League,2021,Arsenal,2020-11-08 Arsenal-Aston Villa,2020-11-08,Matchweek 8,Sun,Home,L,0,3,Aston Villa,481,588,81.8,7774,2013,239,261,91.6,200,245,81.6,28,54,51.9,0,0.6,0.6,8,30,4,1,43,19:15:00
ENG-Premier League,2021,Arsenal,2020-11-22 Leeds United-Arsenal,2020-11-22,Matchweek 9,Sun,Away,D,0,0,Leeds United,236,343,68.8,3806,1692,116,134,86.6,97,125,77.6,14,58,24.1,0,0.7,0.5,6,15,3,0,29,16:30:00
ENG-Premier League,2021,Arsenal,2020-11-29 Arsenal-Wolves,2020-11-29,Matchweek 10,Sun,Home,L,1,2,Wolves,447,557,80.3,8436,2564,173,200,86.5,230,264,87.1,43,72,59.7,1,0.8,1.6,6,49,15,2,63,19:15:00
ENG-Premier League,2021,Arsenal,2020-12-06 Tottenham-Arsenal,2020-12-06,Matchweek 11,Sun,Away,L,0,2,Tottenham,574,697,82.4,9149,2496,280,309,90.6,241,286,84.3,35,67,52.2,0,0.4,1.1,6,42,18,5,71,16:30:00
ENG-Premier League,2021,Arsenal,2020-12-13 Arsenal-Burnley,2020-12-13,Matchweek 12,Sun,Home,L,0,1,Burnley,501,634,79.0,9687,3063,163,191,85.3,283,325,87.1,51,98,52.0,0,1.5,1.6,16,42,12,2,59,19:15:00
ENG-Premier League,2021,Arsenal,2020-12-16 Arsenal-Southampton,2020-12-16,Matchweek 13,Wed,Home,D,1,1,Southampton,287,377,76.1,5688,2137,112,134,83.6,134,159,84.3,40,73,54.8,1,0.6,0.3,8,26,4,0,38,18:00:00
ENG-Premier League,2021,Arsenal,2020-12-19 Everton-Arsenal,2020-12-19,Matchweek 14,Sat,Away,L,1,2,Everton,513,592,86.7,9676,2909,189,206,91.7,261,285,91.6,54,84,64.3,0,0.5,0.7,10,49,13,2,63,17:30:00
ENG-Premier League,2021,Arsenal,2020-12-26 Arsenal-Chelsea,2020-12-26,Matchweek 15,Sat,Home,W,3,1,Chelsea,249,373,66.8,4506,1944,121,152,79.6,103,138,74.6,23,66,34.8,1,0.6,0.5,6,20,3,1,28,17:30:00
ENG-Premier League,2021,Arsenal,2020-12-29 Brighton-Arsenal,2020-12-29,Matchweek 16,Tue,Away,W,1,0,Brighton,463,549,84.3,8525,2659,179,195,91.8,235,254,92.5,43,81,53.1,1,1.0,0.6,9,31,6,2,32,18:00:00
ENG-Premier League,2021,Arsenal,2021-01-02 West Brom-Arsenal,2021-01-02,Matchweek 17,Sat,Away,W,4,0,West Brom,543,672,80.8,9531,3148,242,273,88.6,258,301,85.7,38,69,55.1,3,3.1,1.6,16,35,7,1,51,20:00:00
ENG-Premier League,2021,Arsenal,2021-01-14 Arsenal-Crystal Palace,2021-01-14,Matchweek 18,Thu,Home,D,0,0,Crystal Palace,626,738,84.8,10232,2951,302,339,89.1,255,285,89.5,43,64,67.2,0,0.3,0.7,7,58,12,2,72,20:00:00
ENG-Premier League,2021,Arsenal,2021-01-18 Arsenal-Newcastle Utd,2021-01-18,Matchweek 19,Mon,Home,W,3,0,Newcastle Utd,592,679,87.2,10327,3188,266,283,94.0,264,285,92.6,51,78,65.4,3,1.7,1.4,15,65,9,1,75,20:00:00
ENG-Premier League,2021,Arsenal,2021-01-26 Southampton-Arsenal,2021-01-26,Matchweek 20,Tue,Away,W,3,1,Southampton,300,398,75.4,5346,2047,138,166,83.1,115,137,83.9,36,67,53.7,3,2.2,1.6,8,25,8,1,32,20:15:00
ENG-Premier League,2021,Arsenal,2021-01-30 Arsenal-Manchester Utd,2021-01-30,Matchweek 21,Sat,Home,D,0,0,Manchester Utd,368,461,79.8,6422,2073,173,198,87.4,156,183,85.2,34,62,54.8,0,0.5,0.3,10,32,7,2,37,17:30:00
ENG-Premier League,2021,Arsenal,2021-02-02 Wolves-Arsenal,2021-02-02,Matchweek 22,Tue,Away,L,1,2,Wolves,451,517,87.2,6696,2109,262,277,94.6,165,180,91.7,14,39,35.9,1,0.7,0.5,6,28,4,1,38,18:00:00
ENG-Premier League,2021,Arsenal,2021-02-06 Aston Villa-Arsenal,2021-02-06,Matchweek 23,Sat,Away,L,0,1,Aston Villa,550,658,83.6,8353,3038,281,312,90.1,210,237,88.6,28,53,52.8,0,0.6,0.9,10,52,19,4,73,12:30:00
ENG-Premier League,2021,Arsenal,2021-02-14 Arsenal-Leeds United,2021-02-14,Matchweek 24,Sun,Home,W,4,2,Leeds United,356,468,76.1,5935,2029,169,194,87.1,143,177,80.8,31,70,44.3,3,1.5,1.3,11,16,4,0,28,16:30:00
ENG-Premier League,2021,Arsenal,2021-02-21 Arsenal-Manchester City,2021-02-21,Matchweek 25,Sun,Home,L,0,1,Manchester City,424,509,83.3,7021,2361,209,231,90.5,174,202,86.1,29,51,56.9,0,0.2,0.4,4,21,8,2,29,16:30:00
ENG-Premier League,2021,Arsenal,2021-02-28 Leicester City-Arsenal,2021-02-28,Matchweek 26,Sun,Away,W,3,1,Leicester City,455,561,81.1,7821,2483,221,246,89.8,176,204,86.3,46,76,60.5,1,0.6,1.0,8,36,5,1,38,12:00:00
ENG-Premier League,2021,Arsenal,2021-03-06 Burnley-Arsenal,2021-03-06,Matchweek 27,Sat,Away,D,1,1,Burnley,520,648,80.2,7843,2308,286,320,89.4,181,217,83.4,33,71,46.5,1,1.0,0.8,8,29,13,2,48,12:30:00
ENG-Premier League,2021,Arsenal,2021-03-14 Arsenal-Tottenham,2021-03-14,Matchweek 28,Sun,Home,W,2,1,Tottenham,468,565,82.8,7615,2325,221,243,90.9,182,210,86.7,37,64,57.8,1,0.9,0.9,11,38,9,1,54,16:30:00
ENG-Premier League,2021,Arsenal,2021-03-21 West Ham-Arsenal,2021-03-21,Matchweek 29,Sun,Away,D,3,3,West Ham,548,652,84.0,7608,2566,308,336,91.7,177,204,86.8,25,61,41.0,1,1.2,1.7,14,42,11,3,63,15:00:00
ENG-Premier League,2021,Arsenal,2021-04-03 Arsenal-Liverpool,2021-04-03,Matchweek 30,Sat,Home,L,0,3,Liverpool,318,425,74.8,5172,1628,150,175,85.7,120,146,82.2,29,75,38.7,0,0.1,0.2,2,23,1,0,19,20:00:00
ENG-Premier League,2021,Arsenal,2021-04-11 Sheffield Utd-Arsenal,2021-04-11,Matchweek 31,Sun,Away,W,3,0,Sheffield Utd,539,616,87.5,8854,2696,249,274,90.9,234,251,93.2,36,53,67.9,2,1.0,1.1,9,30,8,0,36,19:00:00
ENG-Premier League,2021,Arsenal,2021-04-18 Arsenal-Fulham,2021-04-18,Matchweek 32,Sun,Home,D,1,1,Fulham,587,689,85.2,9379,2380,294,327,89.9,235,261,90.0,37,62,59.7,0,1.9,1.9,12,52,10,4,54,13:30:00
ENG-Premier League,2021,Arsenal,2021-04-23 Arsenal-Everton,2021-04-23,Matchweek 33,Fri,Home,L,0,1,Everton,602,679,88.7,10648,3067,278,293,94.9,238,265,89.8,73,96,76.0,0,0.7,0.7,12,63,10,2,65,20:00:00
ENG-Premier League,2021,Arsenal,2021-05-02 Newcastle Utd-Arsenal,2021-05-02,Matchweek 34,Sun,Away,W,2,0,Newcastle Utd,613,680,90.1,10465,3242,296,314,94.3,266,285,93.3,45,64,70.3,2,1.9,1.7,17,76,9,3,61,14:00:00
ENG-Premier League,2021,Arsenal,2021-05-09 Arsenal-West Brom,2021-05-09,Matchweek 35,Sun,Home,W,3,1,West Brom,521,618,84.3,8581,2602,249,284,87.7,237,257,92.2,29,61,47.5,2,0.7,0.8,9,37,7,1,53,19:00:00
ENG-Premier League,2021,Arsenal,2021-05-12 Chelsea-Arsenal,2021-05-12,Matchweek 36,Wed,Away,W,1,0,Chelsea,310,402,77.1,5430,1968,155,182,85.2,133,150,88.7,21,58,36.2,1,0.6,0.5,3,14,2,1,22,20:15:00
ENG-Premier League,2021,Arsenal,2021-05-19 Crystal Palace-Arsenal,2021-05-19,Matchweek 37,Wed,Away,W,3,1,Crystal Palace,552,663,83.3,9803,3113,233,258,90.3,262,295,88.8,48,83,57.8,2,1.7,1.2,5,52,12,3,55,19:00:00
ENG-Premier League,2021,Arsenal,2021-05-23 Arsenal-Brighton,2021-05-23,Matchweek 38,Sun,Home,W,2,0,Brighton,527,612,86.1,8538,2751,251,266,94.4,211,237,89.0,45,68,66.2,2,0.7,1.1,15,39,17,2,58,16:00:00
ENG-Premier League,2021,Aston Villa,2020-09-21 Aston Villa-Sheffield Utd,2020-09-21,Matchweek 2,Mon,Home,W,1,0,Sheffield Utd,517,623,83.0,9265,2854,228,245,93.1,226,268,84.3,49,83,59.0,1,1.0,1.2,18,51,14,3,70,18:00:00
ENG-Premier League,2021,Aston Villa,2020-09-28 Fulham-Aston Villa,2020-09-28,Matchweek 3,Mon,Away,W,3,0,Fulham,236,335,70.4,4880,2163,90,111,81.1,93,108,86.1,43,88,48.9,3,1.4,1.5,11,21,10,2,25,17:45:00
ENG-Premier League,2021,Aston Villa,2020-10-04 Aston Villa-Liverpool,2020-10-04,Matchweek 4,Sun,Home,W,7,2,Liverpool,208,314,66.2,3948,1905,85,109,78.0,65,89,73.0,38,76,50.0,6,2.5,1.4,13,18,6,2,28,19:15:00
ENG-Premier League,2021,Aston Villa,2020-10-18 Leicester City-Aston Villa,2020-10-18,Matchweek 5,Sun,Away,W,1,0,Leicester City,327,444,73.6,6188,2163,129,153,84.3,149,172,86.6,38,84,45.2,1,0.6,0.8,7,20,11,2,33,19:15:00
ENG-Premier League,2021,Aston Villa,2020-10-23 Aston Villa-Leeds United,2020-10-23,Matchweek 6,Fri,Home,L,0,3,Leeds United,236,342,69.0,4414,2029,118,145,81.4,72,100,72.0,37,75,49.3,0,0.9,0.6,10,21,3,0,24,20:00:00
ENG-Premier League,2021,Aston Villa,2020-11-01 Aston Villa-Southampton,2020-11-01,Matchweek 7,Sun,Home,L,3,4,Southampton,315,438,71.9,6226,2430,125,163,76.7,121,152,79.6,51,88,58.0,2,1.0,0.9,15,26,11,4,40,12:00:00
ENG-Premier League,2021,Aston Villa,2020-11-08 Arsenal-Aston Villa,2020-11-08,Matchweek 8,Sun,Away,W,3,0,Arsenal,312,408,76.5,5769,2256,134,156,85.9,119,137,86.9,44,87,50.6,2,1.7,1.1,14,23,15,1,38,19:15:00
ENG-Premier League,2021,Aston Villa,2020-11-21 Aston Villa-Brighton,2020-11-21,Matchweek 9,Sat,Home,L,1,2,Brighton,418,533,78.4,6634,2331,223,240,92.9,154,195,79.0,30,62,48.4,1,0.7,0.8,10,33,7,1,49,15:00:00
ENG-Premier League,2021,Aston Villa,2020-11-30 West Ham-Aston Villa,2020-11-30,Matchweek 10,Mon,Away,L,1,2,West Ham,457,575,79.5,7960,2492,192,217,88.5,208,242,86.0,38,77,49.4,1,1.6,1.6,14,39,9,3,47,20:00:00
ENG-Premier League,2021,Aston Villa,2020-12-12 Wolves-Aston Villa,2020-12-12,Matchweek 12,Sat,Away,W,1,0,Wolves,277,390,71.0,5002,2040,132,153,86.3,104,135,77.0,32,74,43.2,0,0.4,0.4,8,23,4,0,36,12:30:00
ENG-Premier League,2021,Aston Villa,2020-12-17 Aston Villa-Burnley,2020-12-17,Matchweek 13,Thu,Home,D,0,0,Burnley,318,444,71.6,5432,2334,153,186,82.3,111,139,79.9,38,85,44.7,0,1.1,0.7,22,21,16,4,38,18:00:00
ENG-Premier League,2021,Aston Villa,2020-12-20 West Brom-Aston Villa,2020-12-20,Matchweek 14,Sun,Away,W,3,0,West Brom,519,630,82.4,9125,3196,231,259,89.2,236,258,91.5,45,85,52.9,2,1.4,1.4,16,59,17,4,71,19:15:00
ENG-Premier League,2021,Aston Villa,2020-12-26 Aston Villa-Crystal Palace,2020-12-26,Matchweek 15,Sat,Home,W,3,0,Crystal Palace,237,334,71.0,4514,2288,106,127,83.5,75,100,75.0,43,80,53.8,1,2.4,1.2,15,25,10,4,30,15:00:00
ENG-Premier League,2021,Aston Villa,2020-12-28 Chelsea-Aston Villa,2020-12-28,Matchweek 16,Mon,Away,D,1,1,Chelsea,253,361,70.1,4777,2180,98,124,79.0,115,143,80.4,30,73,41.1,1,0.6,0.4,9,26,6,2,35,17:30:00
ENG-Premier League,2021,Aston Villa,2021-01-01 Manchester Utd-Aston Villa,2021-01-01,Matchweek 17,Fri,Away,L,1,2,Manchester Utd,365,473,77.2,6296,2474,176,203,86.7,139,157,88.5,39,87,44.8,1,1.1,1.3,11,26,8,4,39,20:00:00
ENG-Premier League,2021,Aston Villa,2021-01-20 Manchester City-Aston Villa,2021-01-20,Matchweek 1,Wed,Away,L,0,2,Manchester City,222,309,71.8,3924,1728,108,129,83.7,76,90,84.4,30,70,42.9,0,0.3,0.2,6,14,4,1,16,18:00:00
ENG-Premier League,2021,Aston Villa,2021-01-23 Aston Villa-Newcastle Utd,2021-01-23,Matchweek 11,Sat,Home,W,2,0,Newcastle Utd,521,603,86.4,9006,3195,245,263,93.2,200,233,85.8,58,79,73.4,1,0.9,1.0,9,34,7,1,34,20:00:00
ENG-Premier League,2021,Aston Villa,2021-01-27 Burnley-Aston Villa,2021-01-27,Matchweek 20,Wed,Away,L,2,3,Burnley,405,534,75.8,7212,2626,188,217,86.6,158,185,85.4,46,105,43.8,2,2.1,1.4,15,35,10,2,37,18:00:00
ENG-Premier League,2021,Aston Villa,2021-01-30 Southampton-Aston Villa,2021-01-30,Matchweek 21,Sat,Away,W,1,0,Southampton,270,375,72.0,5015,2245,120,150,80.0,102,122,83.6,38,69,55.1,1,0.5,0.3,5,21,5,1,35,20:00:00
ENG-Premier League,2021,Aston Villa,2021-02-03 Aston Villa-West Ham,2021-02-03,Matchweek 22,Wed,Home,L,1,3,West Ham,423,530,79.8,7681,2755,177,206,85.9,192,217,88.5,44,82,53.7,1,0.6,0.7,7,32,10,1,54,20:15:00
ENG-Premier League,2021,Aston Villa,2021-02-06 Aston Villa-Arsenal,2021-02-06,Matchweek 23,Sat,Home,W,1,0,Arsenal,254,348,73.0,4764,2131,107,126,84.9,93,111,83.8,38,76,50.0,1,1.1,0.7,11,20,7,1,19,12:30:00
ENG-Premier League,2021,Aston Villa,2021-02-13 Brighton-Aston Villa,2021-02-13,Matchweek 24,Sat,Away,D,0,0,Brighton,301,409,73.6,5340,2186,146,176,83.0,120,155,77.4,32,65,49.2,0,0.1,0.2,3,28,2,0,36,20:00:00
ENG-Premier League,2021,Aston Villa,2021-02-21 Aston Villa-Leicester City,2021-02-21,Matchweek 25,Sun,Home,L,1,2,Leicester City,389,507,76.7,7481,2675,153,176,86.9,178,206,86.4,53,94,56.4,0,0.7,0.8,7,31,11,5,34,14:05:00
ENG-Premier League,2021,Aston Villa,2021-02-27 Leeds United-Aston Villa,2021-02-27,Matchweek 26,Sat,Away,W,1,0,Leeds United,155,261,59.4,3314,2005,65,85,76.5,54,84,64.3,33,82,40.2,1,0.6,0.5,6,18,1,0,17,17:30:00
ENG-Premier League,2021,Aston Villa,2021-03-03 Sheffield Utd-Aston Villa,2021-03-03,Matchweek 29,Wed,Away,L,0,1,Sheffield Utd,583,722,80.7,10986,3675,243,276,88.0,259,290,89.3,68,120,56.7,0,2.2,1.8,13,51,16,3,72,18:00:00
ENG-Premier League,2021,Aston Villa,2021-03-06 Aston Villa-Wolves,2021-03-06,Matchweek 27,Sat,Home,D,0,0,Wolves,345,458,75.3,6219,2437,138,167,82.6,157,184,85.3,36,77,46.8,0,0.4,0.2,5,31,3,1,34,17:30:00
ENG-Premier League,2021,Aston Villa,2021-03-12 Newcastle Utd-Aston Villa,2021-03-12,Matchweek 28,Fri,Away,D,1,1,Newcastle Utd,346,467,74.1,5873,2310,180,203,88.7,118,142,83.1,36,81,44.4,0,0.8,0.4,13,23,6,1,37,20:00:00
ENG-Premier League,2021,Aston Villa,2021-03-21 Aston Villa-Tottenham,2021-03-21,Matchweek 18,Sun,Home,L,0,2,Tottenham,341,463,73.7,5797,2385,162,196,82.7,132,167,79.0,35,73,47.9,0,0.4,0.4,7,29,7,2,46,19:30:00
ENG-Premier League,2021,Aston Villa,2021-04-04 Aston Villa-Fulham,2021-04-04,Matchweek 30,Sun,Home,W,3,1,Fulham,359,468,76.7,6913,2400,141,159,88.7,155,182,85.2,54,100,54.0,3,1.4,1.2,10,32,7,4,37,16:30:00
ENG-Premier League,2021,Aston Villa,2021-04-10 Liverpool-Aston Villa,2021-04-10,Matchweek 31,Sat,Away,L,1,2,Liverpool,235,342,68.7,4475,2369,113,137,82.5,69,90,76.7,42,86,48.8,1,0.5,0.4,8,19,5,1,25,15:00:00
ENG-Premier League,2021,Aston Villa,2021-04-21 Aston Villa-Manchester City,2021-04-21,Matchweek 32,Wed,Home,L,1,2,Manchester City,261,337,77.4,5012,1844,98,111,88.3,129,149,86.6,32,65,49.2,1,0.7,0.5,8,16,4,3,22,20:15:00
ENG-Premier League,2021,Aston Villa,2021-04-25 Aston Villa-West Brom,2021-04-25,Matchweek 33,Sun,Home,D,2,2,West Brom,496,613,80.9,9074,3362,216,250,86.4,225,251,89.6,51,90,56.7,0,1.3,1.1,20,54,18,5,57,19:00:00
ENG-Premier League,2021,Aston Villa,2021-05-01 Everton-Aston Villa,2021-05-01,Matchweek 34,Sat,Away,W,2,1,Everton,410,512,80.1,7528,3192,180,201,89.6,170,197,86.3,48,85,56.5,1,1.3,0.7,7,32,9,1,41,20:00:00
ENG-Premier League,2021,Aston Villa,2021-05-09 Aston Villa-Manchester Utd,2021-05-09,Matchweek 35,Sun,Home,L,1,3,Manchester Utd,326,421,77.4,5718,2260,142,156,91.0,147,174,84.5,28,71,39.4,0,0.3,0.4,7,20,8,2,28,14:05:00
ENG-Premier League,2021,Aston Villa,2021-05-13 Aston Villa-Everton,2021-05-13,Matchweek 19,Thu,Home,D,0,0,Everton,450,548,82.1,8087,2758,198,225,88.0,191,219,87.2,52,82,63.4,0,0.5,0.9,11,21,6,2,39,18:00:00
ENG-Premier League,2021,Aston Villa,2021-05-16 Crystal Palace-Aston Villa,2021-05-16,Matchweek 36,Sun,Away,L,2,3,Crystal Palace,344,449,76.6,6815,3060,152,176,86.4,116,142,81.7,62,94,66.0,1,1.0,1.3,12,37,15,2,44,12:00:00
ENG-Premier League,2021,Aston Villa,2021-05-19 Tottenham-Aston Villa,2021-05-19,Matchweek 37,Wed,Away,W,2,1,Tottenham,320,404,79.2,5368,2340,166,182,91.2,109,125,87.2,30,63,47.6,1,1.3,0.7,16,38,11,1,34,18:00:00
ENG-Premier League,2021,Aston Villa,2021-05-23 Aston Villa-Chelsea,2021-05-23,Matchweek 38,Sun,Home,W,2,1,Chelsea,187,272,68.8,3895,1936,71,96,74.0,85,99,85.9,30,61,49.2,1,0.2,0.4,4,18,4,0,19,16:00:00
ENG-Premier League,2021,Brighton,2020-09-14 Brighton-Chelsea,2020-09-14,Matchweek 1,Mon,Home,L,1,3,Chelsea,444,552,80.4,8314,2595,177,206,85.9,201,231,87.0,53,84,63.1,1,1.0,0.9,10,30,7,3,36,20:15:00
ENG-Premier League,2021,Brighton,2020-09-20 Newcastle Utd-Brighton,2020-09-20,Matchweek 2,Sun,Away,W,3,0,Newcastle Utd,379,479,79.1,6750,2193,162,184,88.0,157,184,85.3,47,85,55.3,2,0.9,0.5,8,34,4,1,29,14:00:00
ENG-Premier League,2021,Brighton,2020-09-26 Brighton-Manchester Utd,2020-09-26,Matchweek 3,Sat,Home,L,2,3,Manchester Utd,439,538,81.6,8398,2718,154,171,90.1,225,251,89.6,49,87,56.3,1,1.6,1.2,14,31,15,4,49,12:30:00
ENG-Premier League,2021,Brighton,2020-10-03 Everton-Brighton,2020-10-03,Matchweek 4,Sat,Away,L,2,4,Everton,546,657,83.1,8984,2096,249,279,89.2,245,268,91.4,30,61,49.2,1,0.3,0.6,6,38,10,1,50,15:00:00
ENG-Premier League,2021,Brighton,2020-10-18 Crystal Palace-Brighton,2020-10-18,Matchweek 5,Sun,Away,D,1,1,Crystal Palace,491,601,81.7,9253,2519,167,188,88.8,247,275,89.8,57,94,60.6,1,0.8,1.1,14,44,10,4,57,14:00:00
ENG-Premier League,2021,Brighton,2020-10-26 Brighton-West Brom,2020-10-26,Matchweek 6,Mon,Home,D,1,1,West Brom,408,515,79.2,7270,2682,168,192,87.5,172,193,89.1,45,85,52.9,0,0.4,0.5,4,29,6,2,36,17:30:00
ENG-Premier League,2021,Brighton,2020-11-01 Tottenham-Brighton,2020-11-01,Matchweek 7,Sun,Away,L,1,2,Tottenham,432,550,78.5,7515,2046,172,201,85.6,192,222,86.5,45,79,57.0,1,0.3,0.6,6,24,8,3,32,19:15:00
ENG-Premier League,2021,Brighton,2020-11-06 Brighton-Burnley,2020-11-06,Matchweek 8,Fri,Home,D,0,0,Burnley,474,595,79.7,7592,2719,214,237,90.3,197,232,84.9,30,71,42.3,0,1.2,1.1,14,40,17,8,59,17:30:00
ENG-Premier League,2021,Brighton,2020-11-21 Aston Villa-Brighton,2020-11-21,Matchweek 9,Sat,Away,W,2,1,Aston Villa,332,422,78.7,5875,1958,156,168,92.9,133,161,82.6,34,72,47.2,2,1.2,0.7,6,15,9,2,24,15:00:00
ENG-Premier League,2021,Brighton,2020-11-28 Brighton-Liverpool,2020-11-28,Matchweek 10,Sat,Home,D,1,1,Liverpool,296,392,75.5,5549,2136,98,117,83.8,144,172,83.7,37,79,46.8,0,0.6,0.5,6,19,6,2,36,12:30:00
ENG-Premier League,2021,Brighton,2020-12-07 Brighton-Southampton,2020-12-07,Matchweek 11,Mon,Home,L,1,2,Southampton,304,433,70.2,5266,1906,133,160,83.1,128,165,77.6,33,73,45.2,0,1.0,0.8,8,19,6,1,35,20:00:00
ENG-Premier League,2021,Brighton,2020-12-13 Leicester City-Brighton,2020-12-13,Matchweek 12,Sun,Away,L,0,3,Leicester City,391,491,79.6,7319,2424,159,184,86.4,176,204,86.3,53,84,63.1,0,0.8,0.7,9,35,5,1,38,19:15:00
ENG-Premier League,2021,Brighton,2020-12-16 Fulham-Brighton,2020-12-16,Matchweek 13,Wed,Away,D,0,0,Fulham,383,542,70.7,7654,2571,142,183,77.6,170,203,83.7,60,123,48.8,0,0.4,0.6,6,25,6,1,27,20:00:00
ENG-Premier League,2021,Brighton,2020-12-20 Brighton-Sheffield Utd,2020-12-20,Matchweek 14,Sun,Home,D,1,1,Sheffield Utd,505,615,82.1,9668,2496,181,208,87.0,230,266,86.5,75,106,70.8,0,1.6,2.0,18,30,15,4,62,12:00:00
ENG-Premier League,2021,Brighton,2020-12-27 West Ham-Brighton,2020-12-27,Matchweek 15,Sun,Away,D,2,2,West Ham,494,613,80.6,8668,2476,232,259,89.6,195,217,89.9,53,101,52.5,0,0.4,0.5,10,31,7,1,31,14:15:00
ENG-Premier League,2021,Brighton,2020-12-29 Brighton-Arsenal,2020-12-29,Matchweek 16,Tue,Home,L,0,1,Arsenal,441,549,80.3,7747,2752,194,213,91.1,171,205,83.4,52,85,61.2,0,0.7,1.4,10,36,10,4,39,18:00:00
ENG-Premier League,2021,Brighton,2021-01-02 Brighton-Wolves,2021-01-02,Matchweek 17,Sat,Home,D,3,3,Wolves,501,589,85.1,9394,2971,195,216,90.3,243,269,90.3,57,85,67.1,2,1.0,1.4,10,38,13,4,57,17:30:00
ENG-Premier League,2021,Brighton,2021-01-13 Manchester City-Brighton,2021-01-13,Matchweek 18,Wed,Away,L,0,1,Manchester City,314,416,75.5,5396,1954,133,164,81.1,138,155,89.0,29,62,46.8,0,0.2,0.2,4,17,4,0,27,18:00:00
ENG-Premier League,2021,Brighton,2021-01-16 Leeds United-Brighton,2021-01-16,Matchweek 19,Sat,Away,W,1,0,Leeds United,230,348,66.1,4188,2169,107,126,84.9,80,118,67.8,30,76,39.5,1,1.3,1.4,6,17,7,0,22,15:00:00
ENG-Premier League,2021,Brighton,2021-01-27 Brighton-Fulham,2021-01-27,Matchweek 20,Wed,Home,D,0,0,Fulham,319,471,67.7,6310,2410,116,154,75.3,157,195,80.5,40,92,43.5,0,1.8,2.6,15,30,11,4,46,19:30:00
ENG-Premier League,2021,Brighton,2021-01-31 Brighton-Tottenham,2021-01-31,Matchweek 21,Sun,Home,W,1,0,Tottenham,354,455,77.8,6459,2616,160,181,88.4,153,180,85.0,37,80,46.3,1,1.6,2.0,16,29,24,4,48,19:15:00
ENG-Premier League,2021,Brighton,2021-02-03 Liverpool-Brighton,2021-02-03,Matchweek 22,Wed,Away,W,1,0,Liverpool,325,441,73.7,5870,2510,160,195,82.1,116,144,80.6,42,75,56.0,1,1.0,0.4,10,22,7,3,27,20:15:00
ENG-Premier League,2021,Brighton,2021-02-06 Burnley-Brighton,2021-02-06,Matchweek 23,Sat,Away,D,1,1,Burnley,310,415,74.7,5271,2309,153,174,87.9,112,132,84.8,31,83,37.3,1,0.4,0.3,8,21,4,1,29,15:00:00
ENG-Premier League,2021,Brighton,2021-02-13 Brighton-Aston Villa,2021-02-13,Matchweek 24,Sat,Home,D,0,0,Aston Villa,447,563,79.4,7941,2539,195,228,85.5,198,226,87.6,45,82,54.9,0,1.8,2.1,18,28,18,4,43,20:00:00
ENG-Premier League,2021,Brighton,2021-02-22 Brighton-Crystal Palace,2021-02-22,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,666,783,85.1,11320,3497,315,349,90.3,272,308,88.3,56,80,70.0,0,1.7,1.4,14,63,20,8,70,20:00:00
