,,,,date,round,day,venue,result,GF,GA,opponent,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,time
ENG-Premier League,2122,Liverpool,2022-04-19 Liverpool-Manchester Utd,2022-04-19,Matchweek 30,Tue,Home,W,4,0,Manchester Utd,850,946,89.9,14733,4554,390,413,94.4,384,408,94.1,69,102,67.6,4,2.0,2.1,13,60,13,1,60,20:00:00
ENG-Premier League,2122,Liverpool,2022-04-24 Liverpool-Everton,2022-04-24,Matchweek 34,Sun,Home,W,2,0,Everton,739,859,86.0,13151,4089,318,345,92.2,351,386,90.9,65,98,66.3,2,1.6,1.4,13,75,21,6,84,16:30:00
ENG-Premier League,2122,Liverpool,2022-04-30 Newcastle Utd-Liverpool,2022-04-30,Matchweek 35,Sat,Away,W,1,0,Newcastle Utd,464,567,81.8,8177,2960,220,250,88.0,197,227,86.8,42,72,58.3,1,1.9,0.8,15,36,14,3,39,12:30:00
ENG-Premier League,2122,Liverpool,2022-05-07 Liverpool-Tottenham,2022-05-07,Matchweek 36,Sat,Home,D,1,1,Tottenham,561,687,81.7,10204,3226,240,263,91.3,255,300,85.0,57,94,60.6,1,1.2,1.5,16,68,18,3,76,19:45:00
ENG-Premier League,2122,Liverpool,2022-05-10 Aston Villa-Liverpool,2022-05-10,Matchweek 33,Tue,Away,W,2,1,Aston Villa,468,575,81.4,8439,3164,208,238,87.4,178,201,88.6,63,92,68.5,1,0.8,1.4,11,38,11,2,49,20:00:00
ENG-Premier League,2122,Liverpool,2022-05-17 Southampton-Liverpool,2022-05-17,Matchweek 37,Tue,Away,W,2,1,Southampton,690,800,86.3,11514,3505,323,351,92.0,308,345,89.3,42,63,66.7,1,1.2,1.0,19,66,16,4,74,19:45:00
ENG-Premier League,2122,Liverpool,2022-05-22 Liverpool-Wolves,2022-05-22,Matchweek 38,Sun,Home,W,3,1,Wolves,632,730,86.6,10615,3920,301,327,92.0,261,293,89.1,54,76,71.1,3,2.2,2.4,20,57,18,4,75,16:00:00
ENG-Premier League,2122,Manchester City,2021-08-15 Tottenham-Manchester City,2021-08-15,Matchweek 1,Sun,Away,L,0,1,Tottenham,493,602,81.9,7528,2608,283,316,89.6,175,204,85.8,24,44,54.5,0,1.2,1.2,13,40,9,2,58,16:30:00
ENG-Premier League,2122,Manchester City,2021-08-21 Manchester City-Norwich City,2021-08-21,Matchweek 2,Sat,Home,W,5,0,Norwich City,709,781,90.8,11832,3037,343,361,95.0,285,310,91.9,58,73,79.5,3,2.3,1.9,11,77,17,0,75,15:00:00
ENG-Premier League,2122,Manchester City,2021-08-28 Manchester City-Arsenal,2021-08-28,Matchweek 3,Sat,Home,W,5,0,Arsenal,721,813,88.7,10729,3207,373,391,95.4,288,319,90.3,32,64,50.0,4,3.8,3.6,21,52,21,6,69,12:30:00
ENG-Premier League,2122,Manchester City,2021-09-11 Leicester City-Manchester City,2021-09-11,Matchweek 4,Sat,Away,W,1,0,Leicester City,535,618,86.6,9246,2784,223,245,91.0,247,262,94.3,44,66,66.7,0,2.1,1.9,17,55,18,4,76,15:00:00
ENG-Premier League,2122,Manchester City,2021-09-18 Manchester City-Southampton,2021-09-18,Matchweek 5,Sat,Home,D,0,0,Southampton,521,612,85.1,8760,3012,232,257,90.3,223,254,87.8,42,59,71.2,0,0.9,0.8,12,32,11,3,42,15:00:00
ENG-Premier League,2122,Manchester City,2021-09-25 Chelsea-Manchester City,2021-09-25,Matchweek 6,Sat,Away,W,1,0,Chelsea,547,645,84.8,9516,2930,228,246,92.7,251,277,90.6,51,84,60.7,1,1.5,0.9,13,44,7,0,50,12:30:00
ENG-Premier League,2122,Manchester City,2021-10-03 Liverpool-Manchester City,2021-10-03,Matchweek 7,Sun,Away,D,2,2,Liverpool,476,581,81.9,8284,2788,235,264,89.0,165,191,86.4,59,86,68.6,1,1.1,0.9,9,30,13,2,37,16:30:00
ENG-Premier League,2122,Manchester City,2021-10-16 Manchester City-Burnley,2021-10-16,Matchweek 8,Sat,Home,W,2,0,Burnley,711,813,87.5,11067,3210,409,437,93.6,233,259,90.0,50,80,62.5,0,0.9,1.2,9,63,21,1,75,15:00:00
ENG-Premier League,2122,Manchester City,2021-10-23 Brighton-Manchester City,2021-10-23,Matchweek 9,Sat,Away,W,4,1,Brighton,517,599,86.3,8670,2673,252,274,92.0,189,209,90.4,50,74,67.6,4,3.5,1.0,18,35,8,0,36,17:30:00
ENG-Premier League,2122,Manchester City,2021-10-30 Manchester City-Crystal Palace,2021-10-30,Matchweek 10,Sat,Home,L,0,2,Crystal Palace,602,724,83.1,10379,3023,282,314,89.8,245,274,89.4,58,93,62.4,0,0.6,0.9,11,46,14,2,68,15:00:00
ENG-Premier League,2122,Manchester City,2021-11-06 Manchester Utd-Manchester City,2021-11-06,Matchweek 11,Sat,Away,W,2,0,Manchester Utd,775,862,89.9,13710,3923,353,379,93.1,335,362,92.5,75,96,78.1,1,1.3,1.6,13,81,7,2,68,12:30:00
ENG-Premier League,2122,Manchester City,2021-11-21 Manchester City-Everton,2021-11-21,Matchweek 12,Sun,Home,W,3,0,Everton,830,906,91.6,13497,3518,418,433,96.5,342,364,94.0,49,70,70.0,1,1.9,2.2,11,80,21,2,82,14:00:00
ENG-Premier League,2122,Manchester City,2021-11-28 Manchester City-West Ham,2021-11-28,Matchweek 13,Sun,Home,W,2,1,West Ham,680,770,88.3,10910,3313,348,380,91.6,263,287,91.6,52,71,73.2,1,1.4,0.9,15,58,14,1,71,14:00:00
ENG-Premier League,2122,Manchester City,2021-12-01 Aston Villa-Manchester City,2021-12-01,Matchweek 14,Wed,Away,W,2,1,Aston Villa,565,645,87.6,9624,2650,274,287,95.5,224,249,90.0,47,64,73.4,2,0.7,0.6,11,41,11,1,57,20:15:00
ENG-Premier League,2122,Manchester City,2021-12-04 Watford-Manchester City,2021-12-04,Matchweek 15,Sat,Away,W,3,1,Watford,784,869,90.2,14154,4376,340,369,92.1,379,399,95.0,64,94,68.1,2,2.9,2.0,22,81,15,0,73,17:30:00
ENG-Premier League,2122,Manchester City,2021-12-11 Manchester City-Wolves,2021-12-11,Matchweek 16,Sat,Home,W,1,0,Wolves,711,804,88.4,12285,3722,326,357,91.3,304,331,91.8,68,81,84.0,0,2.1,2.5,19,82,25,5,90,12:30:00
ENG-Premier League,2122,Manchester City,2021-12-14 Manchester City-Leeds United,2021-12-14,Matchweek 17,Tue,Home,W,7,0,Leeds United,577,640,90.2,9769,2921,257,278,92.4,277,296,93.6,35,48,72.9,5,2.4,1.7,24,39,19,2,59,20:00:00
ENG-Premier League,2122,Manchester City,2021-12-19 Newcastle Utd-Manchester City,2021-12-19,Matchweek 18,Sun,Away,W,4,0,Newcastle Utd,670,742,90.3,10709,2972,349,362,96.4,250,272,91.9,52,76,68.4,4,2.9,2.6,17,48,7,1,49,14:15:00
ENG-Premier League,2122,Manchester City,2021-12-26 Manchester City-Leicester City,2021-12-26,Matchweek 19,Sun,Home,W,6,3,Leicester City,722,785,92.0,11431,2871,373,387,96.4,285,299,95.3,39,59,66.1,3,1.7,1.0,9,44,15,3,46,15:00:00
ENG-Premier League,2122,Manchester City,2021-12-29 Brentford-Manchester City,2021-12-29,Matchweek 20,Wed,Away,W,1,0,Brentford,664,769,86.3,10282,2691,380,411,92.5,233,266,87.6,39,65,60.0,1,0.9,1.0,8,58,11,2,62,20:15:00
ENG-Premier League,2122,Manchester City,2022-01-01 Arsenal-Manchester City,2022-01-01,Matchweek 21,Sat,Away,W,2,1,Arsenal,591,673,87.8,9646,2904,304,329,92.4,232,254,91.3,45,64,70.3,0,1.0,0.8,11,52,9,2,51,12:30:00
ENG-Premier League,2122,Manchester City,2022-01-15 Manchester City-Chelsea,2022-01-15,Matchweek 22,Sat,Home,W,1,0,Chelsea,527,625,84.3,9258,2418,230,252,91.3,222,247,89.9,56,80,70.0,1,0.9,0.5,9,33,8,2,33,12:30:00
ENG-Premier League,2122,Manchester City,2022-01-22 Southampton-Manchester City,2022-01-22,Matchweek 23,Sat,Away,D,1,1,Southampton,725,839,86.4,12301,3661,353,387,91.2,308,350,88.0,54,72,75.0,1,1.6,1.5,15,79,17,2,86,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-09 Manchester City-Brentford,2022-02-09,Matchweek 24,Wed,Home,W,2,0,Brentford,654,761,85.9,11006,2677,321,346,92.8,283,319,88.7,44,77,57.1,0,0.5,0.9,10,76,10,2,55,19:45:00
ENG-Premier League,2122,Manchester City,2022-02-12 Norwich City-Manchester City,2022-02-12,Matchweek 25,Sat,Away,W,4,0,Norwich City,661,752,87.9,11863,3300,290,307,94.5,290,316,91.8,66,93,71.0,2,3.6,2.1,18,70,15,2,75,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-19 Manchester City-Tottenham,2022-02-19,Matchweek 26,Sat,Home,L,2,3,Tottenham,721,823,87.6,12710,2842,317,345,91.9,346,372,93.0,48,76,63.2,0,0.8,2.2,12,100,23,6,114,17:30:00
ENG-Premier League,2122,Manchester City,2022-02-26 Everton-Manchester City,2022-02-26,Matchweek 27,Sat,Away,W,1,0,Everton,619,721,85.9,10291,2410,287,308,93.2,267,296,90.2,46,73,63.0,0,0.9,1.3,8,48,9,1,59,17:30:00
ENG-Premier League,2122,Manchester City,2022-03-06 Manchester City-Manchester Utd,2022-03-06,Matchweek 28,Sun,Home,W,4,1,Manchester Utd,721,788,91.5,12245,3455,328,343,95.6,327,347,94.2,55,71,77.5,3,1.9,1.4,16,43,15,2,66,16:30:00
ENG-Premier League,2122,Manchester City,2022-03-14 Crystal Palace-Manchester City,2022-03-14,Matchweek 29,Mon,Away,D,0,0,Crystal Palace,697,815,85.5,12195,3410,337,369,91.3,295,330,89.4,56,85,65.9,0,2.0,1.5,14,69,16,2,82,20:00:00
ENG-Premier League,2122,Manchester City,2022-04-02 Burnley-Manchester City,2022-04-02,Matchweek 31,Sat,Away,W,2,0,Burnley,718,821,87.5,13553,3809,279,296,94.3,365,393,92.9,72,104,69.2,2,1.5,1.2,15,56,12,1,61,15:00:00
ENG-Premier League,2122,Manchester City,2022-04-10 Manchester City-Liverpool,2022-04-10,Matchweek 32,Sun,Home,D,2,2,Liverpool,511,613,83.4,9130,2992,246,267,92.1,201,227,88.5,57,91,62.6,2,1.1,0.9,8,39,12,2,36,16:30:00
ENG-Premier League,2122,Manchester City,2022-04-20 Manchester City-Brighton,2022-04-20,Matchweek 30,Wed,Home,W,3,0,Brighton,610,706,86.4,11252,3551,249,282,88.3,299,329,90.9,55,78,70.5,2,0.8,1.0,13,62,12,1,67,20:00:00
ENG-Premier League,2122,Manchester City,2022-04-23 Manchester City-Watford,2022-04-23,Matchweek 34,Sat,Home,W,5,1,Watford,641,738,86.9,10572,2783,311,334,93.1,272,300,90.7,46,75,61.3,4,2.7,2.3,16,59,15,2,65,15:00:00
ENG-Premier League,2122,Manchester City,2022-04-30 Leeds United-Manchester City,2022-04-30,Matchweek 35,Sat,Away,W,4,0,Leeds United,572,660,86.7,9428,2969,282,301,93.7,213,239,89.1,56,78,71.8,3,2.3,1.4,16,36,12,0,50,17:30:00
ENG-Premier League,2122,Manchester City,2022-05-08 Manchester City-Newcastle Utd,2022-05-08,Matchweek 36,Sun,Home,W,5,0,Newcastle Utd,663,746,88.9,11140,3023,338,357,94.7,263,286,92.0,53,82,64.6,4,2.6,1.7,18,48,18,1,62,16:30:00
ENG-Premier League,2122,Manchester City,2022-05-11 Wolves-Manchester City,2022-05-11,Matchweek 33,Wed,Away,W,5,1,Wolves,739,819,90.2,12517,3773,373,402,92.8,293,316,92.7,65,81,80.2,2,1.2,1.1,11,38,10,0,52,20:15:00
ENG-Premier League,2122,Manchester City,2022-05-15 West Ham-Manchester City,2022-05-15,Matchweek 37,Sun,Away,D,2,2,West Ham,658,752,87.5,10864,2708,350,370,94.6,258,292,88.4,44,73,60.3,1,1.2,2.0,21,65,18,3,86,14:00:00
ENG-Premier League,2122,Manchester City,2022-05-22 Manchester City-Aston Villa,2022-05-22,Matchweek 38,Sun,Home,W,3,2,Aston Villa,568,670,84.8,10243,3050,240,262,91.6,231,265,87.2,66,95,69.5,3,3.2,2.9,22,51,20,4,78,16:00:00
ENG-Premier League,2122,Manchester Utd,2021-08-14 Manchester Utd-Leeds United,2021-08-14,Matchweek 1,Sat,Home,W,5,1,Leeds United,363,465,78.1,6148,2591,166,197,84.3,146,172,84.9,38,65,58.5,5,1.5,1.0,14,29,9,0,40,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-08-22 Southampton-Manchester Utd,2021-08-22,Matchweek 2,Sun,Away,D,1,1,Southampton,442,562,78.6,6808,2275,231,267,86.5,156,189,82.5,31,57,54.4,1,1.5,1.4,11,27,11,2,47,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-08-29 Wolves-Manchester Utd,2021-08-29,Matchweek 3,Sun,Away,W,1,0,Wolves,498,592,84.1,8422,2656,235,259,90.7,198,221,89.6,45,76,59.2,1,0.6,0.7,7,32,8,0,47,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-09-11 Manchester Utd-Newcastle Utd,2021-09-11,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,602,686,87.8,10168,2721,294,327,89.9,245,263,93.2,50,66,75.8,3,1.5,0.9,17,64,10,0,66,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-09-19 West Ham-Manchester Utd,2021-09-19,Matchweek 5,Sun,Away,W,2,1,West Ham,586,675,86.8,8397,2772,327,346,94.5,186,220,84.5,30,46,65.2,1,1.6,1.0,16,48,7,1,47,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-09-25 Manchester Utd-Aston Villa,2021-09-25,Matchweek 6,Sat,Home,L,0,1,Aston Villa,346,461,75.1,6843,2618,152,180,84.4,129,165,78.2,58,79,73.4,0,1.2,0.8,21,28,7,3,45,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-02 Manchester Utd-Everton,2021-10-02,Matchweek 7,Sat,Home,D,1,1,Everton,647,763,84.8,11057,3314,301,331,90.9,267,296,90.2,54,80,67.5,1,1.0,1.1,13,59,18,4,70,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-16 Leicester City-Manchester Utd,2021-10-16,Matchweek 8,Sat,Away,L,2,4,Leicester City,467,555,84.1,7973,2589,239,258,92.6,170,189,89.9,49,75,65.3,2,1.1,0.8,16,39,7,2,40,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-10-24 Manchester Utd-Liverpool,2021-10-24,Matchweek 9,Sun,Home,L,0,5,Liverpool,354,453,78.1,6224,2165,153,173,88.4,157,183,85.8,35,64,54.7,0,1.6,1.2,12,23,6,0,31,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-10-30 Tottenham-Manchester Utd,2021-10-30,Matchweek 10,Sat,Away,W,3,0,Tottenham,360,450,80.0,5956,2069,173,198,87.4,131,151,86.8,35,64,54.7,3,1.4,1.8,9,25,6,2,26,17:30:00
ENG-Premier League,2122,Manchester Utd,2021-11-06 Manchester Utd-Manchester City,2021-11-06,Matchweek 11,Sat,Home,L,0,2,Manchester City,342,429,79.7,5909,1765,161,180,89.4,141,163,86.5,32,57,56.1,0,0.2,0.2,3,20,1,1,18,12:30:00
ENG-Premier League,2122,Manchester Utd,2021-11-20 Watford-Manchester Utd,2021-11-20,Matchweek 12,Sat,Away,L,1,4,Watford,465,590,78.8,7458,2633,256,293,87.4,156,193,80.8,40,69,58.0,1,1.3,1.5,8,25,9,3,37,15:00:00
ENG-Premier League,2122,Manchester Utd,2021-11-28 Chelsea-Manchester Utd,2021-11-28,Matchweek 13,Sun,Away,D,1,1,Chelsea,251,346,72.5,4039,1427,128,155,82.6,93,110,84.5,20,61,32.8,0,0.0,0.3,1,12,0,0,13,16:30:00
ENG-Premier League,2122,Manchester Utd,2021-12-02 Manchester Utd-Arsenal,2021-12-02,Matchweek 14,Thu,Home,W,3,2,Arsenal,369,461,80.0,6397,2178,169,199,84.9,155,188,82.4,32,55,58.2,2,1.2,0.8,13,40,9,1,42,20:15:00
ENG-Premier League,2122,Manchester Utd,2021-12-05 Manchester Utd-Crystal Palace,2021-12-05,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,474,587,80.7,8305,2895,221,255,86.7,189,217,87.1,52,81,64.2,1,0.9,1.1,14,53,11,3,45,14:00:00
ENG-Premier League,2122,Manchester Utd,2021-12-11 Norwich City-Manchester Utd,2021-12-11,Matchweek 16,Sat,Away,W,1,0,Norwich City,435,542,80.3,7244,2620,219,255,85.9,172,205,83.9,38,62,61.3,0,1.0,1.4,8,48,12,3,47,17:30:00
ENG-Premier League,2122,Manchester Utd,2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27,Matchweek 19,Mon,Away,D,1,1,Newcastle Utd,495,627,78.9,8765,2746,230,268,85.8,223,254,87.8,40,81,49.4,0,1.3,1.1,11,43,6,2,65,20:00:00
ENG-Premier League,2122,Manchester Utd,2021-12-30 Manchester Utd-Burnley,2021-12-30,Matchweek 20,Thu,Home,W,3,1,Burnley,404,535,75.5,6895,2217,209,239,87.4,146,173,84.4,39,83,47.0,1,1.3,1.2,13,25,13,5,43,20:15:00
ENG-Premier League,2122,Manchester Utd,2022-01-03 Manchester Utd-Wolves,2022-01-03,Matchweek 21,Mon,Home,L,0,1,Wolves,422,539,78.3,7174,2680,205,240,85.4,154,179,86.0,44,76,57.9,0,0.7,0.2,7,34,3,2,35,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-01-15 Aston Villa-Manchester Utd,2022-01-15,Matchweek 22,Sat,Away,D,2,2,Aston Villa,399,492,81.1,7101,1960,159,177,89.8,180,201,89.6,40,75,53.3,2,0.6,0.3,8,13,5,2,29,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-01-19 Brentford-Manchester Utd,2022-01-19,Matchweek 17,Wed,Away,W,3,1,Brentford,427,559,76.4,6944,2412,214,256,83.6,161,189,85.2,34,77,44.2,3,2.2,1.2,9,40,9,1,45,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-01-22 Manchester Utd-West Ham,2022-01-22,Matchweek 23,Sat,Home,W,1,0,West Ham,479,597,80.2,8693,2904,203,229,88.6,229,271,84.5,42,78,53.8,1,1.6,1.2,15,51,12,1,53,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-08 Burnley-Manchester Utd,2022-02-08,Matchweek 24,Tue,Away,D,1,1,Burnley,453,574,78.9,7844,2553,214,260,82.3,171,202,84.7,53,83,63.9,1,1.2,1.5,18,31,13,2,56,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-12 Manchester Utd-Southampton,2022-02-12,Matchweek 25,Sat,Home,D,1,1,Southampton,407,512,79.5,7469,2662,171,202,84.7,170,196,86.7,55,81,67.9,1,2.0,1.4,10,41,8,0,38,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-02-15 Manchester Utd-Brighton,2022-02-15,Matchweek 18,Tue,Home,W,2,0,Brighton,436,551,79.1,7298,2238,222,252,88.1,157,190,82.6,43,69,62.3,2,1.5,1.1,15,32,5,2,24,20:15:00
ENG-Premier League,2122,Manchester Utd,2022-02-20 Leeds United-Manchester Utd,2022-02-20,Matchweek 26,Sun,Away,W,4,2,Leeds United,275,380,72.4,4336,1888,137,161,85.1,89,106,84.0,28,65,43.1,4,2.1,1.5,12,19,11,1,29,14:00:00
ENG-Premier League,2122,Manchester Utd,2022-02-26 Manchester Utd-Watford,2022-02-26,Matchweek 27,Sat,Home,D,0,0,Watford,615,740,83.1,10603,3287,296,323,91.6,238,280,85.0,61,88,69.3,0,2.7,2.0,20,61,23,12,80,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-03-06 Manchester City-Manchester Utd,2022-03-06,Matchweek 28,Sun,Away,L,1,4,Manchester City,285,352,81.0,4987,1870,135,152,88.8,113,133,85.0,29,44,65.9,1,0.2,0.3,2,22,5,0,25,16:30:00
ENG-Premier League,2122,Manchester Utd,2022-03-12 Manchester Utd-Tottenham,2022-03-12,Matchweek 29,Sat,Home,W,3,2,Tottenham,405,481,84.2,6794,2131,201,214,93.9,145,160,90.6,41,70,58.6,3,1.0,0.5,9,32,5,1,30,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-02 Manchester Utd-Leicester City,2022-04-02,Matchweek 31,Sat,Home,D,1,1,Leicester City,528,627,84.2,9904,3177,208,235,88.5,266,300,88.7,52,76,68.4,0,0.6,0.8,10,48,10,3,64,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-09 Everton-Manchester Utd,2022-04-09,Matchweek 32,Sat,Away,L,0,1,Everton,560,701,79.9,8397,2791,303,346,87.6,178,216,82.4,43,69,62.3,0,0.7,1.3,9,44,14,3,56,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-16 Manchester Utd-Norwich City,2022-04-16,Matchweek 33,Sat,Home,W,3,2,Norwich City,581,664,87.5,8684,2684,323,349,92.6,181,205,88.3,41,58,70.7,2,1.8,1.3,17,49,14,1,54,15:00:00
ENG-Premier League,2122,Manchester Utd,2022-04-19 Liverpool-Manchester Utd,2022-04-19,Matchweek 30,Tue,Away,L,0,4,Liverpool,278,379,73.4,4782,1830,138,162,85.2,106,131,80.9,25,58,43.1,0,0.1,0.3,2,16,1,0,18,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-04-23 Arsenal-Manchester Utd,2022-04-23,Matchweek 34,Sat,Away,L,1,3,Arsenal,358,451,79.4,5755,1917,176,205,85.9,144,171,84.2,29,56,51.8,1,0.9,0.5,11,17,5,1,29,12:30:00
ENG-Premier League,2122,Manchester Utd,2022-04-28 Manchester Utd-Chelsea,2022-04-28,Matchweek 37,Thu,Home,D,1,1,Chelsea,287,375,76.5,4978,2053,149,173,86.1,104,124,83.9,31,61,50.8,1,0.5,0.7,5,22,6,0,32,19:45:00
ENG-Premier League,2122,Manchester Utd,2022-05-02 Manchester Utd-Brentford,2022-05-02,Matchweek 35,Mon,Home,W,3,0,Brentford,666,740,90.0,9365,2604,416,435,95.6,176,189,93.1,42,69,60.9,2,1.1,1.1,6,33,4,0,29,20:00:00
ENG-Premier League,2122,Manchester Utd,2022-05-07 Brighton-Manchester Utd,2022-05-07,Matchweek 36,Sat,Away,L,0,4,Brighton,463,566,81.8,8100,2813,217,239,90.8,194,229,84.7,46,72,63.9,0,0.6,0.7,10,36,4,1,38,17:30:00
ENG-Premier League,2122,Manchester Utd,2022-05-22 Crystal Palace-Manchester Utd,2022-05-22,Matchweek 38,Sun,Away,L,0,1,Crystal Palace,466,582,80.1,8043,2379,211,244,86.5,182,212,85.8,51,80,63.8,0,0.4,0.6,5,34,5,0,35,16:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-15 Newcastle Utd-West Ham,2021-08-15,Matchweek 1,Sun,Home,L,2,4,West Ham,364,449,81.1,6456,2068,164,178,92.1,144,170,84.7,40,73,54.8,2,1.5,1.4,12,25,8,4,30,14:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-21 Aston Villa-Newcastle Utd,2021-08-21,Matchweek 2,Sat,Away,L,0,2,Aston Villa,287,382,75.1,5457,1772,115,131,87.8,142,169,84.0,29,72,40.3,0,0.7,1.0,9,18,6,2,18,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-08-28 Newcastle Utd-Southampton,2021-08-28,Matchweek 3,Sat,Home,D,2,2,Southampton,223,331,67.4,4435,1907,96,121,79.3,81,104,77.9,41,79,51.9,1,0.6,0.5,7,18,4,1,17,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-11 Manchester Utd-Newcastle Utd,2021-09-11,Matchweek 4,Sat,Away,L,1,4,Manchester Utd,319,397,80.4,6029,2050,143,157,91.1,127,142,89.4,42,77,54.5,1,0.3,0.2,7,19,3,1,19,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-17 Newcastle Utd-Leeds United,2021-09-17,Matchweek 5,Fri,Home,D,1,1,Leeds United,227,325,69.8,4422,2203,102,127,80.3,87,111,78.4,30,65,46.2,1,1.1,0.8,13,17,6,1,30,20:00:00
ENG-Premier League,2122,Newcastle Utd,2021-09-25 Watford-Newcastle Utd,2021-09-25,Matchweek 6,Sat,Away,D,1,1,Watford,271,368,73.6,5009,2353,125,149,83.9,97,120,80.8,41,79,51.9,1,1.6,1.3,14,30,4,1,33,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-02 Wolves-Newcastle Utd,2021-10-02,Matchweek 7,Sat,Away,L,1,2,Wolves,354,463,76.5,5741,1973,183,211,86.7,103,129,79.8,40,74,54.1,1,0.3,0.4,5,20,2,1,21,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-17 Newcastle Utd-Tottenham,2021-10-17,Matchweek 8,Sun,Home,L,2,3,Tottenham,288,373,77.2,5074,2190,133,153,86.9,97,122,79.5,39,65,60.0,1,0.4,0.5,7,23,4,1,27,16:30:00
ENG-Premier League,2122,Newcastle Utd,2021-10-23 Crystal Palace-Newcastle Utd,2021-10-23,Matchweek 9,Sat,Away,D,1,1,Crystal Palace,152,249,61.0,3184,1824,64,88,72.7,56,76,73.7,30,65,46.2,1,0.2,0.6,5,17,4,1,18,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-10-30 Newcastle Utd-Chelsea,2021-10-30,Matchweek 10,Sat,Home,L,0,3,Chelsea,138,220,62.7,2876,1469,56,71,78.9,48,62,77.4,26,64,40.6,0,0.2,0.2,4,14,2,1,7,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-11-06 Brighton-Newcastle Utd,2021-11-06,Matchweek 11,Sat,Away,D,1,1,Brighton,287,374,76.7,5146,1786,125,141,88.7,113,130,86.9,38,72,52.8,1,0.3,0.2,4,16,2,1,17,17:30:00
ENG-Premier League,2122,Newcastle Utd,2021-11-20 Newcastle Utd-Brentford,2021-11-20,Matchweek 12,Sat,Home,D,3,3,Brentford,298,418,71.3,5325,2121,124,147,84.4,95,126,75.4,48,91,52.7,2,1.0,1.0,20,23,13,7,27,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-11-27 Arsenal-Newcastle Utd,2021-11-27,Matchweek 13,Sat,Away,L,0,2,Arsenal,276,358,77.1,4683,1751,131,147,89.1,112,134,83.6,23,58,39.7,0,0.1,0.6,5,20,3,0,16,12:30:00
ENG-Premier League,2122,Newcastle Utd,2021-11-30 Newcastle Utd-Norwich City,2021-11-30,Matchweek 14,Tue,Home,D,1,1,Norwich City,204,296,68.9,3654,1702,88,103,85.4,71,93,76.3,28,67,41.8,0,0.4,0.2,8,11,2,0,16,19:30:00
ENG-Premier League,2122,Newcastle Utd,2021-12-04 Newcastle Utd-Burnley,2021-12-04,Matchweek 15,Sat,Home,W,1,0,Burnley,231,361,64.0,4481,2077,107,131,81.7,88,121,72.7,33,89,37.1,1,0.6,0.6,11,21,5,0,32,15:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-12 Leicester City-Newcastle Utd,2021-12-12,Matchweek 16,Sun,Away,L,0,4,Leicester City,372,477,78.0,7006,2016,154,182,84.6,159,184,86.4,51,91,56.0,0,0.7,0.6,7,27,7,0,36,14:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-16 Liverpool-Newcastle Utd,2021-12-16,Matchweek 17,Thu,Away,L,1,3,Liverpool,167,276,60.5,3101,1643,82,105,78.1,57,82,69.5,23,72,31.9,0,0.0,0.1,1,12,4,1,11,20:00:00
ENG-Premier League,2122,Newcastle Utd,2021-12-19 Newcastle Utd-Manchester City,2021-12-19,Matchweek 18,Sun,Home,L,0,4,Manchester City,234,302,77.5,4779,2073,80,95,84.2,116,134,86.6,31,54,57.4,0,0.3,0.4,4,20,4,1,18,14:15:00
