,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,2223,Leicester City,2022-09-01 Leicester City-Manchester Utd,2022-09-01,Matchweek 5,Thu,Home,L,0,1,Manchester Utd,633,593,40,15,1,3,13,18,1,0,0,0,511,0,12,20:00:00
ENG-Premier League,2223,Leicester City,2022-09-04 Brighton-Leicester City,2022-09-04,Matchweek 6,Sun,Away,L,2,5,Brighton,474,427,44,8,1,1,7,19,1,1,0,0,390,3,8,14:00:00
ENG-Premier League,2223,Leicester City,2022-09-17 Tottenham-Leicester City,2022-09-17,Matchweek 8,Sat,Away,L,2,6,Tottenham,658,629,29,9,0,5,11,10,1,0,1,0,570,0,6,17:30:00
ENG-Premier League,2223,Leicester City,2022-10-03 Leicester City-Nott'ham Forest,2022-10-03,Matchweek 9,Mon,Home,W,4,0,Nott'ham Forest,528,484,41,15,1,1,17,13,6,3,1,1,436,3,7,20:00:00
ENG-Premier League,2223,Leicester City,2022-10-08 Bournemouth-Leicester City,2022-10-08,Matchweek 10,Sat,Away,L,1,2,Bournemouth,584,549,35,10,0,0,10,15,2,2,0,0,498,0,11,15:00:00
ENG-Premier League,2223,Leicester City,2022-10-15 Leicester City-Crystal Palace,2022-10-15,Matchweek 11,Sat,Home,D,0,0,Crystal Palace,627,571,54,13,4,4,17,25,9,4,2,1,520,2,11,12:30:00
ENG-Premier League,2223,Leicester City,2022-10-20 Leicester City-Leeds United,2022-10-20,Matchweek 12,Thu,Home,W,2,0,Leeds United,495,450,41,13,0,3,8,17,2,1,0,0,384,4,6,20:15:00
ENG-Premier League,2223,Leicester City,2022-10-23 Wolves-Leicester City,2022-10-23,Matchweek 13,Sun,Away,W,4,0,Wolves,388,337,48,13,1,6,10,20,2,1,1,0,282,3,11,14:00:00
ENG-Premier League,2223,Leicester City,2022-10-29 Leicester City-Manchester City,2022-10-29,Matchweek 14,Sat,Home,L,0,1,Manchester City,415,373,42,12,0,1,9,11,3,2,0,0,334,0,5,12:30:00
ENG-Premier League,2223,Leicester City,2022-11-05 Everton-Leicester City,2022-11-05,Matchweek 15,Sat,Away,W,2,0,Everton,566,528,37,9,3,1,14,18,3,1,1,0,472,1,2,17:30:00
ENG-Premier League,2223,Leicester City,2022-11-12 West Ham-Leicester City,2022-11-12,Matchweek 16,Sat,Away,W,2,0,West Ham,463,413,50,10,4,1,8,25,2,2,0,0,358,0,15,15:00:00
ENG-Premier League,2223,Leicester City,2022-12-26 Leicester City-Newcastle Utd,2022-12-26,Matchweek 17,Mon,Home,L,0,3,Newcastle Utd,627,578,46,7,3,3,16,23,5,2,3,0,508,3,15,15:00:00
ENG-Premier League,2223,Leicester City,2022-12-30 Liverpool-Leicester City,2022-12-30,Matchweek 18,Fri,Away,L,1,2,Liverpool,487,438,44,10,7,3,10,14,5,1,4,0,379,5,12,20:00:00
ENG-Premier League,2223,Leicester City,2023-01-03 Leicester City-Fulham,2023-01-03,Matchweek 19,Tue,Home,L,0,1,Fulham,613,560,53,11,5,2,24,25,6,4,2,0,490,0,18,19:45:00
ENG-Premier League,2223,Leicester City,2023-01-14 Nott'ham Forest-Leicester City,2023-01-14,Matchweek 20,Sat,Away,L,0,2,Nott'ham Forest,610,553,56,13,2,2,26,26,5,1,2,1,488,1,20,15:00:00
ENG-Premier League,2223,Leicester City,2023-01-21 Leicester City-Brighton,2023-01-21,Matchweek 21,Sat,Home,D,2,2,Brighton,401,353,48,10,0,2,10,20,5,0,4,1,316,0,11,15:00:00
ENG-Premier League,2223,Leicester City,2023-02-04 Aston Villa-Leicester City,2023-02-04,Matchweek 22,Sat,Away,W,4,2,Aston Villa,373,322,43,11,3,1,10,18,3,3,0,0,268,8,11,15:00:00
ENG-Premier League,2223,Leicester City,2023-02-11 Leicester City-Tottenham,2023-02-11,Matchweek 23,Sat,Home,W,4,1,Tottenham,490,447,41,11,0,5,5,22,1,1,0,0,383,2,10,15:00:00
ENG-Premier League,2223,Leicester City,2023-02-19 Manchester Utd-Leicester City,2023-02-19,Matchweek 24,Sun,Away,L,0,3,Manchester Utd,465,421,43,8,3,2,14,15,6,3,2,0,365,1,10,14:00:00
ENG-Premier League,2223,Leicester City,2023-02-25 Leicester City-Arsenal,2023-02-25,Matchweek 25,Sat,Home,L,0,1,Arsenal,352,305,43,12,1,1,10,20,0,0,0,0,235,4,10,15:00:00
ENG-Premier League,2223,Leicester City,2023-03-04 Southampton-Leicester City,2023-03-04,Matchweek 26,Sat,Away,L,0,1,Southampton,671,613,56,16,2,6,23,28,4,1,2,0,524,2,22,17:30:00
ENG-Premier League,2223,Leicester City,2023-03-11 Leicester City-Chelsea,2023-03-11,Matchweek 27,Sat,Home,L,1,3,Chelsea,551,509,42,14,3,2,12,19,2,0,1,0,455,0,18,15:00:00
ENG-Premier League,2223,Leicester City,2023-03-18 Brentford-Leicester City,2023-03-18,Matchweek 28,Sat,Away,D,1,1,Brentford,482,433,46,11,2,1,13,19,4,2,1,1,379,3,4,15:00:00
ENG-Premier League,2223,Leicester City,2023-04-01 Crystal Palace-Leicester City,2023-04-01,Matchweek 29,Sat,Away,L,1,2,Crystal Palace,471,428,41,13,1,4,7,11,1,0,0,1,362,2,9,15:00:00
ENG-Premier League,2223,Leicester City,2023-04-04 Leicester City-Aston Villa,2023-04-04,Matchweek 7,Tue,Home,L,1,2,Aston Villa,319,281,36,14,2,1,16,8,4,3,1,0,229,2,6,19:45:00
ENG-Premier League,2223,Leicester City,2023-04-08 Leicester City-Bournemouth,2023-04-08,Matchweek 30,Sat,Home,L,0,1,Bournemouth,481,420,58,15,2,1,22,27,6,4,0,0,352,3,12,15:00:00
ENG-Premier League,2223,Leicester City,2023-04-15 Manchester City-Leicester City,2023-04-15,Matchweek 31,Sat,Away,L,1,3,Manchester City,344,306,35,8,0,3,6,15,2,0,2,0,275,3,6,17:30:00
ENG-Premier League,2223,Leicester City,2023-04-22 Leicester City-Wolves,2023-04-22,Matchweek 32,Sat,Home,W,2,1,Wolves,395,342,52,18,4,1,12,18,1,1,0,0,290,1,12,15:00:00
ENG-Premier League,2223,Leicester City,2023-04-25 Leeds United-Leicester City,2023-04-25,Matchweek 33,Tue,Away,D,1,1,Leeds United,507,439,62,17,3,1,20,29,6,6,0,0,358,6,14,20:00:00
ENG-Premier League,2223,Leicester City,2023-05-01 Leicester City-Everton,2023-05-01,Matchweek 34,Mon,Home,D,2,2,Everton,497,442,49,14,1,2,11,19,2,1,1,0,364,6,7,20:00:00
ENG-Premier League,2223,Leicester City,2023-05-08 Fulham-Leicester City,2023-05-08,Matchweek 35,Mon,Away,L,3,5,Fulham,419,368,47,10,3,5,14,17,7,2,3,0,316,4,13,15:00:00
ENG-Premier League,2223,Leicester City,2023-05-15 Leicester City-Liverpool,2023-05-15,Matchweek 36,Mon,Home,L,0,3,Liverpool,373,311,59,20,5,2,8,26,4,2,1,0,258,3,10,20:00:00
ENG-Premier League,2223,Leicester City,2023-05-22 Newcastle Utd-Leicester City,2023-05-22,Matchweek 37,Mon,Away,D,0,0,Newcastle Utd,225,184,41,10,1,2,5,11,1,1,0,0,133,0,4,20:00:00
ENG-Premier League,2223,Leicester City,2023-05-28 Leicester City-West Ham,2023-05-28,Matchweek 38,Sun,Home,W,2,1,West Ham,573,527,44,13,0,3,11,17,3,1,1,0,493,2,8,16:30:00
ENG-Premier League,2223,Liverpool,2022-08-06 Fulham-Liverpool,2022-08-06,Matchweek 1,Sat,Away,D,2,2,Fulham,675,612,59,12,4,8,18,35,4,0,4,0,514,4,7,12:30:00
ENG-Premier League,2223,Liverpool,2022-08-15 Liverpool-Crystal Palace,2022-08-15,Matchweek 2,Mon,Home,D,1,1,Crystal Palace,804,753,48,10,2,6,29,27,4,1,3,0,683,3,7,20:00:00
ENG-Premier League,2223,Liverpool,2022-08-22 Manchester Utd-Liverpool,2022-08-22,Matchweek 3,Mon,Away,L,1,2,Manchester Utd,706,648,56,13,2,5,23,28,8,4,4,0,579,2,15,20:00:00
ENG-Premier League,2223,Liverpool,2022-08-27 Liverpool-Bournemouth,2022-08-27,Matchweek 4,Sat,Home,W,9,0,Bournemouth,728,689,36,5,3,5,20,19,8,3,3,0,624,3,13,15:00:00
ENG-Premier League,2223,Liverpool,2022-08-31 Liverpool-Newcastle Utd,2022-08-31,Matchweek 5,Wed,Home,W,2,1,Newcastle Utd,701,642,57,12,2,7,41,24,13,5,7,0,563,2,11,20:00:00
ENG-Premier League,2223,Liverpool,2022-09-03 Everton-Liverpool,2022-09-03,Matchweek 6,Sat,Away,D,0,0,Everton,538,474,62,10,0,4,29,34,9,2,6,0,423,2,6,12:30:00
ENG-Premier League,2223,Liverpool,2022-10-01 Liverpool-Brighton,2022-10-01,Matchweek 9,Sat,Home,D,3,3,Brighton,589,536,52,12,0,4,25,26,9,3,5,0,467,1,8,15:00:00
ENG-Premier League,2223,Liverpool,2022-10-09 Arsenal-Liverpool,2022-10-09,Matchweek 10,Sun,Away,L,2,3,Arsenal,545,487,52,13,2,7,12,29,3,1,2,0,427,6,7,16:30:00
ENG-Premier League,2223,Liverpool,2022-10-16 Liverpool-Manchester City,2022-10-16,Matchweek 11,Sun,Home,W,1,0,Manchester City,443,406,34,7,2,5,13,14,5,2,3,0,333,3,14,16:30:00
ENG-Premier League,2223,Liverpool,2022-10-19 Liverpool-West Ham,2022-10-19,Matchweek 12,Wed,Home,W,1,0,West Ham,639,594,44,8,6,6,14,21,8,0,7,0,536,1,11,19:30:00
ENG-Premier League,2223,Liverpool,2022-10-22 Nott'ham Forest-Liverpool,2022-10-22,Matchweek 13,Sat,Away,L,0,1,Nott'ham Forest,758,697,61,17,1,5,30,30,11,3,8,0,641,0,16,12:30:00
ENG-Premier League,2223,Liverpool,2022-10-29 Liverpool-Leeds United,2022-10-29,Matchweek 14,Sat,Home,L,1,2,Leeds United,745,699,46,3,3,6,37,21,14,2,11,0,591,0,19,19:45:00
ENG-Premier League,2223,Liverpool,2022-11-06 Tottenham-Liverpool,2022-11-06,Matchweek 15,Sun,Away,W,2,1,Tottenham,652,610,40,11,1,3,12,14,3,0,3,0,536,2,17,16:30:00
ENG-Premier League,2223,Liverpool,2022-11-12 Liverpool-Southampton,2022-11-12,Matchweek 16,Sat,Home,W,3,1,Southampton,718,670,48,10,3,3,23,21,6,1,5,0,611,0,7,15:00:00
ENG-Premier League,2223,Liverpool,2022-12-26 Aston Villa-Liverpool,2022-12-26,Matchweek 17,Mon,Away,W,3,1,Aston Villa,554,516,35,9,6,7,14,15,6,3,3,0,447,3,10,17:30:00
ENG-Premier League,2223,Liverpool,2022-12-30 Liverpool-Leicester City,2022-12-30,Matchweek 18,Fri,Home,W,2,1,Leicester City,641,589,50,19,4,8,27,19,4,2,2,0,521,2,10,20:00:00
ENG-Premier League,2223,Liverpool,2023-01-02 Brentford-Liverpool,2023-01-02,Matchweek 19,Mon,Away,L,1,3,Brentford,716,656,56,11,2,7,27,28,9,1,7,0,579,4,8,17:30:00
ENG-Premier League,2223,Liverpool,2023-01-14 Brighton-Liverpool,2023-01-14,Matchweek 20,Sat,Away,L,0,3,Brighton,447,411,34,13,2,2,4,12,1,0,1,0,372,2,1,15:00:00
ENG-Premier League,2223,Liverpool,2023-01-21 Liverpool-Chelsea,2023-01-21,Matchweek 21,Sat,Home,D,0,0,Chelsea,535,481,49,10,0,3,24,22,5,0,4,0,401,5,15,12:30:00
ENG-Premier League,2223,Liverpool,2023-02-04 Wolves-Liverpool,2023-02-04,Matchweek 22,Sat,Away,L,0,3,Wolves,614,555,57,9,1,3,32,33,7,0,5,1,500,2,8,15:00:00
ENG-Premier League,2223,Liverpool,2023-02-13 Liverpool-Everton,2023-02-13,Matchweek 23,Mon,Home,W,2,0,Everton,639,585,50,17,0,7,19,25,3,0,3,0,534,4,6,20:00:00
ENG-Premier League,2223,Liverpool,2023-02-18 Newcastle Utd-Liverpool,2023-02-18,Matchweek 24,Sat,Away,W,2,0,Newcastle Utd,645,608,37,6,6,6,19,15,7,0,3,0,559,0,10,17:30:00
ENG-Premier League,2223,Liverpool,2023-02-25 Crystal Palace-Liverpool,2023-02-25,Matchweek 25,Sat,Away,D,0,0,Crystal Palace,688,634,53,15,1,4,14,24,3,0,3,0,571,1,11,19:45:00
ENG-Premier League,2223,Liverpool,2023-03-01 Liverpool-Wolves,2023-03-01,Matchweek 7,Wed,Home,W,2,0,Wolves,579,525,53,17,2,10,17,27,5,1,4,0,476,1,9,20:00:00
ENG-Premier League,2223,Liverpool,2023-03-05 Liverpool-Manchester Utd,2023-03-05,Matchweek 26,Sun,Home,W,7,0,Manchester Utd,515,465,50,18,3,7,20,20,4,1,2,0,396,0,11,16:30:00
ENG-Premier League,2223,Liverpool,2023-03-11 Bournemouth-Liverpool,2023-03-11,Matchweek 27,Sat,Away,L,0,1,Bournemouth,706,643,59,7,3,5,25,36,8,3,4,0,569,4,13,12:30:00
ENG-Premier League,2223,Liverpool,2023-04-01 Manchester City-Liverpool,2023-04-01,Matchweek 29,Sat,Away,L,1,4,Manchester City,372,340,27,12,1,3,8,5,1,0,1,0,298,5,7,12:30:00
ENG-Premier League,2223,Liverpool,2023-04-04 Chelsea-Liverpool,2023-04-04,Matchweek 8,Tue,Away,D,0,0,Chelsea,578,525,50,10,1,2,13,25,5,3,2,0,471,3,10,20:00:00
ENG-Premier League,2223,Liverpool,2023-04-09 Liverpool-Arsenal,2023-04-09,Matchweek 30,Sun,Home,D,2,2,Arsenal,568,526,40,12,2,4,24,13,5,3,2,0,456,2,11,16:30:00
ENG-Premier League,2223,Liverpool,2023-04-17 Leeds United-Liverpool,2023-04-17,Matchweek 31,Mon,Away,W,6,1,Leeds United,908,869,37,5,5,6,10,22,2,1,0,0,803,2,8,20:00:00
ENG-Premier League,2223,Liverpool,2023-04-22 Liverpool-Nott'ham Forest,2023-04-22,Matchweek 32,Sat,Home,W,3,2,Nott'ham Forest,716,654,60,13,3,5,28,28,9,3,5,0,610,2,10,15:00:00
ENG-Premier League,2223,Liverpool,2023-04-26 West Ham-Liverpool,2023-04-26,Matchweek 33,Wed,Away,W,2,1,West Ham,884,844,39,7,3,5,13,15,6,0,6,0,768,1,9,19:45:00
ENG-Premier League,2223,Liverpool,2023-04-30 Liverpool-Tottenham,2023-04-30,Matchweek 34,Sun,Home,W,4,3,Tottenham,764,721,43,10,6,1,15,21,4,2,2,0,666,0,6,16:30:00
ENG-Premier League,2223,Liverpool,2023-05-03 Liverpool-Fulham,2023-05-03,Matchweek 28,Wed,Home,W,1,0,Fulham,659,612,44,9,3,4,20,21,7,1,5,0,549,3,12,20:00:00
ENG-Premier League,2223,Liverpool,2023-05-06 Liverpool-Brentford,2023-05-06,Matchweek 35,Sat,Home,W,1,0,Brentford,424,374,49,12,3,7,19,19,7,1,4,0,330,1,6,17:30:00
ENG-Premier League,2223,Liverpool,2023-05-15 Leicester City-Liverpool,2023-05-15,Matchweek 36,Mon,Away,W,3,0,Leicester City,725,674,47,14,7,8,13,26,4,2,2,0,611,4,11,20:00:00
ENG-Premier League,2223,Liverpool,2023-05-20 Liverpool-Aston Villa,2023-05-20,Matchweek 37,Sat,Home,D,1,1,Aston Villa,581,527,50,14,5,6,41,22,9,1,7,0,465,4,13,15:00:00
ENG-Premier League,2223,Liverpool,2023-05-28 Southampton-Liverpool,2023-05-28,Matchweek 38,Sun,Away,D,4,4,Southampton,662,615,47,4,3,4,27,24,9,1,7,0,563,0,10,16:30:00
ENG-Premier League,2223,Manchester City,2022-08-07 West Ham-Manchester City,2022-08-07,Matchweek 1,Sun,Away,W,2,0,West Ham,869,836,32,10,1,9,18,12,4,3,0,0,792,1,4,16:30:00
ENG-Premier League,2223,Manchester City,2022-08-13 Manchester City-Bournemouth,2022-08-13,Matchweek 2,Sat,Home,W,4,0,Bournemouth,739,703,34,10,3,8,27,11,11,0,10,0,672,2,3,15:00:00
ENG-Premier League,2223,Manchester City,2022-08-21 Newcastle Utd-Manchester City,2022-08-21,Matchweek 3,Sun,Away,D,3,3,Newcastle Utd,660,612,47,15,7,9,20,18,5,0,4,0,554,1,10,16:30:00
ENG-Premier League,2223,Manchester City,2022-08-27 Manchester City-Crystal Palace,2022-08-27,Matchweek 4,Sat,Home,W,4,2,Crystal Palace,822,782,38,9,1,4,29,18,6,2,2,0,734,2,3,15:00:00
ENG-Premier League,2223,Manchester City,2022-08-31 Manchester City-Nott'ham Forest,2022-08-31,Matchweek 5,Wed,Home,W,6,0,Nott'ham Forest,831,789,40,9,2,10,27,16,10,3,3,0,741,2,10,19:30:00
ENG-Premier League,2223,Manchester City,2022-09-03 Aston Villa-Manchester City,2022-09-03,Matchweek 6,Sat,Away,D,1,1,Aston Villa,800,758,39,11,1,11,14,19,4,1,1,0,695,3,6,17:30:00
ENG-Premier League,2223,Manchester City,2022-09-17 Wolves-Manchester City,2022-09-17,Matchweek 8,Sat,Away,W,3,0,Wolves,655,617,37,7,4,7,12,16,7,3,2,0,586,1,3,12:30:00
ENG-Premier League,2223,Manchester City,2022-10-02 Manchester City-Manchester Utd,2022-10-02,Matchweek 9,Sun,Home,W,6,3,Manchester Utd,576,539,36,8,2,6,10,11,5,2,2,0,506,1,7,14:00:00
ENG-Premier League,2223,Manchester City,2022-10-08 Manchester City-Southampton,2022-10-08,Matchweek 10,Sat,Home,W,4,0,Southampton,782,746,35,9,2,8,21,12,9,4,2,0,687,1,15,15:00:00
ENG-Premier League,2223,Manchester City,2022-10-16 Liverpool-Manchester City,2022-10-16,Matchweek 11,Sun,Away,L,0,1,Liverpool,751,701,50,13,0,4,26,19,6,4,0,0,646,0,10,16:30:00
ENG-Premier League,2223,Manchester City,2022-10-22 Manchester City-Brighton,2022-10-22,Matchweek 13,Sat,Home,W,3,1,Brighton,471,430,41,15,3,1,11,9,6,0,4,0,384,0,5,15:00:00
ENG-Premier League,2223,Manchester City,2022-10-29 Leicester City-Manchester City,2022-10-29,Matchweek 14,Sat,Away,W,1,0,Leicester City,742,706,34,4,1,7,29,13,10,5,1,1,649,2,19,12:30:00
ENG-Premier League,2223,Manchester City,2022-11-05 Manchester City-Fulham,2022-11-05,Matchweek 15,Sat,Home,W,2,1,Fulham,767,723,41,8,3,5,25,20,9,4,4,0,682,3,9,15:00:00
ENG-Premier League,2223,Manchester City,2022-11-12 Manchester City-Brentford,2022-11-12,Matchweek 16,Sat,Home,L,1,2,Brentford,686,642,42,9,3,4,38,16,10,0,10,0,563,2,9,12:30:00
ENG-Premier League,2223,Manchester City,2022-12-28 Leeds United-Manchester City,2022-12-28,Matchweek 17,Wed,Away,W,3,1,Leeds United,740,691,48,11,4,3,12,24,5,4,0,0,644,1,12,20:00:00
ENG-Premier League,2223,Manchester City,2022-12-31 Manchester City-Everton,2022-12-31,Matchweek 18,Sat,Home,D,1,1,Everton,728,673,52,16,3,6,32,27,7,3,2,1,635,3,15,15:00:00
ENG-Premier League,2223,Manchester City,2023-01-05 Chelsea-Manchester City,2023-01-05,Matchweek 19,Thu,Away,W,1,0,Chelsea,650,612,37,11,1,1,14,17,2,0,0,0,568,1,1,20:00:00
ENG-Premier League,2223,Manchester City,2023-01-14 Manchester Utd-Manchester City,2023-01-14,Matchweek 20,Sat,Away,L,1,2,Manchester Utd,778,733,43,21,0,5,20,13,2,1,0,0,678,2,8,12:30:00
ENG-Premier League,2223,Manchester City,2023-01-19 Manchester City-Tottenham,2023-01-19,Matchweek 7,Thu,Home,W,4,2,Tottenham,629,578,51,14,4,0,20,22,8,4,4,0,540,0,11,20:00:00
ENG-Premier League,2223,Manchester City,2023-01-22 Manchester City-Wolves,2023-01-22,Matchweek 21,Sun,Home,W,3,0,Wolves,630,599,30,9,3,8,24,12,5,4,0,0,547,1,13,14:00:00
ENG-Premier League,2223,Manchester City,2023-02-05 Tottenham-Manchester City,2023-02-05,Matchweek 22,Sun,Away,L,0,1,Tottenham,597,552,44,19,0,1,27,11,6,1,1,2,506,1,4,16:30:00
ENG-Premier League,2223,Manchester City,2023-02-12 Manchester City-Aston Villa,2023-02-12,Matchweek 23,Sun,Home,W,3,1,Aston Villa,658,616,41,16,5,8,18,13,8,1,5,0,582,1,8,16:30:00
ENG-Premier League,2223,Manchester City,2023-02-15 Arsenal-Manchester City,2023-02-15,Matchweek 12,Wed,Away,W,3,1,Arsenal,336,290,43,11,1,4,9,18,2,1,0,0,236,3,5,19:30:00
ENG-Premier League,2223,Manchester City,2023-02-18 Nott'ham Forest-Manchester City,2023-02-18,Matchweek 24,Sat,Away,D,1,1,Nott'ham Forest,739,688,51,8,3,3,34,27,10,0,10,0,631,0,13,15:00:00
ENG-Premier League,2223,Manchester City,2023-02-25 Bournemouth-Manchester City,2023-02-25,Matchweek 25,Sat,Away,W,4,1,Bournemouth,786,748,36,10,4,0,16,11,6,2,2,1,698,2,16,17:30:00
ENG-Premier League,2223,Manchester City,2023-03-04 Manchester City-Newcastle Utd,2023-03-04,Matchweek 26,Sat,Home,W,2,0,Newcastle Utd,575,533,42,12,1,4,18,17,8,0,2,1,482,0,13,12:30:00
ENG-Premier League,2223,Manchester City,2023-03-11 Crystal Palace-Manchester City,2023-03-11,Matchweek 27,Sat,Away,W,1,0,Crystal Palace,661,619,40,11,2,2,22,21,6,1,2,2,564,2,13,17:30:00
ENG-Premier League,2223,Manchester City,2023-04-01 Manchester City-Liverpool,2023-04-01,Matchweek 29,Sat,Home,W,4,1,Liverpool,791,746,42,16,4,7,15,15,7,3,2,0,712,3,6,12:30:00
ENG-Premier League,2223,Manchester City,2023-04-08 Southampton-Manchester City,2023-04-08,Matchweek 30,Sat,Away,W,4,1,Southampton,777,735,40,5,4,2,21,18,10,7,0,0,675,2,16,17:30:00
ENG-Premier League,2223,Manchester City,2023-04-15 Manchester City-Leicester City,2023-04-15,Matchweek 31,Sat,Home,W,3,1,Leicester City,799,758,41,10,0,4,23,18,6,2,1,0,719,0,6,17:30:00
ENG-Premier League,2223,Manchester City,2023-04-26 Manchester City-Arsenal,2023-04-26,Matchweek 33,Wed,Home,W,4,1,Arsenal,516,477,39,14,5,2,5,13,1,0,0,1,436,0,7,20:00:00
ENG-Premier League,2223,Manchester City,2023-04-30 Fulham-Manchester City,2023-04-30,Matchweek 34,Sun,Away,W,2,1,Fulham,683,638,44,11,2,11,11,23,5,3,0,0,587,1,14,14:00:00
ENG-Premier League,2223,Manchester City,2023-05-03 Manchester City-West Ham,2023-05-03,Matchweek 28,Wed,Home,W,3,0,West Ham,769,735,33,8,4,1,25,16,6,1,4,1,679,1,9,20:00:00
ENG-Premier League,2223,Manchester City,2023-05-06 Manchester City-Leeds United,2023-05-06,Matchweek 35,Sat,Home,W,2,1,Leeds United,917,870,43,15,6,2,22,12,10,0,3,1,817,4,12,15:00:00
ENG-Premier League,2223,Manchester City,2023-05-14 Everton-Manchester City,2023-05-14,Matchweek 36,Sun,Away,W,3,0,Everton,706,670,36,11,1,4,17,13,6,1,0,0,630,0,10,14:00:00
ENG-Premier League,2223,Manchester City,2023-05-21 Manchester City-Chelsea,2023-05-21,Matchweek 37,Sun,Home,W,1,0,Chelsea,733,693,38,11,1,1,12,16,5,1,1,0,661,2,11,16:00:00
ENG-Premier League,2223,Manchester City,2023-05-24 Brighton-Manchester City,2023-05-24,Matchweek 32,Wed,Away,D,1,1,Brighton,629,592,37,18,1,2,10,11,1,0,0,0,556,0,5,20:00:00
ENG-Premier League,2223,Manchester City,2023-05-28 Brentford-Manchester City,2023-05-28,Matchweek 38,Sun,Away,L,0,1,Brentford,664,617,47,15,2,3,8,16,4,1,3,0,589,0,9,16:30:00
ENG-Premier League,2223,Manchester Utd,2022-08-07 Manchester Utd-Brighton,2022-08-07,Matchweek 1,Sun,Home,L,1,2,Brighton,599,541,55,13,0,8,24,22,6,4,1,0,480,3,10,14:00:00
ENG-Premier League,2223,Manchester Utd,2022-08-13 Brentford-Manchester Utd,2022-08-13,Matchweek 2,Sat,Away,L,0,4,Brentford,575,530,43,7,0,5,21,23,2,1,1,0,471,2,13,17:30:00
ENG-Premier League,2223,Manchester Utd,2022-08-22 Manchester Utd-Liverpool,2022-08-22,Matchweek 3,Mon,Home,W,2,1,Liverpool,300,253,45,6,6,0,7,15,6,3,2,0,193,2,7,20:00:00
ENG-Premier League,2223,Manchester Utd,2022-08-27 Southampton-Manchester Utd,2022-08-27,Matchweek 4,Sat,Away,W,1,0,Southampton,444,402,41,4,0,4,12,20,3,2,1,0,326,1,8,12:30:00
ENG-Premier League,2223,Manchester Utd,2022-09-01 Leicester City-Manchester Utd,2022-09-01,Matchweek 5,Thu,Away,W,1,0,Leicester City,553,508,43,7,4,5,12,24,3,2,0,0,422,2,10,20:00:00
ENG-Premier League,2223,Manchester Utd,2022-09-04 Manchester Utd-Arsenal,2022-09-04,Matchweek 6,Sun,Home,W,3,1,Arsenal,340,295,41,9,4,4,6,17,2,0,2,0,261,4,6,16:30:00
ENG-Premier League,2223,Manchester Utd,2022-10-02 Manchester City-Manchester Utd,2022-10-02,Matchweek 9,Sun,Away,L,3,6,Manchester City,501,463,38,3,0,4,4,19,1,0,0,0,428,0,7,14:00:00
ENG-Premier League,2223,Manchester Utd,2022-10-09 Everton-Manchester Utd,2022-10-09,Matchweek 10,Sun,Away,W,2,1,Everton,645,594,47,8,4,2,9,20,4,0,0,0,533,4,13,19:00:00
ENG-Premier League,2223,Manchester Utd,2022-10-16 Manchester Utd-Newcastle Utd,2022-10-16,Matchweek 11,Sun,Home,D,0,0,Newcastle Utd,555,516,37,10,3,3,20,14,4,2,2,0,440,2,13,14:00:00
ENG-Premier League,2223,Manchester Utd,2022-10-19 Manchester Utd-Tottenham,2022-10-19,Matchweek 12,Wed,Home,W,2,0,Tottenham,618,577,37,6,3,11,12,16,8,1,2,0,520,4,10,20:15:00
ENG-Premier League,2223,Manchester Utd,2022-10-22 Chelsea-Manchester Utd,2022-10-22,Matchweek 13,Sat,Away,D,1,1,Chelsea,505,454,48,9,0,4,9,25,4,1,0,0,390,3,7,17:30:00
ENG-Premier League,2223,Manchester Utd,2022-10-30 Manchester Utd-West Ham,2022-10-30,Matchweek 14,Sun,Home,W,1,0,West Ham,521,482,38,12,2,5,18,12,5,1,2,0,422,1,8,16:15:00
ENG-Premier League,2223,Manchester Utd,2022-11-06 Aston Villa-Manchester Utd,2022-11-06,Matchweek 15,Sun,Away,L,1,3,Aston Villa,596,549,44,5,2,13,23,22,5,2,3,0,494,3,14,14:00:00
ENG-Premier League,2223,Manchester Utd,2022-11-13 Fulham-Manchester Utd,2022-11-13,Matchweek 16,Sun,Away,W,2,1,Fulham,468,429,37,10,7,6,13,15,3,1,0,0,367,2,6,16:30:00
ENG-Premier League,2223,Manchester Utd,2022-12-27 Manchester Utd-Nott'ham Forest,2022-12-27,Matchweek 17,Tue,Home,W,3,0,Nott'ham Forest,668,631,36,6,3,3,16,15,9,7,1,0,570,1,10,20:00:00
ENG-Premier League,2223,Manchester Utd,2022-12-31 Wolves-Manchester Utd,2022-12-31,Matchweek 18,Sat,Away,W,1,0,Wolves,522,483,37,11,4,9,13,18,5,0,3,0,419,2,9,12:30:00
ENG-Premier League,2223,Manchester Utd,2023-01-03 Manchester Utd-Bournemouth,2023-01-03,Matchweek 19,Tue,Home,W,3,0,Bournemouth,614,583,31,7,0,6,18,14,6,2,2,0,512,0,18,20:00:00
ENG-Premier League,2223,Manchester Utd,2023-01-14 Manchester Utd-Manchester City,2023-01-14,Matchweek 20,Sat,Home,W,2,1,Manchester City,338,307,25,6,4,3,4,14,1,0,0,0,246,6,7,12:30:00
