,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
80,ENG-Premier League,1819,Brighton,2018-09-17 Southampton-Brighton,9/17/2018,Matchweek 5,Mon,Away,D,2,2,Southampton,3,0,0,13,9,2,18,13,9,1,1,0,49,25,17,59.5,20:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
81,ENG-Premier League,1819,Brighton,2018-09-22 Brighton-Tottenham,9/22/2018,Matchweek 6,Sat,Home,L,1,2,Tottenham,2,0,0,15,9,2,14,13,8,0,1,0,39,13,9,59.1,17:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
82,ENG-Premier League,1819,Brighton,2018-09-29 Manchester City-Brighton,9/29/2018,Matchweek 7,Sat,Away,L,0,2,Manchester City,3,0,0,10,4,2,8,10,9,0,0,0,44,8,14,36.4,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
83,ENG-Premier League,1819,Brighton,2018-10-05 Brighton-West Ham,10/5/2018,Matchweek 8,Fri,Home,W,1,0,West Ham,3,0,0,12,7,5,11,12,12,0,0,0,50,18,16,52.9,20:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
84,ENG-Premier League,1819,Brighton,2018-10-20 Newcastle Utd-Brighton,10/20/2018,Matchweek 9,Sat,Away,W,1,0,Newcastle Utd,2,0,0,17,12,1,10,8,12,0,0,0,37,26,29,47.3,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
85,ENG-Premier League,1819,Brighton,2018-10-27 Brighton-Wolves,10/27/2018,Matchweek 10,Sat,Home,W,1,0,Wolves,3,0,0,11,7,0,9,5,13,0,0,0,61,20,23,46.5,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
86,ENG-Premier League,1819,Brighton,2018-11-03 Everton-Brighton,11/3/2018,Matchweek 11,Sat,Away,L,1,3,Everton,1,0,0,17,9,2,11,10,8,0,0,0,58,17,23,42.5,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Everton,https://media-4.api-sports.io/football/teams/45.png
87,ENG-Premier League,1819,Brighton,2018-11-10 Cardiff City-Brighton,11/10/2018,Matchweek 12,Sat,Away,L,1,2,Cardiff City,1,1,0,21,7,0,5,9,9,0,0,0,56,38,30,55.9,12:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
88,ENG-Premier League,1819,Brighton,2018-11-24 Brighton-Leicester City,11/24/2018,Matchweek 13,Sat,Home,D,1,1,Leicester City,3,0,0,10,6,5,25,12,13,0,1,0,53,10,23,30.3,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
89,ENG-Premier League,1819,Brighton,2018-12-01 Huddersfield-Brighton,12/1/2018,Matchweek 14,Sat,Away,W,2,1,Huddersfield,2,0,0,12,10,4,17,11,8,0,0,0,56,31,16,66.0,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
90,ENG-Premier League,1819,Brighton,2018-12-04 Brighton-Crystal Palace,12/4/2018,Matchweek 15,Tue,Home,W,3,1,Crystal Palace,2,1,0,14,12,0,12,16,15,1,1,0,49,14,16,46.7,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
91,ENG-Premier League,1819,Brighton,2018-12-08 Burnley-Brighton,12/8/2018,Matchweek 16,Sat,Away,L,0,1,Burnley,0,0,0,11,10,1,21,13,6,0,0,0,47,30,30,50.0,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
92,ENG-Premier League,1819,Brighton,2018-12-16 Brighton-Chelsea,12/16/2018,Matchweek 17,Sun,Home,L,1,2,Chelsea,2,0,0,14,6,5,16,16,11,0,0,0,56,16,10,61.5,13:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
93,ENG-Premier League,1819,Brighton,2018-12-22 Bournemouth-Brighton,12/22/2018,Matchweek 18,Sat,Away,L,0,2,Bournemouth,2,1,1,18,6,2,19,16,11,0,0,0,55,14,25,35.9,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
94,ENG-Premier League,1819,Brighton,2018-12-26 Brighton-Arsenal,12/26/2018,Matchweek 19,Wed,Home,D,1,1,Arsenal,2,0,0,10,3,1,16,13,12,0,0,0,55,15,14,51.7,17:15:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
95,ENG-Premier League,1819,Brighton,2018-12-29 Brighton-Everton,12/29/2018,Matchweek 20,Sat,Home,W,1,0,Everton,0,0,0,10,10,2,17,6,12,0,0,0,54,27,34,44.3,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Everton,https://media-4.api-sports.io/football/teams/45.png
96,ENG-Premier League,1819,Brighton,2019-01-02 West Ham-Brighton,1/2/2019,Matchweek 21,Wed,Away,D,2,2,West Ham,1,0,0,11,9,4,18,12,7,0,0,0,55,19,20,48.7,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
97,ENG-Premier League,1819,Brighton,2019-01-12 Brighton-Liverpool,1/12/2019,Matchweek 22,Sat,Home,L,0,1,Liverpool,0,0,0,15,4,5,14,13,7,0,1,0,56,15,19,44.1,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
98,ENG-Premier League,1819,Brighton,2019-01-19 Manchester Utd-Brighton,1/19/2019,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,0,0,0,11,11,2,23,13,10,0,1,0,52,20,19,51.3,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
99,ENG-Premier League,1819,Brighton,2019-01-29 Fulham-Brighton,1/29/2019,Matchweek 24,Tue,Away,L,2,4,Fulham,3,0,0,5,10,1,22,14,4,0,0,0,54,35,29,54.7,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
100,ENG-Premier League,1819,Brighton,2019-02-02 Brighton-Watford,2/2/2019,Matchweek 25,Sat,Home,D,0,0,Watford,1,0,0,15,9,4,27,20,8,0,0,0,69,26,22,54.2,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Watford,https://media-4.api-sports.io/football/teams/38.png
101,ENG-Premier League,1819,Brighton,2019-02-09 Brighton-Burnley,2/9/2019,Matchweek 26,Sat,Home,L,1,3,Burnley,1,0,0,8,7,1,41,11,5,0,1,0,40,43,30,58.9,17:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
102,ENG-Premier League,1819,Brighton,2019-02-26 Leicester City-Brighton,2/26/2019,Matchweek 28,Tue,Away,L,1,2,Leicester City,1,0,0,4,5,4,31,7,2,0,0,0,56,18,27,40.0,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
103,ENG-Premier League,1819,Brighton,2019-03-02 Brighton-Huddersfield,3/2/2019,Matchweek 29,Sat,Home,W,1,0,Huddersfield,2,0,0,11,6,3,19,10,14,0,0,0,51,23,18,56.1,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
104,ENG-Premier League,1819,Brighton,2019-03-09 Crystal Palace-Brighton,3/9/2019,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,5,0,0,18,8,1,4,17,21,0,1,0,70,13,11,54.2,12:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
105,ENG-Premier League,1819,Brighton,2019-03-30 Brighton-Southampton,3/30/2019,Matchweek 32,Sat,Home,L,0,1,Southampton,1,0,0,8,10,6,21,14,12,0,0,0,55,36,21,63.2,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
106,ENG-Premier League,1819,Brighton,2019-04-03 Chelsea-Brighton,4/3/2019,Matchweek 27,Wed,Away,L,0,3,Chelsea,0,0,0,9,5,2,9,15,14,0,0,0,46,15,17,46.9,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
107,ENG-Premier League,1819,Brighton,2019-04-13 Brighton-Bournemouth,4/13/2019,Matchweek 34,Sat,Home,L,0,5,Bournemouth,2,1,0,10,6,1,19,9,13,0,0,0,56,15,20,42.9,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
108,ENG-Premier League,1819,Brighton,2019-04-16 Brighton-Cardiff City,4/16/2019,Matchweek 31,Tue,Home,L,0,2,Cardiff City,0,0,0,11,12,2,21,8,9,0,0,0,66,40,34,54.1,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
109,ENG-Premier League,1819,Brighton,2019-04-20 Wolves-Brighton,4/20/2019,Matchweek 35,Sat,Away,D,0,0,Wolves,1,0,0,8,0,1,8,9,17,0,0,0,44,26,20,56.5,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
110,ENG-Premier League,1819,Brighton,2019-04-23 Tottenham-Brighton,4/23/2019,Matchweek 33,Tue,Away,L,0,1,Tottenham,2,0,0,13,7,1,9,13,8,0,0,0,44,25,23,52.1,19:45:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
111,ENG-Premier League,1819,Brighton,2019-04-27 Brighton-Newcastle Utd,4/27/2019,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,2,0,0,7,9,3,32,6,5,0,0,0,51,30,15,66.7,17:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
112,ENG-Premier League,1819,Brighton,2019-05-05 Arsenal-Brighton,5/5/2019,Matchweek 37,Sun,Away,D,1,1,Arsenal,2,0,0,14,7,4,16,10,14,1,1,0,43,19,26,42.2,16:30:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
113,ENG-Premier League,1819,Brighton,2019-05-12 Brighton-Manchester City,5/12/2019,Matchweek 38,Sun,Home,L,1,4,Manchester City,0,0,0,12,8,1,5,5,8,0,0,0,41,14,10,58.3,15:00:00,Brighton,https://media-4.api-sports.io/football/teams/51.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
114,ENG-Premier League,1819,Burnley,2018-08-12 Southampton-Burnley,8/12/2018,Matchweek 1,Sun,Away,D,0,0,Southampton,1,0,0,9,10,5,20,6,7,0,0,0,43,29,27,51.8,13:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
115,ENG-Premier League,1819,Burnley,2018-08-19 Burnley-Watford,8/19/2018,Matchweek 2,Sun,Home,L,1,3,Watford,1,0,0,8,19,2,32,10,10,0,0,0,67,30,26,53.6,13:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Watford,https://media-4.api-sports.io/football/teams/38.png
116,ENG-Premier League,1819,Burnley,2018-08-26 Fulham-Burnley,8/26/2018,Matchweek 3,Sun,Away,L,2,4,Fulham,1,0,0,8,10,5,27,11,10,0,0,0,45,17,13,56.7,16:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
117,ENG-Premier League,1819,Burnley,2018-09-02 Burnley-Manchester Utd,9/2/2018,Matchweek 4,Sun,Home,L,0,2,Manchester Utd,2,0,0,7,12,1,23,6,6,0,1,0,44,20,19,51.3,16:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
118,ENG-Premier League,1819,Burnley,2018-09-16 Wolves-Burnley,9/16/2018,Matchweek 5,Sun,Away,L,0,1,Wolves,4,0,0,9,10,1,12,12,5,0,0,0,48,37,23,61.7,13:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
119,ENG-Premier League,1819,Burnley,2018-09-22 Burnley-Bournemouth,9/22/2018,Matchweek 6,Sat,Home,W,4,0,Bournemouth,2,0,0,17,6,1,20,15,9,0,0,0,45,23,21,52.3,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
120,ENG-Premier League,1819,Burnley,2018-09-30 Cardiff City-Burnley,9/30/2018,Matchweek 7,Sun,Away,W,2,1,Cardiff City,3,0,0,15,11,1,8,10,6,0,0,0,40,38,65,36.9,16:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
121,ENG-Premier League,1819,Burnley,2018-10-06 Burnley-Huddersfield,10/6/2018,Matchweek 8,Sat,Home,D,1,1,Huddersfield,2,0,0,9,10,3,13,12,8,0,0,0,47,24,26,48.0,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
122,ENG-Premier League,1819,Burnley,2018-10-20 Manchester City-Burnley,10/20/2018,Matchweek 9,Sat,Away,L,0,5,Manchester City,2,0,0,5,10,0,9,12,6,0,0,0,37,15,14,51.7,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
123,ENG-Premier League,1819,Burnley,2018-10-28 Burnley-Chelsea,10/28/2018,Matchweek 10,Sun,Home,L,0,4,Chelsea,4,0,0,14,7,5,23,12,5,0,0,0,41,11,18,37.9,13:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
124,ENG-Premier League,1819,Burnley,2018-11-03 West Ham-Burnley,11/3/2018,Matchweek 11,Sat,Away,L,2,4,West Ham,4,0,0,9,7,2,9,7,14,0,0,0,56,29,14,67.4,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
125,ENG-Premier League,1819,Burnley,2018-11-10 Leicester City-Burnley,11/10/2018,Matchweek 12,Sat,Away,D,0,0,Leicester City,0,0,0,10,12,2,11,7,5,0,0,0,51,26,30,46.4,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
126,ENG-Premier League,1819,Burnley,2018-11-26 Burnley-Newcastle Utd,11/26/2018,Matchweek 13,Mon,Home,L,1,2,Newcastle Utd,0,0,0,6,11,1,27,8,8,0,0,1,63,26,27,49.1,20:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
127,ENG-Premier League,1819,Burnley,2018-12-01 Crystal Palace-Burnley,12/1/2018,Matchweek 14,Sat,Away,L,0,2,Crystal Palace,1,0,0,10,9,2,23,15,9,0,0,0,48,23,20,53.5,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
128,ENG-Premier League,1819,Burnley,2018-12-05 Burnley-Liverpool,12/5/2018,Matchweek 15,Wed,Home,L,1,3,Liverpool,1,0,0,10,3,6,15,16,11,0,0,0,51,13,28,31.7,19:45:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
129,ENG-Premier League,1819,Burnley,2018-12-08 Burnley-Brighton,12/8/2018,Matchweek 16,Sat,Home,W,1,0,Brighton,2,0,0,11,11,2,15,11,6,0,0,0,38,30,30,50.0,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
130,ENG-Premier League,1819,Burnley,2018-12-15 Tottenham-Burnley,12/15/2018,Matchweek 17,Sat,Away,L,0,1,Tottenham,2,0,0,8,6,1,12,11,11,0,0,0,47,27,20,57.4,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
131,ENG-Premier League,1819,Burnley,2018-12-22 Arsenal-Burnley,12/22/2018,Matchweek 18,Sat,Away,L,1,3,Arsenal,5,0,0,14,9,4,13,13,10,0,0,0,51,23,17,57.5,12:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
132,ENG-Premier League,1819,Burnley,2018-12-26 Burnley-Everton,12/26/2018,Matchweek 19,Wed,Home,L,1,5,Everton,2,0,0,11,17,2,18,2,10,0,1,0,54,34,52,39.5,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Everton,https://media-4.api-sports.io/football/teams/45.png
133,ENG-Premier League,1819,Burnley,2018-12-30 Burnley-West Ham,12/30/2018,Matchweek 20,Sun,Home,W,2,0,West Ham,1,0,0,15,11,4,19,12,13,0,0,0,53,24,26,48.0,14:15:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
134,ENG-Premier League,1819,Burnley,2019-01-02 Huddersfield-Burnley,1/2/2019,Matchweek 21,Wed,Away,W,2,1,Huddersfield,4,1,0,9,11,2,19,14,6,0,0,0,67,31,41,43.1,19:45:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
135,ENG-Premier League,1819,Burnley,2019-01-12 Burnley-Fulham,1/12/2019,Matchweek 22,Sat,Home,W,2,1,Fulham,1,0,0,5,9,2,12,13,15,0,0,0,69,30,30,50.0,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Fulham,https://media-4.api-sports.io/football/teams/36.png
136,ENG-Premier League,1819,Burnley,2019-01-19 Watford-Burnley,1/19/2019,Matchweek 23,Sat,Away,D,0,0,Watford,2,0,0,9,13,8,25,9,5,0,0,0,65,39,36,52.0,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Watford,https://media-4.api-sports.io/football/teams/38.png
137,ENG-Premier League,1819,Burnley,2019-01-29 Manchester Utd-Burnley,1/29/2019,Matchweek 24,Tue,Away,D,2,2,Manchester Utd,3,0,0,9,10,4,7,12,5,0,1,0,36,24,19,55.8,20:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
138,ENG-Premier League,1819,Burnley,2019-02-02 Burnley-Southampton,2/2/2019,Matchweek 25,Sat,Home,D,1,1,Southampton,3,0,0,10,8,2,28,3,3,0,0,0,73,42,34,55.3,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
139,ENG-Premier League,1819,Burnley,2019-02-09 Brighton-Burnley,2/9/2019,Matchweek 26,Sat,Away,W,3,1,Brighton,1,0,0,7,8,0,8,6,5,1,0,0,50,30,43,41.1,17:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
140,ENG-Premier League,1819,Burnley,2019-02-23 Burnley-Tottenham,2/23/2019,Matchweek 27,Sat,Home,W,2,1,Tottenham,1,0,0,9,11,4,23,11,7,0,0,0,42,26,22,54.2,12:30:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
141,ENG-Premier League,1819,Burnley,2019-02-26 Newcastle Utd-Burnley,2/26/2019,Matchweek 28,Tue,Away,L,0,2,Newcastle Utd,3,0,0,8,8,2,18,8,14,0,0,0,58,42,34,55.3,20:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
142,ENG-Premier League,1819,Burnley,2019-03-02 Burnley-Crystal Palace,3/2/2019,Matchweek 29,Sat,Home,L,1,3,Crystal Palace,1,0,0,9,8,2,40,7,8,0,0,1,49,28,26,51.9,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
143,ENG-Premier League,1819,Burnley,2019-03-10 Liverpool-Burnley,3/10/2019,Matchweek 30,Sun,Away,L,2,4,Liverpool,0,0,0,7,4,7,13,6,12,0,0,0,62,26,20,56.5,12:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
144,ENG-Premier League,1819,Burnley,2019-03-16 Burnley-Leicester City,3/16/2019,Matchweek 31,Sat,Home,L,1,2,Leicester City,1,0,0,9,10,4,38,4,8,0,0,0,62,27,18,60.0,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
145,ENG-Premier League,1819,Burnley,2019-03-30 Burnley-Wolves,3/30/2019,Matchweek 32,Sat,Home,W,2,0,Wolves,1,0,0,12,10,1,7,6,10,0,0,0,46,36,26,58.1,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
146,ENG-Premier League,1819,Burnley,2019-04-06 Bournemouth-Burnley,4/6/2019,Matchweek 33,Sat,Away,W,3,1,Bournemouth,3,0,0,16,11,5,28,4,7,0,0,1,53,24,35,40.7,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
147,ENG-Premier League,1819,Burnley,2019-04-13 Burnley-Cardiff City,4/13/2019,Matchweek 34,Sat,Home,W,2,0,Cardiff City,2,0,0,7,10,3,27,4,11,0,0,0,51,33,36,47.8,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Cardiff City,https://media-4.api-sports.io/football/teams/43.png
148,ENG-Premier League,1819,Burnley,2019-04-22 Chelsea-Burnley,4/22/2019,Matchweek 35,Mon,Away,D,2,2,Chelsea,1,0,0,4,8,2,5,15,6,0,0,0,56,17,25,40.5,20:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
149,ENG-Premier League,1819,Burnley,2019-04-28 Burnley-Manchester City,4/28/2019,Matchweek 36,Sun,Home,L,0,1,Manchester City,1,0,0,5,6,2,11,13,7,0,0,0,36,15,26,36.6,14:05:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
150,ENG-Premier League,1819,Burnley,2019-05-03 Everton-Burnley,5/3/2019,Matchweek 37,Fri,Away,L,0,2,Everton,2,0,0,9,7,2,12,11,5,0,0,1,59,27,21,56.3,20:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Everton,https://media-4.api-sports.io/football/teams/45.png
151,ENG-Premier League,1819,Burnley,2019-05-12 Burnley-Arsenal,5/12/2019,Matchweek 38,Sun,Home,L,1,3,Arsenal,5,0,0,11,3,4,22,13,8,0,0,0,52,20,17,54.1,15:00:00,Burnley,https://media-4.api-sports.io/football/teams/44.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
152,ENG-Premier League,1819,Cardiff City,2018-08-11 Bournemouth-Cardiff City,8/11/2018,Matchweek 1,Sat,Away,L,0,2,Bournemouth,1,0,0,9,11,2,18,15,12,0,1,0,61,31,32,49.2,15:00:00,Cardiff City,https://media-4.api-sports.io/football/teams/43.png,Bournemouth,https://media-4.api-sports.io/football/teams/35.png
153,ENG-Premier League,1819,Cardiff City,2018-08-18 Cardiff City-Newcastle Utd,8/18/2018,Matchweek 2,Sat,Home,D,0,0,Newcastle Utd,2,0,0,14,16,2,23,12,12,0,1,0,52,34,33,50.7,12:30:00,Cardiff City,https://media-4.api-sports.io/football/teams/43.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
154,ENG-Premier League,1819,Cardiff City,2018-08-25 Huddersfield-Cardiff City,8/25/2018,Matchweek 3,Sat,Away,D,0,0,Huddersfield,1,0,0,10,8,1,15,12,13,0,0,0,42,35,27,56.5,15:00:00,Cardiff City,https://media-4.api-sports.io/football/teams/43.png,Huddersfield,https://media-4.api-sports.io/football/teams/37.png
