,,,,date,round,day,venue,result,GF,GA,opponent,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,time
ENG-Premier League,1819,Watford,2018-11-03 Newcastle Utd-Watford,2018-11-03,Matchweek 11,Sat,Away,L,0,1,Newcastle Utd,0,16,1,6.3,0.0,0.0,14.7,1,0,0,2.0,2.0,0.13,-2.0,-2.0,15:00:00
ENG-Premier League,1819,Watford,2018-11-10 Southampton-Watford,2018-11-10,Matchweek 12,Sat,Away,D,1,1,Southampton,1,12,6,50.0,0.08,0.17,15.6,0,0,0,1.2,1.2,0.1,-0.2,-0.2,15:00:00
ENG-Premier League,1819,Watford,2018-11-24 Watford-Liverpool,2018-11-24,Matchweek 13,Sat,Home,L,0,3,Liverpool,0,5,1,20.0,0.0,0.0,18.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,15:00:00
ENG-Premier League,1819,Watford,2018-12-01 Leicester City-Watford,2018-12-01,Matchweek 14,Sat,Away,L,0,2,Leicester City,0,8,0,0.0,0.0,,18.9,1,0,0,1.2,1.2,0.15,-1.2,-1.2,15:00:00
ENG-Premier League,1819,Watford,2018-12-04 Watford-Manchester City,2018-12-04,Matchweek 15,Tue,Home,L,1,2,Manchester City,1,11,6,54.5,0.09,0.17,14.5,0,0,0,1.8,1.8,0.23,-0.8,-0.8,20:00:00
ENG-Premier League,1819,Watford,2018-12-10 Everton-Watford,2018-12-10,Matchweek 16,Mon,Away,D,2,2,Everton,1,15,3,20.0,0.07,0.33,16.3,2,0,0,1.7,1.7,0.12,-0.7,-0.7,20:00:00
ENG-Premier League,1819,Watford,2018-12-15 Watford-Cardiff City,2018-12-15,Matchweek 17,Sat,Home,W,3,2,Cardiff City,3,17,8,47.1,0.18,0.38,19.9,1,0,0,1.4,1.4,0.08,1.6,1.6,15:00:00
ENG-Premier League,1819,Watford,2018-12-22 West Ham-Watford,2018-12-22,Matchweek 18,Sat,Away,W,2,0,West Ham,2,10,4,40.0,0.1,0.25,18.0,0,1,1,2.3,1.5,0.15,-0.3,-0.5,15:00:00
ENG-Premier League,1819,Watford,2018-12-26 Watford-Chelsea,2018-12-26,Matchweek 19,Wed,Home,L,1,2,Chelsea,1,11,2,18.2,0.09,0.5,16.1,0,0,0,1.2,1.2,0.11,-0.2,-0.2,19:30:00
ENG-Premier League,1819,Watford,2018-12-29 Watford-Newcastle Utd,2018-12-29,Matchweek 20,Sat,Home,D,1,1,Newcastle Utd,1,12,5,41.7,0.08,0.2,19.9,3,0,0,1.3,1.3,0.1,-0.3,-0.3,15:00:00
ENG-Premier League,1819,Watford,2019-01-02 Bournemouth-Watford,2019-01-02,Matchweek 21,Wed,Away,D,3,3,Bournemouth,3,11,3,27.3,0.27,1.0,19.0,0,0,0,0.9,0.9,0.08,2.1,2.1,19:45:00
ENG-Premier League,1819,Watford,2019-01-12 Crystal Palace-Watford,2019-01-12,Matchweek 22,Sat,Away,W,2,1,Crystal Palace,2,16,2,12.5,0.13,1.0,16.8,2,0,0,1.6,1.6,0.11,0.4,0.4,15:00:00
ENG-Premier League,1819,Watford,2019-01-19 Watford-Burnley,2019-01-19,Matchweek 23,Sat,Home,D,0,0,Burnley,0,9,3,33.3,0.0,0.0,16.1,0,0,0,1.3,1.3,0.15,-1.3,-1.3,15:00:00
ENG-Premier League,1819,Watford,2019-01-30 Tottenham-Watford,2019-01-30,Matchweek 24,Wed,Away,L,1,2,Tottenham,1,9,1,11.1,0.11,1.0,17.5,0,0,0,0.5,0.5,0.06,0.5,0.5,20:00:00
ENG-Premier League,1819,Watford,2019-02-02 Brighton-Watford,2019-02-02,Matchweek 25,Sat,Away,D,0,0,Brighton,0,5,0,0.0,0.0,,15.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,15:00:00
ENG-Premier League,1819,Watford,2019-02-09 Watford-Everton,2019-02-09,Matchweek 26,Sat,Home,W,1,0,Everton,1,7,2,28.6,0.14,0.5,15.1,0,0,0,1.3,1.3,0.18,-0.3,-0.3,15:00:00
ENG-Premier League,1819,Watford,2019-02-22 Cardiff City-Watford,2019-02-22,Matchweek 27,Fri,Away,W,5,1,Cardiff City,5,12,7,58.3,0.42,0.71,18.3,2,0,0,2.1,2.1,0.18,2.9,2.9,19:45:00
ENG-Premier League,1819,Watford,2019-02-27 Liverpool-Watford,2019-02-27,Matchweek 28,Wed,Away,L,0,5,Liverpool,0,5,3,60.0,0.0,0.0,16.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,20:00:00
ENG-Premier League,1819,Watford,2019-03-03 Watford-Leicester City,2019-03-03,Matchweek 29,Sun,Home,W,2,1,Leicester City,2,6,5,83.3,0.33,0.4,13.5,0,0,0,0.8,0.8,0.15,1.2,1.2,12:00:00
ENG-Premier League,1819,Watford,2019-03-09 Manchester City-Watford,2019-03-09,Matchweek 30,Sat,Away,L,1,3,Manchester City,1,2,1,50.0,0.5,1.0,20.4,1,0,0,0.2,0.2,0.08,0.8,0.8,17:30:00
ENG-Premier League,1819,Watford,2019-03-30 Manchester Utd-Watford,2019-03-30,Matchweek 32,Sat,Away,L,1,2,Manchester Utd,1,20,8,40.0,0.05,0.13,21.0,0,0,0,1.5,1.5,0.07,-0.5,-0.5,15:00:00
ENG-Premier League,1819,Watford,2019-04-02 Watford-Fulham,2019-04-02,Matchweek 33,Tue,Home,W,4,1,Fulham,4,15,7,46.7,0.27,0.57,17.9,0,0,0,1.2,1.2,0.08,2.8,2.8,19:45:00
ENG-Premier League,1819,Watford,2019-04-15 Watford-Arsenal,2019-04-15,Matchweek 34,Mon,Home,L,0,1,Arsenal,0,11,2,18.2,0.0,0.0,17.7,1,0,0,1.0,1.0,0.09,-1.0,-1.0,20:00:00
ENG-Premier League,1819,Watford,2019-04-20 Huddersfield-Watford,2019-04-20,Matchweek 35,Sat,Away,W,2,1,Huddersfield,2,11,6,54.5,0.18,0.33,18.1,1,0,0,0.9,0.9,0.08,1.1,1.1,15:00:00
ENG-Premier League,1819,Watford,2019-04-23 Watford-Southampton,2019-04-23,Matchweek 31,Tue,Home,D,1,1,Southampton,1,15,4,26.7,0.07,0.25,17.1,0,0,0,1.3,1.3,0.09,-0.3,-0.3,19:45:00
ENG-Premier League,1819,Watford,2019-04-27 Watford-Wolves,2019-04-27,Matchweek 36,Sat,Home,L,1,2,Wolves,1,10,1,10.0,0.1,1.0,17.6,0,0,0,0.8,0.8,0.09,0.2,0.2,15:00:00
ENG-Premier League,1819,Watford,2019-05-05 Chelsea-Watford,2019-05-05,Matchweek 37,Sun,Away,L,0,3,Chelsea,0,16,3,18.8,0.0,0.0,15.9,0,0,0,1.7,1.7,0.11,-1.7,-1.7,14:00:00
ENG-Premier League,1819,Watford,2019-05-12 Watford-West Ham,2019-05-12,Matchweek 38,Sun,Home,L,1,4,West Ham,1,17,8,47.1,0.06,0.13,13.8,0,0,0,2.2,2.2,0.13,-1.2,-1.2,15:00:00
ENG-Premier League,1819,West Ham,2018-08-12 Liverpool-West Ham,2018-08-12,Matchweek 1,Sun,Away,L,0,4,Liverpool,0,5,2,40.0,0.0,0.0,16.1,0,0,0,0.7,0.7,0.13,-0.7,-0.7,13:30:00
ENG-Premier League,1819,West Ham,2018-08-18 West Ham-Bournemouth,2018-08-18,Matchweek 2,Sat,Home,L,1,2,Bournemouth,1,10,4,40.0,0.0,0.0,23.6,0,1,1,1.2,0.4,0.04,-0.2,-0.4,15:00:00
ENG-Premier League,1819,West Ham,2018-08-25 Arsenal-West Ham,2018-08-25,Matchweek 3,Sat,Away,L,1,3,Arsenal,1,13,5,38.5,0.08,0.2,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1,15:00:00
ENG-Premier League,1819,West Ham,2018-09-01 West Ham-Wolves,2018-09-01,Matchweek 4,Sat,Home,L,0,1,Wolves,0,13,3,23.1,0.0,0.0,16.5,1,0,0,1.1,1.1,0.08,-1.1,-1.1,15:00:00
ENG-Premier League,1819,West Ham,2018-09-16 Everton-West Ham,2018-09-16,Matchweek 5,Sun,Away,W,3,1,Everton,3,9,4,44.4,0.33,0.75,16.6,0,0,0,1.2,1.2,0.14,1.8,1.8,16:00:00
ENG-Premier League,1819,West Ham,2018-09-23 West Ham-Chelsea,2018-09-23,Matchweek 6,Sun,Home,D,0,0,Chelsea,0,6,1,16.7,0.0,0.0,18.3,0,0,0,1.0,1.0,0.17,-1.0,-1.0,13:30:00
ENG-Premier League,1819,West Ham,2018-09-29 West Ham-Manchester Utd,2018-09-29,Matchweek 7,Sat,Home,W,3,1,Manchester Utd,2,8,3,37.5,0.25,0.67,18.0,0,0,0,1.4,1.4,0.17,0.6,0.6,12:30:00
ENG-Premier League,1819,West Ham,2018-10-05 Brighton-West Ham,2018-10-05,Matchweek 8,Fri,Away,L,0,1,Brighton,0,17,4,23.5,0.0,0.0,16.8,2,0,0,1.4,1.4,0.09,-1.4,-1.4,20:00:00
ENG-Premier League,1819,West Ham,2018-10-20 West Ham-Tottenham,2018-10-20,Matchweek 9,Sat,Home,L,0,1,Tottenham,0,13,4,30.8,0.0,0.0,15.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,15:00:00
ENG-Premier League,1819,West Ham,2018-10-27 Leicester City-West Ham,2018-10-27,Matchweek 10,Sat,Away,D,1,1,Leicester City,1,11,3,27.3,0.09,0.33,15.6,0,0,0,1.4,1.4,0.14,-0.4,-0.4,17:30:00
ENG-Premier League,1819,West Ham,2018-11-03 West Ham-Burnley,2018-11-03,Matchweek 11,Sat,Home,W,4,2,Burnley,4,22,9,40.9,0.18,0.44,19.1,0,0,0,2.4,2.4,0.11,1.6,1.6,15:00:00
ENG-Premier League,1819,West Ham,2018-11-10 Huddersfield-West Ham,2018-11-10,Matchweek 12,Sat,Away,D,1,1,Huddersfield,1,12,3,25.0,0.08,0.33,15.6,1,0,0,1.7,1.7,0.16,-0.7,-0.7,15:00:00
ENG-Premier League,1819,West Ham,2018-11-24 West Ham-Manchester City,2018-11-24,Matchweek 13,Sat,Home,L,0,4,Manchester City,0,9,1,11.1,0.0,0.0,17.9,1,0,0,0.9,0.9,0.1,-0.9,-0.9,15:00:00
ENG-Premier League,1819,West Ham,2018-12-01 Newcastle Utd-West Ham,2018-12-01,Matchweek 14,Sat,Away,W,3,0,Newcastle Utd,3,7,4,57.1,0.43,0.75,10.4,0,0,0,2.5,2.5,0.36,0.5,0.5,15:00:00
ENG-Premier League,1819,West Ham,2018-12-04 West Ham-Cardiff City,2018-12-04,Matchweek 15,Tue,Home,W,3,1,Cardiff City,3,17,11,64.7,0.18,0.27,13.0,0,0,0,1.7,1.7,0.1,1.3,1.3,19:45:00
ENG-Premier League,1819,West Ham,2018-12-08 West Ham-Crystal Palace,2018-12-08,Matchweek 16,Sat,Home,W,3,2,Crystal Palace,3,13,6,46.2,0.23,0.5,14.6,1,0,0,1.2,1.2,0.1,1.8,1.8,15:00:00
ENG-Premier League,1819,West Ham,2018-12-15 Fulham-West Ham,2018-12-15,Matchweek 17,Sat,Away,W,2,0,Fulham,2,6,3,50.0,0.33,0.67,14.8,0,0,0,0.8,0.8,0.13,1.2,1.2,17:30:00
ENG-Premier League,1819,West Ham,2018-12-22 West Ham-Watford,2018-12-22,Matchweek 18,Sat,Home,L,0,2,Watford,0,18,7,38.9,0.0,0.0,15.4,2,0,0,2.0,2.0,0.12,-2.0,-2.0,15:00:00
ENG-Premier League,1819,West Ham,2018-12-27 Southampton-West Ham,2018-12-27,Matchweek 19,Thu,Away,W,2,1,Southampton,2,16,5,31.3,0.13,0.4,17.9,0,0,0,1.2,1.2,0.08,0.8,0.8,19:45:00
ENG-Premier League,1819,West Ham,2018-12-30 Burnley-West Ham,2018-12-30,Matchweek 20,Sun,Away,L,0,2,Burnley,0,11,4,36.4,0.0,0.0,15.1,0,0,0,0.8,0.8,0.07,-0.8,-0.8,14:15:00
ENG-Premier League,1819,West Ham,2019-01-02 West Ham-Brighton,2019-01-02,Matchweek 21,Wed,Home,D,2,2,Brighton,2,13,6,46.2,0.15,0.33,18.8,0,0,0,0.8,0.8,0.06,1.2,1.2,19:45:00
ENG-Premier League,1819,West Ham,2019-01-12 West Ham-Arsenal,2019-01-12,Matchweek 22,Sat,Home,W,1,0,Arsenal,1,11,3,27.3,0.09,0.33,15.6,0,0,0,0.6,0.6,0.06,0.4,0.4,12:30:00
ENG-Premier League,1819,West Ham,2019-01-19 Bournemouth-West Ham,2019-01-19,Matchweek 23,Sat,Away,L,0,2,Bournemouth,0,9,1,11.1,0.0,0.0,18.5,0,0,0,1.1,1.1,0.14,-1.1,-1.1,15:00:00
ENG-Premier League,1819,West Ham,2019-01-29 Wolves-West Ham,2019-01-29,Matchweek 24,Tue,Away,L,0,3,Wolves,0,4,0,0.0,0.0,,24.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,19:45:00
ENG-Premier League,1819,West Ham,2019-02-04 West Ham-Liverpool,2019-02-04,Matchweek 25,Mon,Home,D,1,1,Liverpool,1,13,2,15.4,0.08,0.5,19.1,1,0,0,0.8,0.8,0.06,0.2,0.2,20:00:00
ENG-Premier League,1819,West Ham,2019-02-09 Crystal Palace-West Ham,2019-02-09,Matchweek 26,Sat,Away,D,1,1,Crystal Palace,1,5,3,60.0,0.0,0.0,18.9,0,1,1,1.7,0.9,0.18,-0.7,-0.9,15:00:00
ENG-Premier League,1819,West Ham,2019-02-22 West Ham-Fulham,2019-02-22,Matchweek 27,Fri,Home,W,3,1,Fulham,3,21,7,33.3,0.14,0.43,12.3,0,0,0,2.4,2.4,0.14,0.6,0.6,19:45:00
ENG-Premier League,1819,West Ham,2019-02-27 Manchester City-West Ham,2019-02-27,Matchweek 28,Wed,Away,L,0,1,Manchester City,0,2,1,50.0,0.0,0.0,10.6,0,0,0,0.4,0.4,0.18,-0.4,-0.4,20:00:00
ENG-Premier League,1819,West Ham,2019-03-02 West Ham-Newcastle Utd,2019-03-02,Matchweek 29,Sat,Home,W,2,0,Newcastle Utd,2,9,3,33.3,0.11,0.33,15.0,2,1,1,2.0,1.2,0.13,0.0,-0.2,17:30:00
ENG-Premier League,1819,West Ham,2019-03-09 Cardiff City-West Ham,2019-03-09,Matchweek 30,Sat,Away,L,0,2,Cardiff City,0,9,2,22.2,0.0,0.0,21.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,15:00:00
ENG-Premier League,1819,West Ham,2019-03-16 West Ham-Huddersfield,2019-03-16,Matchweek 31,Sat,Home,W,4,3,Huddersfield,4,15,4,26.7,0.2,0.75,18.7,2,1,1,1.7,1.0,0.07,2.3,2.0,15:00:00
ENG-Premier League,1819,West Ham,2019-03-30 West Ham-Everton,2019-03-30,Matchweek 32,Sat,Home,L,0,2,Everton,0,3,1,33.3,0.0,0.0,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,17:30:00
ENG-Premier League,1819,West Ham,2019-04-08 Chelsea-West Ham,2019-04-08,Matchweek 33,Mon,Away,L,0,2,Chelsea,0,9,2,22.2,0.0,0.0,17.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6,20:00:00
ENG-Premier League,1819,West Ham,2019-04-13 Manchester Utd-West Ham,2019-04-13,Matchweek 34,Sat,Away,L,1,2,Manchester Utd,1,18,4,22.2,0.06,0.25,16.9,1,0,0,1.4,1.4,0.08,-0.4,-0.4,17:30:00
ENG-Premier League,1819,West Ham,2019-04-20 West Ham-Leicester City,2019-04-20,Matchweek 35,Sat,Home,D,2,2,Leicester City,2,11,3,27.3,0.18,0.67,16.0,0,0,0,1.2,1.2,0.11,0.8,0.8,15:00:00
ENG-Premier League,1819,West Ham,2019-04-27 Tottenham-West Ham,2019-04-27,Matchweek 36,Sat,Away,W,1,0,Tottenham,1,16,7,43.8,0.06,0.14,20.4,0,0,0,1.1,1.1,0.07,-0.1,-0.1,12:30:00
ENG-Premier League,1819,West Ham,2019-05-04 West Ham-Southampton,2019-05-04,Matchweek 37,Sat,Home,W,3,0,Southampton,3,17,6,35.3,0.18,0.5,21.3,1,0,0,1.9,1.9,0.12,1.1,1.1,15:00:00
ENG-Premier League,1819,West Ham,2019-05-12 Watford-West Ham,2019-05-12,Matchweek 38,Sun,Away,W,4,1,Watford,4,15,8,53.3,0.2,0.38,18.4,2,1,1,3.1,2.3,0.16,0.9,0.7,15:00:00
ENG-Premier League,1819,Wolves,2018-08-11 Wolves-Everton,2018-08-11,Matchweek 1,Sat,Home,D,2,2,Everton,2,11,4,36.4,0.18,0.5,23.1,1,0,0,1.0,1.0,0.09,1.0,1.0,17:30:00
ENG-Premier League,1819,Wolves,2018-08-18 Leicester City-Wolves,2018-08-18,Matchweek 2,Sat,Away,L,0,2,Leicester City,0,11,2,18.2,0.0,0.0,16.8,0,0,0,1.1,1.1,0.1,-1.1,-1.1,15:00:00
ENG-Premier League,1819,Wolves,2018-08-25 Wolves-Manchester City,2018-08-25,Matchweek 3,Sat,Home,D,1,1,Manchester City,1,11,2,18.2,0.09,0.5,17.9,0,0,0,1.0,1.0,0.1,0.0,0.0,12:30:00
ENG-Premier League,1819,Wolves,2018-09-01 West Ham-Wolves,2018-09-01,Matchweek 4,Sat,Away,W,1,0,West Ham,1,15,6,40.0,0.07,0.17,21.2,0,0,0,1.0,1.0,0.07,0.0,0.0,15:00:00
ENG-Premier League,1819,Wolves,2018-09-16 Wolves-Burnley,2018-09-16,Matchweek 5,Sun,Home,W,1,0,Burnley,1,30,6,20.0,0.03,0.17,18.2,0,0,0,2.6,2.6,0.09,-1.6,-1.6,13:30:00
ENG-Premier League,1819,Wolves,2018-09-22 Manchester Utd-Wolves,2018-09-22,Matchweek 6,Sat,Away,D,1,1,Manchester Utd,1,11,8,72.7,0.09,0.13,19.4,0,0,0,1.0,1.0,0.09,0.0,0.0,15:00:00
ENG-Premier League,1819,Wolves,2018-09-29 Wolves-Southampton,2018-09-29,Matchweek 7,Sat,Home,W,2,0,Southampton,2,14,6,42.9,0.14,0.33,16.4,2,0,0,1.6,1.6,0.12,0.4,0.4,15:00:00
ENG-Premier League,1819,Wolves,2018-10-06 Crystal Palace-Wolves,2018-10-06,Matchweek 8,Sat,Away,W,1,0,Crystal Palace,1,7,2,28.6,0.14,0.5,17.1,0,0,0,0.7,0.7,0.11,0.3,0.3,15:00:00
ENG-Premier League,1819,Wolves,2018-10-20 Wolves-Watford,2018-10-20,Matchweek 9,Sat,Home,L,0,2,Watford,0,10,1,10.0,0.0,0.0,20.7,1,0,0,0.7,0.7,0.07,-0.7,-0.7,15:00:00
ENG-Premier League,1819,Wolves,2018-10-27 Brighton-Wolves,2018-10-27,Matchweek 10,Sat,Away,L,0,1,Brighton,0,25,7,28.0,0.0,0.0,19.8,1,0,0,1.4,1.4,0.06,-1.4,-1.4,15:00:00
ENG-Premier League,1819,Wolves,2018-11-03 Wolves-Tottenham,2018-11-03,Matchweek 11,Sat,Home,L,2,3,Tottenham,2,14,5,35.7,0.0,0.0,20.8,0,2,2,2.7,1.1,0.08,-0.7,-1.1,19:45:00
ENG-Premier League,1819,Wolves,2018-11-11 Arsenal-Wolves,2018-11-11,Matchweek 12,Sun,Away,D,1,1,Arsenal,1,13,5,38.5,0.08,0.2,19.9,0,0,0,1.9,1.9,0.15,-0.9,-0.9,16:30:00
ENG-Premier League,1819,Wolves,2018-11-25 Wolves-Huddersfield,2018-11-25,Matchweek 13,Sun,Home,L,0,2,Huddersfield,0,12,2,16.7,0.0,0.0,17.0,2,0,0,0.8,0.8,0.07,-0.8,-0.8,16:00:00
ENG-Premier League,1819,Wolves,2018-11-30 Cardiff City-Wolves,2018-11-30,Matchweek 14,Fri,Away,L,1,2,Cardiff City,1,15,4,26.7,0.07,0.25,19.4,0,0,0,0.8,0.8,0.05,0.2,0.2,20:00:00
ENG-Premier League,1819,Wolves,2018-12-05 Wolves-Chelsea,2018-12-05,Matchweek 15,Wed,Home,W,2,1,Chelsea,2,6,2,33.3,0.33,1.0,11.3,0,0,0,0.7,0.7,0.12,1.3,1.3,19:45:00
ENG-Premier League,1819,Wolves,2018-12-09 Newcastle Utd-Wolves,2018-12-09,Matchweek 16,Sun,Away,W,2,1,Newcastle Utd,2,13,6,46.2,0.15,0.33,15.4,2,0,0,1.8,1.8,0.14,0.2,0.2,16:00:00
ENG-Premier League,1819,Wolves,2018-12-15 Wolves-Bournemouth,2018-12-15,Matchweek 17,Sat,Home,W,2,0,Bournemouth,2,10,4,40.0,0.2,0.5,18.7,0,0,0,1.8,1.8,0.18,0.2,0.2,15:00:00
ENG-Premier League,1819,Wolves,2018-12-21 Wolves-Liverpool,2018-12-21,Matchweek 18,Fri,Home,L,0,2,Liverpool,0,11,5,45.5,0.0,0.0,16.9,0,0,0,0.9,0.9,0.08,-0.9,-0.9,20:00:00
ENG-Premier League,1819,Wolves,2018-12-26 Fulham-Wolves,2018-12-26,Matchweek 19,Wed,Away,D,1,1,Fulham,1,14,5,35.7,0.07,0.2,17.7,0,0,0,1.4,1.4,0.11,-0.4,-0.4,12:30:00
ENG-Premier League,1819,Wolves,2018-12-29 Tottenham-Wolves,2018-12-29,Matchweek 20,Sat,Away,W,3,1,Tottenham,3,11,4,36.4,0.27,0.75,16.3,0,0,0,0.9,0.9,0.09,2.1,2.1,15:00:00
ENG-Premier League,1819,Wolves,2019-01-02 Wolves-Crystal Palace,2019-01-02,Matchweek 21,Wed,Home,L,0,2,Crystal Palace,0,9,1,11.1,0.0,0.0,19.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,19:45:00
ENG-Premier League,1819,Wolves,2019-01-14 Manchester City-Wolves,2019-01-14,Matchweek 22,Mon,Away,L,0,3,Manchester City,0,3,0,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,20:00:00
ENG-Premier League,1819,Wolves,2019-01-19 Wolves-Leicester City,2019-01-19,Matchweek 23,Sat,Home,W,4,3,Leicester City,4,12,7,58.3,0.33,0.57,16.8,0,0,0,1.9,1.9,0.16,2.1,2.1,12:30:00
ENG-Premier League,1819,Wolves,2019-01-29 Wolves-West Ham,2019-01-29,Matchweek 24,Tue,Home,W,3,0,West Ham,3,20,9,45.0,0.15,0.33,16.9,1,0,0,2.2,2.2,0.11,0.8,0.8,19:45:00
ENG-Premier League,1819,Wolves,2019-02-02 Everton-Wolves,2019-02-02,Matchweek 25,Sat,Away,W,3,1,Everton,3,7,3,42.9,0.29,0.67,23.3,0,1,1,1.4,0.7,0.1,1.6,1.3,15:00:00
ENG-Premier League,1819,Wolves,2019-02-11 Wolves-Newcastle Utd,2019-02-11,Matchweek 26,Mon,Home,D,1,1,Newcastle Utd,1,22,6,27.3,0.05,0.17,15.0,0,0,0,2.3,2.3,0.11,-1.3,-1.3,20:00:00
ENG-Premier League,1819,Wolves,2019-02-23 Bournemouth-Wolves,2019-02-23,Matchweek 27,Sat,Away,D,1,1,Bournemouth,1,9,1,11.1,0.0,0.0,18.4,0,1,1,1.5,0.7,0.08,-0.5,-0.7,15:00:00
ENG-Premier League,1819,Wolves,2019-02-26 Huddersfield-Wolves,2019-02-26,Matchweek 28,Tue,Away,L,0,1,Huddersfield,0,7,0,0.0,0.0,,18.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,19:45:00
ENG-Premier League,1819,Wolves,2019-03-02 Wolves-Cardiff City,2019-03-02,Matchweek 29,Sat,Home,W,2,0,Cardiff City,2,13,6,46.2,0.15,0.33,13.5,0,0,0,2.8,2.8,0.23,-0.8,-0.8,15:00:00
ENG-Premier League,1819,Wolves,2019-03-10 Chelsea-Wolves,2019-03-10,Matchweek 30,Sun,Away,D,1,1,Chelsea,1,2,1,50.0,0.5,1.0,17.2,0,0,0,0.5,0.5,0.27,0.5,0.5,14:05:00
ENG-Premier League,1819,Wolves,2019-03-30 Burnley-Wolves,2019-03-30,Matchweek 32,Sat,Away,L,0,2,Burnley,0,8,1,12.5,0.0,0.0,15.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,15:00:00
ENG-Premier League,1819,Wolves,2019-04-02 Wolves-Manchester Utd,2019-04-02,Matchweek 33,Tue,Home,W,2,1,Manchester Utd,1,9,2,22.2,0.11,0.5,14.9,0,0,0,1.8,1.8,0.2,-0.8,-0.8,19:45:00
ENG-Premier League,1819,Wolves,2019-04-13 Southampton-Wolves,2019-04-13,Matchweek 34,Sat,Away,L,1,3,Southampton,1,17,2,11.8,0.06,0.5,19.5,0,0,0,0.8,0.8,0.05,0.2,0.2,15:00:00
ENG-Premier League,1819,Wolves,2019-04-20 Wolves-Brighton,2019-04-20,Matchweek 35,Sat,Home,D,0,0,Brighton,0,23,5,21.7,0.0,0.0,14.6,0,0,0,2.7,2.7,0.14,-2.7,-2.7,15:00:00
ENG-Premier League,1819,Wolves,2019-04-24 Wolves-Arsenal,2019-04-24,Matchweek 31,Wed,Home,W,3,1,Arsenal,3,11,3,27.3,0.27,1.0,16.3,2,0,0,1.2,1.2,0.11,1.8,1.8,19:45:00
ENG-Premier League,1819,Wolves,2019-04-27 Watford-Wolves,2019-04-27,Matchweek 36,Sat,Away,W,2,1,Watford,2,11,3,27.3,0.18,0.67,16.2,0,0,0,2.0,2.0,0.19,0.0,0.0,15:00:00
ENG-Premier League,1819,Wolves,2019-05-04 Wolves-Fulham,2019-05-04,Matchweek 37,Sat,Home,W,1,0,Fulham,1,19,6,31.6,0.05,0.17,18.2,0,0,0,2.0,2.0,0.11,-1.0,-1.0,15:00:00
ENG-Premier League,1819,Wolves,2019-05-12 Liverpool-Wolves,2019-05-12,Matchweek 38,Sun,Away,L,0,2,Liverpool,0,7,2,28.6,0.0,0.0,12.7,0,0,0,1.3,1.3,0.18,-1.3,-1.3,15:00:00
