fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away
196156,,2010-10-02,,Stadion Nürnberg (Nürnberg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,171,FC Nurnberg,https://media-4.api-sports.io/football/teams/171.png,True,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,False,2,1,0,0,2,1
196154,,2010-10-02,,Stadion im BORUSSIA-PARK (Mönchengladbach),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,0,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,0,1,1,0,1,1,1
196152,,2010-10-02,,Imtech Arena (Hamburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,175,Hamburger SV,https://media-4.api-sports.io/football/teams/175.png,True,745,FC Kaiserslautern,https://media-4.api-sports.io/football/teams/745.png,False,2,1,0,1,2,1
196153,,2010-10-02,,Stadion am Bruchweg (Mainz),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,True,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,False,4,2,1,1,4,2
196157,,2010-10-03,,Mercedes-Benz-Arena (Stuttgart),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,172,VfB Stuttgart,https://media-4.api-sports.io/football/teams/172.png,False,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,True,1,2,0,1,1,2
196158,,2010-10-03,,Signal-Iduna-Park (Dortmund),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,False,2,0,0,0,2,0
196159,,2010-10-03,,BayArena (Leverkusen),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 7,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,0,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,0,2,2,1,1,2,2
196160,,2010-10-15,,RheinEnergieStadion (Köln),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 8,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,False,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,1,2,0,1,1,2
196166,,2010-10-16,,VOLKSWAGEN ARENA (Wolfsburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 8,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,False,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,True,2,3,1,0,2,3
196165,,2010-10-16,,Millerntor-Stadion (Hamburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 8,186,FC St. Pauli,https://media-4.api-sports.io/football/teams/186.png,True,171,FC Nurnberg,https://media-4.api-sports.io/football/teams/171.png,False,3,2,3,2,3,2
196164,,2010-10-16,,Stadion am Bruchweg (Mainz),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 8,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,False,175,Hamburger SV,https://media-4.api-sports.io/football/teams/175.png,True,0,1,0,0,0,1
