,,,,date,round,day,venue,result,GF,GA,opponent,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,time
,,,,,,,,,,,,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,1819,Manchester Utd,2018-12-30 Manchester Utd-Bournemouth,2018-12-30,Matchweek 20,Sun,Home,W,4,1,Bournemouth,21,18,0,1,1,0,1,8,7,0,1,0,0,0,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-01-02 Newcastle Utd-Manchester Utd,2019-01-02,Matchweek 21,Wed,Away,W,2,0,Newcastle Utd,30,19,1,4,1,4,1,3,2,0,0,1,0,0,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-01-13 Tottenham-Manchester Utd,2019-01-13,Matchweek 22,Sun,Away,W,1,0,Tottenham,24,18,1,2,3,0,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-01-19 Manchester Utd-Brighton,2019-01-19,Matchweek 23,Sat,Home,W,2,1,Brighton,38,27,3,2,3,3,0,4,2,0,1,0,1,0,15:00:00
ENG-Premier League,1819,Manchester Utd,2019-01-29 Manchester Utd-Burnley,2019-01-29,Matchweek 24,Tue,Home,D,2,2,Burnley,50,40,3,2,3,2,0,2,0,0,0,1,1,0,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-02-03 Leicester City-Manchester Utd,2019-02-03,Matchweek 25,Sun,Away,W,1,0,Leicester City,17,14,1,2,0,0,0,1,1,0,0,0,0,0,14:05:00
ENG-Premier League,1819,Manchester Utd,2019-02-09 Fulham-Manchester Utd,2019-02-09,Matchweek 26,Sat,Away,W,3,0,Fulham,24,17,0,5,1,1,0,6,3,0,2,0,1,0,12:30:00
ENG-Premier League,1819,Manchester Utd,2019-02-24 Manchester Utd-Liverpool,2019-02-24,Matchweek 27,Sun,Home,D,0,0,Liverpool,11,10,1,0,0,0,0,0,0,0,0,0,0,0,14:05:00
ENG-Premier League,1819,Manchester Utd,2019-02-27 Crystal Palace-Manchester Utd,2019-02-27,Matchweek 28,Wed,Away,W,3,1,Crystal Palace,24,16,3,1,2,2,0,6,5,0,1,0,0,0,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-03-02 Manchester Utd-Southampton,2019-03-02,Matchweek 29,Sat,Home,W,3,2,Southampton,22,17,2,1,1,1,0,5,5,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Manchester Utd,2019-03-10 Arsenal-Manchester Utd,2019-03-10,Matchweek 30,Sun,Away,L,0,2,Arsenal,26,21,0,1,2,2,0,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-03-30 Manchester Utd-Watford,2019-03-30,Matchweek 32,Sat,Home,W,2,1,Watford,13,9,2,0,1,0,1,3,1,0,0,1,0,1,15:00:00
ENG-Premier League,1819,Manchester Utd,2019-04-02 Wolves-Manchester Utd,2019-04-02,Matchweek 33,Tue,Away,L,1,2,Wolves,33,24,2,3,3,1,0,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Manchester Utd,2019-04-13 Manchester Utd-West Ham,2019-04-13,Matchweek 34,Sat,Home,W,2,1,West Ham,25,17,1,2,3,2,0,4,2,0,0,0,2,0,17:30:00
ENG-Premier League,1819,Manchester Utd,2019-04-21 Everton-Manchester Utd,2019-04-21,Matchweek 35,Sun,Away,L,0,4,Everton,13,10,1,0,0,1,1,0,0,0,0,0,0,0,13:30:00
ENG-Premier League,1819,Manchester Utd,2019-04-24 Manchester Utd-Manchester City,2019-04-24,Matchweek 31,Wed,Home,L,0,2,Manchester City,20,18,0,0,1,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Manchester Utd,2019-04-28 Manchester Utd-Chelsea,2019-04-28,Matchweek 36,Sun,Home,D,1,1,Chelsea,10,6,2,0,0,2,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,1819,Manchester Utd,2019-05-05 Huddersfield-Manchester Utd,2019-05-05,Matchweek 37,Sun,Away,D,1,1,Huddersfield,45,34,4,1,3,3,0,2,2,0,0,0,0,0,14:00:00
ENG-Premier League,1819,Manchester Utd,2019-05-12 Manchester Utd-Cardiff City,2019-05-12,Matchweek 38,Sun,Home,L,0,2,Cardiff City,50,41,2,4,1,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-08-11 Newcastle Utd-Tottenham,2018-08-11,Matchweek 1,Sat,Home,L,1,2,Tottenham,27,18,4,3,1,0,1,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Newcastle Utd,2018-08-18 Cardiff City-Newcastle Utd,2018-08-18,Matchweek 2,Sat,Away,D,0,0,Cardiff City,18,11,2,0,1,4,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Newcastle Utd,2018-08-26 Newcastle Utd-Chelsea,2018-08-26,Matchweek 3,Sun,Home,L,1,2,Chelsea,11,9,2,0,0,0,0,1,1,0,0,0,0,0,16:00:00
ENG-Premier League,1819,Newcastle Utd,2018-09-01 Manchester City-Newcastle Utd,2018-09-01,Matchweek 4,Sat,Away,L,1,2,Manchester City,3,3,0,0,0,0,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,1819,Newcastle Utd,2018-09-15 Newcastle Utd-Arsenal,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Arsenal,8,7,1,0,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-09-22 Crystal Palace-Newcastle Utd,2018-09-22,Matchweek 6,Sat,Away,D,0,0,Crystal Palace,10,6,4,0,0,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-09-29 Newcastle Utd-Leicester City,2018-09-29,Matchweek 7,Sat,Home,L,0,2,Leicester City,11,9,1,0,0,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-10-06 Manchester Utd-Newcastle Utd,2018-10-06,Matchweek 8,Sat,Away,L,2,3,Manchester Utd,23,11,6,1,0,4,1,4,2,2,0,0,0,0,17:30:00
ENG-Premier League,1819,Newcastle Utd,2018-10-20 Newcastle Utd-Brighton,2018-10-20,Matchweek 9,Sat,Home,L,0,1,Brighton,46,31,3,4,5,1,2,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-10-27 Southampton-Newcastle Utd,2018-10-27,Matchweek 10,Sat,Away,D,0,0,Southampton,10,8,1,0,0,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-11-03 Newcastle Utd-Watford,2018-11-03,Matchweek 11,Sat,Home,W,1,0,Watford,17,10,0,3,1,2,1,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-11-10 Newcastle Utd-Bournemouth,2018-11-10,Matchweek 12,Sat,Home,W,2,1,Bournemouth,30,19,4,1,2,3,1,3,2,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-11-26 Burnley-Newcastle Utd,2018-11-26,Matchweek 13,Mon,Away,W,2,1,Burnley,24,20,1,1,2,0,0,2,2,0,0,0,0,0,20:30:00
ENG-Premier League,1819,Newcastle Utd,2018-12-01 Newcastle Utd-West Ham,2018-12-01,Matchweek 14,Sat,Home,L,0,3,West Ham,30,24,3,0,0,3,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-05 Everton-Newcastle Utd,2018-12-05,Matchweek 15,Wed,Away,D,1,1,Everton,16,11,3,0,0,2,0,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Newcastle Utd,2018-12-09 Newcastle Utd-Wolves,2018-12-09,Matchweek 16,Sun,Home,L,1,2,Wolves,22,12,3,1,2,3,1,2,1,0,0,1,0,0,16:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-15 Huddersfield-Newcastle Utd,2018-12-15,Matchweek 17,Sat,Away,W,1,0,Huddersfield,14,10,1,0,2,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-22 Newcastle Utd-Fulham,2018-12-22,Matchweek 18,Sat,Home,D,0,0,Fulham,17,11,4,0,1,1,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-26 Liverpool-Newcastle Utd,2018-12-26,Matchweek 19,Wed,Away,L,0,4,Liverpool,12,7,1,2,0,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2018-12-29 Watford-Newcastle Utd,2018-12-29,Matchweek 20,Sat,Away,D,1,1,Watford,16,9,3,2,0,2,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-02 Newcastle Utd-Manchester Utd,2019-01-02,Matchweek 21,Wed,Home,L,0,2,Manchester Utd,25,22,1,1,0,1,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-12 Chelsea-Newcastle Utd,2019-01-12,Matchweek 22,Sat,Away,L,1,2,Chelsea,16,15,1,0,0,0,0,1,0,1,0,0,0,0,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-01-19 Newcastle Utd-Cardiff City,2019-01-19,Matchweek 23,Sat,Home,W,3,0,Cardiff City,29,21,6,0,2,0,0,5,4,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-01-29 Newcastle Utd-Manchester City,2019-01-29,Matchweek 24,Tue,Home,W,2,1,Manchester City,12,6,1,1,1,2,1,3,1,0,1,0,1,0,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-02 Tottenham-Newcastle Utd,2019-02-02,Matchweek 25,Sat,Away,L,0,1,Tottenham,13,9,0,2,2,0,0,0,0,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Newcastle Utd,2019-02-11 Wolves-Newcastle Utd,2019-02-11,Matchweek 26,Mon,Away,D,1,1,Wolves,17,14,1,0,0,1,1,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-23 Newcastle Utd-Huddersfield,2019-02-23,Matchweek 27,Sat,Home,W,2,0,Huddersfield,54,44,4,1,4,1,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-02-26 Newcastle Utd-Burnley,2019-02-26,Matchweek 28,Tue,Home,W,2,0,Burnley,25,21,3,0,1,0,0,3,3,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-03-02 West Ham-Newcastle Utd,2019-03-02,Matchweek 29,Sat,Away,L,0,2,West Ham,34,29,1,1,2,1,0,0,0,0,0,0,0,0,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-03-09 Newcastle Utd-Everton,2019-03-09,Matchweek 30,Sat,Home,W,3,2,Everton,32,22,3,2,4,1,0,5,3,0,0,2,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-03-16 Bournemouth-Newcastle Utd,2019-03-16,Matchweek 31,Sat,Away,D,2,2,Bournemouth,21,18,0,1,1,1,0,3,2,0,0,0,1,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-01 Arsenal-Newcastle Utd,2019-04-01,Matchweek 32,Mon,Away,L,0,2,Arsenal,3,2,0,1,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-06 Newcastle Utd-Crystal Palace,2019-04-06,Matchweek 33,Sat,Home,L,0,1,Crystal Palace,35,28,3,0,2,2,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-12 Leicester City-Newcastle Utd,2019-04-12,Matchweek 34,Fri,Away,W,1,0,Leicester City,19,14,1,2,0,1,1,2,1,0,1,0,0,0,20:00:00
ENG-Premier League,1819,Newcastle Utd,2019-04-20 Newcastle Utd-Southampton,2019-04-20,Matchweek 35,Sat,Home,W,3,1,Southampton,23,13,1,1,2,2,4,5,2,0,1,1,0,1,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-04-27 Brighton-Newcastle Utd,2019-04-27,Matchweek 36,Sat,Away,D,1,1,Brighton,15,10,2,1,0,0,2,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,1819,Newcastle Utd,2019-05-04 Newcastle Utd-Liverpool,2019-05-04,Matchweek 37,Sat,Home,L,2,3,Liverpool,24,19,0,1,3,1,0,3,1,0,1,1,0,0,19:45:00
ENG-Premier League,1819,Newcastle Utd,2019-05-12 Fulham-Newcastle Utd,2019-05-12,Matchweek 38,Sun,Away,W,4,0,Fulham,22,18,2,0,2,0,0,5,1,2,0,2,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-08-12 Southampton-Burnley,2018-08-12,Matchweek 1,Sun,Home,D,0,0,Burnley,35,24,5,1,4,0,1,0,0,0,0,0,0,0,13:30:00
ENG-Premier League,1819,Southampton,2018-08-18 Everton-Southampton,2018-08-18,Matchweek 2,Sat,Away,L,1,2,Everton,25,14,4,0,4,2,1,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-08-25 Southampton-Leicester City,2018-08-25,Matchweek 3,Sat,Home,L,1,2,Leicester City,22,16,2,2,1,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-09-01 Crystal Palace-Southampton,2018-09-01,Matchweek 4,Sat,Away,W,2,0,Crystal Palace,34,26,2,3,2,1,0,4,4,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-09-17 Southampton-Brighton,2018-09-17,Matchweek 5,Mon,Home,D,2,2,Brighton,22,12,1,4,2,2,1,3,1,0,1,0,1,0,20:00:00
ENG-Premier League,1819,Southampton,2018-09-22 Liverpool-Southampton,2018-09-22,Matchweek 6,Sat,Away,L,0,3,Liverpool,14,11,2,0,1,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-09-29 Wolves-Southampton,2018-09-29,Matchweek 7,Sat,Away,L,0,2,Wolves,30,24,1,1,2,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-10-07 Southampton-Chelsea,2018-10-07,Matchweek 8,Sun,Home,L,0,3,Chelsea,26,21,0,1,3,1,0,0,0,0,0,0,0,0,14:15:00
ENG-Premier League,1819,Southampton,2018-10-20 Bournemouth-Southampton,2018-10-20,Matchweek 9,Sat,Away,D,0,0,Bournemouth,11,7,0,2,0,1,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-10-27 Southampton-Newcastle Utd,2018-10-27,Matchweek 10,Sat,Home,D,0,0,Newcastle Utd,39,33,2,0,3,0,1,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-11-04 Manchester City-Southampton,2018-11-04,Matchweek 11,Sun,Away,L,1,6,Manchester City,22,13,3,2,1,2,1,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,1819,Southampton,2018-11-10 Southampton-Watford,2018-11-10,Matchweek 12,Sat,Home,D,1,1,Watford,25,17,3,1,0,3,1,2,0,1,0,0,0,1,15:00:00
ENG-Premier League,1819,Southampton,2018-11-24 Fulham-Southampton,2018-11-24,Matchweek 13,Sat,Away,L,2,3,Fulham,31,17,5,2,5,2,0,3,2,1,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-12-01 Southampton-Manchester Utd,2018-12-01,Matchweek 14,Sat,Home,D,2,2,Manchester Utd,28,20,1,1,2,4,0,4,2,0,0,1,1,0,17:30:00
ENG-Premier League,1819,Southampton,2018-12-05 Tottenham-Southampton,2018-12-05,Matchweek 15,Wed,Away,L,1,3,Tottenham,33,25,3,1,4,0,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Southampton,2018-12-08 Cardiff City-Southampton,2018-12-08,Matchweek 16,Sat,Away,L,0,1,Cardiff City,18,8,4,0,2,4,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2018-12-16 Southampton-Arsenal,2018-12-16,Matchweek 17,Sun,Home,W,3,2,Arsenal,21,13,3,2,0,2,1,6,6,0,0,0,0,0,13:30:00
ENG-Premier League,1819,Southampton,2018-12-22 Huddersfield-Southampton,2018-12-22,Matchweek 18,Sat,Away,W,3,1,Huddersfield,22,18,0,2,0,1,1,6,4,0,0,0,1,1,15:00:00
ENG-Premier League,1819,Southampton,2018-12-27 Southampton-West Ham,2018-12-27,Matchweek 19,Thu,Home,L,1,2,West Ham,17,10,0,2,5,0,0,1,0,0,0,1,0,0,19:45:00
ENG-Premier League,1819,Southampton,2018-12-30 Southampton-Manchester City,2018-12-30,Matchweek 20,Sun,Home,L,1,3,Manchester City,9,3,3,1,0,2,0,1,0,0,1,0,0,0,14:15:00
ENG-Premier League,1819,Southampton,2019-01-02 Chelsea-Southampton,2019-01-02,Matchweek 21,Wed,Away,D,0,0,Chelsea,7,6,0,0,0,1,0,0,0,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Southampton,2019-01-12 Leicester City-Southampton,2019-01-12,Matchweek 22,Sat,Away,W,2,1,Leicester City,11,3,4,0,2,2,0,2,1,0,0,0,1,0,15:00:00
ENG-Premier League,1819,Southampton,2019-01-19 Southampton-Everton,2019-01-19,Matchweek 23,Sat,Home,W,2,1,Everton,20,15,3,0,1,0,1,1,0,0,0,0,0,1,15:00:00
ENG-Premier League,1819,Southampton,2019-01-30 Southampton-Crystal Palace,2019-01-30,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,22,17,2,0,0,2,1,2,2,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Southampton,2019-02-02 Burnley-Southampton,2019-02-02,Matchweek 25,Sat,Away,D,1,1,Burnley,18,16,0,1,0,0,1,2,1,0,1,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2019-02-09 Southampton-Cardiff City,2019-02-09,Matchweek 26,Sat,Home,L,1,2,Cardiff City,24,12,3,3,4,2,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Southampton,2019-02-24 Arsenal-Southampton,2019-02-24,Matchweek 27,Sun,Away,L,0,2,Arsenal,16,13,0,0,1,1,1,0,0,0,0,0,0,0,14:05:00
ENG-Premier League,1819,Southampton,2019-02-27 Southampton-Fulham,2019-02-27,Matchweek 28,Wed,Home,W,2,0,Fulham,25,16,2,1,1,3,2,3,2,0,0,1,0,0,19:45:00
ENG-Premier League,1819,Southampton,2019-03-02 Manchester Utd-Southampton,2019-03-02,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,16,12,2,0,1,1,0,4,2,1,0,0,1,0,15:00:00
ENG-Premier League,1819,Southampton,2019-03-09 Southampton-Tottenham,2019-03-09,Matchweek 30,Sat,Home,W,2,1,Tottenham,19,11,0,6,0,1,1,4,3,0,0,0,1,0,15:00:00
ENG-Premier League,1819,Southampton,2019-03-30 Brighton-Southampton,2019-03-30,Matchweek 32,Sat,Away,W,1,0,Brighton,13,11,1,1,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2019-04-05 Southampton-Liverpool,2019-04-05,Matchweek 33,Fri,Home,L,1,3,Liverpool,20,12,4,1,2,1,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Southampton,2019-04-13 Southampton-Wolves,2019-04-13,Matchweek 34,Sat,Home,W,3,1,Wolves,14,10,1,0,2,0,1,6,5,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Southampton,2019-04-20 Newcastle Utd-Southampton,2019-04-20,Matchweek 35,Sat,Away,L,1,3,Newcastle Utd,27,17,4,4,1,1,0,2,2,0,0,0,0,0,17:30:00
ENG-Premier League,1819,Southampton,2019-04-23 Watford-Southampton,2019-04-23,Matchweek 31,Tue,Away,D,1,1,Watford,12,10,0,0,0,1,1,1,0,0,0,0,0,1,19:45:00
ENG-Premier League,1819,Southampton,2019-04-27 Southampton-Bournemouth,2019-04-27,Matchweek 36,Sat,Home,D,3,3,Bournemouth,35,22,2,1,4,2,4,6,6,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2019-05-04 West Ham-Southampton,2019-05-04,Matchweek 37,Sat,Away,L,0,3,West Ham,20,15,1,2,2,0,0,0,0,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Southampton,2019-05-12 Southampton-Huddersfield,2019-05-12,Matchweek 38,Sun,Home,D,1,1,Huddersfield,16,15,0,1,0,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-08-11 Newcastle Utd-Tottenham,2018-08-11,Matchweek 1,Sat,Away,W,2,1,Newcastle Utd,23,13,3,1,4,2,0,3,2,0,0,1,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2018-08-18 Tottenham-Fulham,2018-08-18,Matchweek 2,Sat,Home,W,3,1,Fulham,39,29,2,2,4,2,0,6,4,0,1,0,1,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-08-27 Manchester Utd-Tottenham,2018-08-27,Matchweek 3,Mon,Away,W,3,0,Manchester Utd,16,10,2,2,2,0,0,6,3,1,1,1,0,0,20:00:00
ENG-Premier League,1819,Tottenham,2018-09-02 Watford-Tottenham,2018-09-02,Matchweek 4,Sun,Away,L,1,2,Watford,20,17,2,0,0,1,0,0,0,0,0,0,0,0,16:00:00
ENG-Premier League,1819,Tottenham,2018-09-15 Tottenham-Liverpool,2018-09-15,Matchweek 5,Sat,Home,L,1,2,Liverpool,17,11,1,1,2,1,1,2,0,1,0,1,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2018-09-22 Brighton-Tottenham,2018-09-22,Matchweek 6,Sat,Away,W,2,1,Brighton,31,20,4,4,1,1,1,3,2,0,0,1,0,0,17:30:00
ENG-Premier League,1819,Tottenham,2018-09-29 Huddersfield-Tottenham,2018-09-29,Matchweek 7,Sat,Away,W,2,0,Huddersfield,17,12,1,1,0,3,0,4,3,0,0,0,1,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-06 Tottenham-Cardiff City,2018-10-06,Matchweek 8,Sat,Home,W,1,0,Cardiff City,32,27,0,3,2,0,0,1,0,0,0,1,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-20 West Ham-Tottenham,2018-10-20,Matchweek 9,Sat,Away,W,1,0,West Ham,19,15,2,1,0,1,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-10-29 Tottenham-Manchester City,2018-10-29,Matchweek 10,Mon,Home,L,0,1,Manchester City,8,5,1,2,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Tottenham,2018-11-03 Wolves-Tottenham,2018-11-03,Matchweek 11,Sat,Away,W,3,2,Wolves,19,16,1,0,1,0,1,5,4,0,0,1,0,0,19:45:00
ENG-Premier League,1819,Tottenham,2018-11-10 Crystal Palace-Tottenham,2018-11-10,Matchweek 12,Sat,Away,W,1,0,Crystal Palace,16,8,2,3,2,1,0,1,0,0,0,1,0,0,17:30:00
ENG-Premier League,1819,Tottenham,2018-11-24 Tottenham-Chelsea,2018-11-24,Matchweek 13,Sat,Home,W,3,1,Chelsea,33,21,5,3,1,2,1,6,3,1,1,0,1,0,17:30:00
ENG-Premier League,1819,Tottenham,2018-12-02 Arsenal-Tottenham,2018-12-02,Matchweek 14,Sun,Away,L,2,4,Arsenal,17,7,3,2,0,3,2,4,1,1,0,0,2,0,14:05:00
ENG-Premier League,1819,Tottenham,2018-12-05 Tottenham-Southampton,2018-12-05,Matchweek 15,Wed,Home,W,3,1,Southampton,20,15,2,0,2,1,0,4,2,1,0,1,0,0,20:00:00
ENG-Premier League,1819,Tottenham,2018-12-08 Leicester City-Tottenham,2018-12-08,Matchweek 16,Sat,Away,W,2,0,Leicester City,12,8,1,1,0,1,1,3,3,0,0,0,0,0,19:45:00
ENG-Premier League,1819,Tottenham,2018-12-15 Tottenham-Burnley,2018-12-15,Matchweek 17,Sat,Home,W,1,0,Burnley,24,21,1,1,1,0,0,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-12-23 Everton-Tottenham,2018-12-23,Matchweek 18,Sun,Away,W,6,2,Everton,31,25,0,1,2,3,0,10,8,0,0,2,0,0,16:00:00
ENG-Premier League,1819,Tottenham,2018-12-26 Tottenham-Bournemouth,2018-12-26,Matchweek 19,Wed,Home,W,5,0,Bournemouth,19,14,0,2,2,1,0,9,7,0,1,1,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2018-12-29 Tottenham-Wolves,2018-12-29,Matchweek 20,Sat,Home,L,1,3,Wolves,19,14,2,1,1,1,0,1,1,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2019-01-01 Cardiff City-Tottenham,2019-01-01,Matchweek 21,Tue,Away,W,3,0,Cardiff City,24,20,0,3,1,0,0,6,6,0,0,0,0,0,17:30:00
ENG-Premier League,1819,Tottenham,2019-01-13 Tottenham-Manchester Utd,2019-01-13,Matchweek 22,Sun,Home,L,0,1,Manchester Utd,42,28,3,5,3,2,1,0,0,0,0,0,0,0,16:30:00
ENG-Premier League,1819,Tottenham,2019-01-20 Fulham-Tottenham,2019-01-20,Matchweek 23,Sun,Away,W,2,1,Fulham,27,25,1,0,0,1,0,4,4,0,0,0,0,0,16:00:00
ENG-Premier League,1819,Tottenham,2019-01-30 Tottenham-Watford,2019-01-30,Matchweek 24,Wed,Home,W,2,1,Watford,27,18,3,2,2,2,0,2,2,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Tottenham,2019-02-02 Tottenham-Newcastle Utd,2019-02-02,Matchweek 25,Sat,Home,W,1,0,Newcastle Utd,37,23,6,1,5,1,1,2,2,0,0,0,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2019-02-10 Tottenham-Leicester City,2019-02-10,Matchweek 26,Sun,Home,W,3,1,Leicester City,22,18,2,1,1,0,0,5,4,1,0,0,0,0,13:30:00
ENG-Premier League,1819,Tottenham,2019-02-23 Burnley-Tottenham,2019-02-23,Matchweek 27,Sat,Away,L,1,2,Burnley,30,21,7,1,0,1,0,1,0,1,0,0,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2019-02-27 Chelsea-Tottenham,2019-02-27,Matchweek 28,Wed,Away,L,0,2,Chelsea,15,11,2,2,0,0,0,0,0,0,0,0,0,0,20:00:00
ENG-Premier League,1819,Tottenham,2019-03-02 Tottenham-Arsenal,2019-03-02,Matchweek 29,Sat,Home,D,1,1,Arsenal,18,8,3,0,3,3,1,2,0,1,0,0,1,0,12:30:00
ENG-Premier League,1819,Tottenham,2019-03-09 Southampton-Tottenham,2019-03-09,Matchweek 30,Sat,Away,L,1,2,Southampton,30,22,3,2,1,1,1,2,2,0,0,0,0,0,15:00:00
ENG-Premier League,1819,Tottenham,2019-03-31 Liverpool-Tottenham,2019-03-31,Matchweek 32,Sun,Away,L,1,2,Liverpool,20,17,1,1,1,0,0,2,2,0,0,0,0,0,16:30:00
ENG-Premier League,1819,Tottenham,2019-04-03 Tottenham-Crystal Palace,2019-04-03,Matchweek 31,Wed,Home,W,2,0,Crystal Palace,40,30,2,1,3,1,3,3,2,0,0,0,0,1,19:45:00
ENG-Premier League,1819,Tottenham,2019-04-13 Tottenham-Huddersfield,2019-04-13,Matchweek 34,Sat,Home,W,4,0,Huddersfield,42,28,3,6,2,3,0,8,6,0,2,0,0,0,12:30:00
ENG-Premier League,1819,Tottenham,2019-04-20 Manchester City-Tottenham,2019-04-20,Matchweek 35,Sat,Away,L,0,1,Manchester City,17,15,1,0,1,0,0,0,0,0,0,0,0,0,12:30:00
