,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
,,,,,,,,,,,,,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,
league,season,team,game,,,,,,,,,,,,,,,,,,,,,,,,
ENG-Premier League,1819,Huddersfield,2019-04-20 Huddersfield-Watford,2019-04-20,Matchweek 35,Sat,Home,L,1,2,Watford,418,376,41,10,0,3,14,21,2,1,1,0,331,1,9,15:00:00
ENG-Premier League,1819,Huddersfield,2019-04-26 Liverpool-Huddersfield,2019-04-26,Matchweek 36,Fri,Away,L,0,5,Liverpool,341,284,53,7,1,1,8,22,4,3,1,0,230,4,10,20:00:00
ENG-Premier League,1819,Huddersfield,2019-05-05 Huddersfield-Manchester Utd,2019-05-05,Matchweek 37,Sun,Home,D,1,1,Manchester Utd,373,318,53,11,0,2,9,25,3,2,0,0,257,2,9,14:00:00
ENG-Premier League,1819,Huddersfield,2019-05-12 Southampton-Huddersfield,2019-05-12,Matchweek 38,Sun,Away,D,1,1,Southampton,437,382,53,9,0,2,14,33,3,2,1,0,285,2,14,15:00:00
ENG-Premier League,1819,Leicester City,2018-08-10 Manchester Utd-Leicester City,2018-08-10,Matchweek 1,Fri,Away,L,1,2,Manchester Utd,598,551,45,15,1,8,27,18,5,3,2,0,475,2,11,20:00:00
ENG-Premier League,1819,Leicester City,2018-08-18 Leicester City-Wolves,2018-08-18,Matchweek 2,Sat,Home,W,2,0,Wolves,418,378,40,9,0,5,13,17,1,1,0,0,333,0,6,15:00:00
ENG-Premier League,1819,Leicester City,2018-08-25 Southampton-Leicester City,2018-08-25,Matchweek 3,Sat,Away,W,2,1,Southampton,458,418,40,14,1,1,15,14,3,1,2,0,367,0,7,15:00:00
ENG-Premier League,1819,Leicester City,2018-09-01 Leicester City-Liverpool,2018-09-01,Matchweek 4,Sat,Home,L,1,2,Liverpool,542,489,50,11,2,3,17,25,4,2,1,0,426,3,8,12:30:00
ENG-Premier League,1819,Leicester City,2018-09-15 Bournemouth-Leicester City,2018-09-15,Matchweek 5,Sat,Away,L,2,4,Bournemouth,455,398,54,12,2,6,28,23,6,4,1,0,332,3,12,15:00:00
ENG-Premier League,1819,Leicester City,2018-09-22 Leicester City-Huddersfield,2018-09-22,Matchweek 6,Sat,Home,W,3,1,Huddersfield,624,583,40,14,4,6,15,15,3,1,2,0,527,1,7,15:00:00
ENG-Premier League,1819,Leicester City,2018-09-29 Newcastle Utd-Leicester City,2018-09-29,Matchweek 7,Sat,Away,W,2,0,Newcastle Utd,595,523,72,10,1,5,23,44,9,3,5,0,458,0,8,15:00:00
ENG-Premier League,1819,Leicester City,2018-10-06 Leicester City-Everton,2018-10-06,Matchweek 8,Sat,Home,L,1,2,Everton,513,453,55,11,3,6,11,32,2,1,1,0,376,5,15,15:00:00
ENG-Premier League,1819,Leicester City,2018-10-22 Arsenal-Leicester City,2018-10-22,Matchweek 9,Mon,Away,L,1,3,Arsenal,344,293,50,11,2,4,12,19,4,1,3,0,250,1,9,20:00:00
ENG-Premier League,1819,Leicester City,2018-10-27 Leicester City-West Ham,2018-10-27,Matchweek 10,Sat,Home,D,1,1,West Ham,635,579,49,6,2,7,45,28,8,3,2,0,493,7,19,17:30:00
ENG-Premier League,1819,Leicester City,2018-11-03 Cardiff City-Leicester City,2018-11-03,Matchweek 11,Sat,Away,W,1,0,Cardiff City,456,393,60,17,1,2,27,20,12,4,6,0,331,3,8,15:00:00
ENG-Premier League,1819,Leicester City,2018-11-10 Leicester City-Burnley,2018-11-10,Matchweek 12,Sat,Home,D,0,0,Burnley,562,499,62,11,0,3,42,34,12,4,6,0,423,1,15,15:00:00
ENG-Premier League,1819,Leicester City,2018-11-24 Brighton-Leicester City,2018-11-24,Matchweek 13,Sat,Away,D,1,1,Brighton,417,359,57,14,0,3,12,34,1,1,0,0,307,1,10,15:00:00
ENG-Premier League,1819,Leicester City,2018-12-01 Leicester City-Watford,2018-12-01,Matchweek 14,Sat,Home,W,2,0,Watford,339,295,43,6,6,4,11,20,4,0,2,0,231,1,10,15:00:00
ENG-Premier League,1819,Leicester City,2018-12-05 Fulham-Leicester City,2018-12-05,Matchweek 15,Wed,Away,D,1,1,Fulham,443,375,66,13,2,6,21,32,8,3,3,1,287,2,17,19:45:00
ENG-Premier League,1819,Leicester City,2018-12-08 Leicester City-Tottenham,2018-12-08,Matchweek 16,Sat,Home,L,0,2,Tottenham,466,411,52,8,6,3,23,27,6,3,2,0,355,3,6,19:45:00
ENG-Premier League,1819,Leicester City,2018-12-15 Crystal Palace-Leicester City,2018-12-15,Matchweek 17,Sat,Away,L,0,1,Crystal Palace,553,492,58,14,1,11,25,28,4,2,2,0,417,3,17,15:00:00
ENG-Premier League,1819,Leicester City,2018-12-22 Chelsea-Leicester City,2018-12-22,Matchweek 18,Sat,Away,W,1,0,Chelsea,302,250,50,13,1,8,20,16,5,1,3,1,198,2,10,15:00:00
ENG-Premier League,1819,Leicester City,2018-12-26 Leicester City-Manchester City,2018-12-26,Matchweek 19,Wed,Home,W,2,1,Manchester City,353,308,44,11,3,4,11,17,3,1,2,0,249,1,6,15:00:00
ENG-Premier League,1819,Leicester City,2018-12-29 Leicester City-Cardiff City,2018-12-29,Matchweek 20,Sat,Home,L,0,1,Cardiff City,505,440,65,15,2,4,25,29,10,3,5,0,369,0,12,15:00:00
ENG-Premier League,1819,Leicester City,2019-01-01 Everton-Leicester City,2019-01-01,Matchweek 21,Tue,Away,W,1,0,Everton,412,359,51,5,2,2,13,28,5,3,1,1,261,2,13,12:30:00
ENG-Premier League,1819,Leicester City,2019-01-12 Leicester City-Southampton,2019-01-12,Matchweek 22,Sat,Home,L,1,2,Southampton,645,567,74,12,3,8,43,44,10,3,1,4,486,4,12,15:00:00
ENG-Premier League,1819,Leicester City,2019-01-19 Wolves-Leicester City,2019-01-19,Matchweek 23,Sat,Away,L,3,4,Wolves,505,448,57,12,0,6,22,28,9,5,4,0,360,0,11,12:30:00
ENG-Premier League,1819,Leicester City,2019-01-30 Liverpool-Leicester City,2019-01-30,Matchweek 24,Wed,Away,D,1,1,Liverpool,335,285,47,17,4,5,13,17,1,1,0,0,210,3,5,20:00:00
ENG-Premier League,1819,Leicester City,2019-02-03 Leicester City-Manchester Utd,2019-02-03,Matchweek 25,Sun,Home,L,0,1,Manchester Utd,465,420,45,8,2,5,23,21,7,5,1,0,358,0,11,14:05:00
ENG-Premier League,1819,Leicester City,2019-02-10 Tottenham-Leicester City,2019-02-10,Matchweek 26,Sun,Away,L,1,3,Tottenham,485,427,53,16,5,7,22,20,9,2,4,1,381,5,12,13:30:00
ENG-Premier League,1819,Leicester City,2019-02-23 Leicester City-Crystal Palace,2019-02-23,Matchweek 27,Sat,Home,L,1,4,Crystal Palace,588,542,46,13,2,10,29,18,8,2,2,3,484,0,12,17:30:00
ENG-Premier League,1819,Leicester City,2019-02-26 Leicester City-Brighton,2019-02-26,Matchweek 28,Tue,Home,W,2,1,Brighton,481,436,43,7,1,3,12,19,4,2,0,2,389,2,7,19:45:00
ENG-Premier League,1819,Leicester City,2019-03-03 Watford-Leicester City,2019-03-03,Matchweek 29,Sun,Away,L,1,2,Watford,623,568,54,19,3,6,22,22,5,2,3,0,508,1,11,12:00:00
ENG-Premier League,1819,Leicester City,2019-03-09 Leicester City-Fulham,2019-03-09,Matchweek 30,Sat,Home,W,3,1,Fulham,558,510,47,14,4,2,16,19,6,2,3,0,464,1,9,15:00:00
ENG-Premier League,1819,Leicester City,2019-03-16 Burnley-Leicester City,2019-03-16,Matchweek 31,Sat,Away,W,2,1,Burnley,335,277,57,12,2,1,16,22,3,1,2,0,215,1,5,15:00:00
ENG-Premier League,1819,Leicester City,2019-03-30 Leicester City-Bournemouth,2019-03-30,Matchweek 32,Sat,Home,W,2,0,Bournemouth,650,603,44,12,4,7,19,17,6,2,3,0,533,3,10,15:00:00
ENG-Premier League,1819,Leicester City,2019-04-06 Huddersfield-Leicester City,2019-04-06,Matchweek 33,Sat,Away,W,4,1,Huddersfield,509,459,47,12,3,4,16,22,5,2,3,0,410,3,11,15:00:00
ENG-Premier League,1819,Leicester City,2019-04-12 Leicester City-Newcastle Utd,2019-04-12,Matchweek 34,Fri,Home,L,0,1,Newcastle Utd,834,787,44,12,4,3,24,26,2,1,0,0,690,3,16,20:00:00
ENG-Premier League,1819,Leicester City,2019-04-20 West Ham-Leicester City,2019-04-20,Matchweek 35,Sat,Away,D,2,2,West Ham,475,424,49,9,5,5,20,22,8,0,5,1,379,2,9,15:00:00
ENG-Premier League,1819,Leicester City,2019-04-28 Leicester City-Arsenal,2019-04-28,Matchweek 36,Sun,Home,W,3,0,Arsenal,656,611,43,15,4,4,24,14,8,5,3,0,538,2,12,12:00:00
ENG-Premier League,1819,Leicester City,2019-05-06 Manchester City-Leicester City,2019-05-06,Matchweek 37,Mon,Away,L,0,1,Manchester City,435,391,44,13,0,6,7,10,0,0,0,0,347,0,5,20:00:00
ENG-Premier League,1819,Leicester City,2019-05-12 Leicester City-Chelsea,2019-05-12,Matchweek 38,Sun,Home,D,0,0,Chelsea,499,464,34,10,0,3,15,11,4,2,1,0,423,1,11,15:00:00
ENG-Premier League,1819,Liverpool,2018-08-12 Liverpool-West Ham,2018-08-12,Matchweek 1,Sun,Home,W,4,0,West Ham,715,678,32,10,3,9,21,12,5,3,0,0,627,5,13,13:30:00
ENG-Premier League,1819,Liverpool,2018-08-20 Crystal Palace-Liverpool,2018-08-20,Matchweek 2,Mon,Away,W,2,0,Crystal Palace,668,635,31,6,2,4,23,13,7,4,2,0,579,2,9,20:00:00
ENG-Premier League,1819,Liverpool,2018-08-25 Liverpool-Brighton,2018-08-25,Matchweek 3,Sat,Home,W,1,0,Brighton,814,761,52,16,1,4,24,21,8,2,5,0,695,1,11,17:30:00
ENG-Premier League,1819,Liverpool,2018-09-01 Leicester City-Liverpool,2018-09-01,Matchweek 4,Sat,Away,W,2,1,Leicester City,522,467,53,12,0,2,8,31,4,1,2,0,410,2,9,12:30:00
ENG-Premier League,1819,Liverpool,2018-09-15 Tottenham-Liverpool,2018-09-15,Matchweek 5,Sat,Away,W,2,1,Tottenham,398,344,52,19,3,10,10,22,4,2,2,0,293,2,11,12:30:00
ENG-Premier League,1819,Liverpool,2018-09-22 Liverpool-Southampton,2018-09-22,Matchweek 6,Sat,Home,W,3,0,Southampton,790,743,43,10,2,1,13,19,5,2,2,0,672,4,7,15:00:00
ENG-Premier League,1819,Liverpool,2018-09-29 Chelsea-Liverpool,2018-09-29,Matchweek 7,Sat,Away,D,1,1,Chelsea,666,623,41,8,2,5,20,24,4,2,0,1,548,2,11,17:30:00
ENG-Premier League,1819,Liverpool,2018-10-07 Liverpool-Manchester City,2018-10-07,Matchweek 8,Sun,Home,D,0,0,Manchester City,555,510,43,15,1,4,18,18,2,1,1,0,448,2,11,16:30:00
ENG-Premier League,1819,Liverpool,2018-10-20 Huddersfield-Liverpool,2018-10-20,Matchweek 9,Sat,Away,W,1,0,Huddersfield,638,578,58,12,0,3,14,34,4,3,1,0,507,2,15,17:30:00
ENG-Premier League,1819,Liverpool,2018-10-27 Liverpool-Cardiff City,2018-10-27,Matchweek 10,Sat,Home,W,4,1,Cardiff City,873,830,43,8,2,2,24,23,8,1,6,1,758,0,12,15:00:00
ENG-Premier League,1819,Liverpool,2018-11-03 Arsenal-Liverpool,2018-11-03,Matchweek 11,Sat,Away,D,1,1,Arsenal,405,344,60,14,3,1,16,28,8,1,6,0,303,1,7,17:30:00
ENG-Premier League,1819,Liverpool,2018-11-11 Liverpool-Fulham,2018-11-11,Matchweek 12,Sun,Home,W,2,0,Fulham,780,726,52,11,3,9,20,26,6,1,4,0,666,2,11,12:00:00
ENG-Premier League,1819,Liverpool,2018-11-24 Watford-Liverpool,2018-11-24,Matchweek 13,Sat,Away,W,3,0,Watford,685,631,50,15,3,3,18,22,5,2,1,1,556,4,8,15:00:00
ENG-Premier League,1819,Liverpool,2018-12-02 Liverpool-Everton,2018-12-02,Matchweek 14,Sun,Home,W,1,0,Everton,576,524,51,10,2,4,21,27,8,2,5,0,448,1,7,16:15:00
ENG-Premier League,1819,Liverpool,2018-12-05 Burnley-Liverpool,2018-12-05,Matchweek 15,Wed,Away,W,3,1,Burnley,743,677,63,16,2,4,20,31,9,4,3,0,621,3,10,19:45:00
ENG-Premier League,1819,Liverpool,2018-12-08 Bournemouth-Liverpool,2018-12-08,Matchweek 16,Sat,Away,W,4,0,Bournemouth,674,625,47,11,4,3,13,22,6,1,4,0,557,2,9,12:30:00
ENG-Premier League,1819,Liverpool,2018-12-16 Liverpool-Manchester Utd,2018-12-16,Matchweek 17,Sun,Home,W,3,1,Manchester Utd,630,561,67,17,1,2,29,29,13,0,11,0,493,2,19,16:00:00
ENG-Premier League,1819,Liverpool,2018-12-21 Wolves-Liverpool,2018-12-21,Matchweek 18,Fri,Away,W,2,0,Wolves,729,664,63,11,4,4,15,33,10,1,4,0,611,2,19,20:00:00
ENG-Premier League,1819,Liverpool,2018-12-26 Liverpool-Newcastle Utd,2018-12-26,Matchweek 19,Wed,Home,W,4,0,Newcastle Utd,781,727,53,9,7,11,26,26,10,6,3,0,665,1,9,15:00:00
ENG-Premier League,1819,Liverpool,2018-12-29 Liverpool-Arsenal,2018-12-29,Matchweek 20,Sat,Home,W,5,1,Arsenal,539,497,40,16,4,4,8,11,5,0,2,0,443,2,5,17:30:00
ENG-Premier League,1819,Liverpool,2019-01-03 Manchester City-Liverpool,2019-01-03,Matchweek 21,Thu,Away,L,1,2,Manchester City,631,575,55,14,3,9,13,29,1,1,0,0,496,1,7,20:00:00
ENG-Premier League,1819,Liverpool,2019-01-12 Brighton-Liverpool,2019-01-12,Matchweek 22,Sat,Away,W,1,0,Brighton,790,742,48,19,0,4,16,17,7,2,3,1,667,0,10,15:00:00
ENG-Premier League,1819,Liverpool,2019-01-19 Liverpool-Crystal Palace,2019-01-19,Matchweek 23,Sat,Home,W,4,3,Crystal Palace,787,735,51,11,2,3,22,26,8,3,3,0,668,1,12,15:00:00
ENG-Premier League,1819,Liverpool,2019-01-30 Liverpool-Leicester City,2019-01-30,Matchweek 24,Wed,Home,D,1,1,Leicester City,847,793,50,8,2,3,23,30,7,6,1,0,720,4,12,20:00:00
ENG-Premier League,1819,Liverpool,2019-02-04 West Ham-Liverpool,2019-02-04,Matchweek 25,Mon,Away,D,1,1,West Ham,746,684,59,10,3,3,18,31,5,1,4,0,622,3,15,20:00:00
ENG-Premier League,1819,Liverpool,2019-02-09 Liverpool-Bournemouth,2019-02-09,Matchweek 26,Sat,Home,W,3,0,Bournemouth,749,704,44,8,4,2,17,21,8,1,3,0,652,1,4,15:00:00
ENG-Premier League,1819,Liverpool,2019-02-24 Manchester Utd-Liverpool,2019-02-24,Matchweek 27,Sun,Away,D,0,0,Manchester Utd,622,574,47,17,0,7,26,20,7,0,5,0,509,1,12,14:05:00
ENG-Premier League,1819,Liverpool,2019-02-27 Liverpool-Watford,2019-02-27,Matchweek 28,Wed,Home,W,5,0,Watford,677,630,46,9,3,6,21,22,6,2,1,0,566,1,9,20:00:00
ENG-Premier League,1819,Liverpool,2019-03-03 Everton-Liverpool,2019-03-03,Matchweek 29,Sun,Away,D,0,0,Everton,542,480,58,13,4,1,21,33,7,0,5,0,399,4,5,16:15:00
ENG-Premier League,1819,Liverpool,2019-03-10 Liverpool-Burnley,2019-03-10,Matchweek 30,Sun,Home,W,4,2,Burnley,696,635,59,13,5,4,15,29,7,0,0,1,558,2,11,12:00:00
ENG-Premier League,1819,Liverpool,2019-03-17 Fulham-Liverpool,2019-03-17,Matchweek 31,Sun,Away,W,2,1,Fulham,651,600,50,14,2,9,30,21,10,6,1,0,531,1,16,14:15:00
ENG-Premier League,1819,Liverpool,2019-03-31 Liverpool-Tottenham,2019-03-31,Matchweek 32,Sun,Home,W,2,1,Tottenham,500,441,57,9,4,10,23,25,10,7,2,0,391,2,12,16:30:00
ENG-Premier League,1819,Liverpool,2019-04-05 Southampton-Liverpool,2019-04-05,Matchweek 33,Fri,Away,W,3,1,Southampton,626,564,59,11,5,12,25,29,5,2,1,0,503,3,12,20:00:00
ENG-Premier League,1819,Liverpool,2019-04-14 Liverpool-Chelsea,2019-04-14,Matchweek 34,Sun,Home,W,2,0,Chelsea,705,652,51,10,1,6,24,27,9,5,0,0,591,2,12,16:30:00
ENG-Premier League,1819,Liverpool,2019-04-21 Cardiff City-Liverpool,2019-04-21,Matchweek 35,Sun,Away,W,2,0,Cardiff City,665,619,44,8,5,2,20,20,10,4,4,0,563,2,7,16:00:00
ENG-Premier League,1819,Liverpool,2019-04-26 Liverpool-Huddersfield,2019-04-26,Matchweek 36,Fri,Home,W,5,0,Huddersfield,772,721,49,18,4,3,14,25,4,2,1,0,667,2,9,20:00:00
ENG-Premier League,1819,Liverpool,2019-05-04 Newcastle Utd-Liverpool,2019-05-04,Matchweek 37,Sat,Away,W,3,2,Newcastle Utd,730,681,47,14,2,7,14,25,3,0,3,0,605,2,7,19:45:00
ENG-Premier League,1819,Liverpool,2019-05-12 Liverpool-Wolves,2019-05-12,Matchweek 38,Sun,Home,W,2,0,Wolves,654,608,43,11,0,5,18,21,4,1,1,0,538,3,9,15:00:00
ENG-Premier League,1819,Manchester City,2018-08-12 Arsenal-Manchester City,2018-08-12,Matchweek 1,Sun,Away,W,2,0,Arsenal,601,544,55,17,6,7,15,20,9,1,6,0,492,2,11,16:00:00
ENG-Premier League,1819,Manchester City,2018-08-19 Manchester City-Huddersfield,2018-08-19,Matchweek 2,Sun,Home,W,6,1,Huddersfield,806,767,38,4,2,9,24,15,10,5,2,0,732,1,10,13:30:00
ENG-Premier League,1819,Manchester City,2018-08-25 Wolves-Manchester City,2018-08-25,Matchweek 3,Sat,Away,D,1,1,Wolves,698,641,54,16,1,2,30,20,9,3,4,0,601,3,11,12:30:00
ENG-Premier League,1819,Manchester City,2018-09-01 Manchester City-Newcastle Utd,2018-09-01,Matchweek 4,Sat,Home,W,2,1,Newcastle Utd,827,774,51,11,3,6,21,31,4,1,3,0,730,2,12,17:30:00
ENG-Premier League,1819,Manchester City,2018-09-15 Manchester City-Fulham,2018-09-15,Matchweek 5,Sat,Home,W,3,0,Fulham,782,737,40,8,5,5,20,17,10,1,7,0,696,5,13,15:00:00
ENG-Premier League,1819,Manchester City,2018-09-22 Cardiff City-Manchester City,2018-09-22,Matchweek 6,Sat,Away,W,5,0,Cardiff City,846,809,36,7,1,4,23,15,9,2,4,0,755,1,6,15:00:00
ENG-Premier League,1819,Manchester City,2018-09-29 Manchester City-Brighton,2018-09-29,Matchweek 7,Sat,Home,W,2,0,Brighton,900,857,43,12,0,11,29,18,10,0,8,0,818,0,6,15:00:00
ENG-Premier League,1819,Manchester City,2018-10-07 Liverpool-Manchester City,2018-10-07,Matchweek 8,Sun,Away,D,0,0,Liverpool,570,519,46,11,1,4,12,18,6,1,4,0,460,5,7,16:30:00
ENG-Premier League,1819,Manchester City,2018-10-20 Manchester City-Burnley,2018-10-20,Matchweek 9,Sat,Home,W,5,0,Burnley,716,679,37,5,2,7,19,15,10,2,3,0,621,0,11,15:00:00
ENG-Premier League,1819,Manchester City,2018-10-29 Tottenham-Manchester City,2018-10-29,Matchweek 10,Mon,Away,W,1,0,Tottenham,547,507,36,15,1,9,12,9,6,4,0,0,446,4,5,20:00:00
ENG-Premier League,1819,Manchester City,2018-11-04 Manchester City-Southampton,2018-11-04,Matchweek 11,Sun,Home,W,6,1,Southampton,756,725,30,9,3,5,12,9,4,1,0,0,683,1,10,15:00:00
ENG-Premier League,1819,Manchester City,2018-11-11 Manchester City-Manchester Utd,2018-11-11,Matchweek 12,Sun,Home,W,3,1,Manchester Utd,750,707,43,12,4,4,25,19,5,1,4,0,668,0,19,16:30:00
ENG-Premier League,1819,Manchester City,2018-11-24 West Ham-Manchester City,2018-11-24,Matchweek 13,Sat,Away,W,4,0,West Ham,862,827,32,8,5,4,4,13,1,0,0,0,763,3,12,15:00:00
ENG-Premier League,1819,Manchester City,2018-12-01 Manchester City-Bournemouth,2018-12-01,Matchweek 14,Sat,Home,W,3,1,Bournemouth,826,783,41,6,4,6,17,18,8,0,4,0,738,2,5,15:00:00
ENG-Premier League,1819,Manchester City,2018-12-04 Watford-Manchester City,2018-12-04,Matchweek 15,Tue,Away,W,2,1,Watford,763,717,40,8,3,11,21,15,11,1,6,0,654,6,12,20:00:00
ENG-Premier League,1819,Manchester City,2018-12-08 Chelsea-Manchester City,2018-12-08,Matchweek 16,Sat,Away,L,0,2,Chelsea,690,631,57,12,2,11,23,23,13,2,4,0,591,2,11,17:30:00
ENG-Premier League,1819,Manchester City,2018-12-15 Manchester City-Everton,2018-12-15,Matchweek 17,Sat,Home,W,3,1,Everton,756,700,53,11,8,6,18,29,6,2,4,0,646,3,17,12:30:00
ENG-Premier League,1819,Manchester City,2018-12-22 Manchester City-Crystal Palace,2018-12-22,Matchweek 18,Sat,Home,L,2,3,Crystal Palace,807,756,49,6,1,12,45,24,13,1,12,0,688,2,15,15:00:00
ENG-Premier League,1819,Manchester City,2018-12-26 Leicester City-Manchester City,2018-12-26,Matchweek 19,Wed,Away,L,1,2,Leicester City,681,631,47,6,1,7,35,26,7,2,5,0,561,3,10,15:00:00
ENG-Premier League,1819,Manchester City,2018-12-30 Southampton-Manchester City,2018-12-30,Matchweek 20,Sun,Away,W,3,1,Southampton,834,781,51,11,1,5,18,27,8,4,1,0,731,2,6,14:15:00
ENG-Premier League,1819,Manchester City,2019-01-03 Manchester City-Liverpool,2019-01-03,Matchweek 21,Thu,Home,W,2,1,Liverpool,617,577,38,8,2,8,11,23,2,0,1,0,493,2,11,20:00:00
ENG-Premier League,1819,Manchester City,2019-01-14 Manchester City-Wolves,2019-01-14,Matchweek 22,Mon,Home,W,3,0,Wolves,924,886,35,3,6,4,31,15,12,0,4,0,826,3,13,20:00:00
ENG-Premier League,1819,Manchester City,2019-01-20 Huddersfield-Manchester City,2019-01-20,Matchweek 23,Sun,Away,W,3,0,Huddersfield,774,727,45,11,1,2,11,20,4,1,2,0,672,2,5,13:30:00
ENG-Premier League,1819,Manchester City,2019-01-29 Newcastle Utd-Manchester City,2019-01-29,Matchweek 24,Tue,Away,L,1,2,Newcastle Utd,821,769,47,10,3,2,21,23,8,1,5,0,710,5,14,20:00:00
ENG-Premier League,1819,Manchester City,2019-02-03 Manchester City-Arsenal,2019-02-03,Matchweek 25,Sun,Home,W,3,1,Arsenal,660,621,34,6,2,5,18,20,4,2,2,0,562,5,9,16:30:00
ENG-Premier League,1819,Manchester City,2019-02-06 Everton-Manchester City,2019-02-06,Matchweek 27,Wed,Away,W,2,0,Everton,589,536,48,12,3,4,10,23,6,2,1,0,492,5,12,19:45:00
ENG-Premier League,1819,Manchester City,2019-02-10 Manchester City-Chelsea,2019-02-10,Matchweek 26,Sun,Home,W,6,0,Chelsea,710,676,32,12,1,5,6,13,2,0,0,0,655,2,5,16:00:00
ENG-Premier League,1819,Manchester City,2019-02-27 Manchester City-West Ham,2019-02-27,Matchweek 28,Wed,Home,W,1,0,West Ham,846,788,51,7,0,6,30,27,13,6,2,0,716,7,22,20:00:00
ENG-Premier League,1819,Manchester City,2019-03-02 Bournemouth-Manchester City,2019-03-02,Matchweek 29,Sat,Away,W,1,0,Bournemouth,864,815,47,8,4,4,28,22,14,4,6,0,762,2,13,15:00:00
ENG-Premier League,1819,Manchester City,2019-03-09 Manchester City-Watford,2019-03-09,Matchweek 30,Sat,Home,W,3,1,Watford,770,732,34,7,10,2,22,14,9,4,2,0,683,4,1,17:30:00
ENG-Premier League,1819,Manchester City,2019-03-30 Fulham-Manchester City,2019-03-30,Matchweek 32,Sat,Away,W,2,0,Fulham,726,676,49,7,1,6,20,24,11,1,7,0,640,1,14,12:30:00
ENG-Premier League,1819,Manchester City,2019-04-03 Manchester City-Cardiff City,2019-04-03,Matchweek 33,Wed,Home,W,2,0,Cardiff City,728,682,45,6,3,3,30,16,17,10,2,1,648,1,7,19:45:00
ENG-Premier League,1819,Manchester City,2019-04-14 Crystal Palace-Manchester City,2019-04-14,Matchweek 34,Sun,Away,W,3,1,Crystal Palace,782,735,45,6,5,9,27,25,9,6,2,0,681,2,8,14:05:00
ENG-Premier League,1819,Manchester City,2019-04-20 Manchester City-Tottenham,2019-04-20,Matchweek 35,Sat,Home,W,1,0,Tottenham,642,585,55,13,3,5,18,33,4,1,0,0,547,2,10,12:30:00
ENG-Premier League,1819,Manchester City,2019-04-24 Manchester Utd-Manchester City,2019-04-24,Matchweek 31,Wed,Away,W,2,0,Manchester Utd,733,699,32,10,4,7,8,10,1,0,0,0,631,2,8,20:00:00
ENG-Premier League,1819,Manchester City,2019-04-28 Burnley-Manchester City,2019-04-28,Matchweek 36,Sun,Away,W,1,0,Burnley,663,623,37,7,1,10,24,18,6,1,1,0,554,3,6,14:05:00
ENG-Premier League,1819,Manchester City,2019-05-06 Manchester City-Leicester City,2019-05-06,Matchweek 37,Mon,Home,W,1,0,Leicester City,688,644,42,5,1,8,25,20,11,7,3,0,577,2,13,20:00:00
ENG-Premier League,1819,Manchester City,2019-05-12 Brighton-Manchester City,2019-05-12,Matchweek 38,Sun,Away,W,4,1,Brighton,834,797,36,11,8,1,20,12,6,5,0,0,755,1,4,15:00:00
ENG-Premier League,1819,Manchester Utd,2018-08-10 Manchester Utd-Leicester City,2018-08-10,Matchweek 1,Fri,Home,W,2,1,Leicester City,522,480,38,9,1,8,12,20,2,1,0,1,418,4,7,20:00:00
ENG-Premier League,1819,Manchester Utd,2018-08-19 Brighton-Manchester Utd,2018-08-19,Matchweek 2,Sun,Away,L,2,3,Brighton,621,562,57,17,0,4,17,27,5,2,0,3,515,2,12,16:00:00
ENG-Premier League,1819,Manchester Utd,2018-08-27 Manchester Utd-Tottenham,2018-08-27,Matchweek 3,Mon,Home,L,0,3,Tottenham,549,489,58,16,3,8,26,29,5,5,0,0,413,2,11,20:00:00
ENG-Premier League,1819,Manchester Utd,2018-09-02 Burnley-Manchester Utd,2018-09-02,Matchweek 4,Sun,Away,W,2,0,Burnley,555,513,41,7,2,12,18,18,5,3,2,0,464,1,2,16:00:00
ENG-Premier League,1819,Manchester Utd,2018-09-15 Watford-Manchester Utd,2018-09-15,Matchweek 5,Sat,Away,W,2,1,Watford,562,512,46,11,1,8,21,16,8,3,1,3,440,4,8,17:30:00
ENG-Premier League,1819,Manchester Utd,2018-09-22 Manchester Utd-Wolves,2018-09-22,Matchweek 6,Sat,Home,D,1,1,Wolves,740,679,58,16,1,6,23,27,5,4,0,0,617,3,11,15:00:00
ENG-Premier League,1819,Manchester Utd,2018-09-29 West Ham-Manchester Utd,2018-09-29,Matchweek 7,Sat,Away,L,1,3,West Ham,525,462,59,13,1,6,35,26,9,1,5,1,427,4,10,12:30:00
ENG-Premier League,1819,Manchester Utd,2018-10-06 Manchester Utd-Newcastle Utd,2018-10-06,Matchweek 8,Sat,Home,W,3,2,Newcastle Utd,694,636,57,7,1,8,44,32,10,2,4,2,558,1,15,17:30:00
ENG-Premier League,1819,Manchester Utd,2018-10-20 Chelsea-Manchester Utd,2018-10-20,Matchweek 9,Sat,Away,D,2,2,Chelsea,403,355,47,11,1,3,9,18,3,2,0,1,301,1,9,12:30:00
ENG-Premier League,1819,Manchester Utd,2018-10-28 Manchester Utd-Everton,2018-10-28,Matchweek 10,Sun,Home,W,2,1,Everton,538,479,52,10,1,4,17,22,8,4,2,1,417,7,13,16:00:00
