,,,,date,round,day,venue,result,GF,GA,opponent,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,time
ENG-Premier League,1920,Tottenham,2020-06-23 Tottenham-West Ham,2020-06-23,Matchweek 31,Tue,Home,W,2,0,West Ham,700,659,38,9,2,4,19,11,9,7,0,0,589,3,8,20:15:00
ENG-Premier League,1920,Tottenham,2020-07-02 Sheffield Utd-Tottenham,2020-07-02,Matchweek 32,Thu,Away,L,1,3,Sheffield Utd,693,641,51,13,2,6,28,21,6,6,0,0,573,1,14,18:00:00
ENG-Premier League,1920,Tottenham,2020-07-06 Tottenham-Everton,2020-07-06,Matchweek 33,Mon,Home,W,1,0,Everton,494,435,57,18,0,4,14,25,5,3,1,0,395,2,10,20:00:00
ENG-Premier League,1920,Tottenham,2020-07-09 Bournemouth-Tottenham,2020-07-09,Matchweek 34,Thu,Away,D,0,0,Bournemouth,547,505,42,11,3,4,28,17,12,8,4,0,430,0,11,18:00:00
ENG-Premier League,1920,Tottenham,2020-07-12 Tottenham-Arsenal,2020-07-12,Matchweek 35,Sun,Home,W,2,1,Arsenal,412,365,45,11,1,2,13,16,6,5,1,0,324,2,9,16:30:00
ENG-Premier League,1920,Tottenham,2020-07-15 Newcastle Utd-Tottenham,2020-07-15,Matchweek 36,Wed,Away,W,3,1,Newcastle Utd,492,451,40,6,2,3,11,20,4,4,0,0,417,1,6,18:00:00
ENG-Premier League,1920,Tottenham,2020-07-19 Tottenham-Leicester City,2020-07-19,Matchweek 37,Sun,Home,W,3,0,Leicester City,318,278,36,10,5,3,10,14,4,4,0,0,222,4,12,16:00:00
ENG-Premier League,1920,Tottenham,2020-07-26 Crystal Palace-Tottenham,2020-07-26,Matchweek 38,Sun,Away,D,1,1,Crystal Palace,527,475,52,12,0,4,11,24,2,1,1,0,427,0,7,16:00:00
ENG-Premier League,1920,Watford,2019-08-10 Watford-Brighton,2019-08-10,Matchweek 1,Sat,Home,L,0,3,Brighton,456,402,54,12,1,3,14,26,5,2,2,0,349,0,8,15:00:00
ENG-Premier League,1920,Watford,2019-08-17 Everton-Watford,2019-08-17,Matchweek 2,Sat,Away,L,0,1,Everton,449,379,69,14,2,5,20,38,7,5,1,0,318,1,5,15:00:00
ENG-Premier League,1920,Watford,2019-08-24 Watford-West Ham,2019-08-24,Matchweek 3,Sat,Home,L,1,3,West Ham,516,470,45,13,0,3,26,15,8,3,4,0,419,1,6,15:00:00
ENG-Premier League,1920,Watford,2019-08-31 Newcastle Utd-Watford,2019-08-31,Matchweek 4,Sat,Away,D,1,1,Newcastle Utd,535,494,41,10,1,1,13,17,5,1,4,0,409,0,9,15:00:00
ENG-Premier League,1920,Watford,2019-09-15 Watford-Arsenal,2019-09-15,Matchweek 5,Sun,Home,D,2,2,Arsenal,537,508,28,2,0,6,22,10,7,6,1,0,462,1,3,16:30:00
ENG-Premier League,1920,Watford,2019-09-21 Manchester City-Watford,2019-09-21,Matchweek 6,Sat,Away,L,0,8,Manchester City,362,318,42,4,0,1,4,15,4,3,1,0,283,2,4,15:00:00
ENG-Premier League,1920,Watford,2019-09-28 Wolves-Watford,2019-09-28,Matchweek 7,Sat,Away,L,0,2,Wolves,683,628,54,7,0,3,20,32,6,2,3,0,564,1,2,15:00:00
ENG-Premier League,1920,Watford,2019-10-05 Watford-Sheffield Utd,2019-10-05,Matchweek 8,Sat,Home,D,0,0,Sheffield Utd,402,361,39,8,0,0,20,16,7,1,4,0,271,2,1,15:00:00
ENG-Premier League,1920,Watford,2019-10-19 Tottenham-Watford,2019-10-19,Matchweek 9,Sat,Away,D,1,1,Tottenham,337,301,35,8,0,3,5,15,2,0,2,0,222,1,6,15:00:00
ENG-Premier League,1920,Watford,2019-10-26 Watford-Bournemouth,2019-10-26,Matchweek 10,Sat,Home,D,0,0,Bournemouth,384,341,38,10,0,8,19,18,5,2,3,0,274,5,10,15:00:00
ENG-Premier League,1920,Watford,2019-11-02 Watford-Chelsea,2019-11-02,Matchweek 11,Sat,Home,L,1,2,Chelsea,411,381,30,4,0,2,17,16,1,0,1,0,315,0,9,17:30:00
ENG-Premier League,1920,Watford,2019-11-08 Norwich City-Watford,2019-11-08,Matchweek 12,Fri,Away,W,2,0,Norwich City,340,306,34,8,0,4,10,13,4,3,1,0,249,0,14,20:00:00
ENG-Premier League,1920,Watford,2019-11-23 Watford-Burnley,2019-11-23,Matchweek 13,Sat,Home,L,0,3,Burnley,461,407,52,11,0,3,33,27,7,3,3,0,336,2,7,15:00:00
ENG-Premier League,1920,Watford,2019-11-30 Southampton-Watford,2019-11-30,Matchweek 14,Sat,Away,L,1,2,Southampton,370,315,51,8,0,1,20,26,7,3,3,0,233,4,8,17:30:00
ENG-Premier League,1920,Watford,2019-12-04 Leicester City-Watford,2019-12-04,Matchweek 15,Wed,Away,L,0,2,Leicester City,376,323,52,16,0,4,23,27,2,1,0,0,249,1,12,19:30:00
ENG-Premier League,1920,Watford,2019-12-07 Watford-Crystal Palace,2019-12-07,Matchweek 16,Sat,Home,D,0,0,Crystal Palace,443,384,58,16,0,7,28,27,6,1,4,0,310,1,6,15:00:00
ENG-Premier League,1920,Watford,2019-12-14 Liverpool-Watford,2019-12-14,Matchweek 17,Sat,Away,L,0,2,Liverpool,339,290,45,13,1,5,9,15,3,3,0,0,211,4,3,12:30:00
ENG-Premier League,1920,Watford,2019-12-22 Watford-Manchester Utd,2019-12-22,Matchweek 18,Sun,Home,W,2,0,Manchester Utd,355,298,52,14,0,2,12,22,3,2,1,0,231,5,5,14:00:00
ENG-Premier League,1920,Watford,2019-12-26 Sheffield Utd-Watford,2019-12-26,Matchweek 19,Thu,Away,D,1,1,Sheffield Utd,423,374,48,12,0,2,10,24,1,0,0,1,285,1,8,15:00:00
ENG-Premier League,1920,Watford,2019-12-28 Watford-Aston Villa,2019-12-28,Matchweek 20,Sat,Home,W,3,0,Aston Villa,459,418,40,11,0,5,21,19,6,4,2,0,353,1,8,15:00:00
ENG-Premier League,1920,Watford,2020-01-01 Watford-Wolves,2020-01-01,Matchweek 21,Wed,Home,W,2,1,Wolves,370,328,41,6,0,1,8,17,4,0,1,0,265,1,6,15:00:00
ENG-Premier League,1920,Watford,2020-01-12 Bournemouth-Watford,2020-01-12,Matchweek 22,Sun,Away,W,3,0,Bournemouth,451,410,36,3,3,3,18,16,5,3,1,0,314,5,9,14:00:00
ENG-Premier League,1920,Watford,2020-01-18 Watford-Tottenham,2020-01-18,Matchweek 23,Sat,Home,D,0,0,Tottenham,391,340,49,14,0,2,25,22,3,0,1,0,256,2,10,12:30:00
ENG-Premier League,1920,Watford,2020-01-21 Aston Villa-Watford,2020-01-21,Matchweek 24,Tue,Away,L,1,2,Aston Villa,356,302,51,10,0,2,14,24,3,0,0,1,231,3,9,19:30:00
ENG-Premier League,1920,Watford,2020-02-01 Watford-Everton,2020-02-01,Matchweek 25,Sat,Home,L,2,3,Everton,399,346,53,16,0,2,12,21,4,2,2,0,266,0,7,15:00:00
ENG-Premier League,1920,Watford,2020-02-08 Brighton-Watford,2020-02-08,Matchweek 26,Sat,Away,D,1,1,Brighton,336,287,47,10,0,3,7,22,2,1,0,0,214,2,4,17:30:00
ENG-Premier League,1920,Watford,2020-02-23 Manchester Utd-Watford,2020-02-23,Matchweek 27,Sun,Away,L,0,3,Manchester Utd,465,414,50,6,0,5,21,21,5,4,0,0,335,1,9,14:00:00
ENG-Premier League,1920,Watford,2020-02-29 Watford-Liverpool,2020-02-29,Matchweek 28,Sat,Home,W,3,0,Liverpool,337,287,45,8,1,2,13,19,3,2,0,0,215,5,10,17:30:00
ENG-Premier League,1920,Watford,2020-03-07 Crystal Palace-Watford,2020-03-07,Matchweek 29,Sat,Away,L,0,1,Crystal Palace,522,466,55,14,1,0,29,25,8,8,0,0,376,1,7,15:00:00
ENG-Premier League,1920,Watford,2020-06-20 Watford-Leicester City,2020-06-20,Matchweek 30,Sat,Home,D,1,1,Leicester City,301,240,61,15,1,8,16,30,2,1,1,0,180,0,10,12:30:00
ENG-Premier League,1920,Watford,2020-06-25 Burnley-Watford,2020-06-25,Matchweek 31,Thu,Away,L,0,1,Burnley,398,333,65,15,0,7,30,37,7,7,0,0,235,0,7,18:00:00
ENG-Premier League,1920,Watford,2020-06-28 Watford-Southampton,2020-06-28,Matchweek 32,Sun,Home,L,1,3,Southampton,455,403,51,9,0,2,22,28,5,3,1,0,298,1,8,16:30:00
ENG-Premier League,1920,Watford,2020-07-04 Chelsea-Watford,2020-07-04,Matchweek 33,Sat,Away,L,0,3,Chelsea,334,295,37,8,0,4,11,16,3,3,0,0,244,2,10,20:00:00
ENG-Premier League,1920,Watford,2020-07-07 Watford-Norwich City,2020-07-07,Matchweek 34,Tue,Home,W,2,1,Norwich City,425,372,53,15,0,8,24,23,4,3,0,0,300,0,11,18:00:00
ENG-Premier League,1920,Watford,2020-07-11 Watford-Newcastle Utd,2020-07-11,Matchweek 35,Sat,Home,W,2,1,Newcastle Utd,367,313,51,15,0,4,17,29,2,2,0,0,248,3,5,12:30:00
ENG-Premier League,1920,Watford,2020-07-17 West Ham-Watford,2020-07-17,Matchweek 36,Fri,Away,L,1,3,West Ham,506,448,56,12,0,6,28,31,3,2,0,0,372,2,9,20:00:00
ENG-Premier League,1920,Watford,2020-07-21 Watford-Manchester City,2020-07-21,Matchweek 37,Tue,Home,L,0,4,Manchester City,257,210,43,13,0,3,5,15,0,0,0,0,167,4,5,18:00:00
ENG-Premier League,1920,Watford,2020-07-26 Arsenal-Watford,2020-07-26,Matchweek 38,Sun,Away,L,2,3,Arsenal,467,415,49,8,0,4,38,24,8,6,2,0,371,3,15,16:00:00
ENG-Premier League,1920,West Ham,2019-08-10 West Ham-Manchester City,2019-08-10,Matchweek 1,Sat,Home,L,0,5,Manchester City,445,392,51,16,0,5,12,22,1,1,0,0,350,2,8,12:30:00
ENG-Premier League,1920,West Ham,2019-08-17 Brighton-West Ham,2019-08-17,Matchweek 2,Sat,Away,D,1,1,Brighton,418,359,55,12,1,2,14,21,6,5,1,0,293,4,11,15:00:00
ENG-Premier League,1920,West Ham,2019-08-24 Watford-West Ham,2019-08-24,Matchweek 3,Sat,Away,W,3,1,Watford,429,378,49,12,2,8,14,17,7,4,3,0,337,2,10,15:00:00
ENG-Premier League,1920,West Ham,2019-08-31 West Ham-Norwich City,2019-08-31,Matchweek 4,Sat,Home,W,2,0,Norwich City,508,463,43,13,2,3,14,14,8,4,3,0,416,2,12,15:00:00
ENG-Premier League,1920,West Ham,2019-09-16 Aston Villa-West Ham,2019-09-16,Matchweek 5,Mon,Away,D,0,0,Aston Villa,522,464,55,15,0,4,18,27,4,0,3,0,422,3,16,20:00:00
ENG-Premier League,1920,West Ham,2019-09-22 West Ham-Manchester Utd,2019-09-22,Matchweek 6,Sun,Home,W,2,0,Manchester Utd,473,420,51,8,0,7,13,33,3,0,2,0,362,2,8,14:00:00
ENG-Premier League,1920,West Ham,2019-09-28 Bournemouth-West Ham,2019-09-28,Matchweek 7,Sat,Away,D,2,2,Bournemouth,514,478,34,8,1,3,20,13,6,1,4,0,384,2,8,15:00:00
ENG-Premier League,1920,West Ham,2019-10-05 West Ham-Crystal Palace,2019-10-05,Matchweek 8,Sat,Home,L,1,2,Crystal Palace,560,513,45,11,1,2,15,23,2,1,1,0,455,2,9,17:30:00
ENG-Premier League,1920,West Ham,2019-10-19 Everton-West Ham,2019-10-19,Matchweek 9,Sat,Away,L,0,2,Everton,428,362,62,22,3,1,5,28,2,1,1,0,295,4,11,12:30:00
ENG-Premier League,1920,West Ham,2019-10-26 West Ham-Sheffield Utd,2019-10-26,Matchweek 10,Sat,Home,D,1,1,Sheffield Utd,609,551,54,14,2,9,34,25,10,7,3,0,465,4,12,15:00:00
ENG-Premier League,1920,West Ham,2019-11-02 West Ham-Newcastle Utd,2019-11-02,Matchweek 11,Sat,Home,L,2,3,Newcastle Utd,655,597,57,11,1,4,34,32,7,1,6,0,546,1,8,15:00:00
ENG-Premier League,1920,West Ham,2019-11-09 Burnley-West Ham,2019-11-09,Matchweek 12,Sat,Away,L,0,3,Burnley,507,448,58,24,2,2,21,20,4,2,1,0,371,1,10,15:00:00
ENG-Premier League,1920,West Ham,2019-11-23 West Ham-Tottenham,2019-11-23,Matchweek 13,Sat,Home,L,2,3,Tottenham,463,402,57,19,0,3,21,27,3,1,2,0,351,4,11,12:30:00
ENG-Premier League,1920,West Ham,2019-11-30 Chelsea-West Ham,2019-11-30,Matchweek 14,Sat,Away,W,1,0,Chelsea,386,354,32,3,1,4,15,14,3,1,2,0,268,0,10,15:00:00
ENG-Premier League,1920,West Ham,2019-12-04 Wolves-West Ham,2019-12-04,Matchweek 15,Wed,Away,L,0,2,Wolves,536,491,42,11,3,3,16,18,4,2,2,0,424,3,10,19:30:00
ENG-Premier League,1920,West Ham,2019-12-09 West Ham-Arsenal,2019-12-09,Matchweek 16,Mon,Home,L,1,3,Arsenal,406,368,37,6,0,3,19,20,4,2,2,0,307,1,7,20:00:00
ENG-Premier League,1920,West Ham,2019-12-14 Southampton-West Ham,2019-12-14,Matchweek 17,Sat,Away,W,1,0,Southampton,406,348,56,11,0,0,20,24,8,2,5,0,243,2,11,17:30:00
ENG-Premier League,1920,West Ham,2019-12-26 Crystal Palace-West Ham,2019-12-26,Matchweek 19,Thu,Away,L,1,2,Crystal Palace,439,393,44,6,1,1,25,20,6,4,2,0,314,2,10,15:00:00
ENG-Premier League,1920,West Ham,2019-12-28 West Ham-Leicester City,2019-12-28,Matchweek 20,Sat,Home,L,1,2,Leicester City,438,388,48,7,1,4,17,30,5,2,2,0,305,2,15,17:30:00
ENG-Premier League,1920,West Ham,2020-01-01 West Ham-Bournemouth,2020-01-01,Matchweek 21,Wed,Home,W,4,0,Bournemouth,489,447,41,13,0,3,25,16,9,5,2,1,372,1,10,17:30:00
ENG-Premier League,1920,West Ham,2020-01-10 Sheffield Utd-West Ham,2020-01-10,Matchweek 22,Fri,Away,L,0,1,Sheffield Utd,560,496,63,12,1,4,19,32,3,2,1,0,407,1,8,20:00:00
ENG-Premier League,1920,West Ham,2020-01-18 West Ham-Everton,2020-01-18,Matchweek 23,Sat,Home,D,1,1,Everton,494,437,54,14,2,9,27,25,7,4,1,2,369,3,3,15:00:00
ENG-Premier League,1920,West Ham,2020-01-22 Leicester City-West Ham,2020-01-22,Matchweek 24,Wed,Away,L,1,4,Leicester City,311,256,54,11,2,3,15,22,8,7,0,0,207,1,9,19:30:00
ENG-Premier League,1920,West Ham,2020-01-29 West Ham-Liverpool,2020-01-29,Matchweek 18,Wed,Home,L,0,2,Liverpool,379,340,38,6,2,4,19,22,3,2,1,0,271,1,11,19:45:00
ENG-Premier League,1920,West Ham,2020-02-01 West Ham-Brighton,2020-02-01,Matchweek 25,Sat,Home,D,3,3,Brighton,362,316,44,10,0,2,22,14,4,1,2,0,253,2,4,15:00:00
ENG-Premier League,1920,West Ham,2020-02-19 Manchester City-West Ham,2020-02-19,Matchweek 26,Wed,Away,L,0,2,Manchester City,288,254,31,6,0,3,11,12,1,1,0,0,198,3,4,19:30:00
ENG-Premier League,1920,West Ham,2020-02-24 Liverpool-West Ham,2020-02-24,Matchweek 27,Mon,Away,L,2,3,Liverpool,313,262,49,6,3,3,25,14,8,7,1,0,195,2,7,20:00:00
ENG-Premier League,1920,West Ham,2020-02-29 West Ham-Southampton,2020-02-29,Matchweek 28,Sat,Home,W,3,1,Southampton,311,258,53,12,2,1,23,29,4,3,0,0,175,0,7,15:00:00
ENG-Premier League,1920,West Ham,2020-03-07 Arsenal-West Ham,2020-03-07,Matchweek 29,Sat,Away,L,0,1,Arsenal,314,263,49,12,0,2,25,20,7,6,0,1,204,2,5,15:00:00
ENG-Premier League,1920,West Ham,2020-06-20 West Ham-Wolves,2020-06-20,Matchweek 30,Sat,Home,L,0,2,Wolves,409,368,41,8,1,7,22,22,5,4,0,1,299,0,13,17:30:00
ENG-Premier League,1920,West Ham,2020-06-23 Tottenham-West Ham,2020-06-23,Matchweek 31,Tue,Away,L,0,2,Tottenham,390,342,46,14,1,9,16,10,4,2,0,0,280,2,9,20:15:00
ENG-Premier League,1920,West Ham,2020-07-01 West Ham-Chelsea,2020-07-01,Matchweek 32,Wed,Home,W,3,2,Chelsea,295,256,37,11,0,0,6,13,2,2,0,0,211,2,4,20:15:00
ENG-Premier League,1920,West Ham,2020-07-05 Newcastle Utd-West Ham,2020-07-05,Matchweek 33,Sun,Away,D,2,2,Newcastle Utd,429,380,48,10,1,5,20,24,4,3,0,0,320,1,6,14:15:00
ENG-Premier League,1920,West Ham,2020-07-08 West Ham-Burnley,2020-07-08,Matchweek 34,Wed,Home,L,0,1,Burnley,500,443,57,12,1,9,41,28,10,6,1,1,357,0,16,18:00:00
ENG-Premier League,1920,West Ham,2020-07-11 Norwich City-West Ham,2020-07-11,Matchweek 35,Sat,Away,W,4,0,Norwich City,517,476,41,10,1,4,20,14,6,6,0,0,422,0,9,12:30:00
ENG-Premier League,1920,West Ham,2020-07-17 West Ham-Watford,2020-07-17,Matchweek 36,Fri,Home,W,3,1,Watford,347,287,59,12,0,3,24,23,9,8,0,0,207,1,12,20:00:00
ENG-Premier League,1920,West Ham,2020-07-22 Manchester Utd-West Ham,2020-07-22,Matchweek 37,Wed,Away,D,1,1,Manchester Utd,484,438,45,12,0,11,20,19,3,1,0,0,371,1,14,18:00:00
ENG-Premier League,1920,West Ham,2020-07-26 West Ham-Aston Villa,2020-07-26,Matchweek 38,Sun,Home,D,1,1,Aston Villa,527,479,48,12,0,6,10,28,0,0,0,0,425,0,10,16:00:00
ENG-Premier League,1920,Wolves,2019-08-11 Leicester City-Wolves,2019-08-11,Matchweek 1,Sun,Away,D,0,0,Leicester City,331,277,53,3,0,4,6,32,3,1,2,0,230,1,10,14:00:00
ENG-Premier League,1920,Wolves,2019-08-19 Wolves-Manchester Utd,2019-08-19,Matchweek 2,Mon,Home,D,1,1,Manchester Utd,385,342,42,9,0,5,13,20,4,1,1,0,279,1,5,20:00:00
ENG-Premier League,1920,Wolves,2019-08-25 Wolves-Burnley,2019-08-25,Matchweek 3,Sun,Home,D,1,1,Burnley,635,590,44,11,1,11,21,21,4,0,1,0,500,1,6,16:30:00
ENG-Premier League,1920,Wolves,2019-09-01 Everton-Wolves,2019-09-01,Matchweek 4,Sun,Away,L,2,3,Everton,365,308,55,13,0,6,17,25,7,3,3,0,236,2,5,14:00:00
ENG-Premier League,1920,Wolves,2019-09-14 Wolves-Chelsea,2019-09-14,Matchweek 5,Sat,Home,L,2,5,Chelsea,508,442,65,12,1,2,24,30,7,1,4,0,387,1,9,15:00:00
ENG-Premier League,1920,Wolves,2019-09-22 Crystal Palace-Wolves,2019-09-22,Matchweek 6,Sun,Away,D,1,1,Crystal Palace,489,443,46,8,0,5,22,20,7,5,2,0,375,0,7,14:00:00
ENG-Premier League,1920,Wolves,2019-09-28 Wolves-Watford,2019-09-28,Matchweek 7,Sat,Home,W,2,0,Watford,435,397,36,7,2,3,11,15,1,1,0,0,332,2,8,15:00:00
ENG-Premier League,1920,Wolves,2019-10-06 Manchester City-Wolves,2019-10-06,Matchweek 8,Sun,Away,W,2,0,Manchester City,253,213,38,12,1,2,5,13,1,1,0,0,164,2,6,14:00:00
ENG-Premier League,1920,Wolves,2019-10-19 Wolves-Southampton,2019-10-19,Matchweek 9,Sat,Home,D,1,1,Southampton,558,497,60,18,0,4,14,29,1,0,0,0,428,1,12,15:00:00
ENG-Premier League,1920,Wolves,2019-10-27 Newcastle Utd-Wolves,2019-10-27,Matchweek 10,Sun,Away,D,1,1,Newcastle Utd,583,539,43,9,2,4,26,18,6,3,3,0,481,1,5,14:00:00
ENG-Premier League,1920,Wolves,2019-11-02 Arsenal-Wolves,2019-11-02,Matchweek 11,Sat,Away,D,1,1,Arsenal,450,401,47,7,1,7,25,21,9,2,5,0,348,2,16,15:00:00
ENG-Premier League,1920,Wolves,2019-11-10 Wolves-Aston Villa,2019-11-10,Matchweek 12,Sun,Home,W,2,1,Aston Villa,428,386,42,9,2,6,21,19,6,2,4,0,334,0,9,14:00:00
ENG-Premier League,1920,Wolves,2019-11-23 Bournemouth-Wolves,2019-11-23,Matchweek 13,Sat,Away,W,2,1,Bournemouth,556,507,45,9,3,8,21,19,9,1,2,0,467,4,7,15:00:00
ENG-Premier League,1920,Wolves,2019-12-01 Wolves-Sheffield Utd,2019-12-01,Matchweek 14,Sun,Home,D,1,1,Sheffield Utd,575,522,52,21,1,8,32,17,7,2,2,0,453,1,3,14:00:00
ENG-Premier League,1920,Wolves,2019-12-04 Wolves-West Ham,2019-12-04,Matchweek 15,Wed,Home,W,2,0,West Ham,526,480,43,12,1,5,22,20,5,1,3,0,418,3,10,19:30:00
ENG-Premier League,1920,Wolves,2019-12-08 Brighton-Wolves,2019-12-08,Matchweek 16,Sun,Away,D,2,2,Brighton,393,341,49,11,2,3,10,20,4,0,2,0,284,3,12,16:30:00
ENG-Premier League,1920,Wolves,2019-12-15 Wolves-Tottenham,2019-12-15,Matchweek 17,Sun,Home,L,1,2,Tottenham,550,503,47,11,0,5,33,18,11,3,5,0,407,0,8,14:00:00
ENG-Premier League,1920,Wolves,2019-12-21 Norwich City-Wolves,2019-12-21,Matchweek 18,Sat,Away,W,2,1,Norwich City,485,435,48,9,0,1,22,17,11,4,3,0,384,2,8,15:00:00
ENG-Premier League,1920,Wolves,2019-12-27 Wolves-Manchester City,2019-12-27,Matchweek 19,Fri,Home,W,3,2,Manchester City,626,575,51,13,5,8,34,26,3,0,1,0,538,0,7,19:45:00
ENG-Premier League,1920,Wolves,2019-12-29 Liverpool-Wolves,2019-12-29,Matchweek 20,Sun,Away,L,0,1,Liverpool,400,342,53,8,0,3,18,24,6,1,4,0,284,5,8,16:30:00
ENG-Premier League,1920,Wolves,2020-01-01 Watford-Wolves,2020-01-01,Matchweek 21,Wed,Away,L,1,2,Watford,628,587,41,12,3,3,32,12,7,2,2,0,512,0,9,15:00:00
ENG-Premier League,1920,Wolves,2020-01-11 Wolves-Newcastle Utd,2020-01-11,Matchweek 22,Sat,Home,D,1,1,Newcastle Utd,639,592,47,13,0,7,20,22,5,0,3,0,532,0,10,15:00:00
ENG-Premier League,1920,Wolves,2020-01-18 Southampton-Wolves,2020-01-18,Matchweek 23,Sat,Away,W,3,2,Southampton,412,362,48,13,0,1,14,23,3,0,1,0,261,2,11,15:00:00
ENG-Premier League,1920,Wolves,2020-01-23 Wolves-Liverpool,2020-01-23,Matchweek 24,Thu,Home,L,1,2,Liverpool,548,509,37,10,1,4,23,14,2,0,0,0,435,2,9,20:00:00
ENG-Premier League,1920,Wolves,2020-02-01 Manchester Utd-Wolves,2020-02-01,Matchweek 25,Sat,Away,D,0,0,Manchester Utd,389,349,39,13,2,6,19,12,6,0,5,0,302,1,7,17:30:00
ENG-Premier League,1920,Wolves,2020-02-14 Wolves-Leicester City,2020-02-14,Matchweek 26,Fri,Home,D,0,0,Leicester City,395,337,56,7,0,5,26,36,7,1,4,0,285,2,11,20:00:00
ENG-Premier League,1920,Wolves,2020-02-23 Wolves-Norwich City,2020-02-23,Matchweek 27,Sun,Home,W,3,0,Norwich City,423,382,40,4,1,2,15,25,4,1,2,0,324,1,7,14:00:00
ENG-Premier League,1920,Wolves,2020-03-01 Tottenham-Wolves,2020-03-01,Matchweek 28,Sun,Away,W,3,2,Tottenham,359,315,44,12,0,8,16,19,5,4,0,0,264,0,8,14:00:00
ENG-Premier League,1920,Wolves,2020-03-07 Wolves-Brighton,2020-03-07,Matchweek 29,Sat,Home,D,0,0,Brighton,502,458,44,7,1,12,17,25,2,0,1,0,372,0,11,15:00:00
ENG-Premier League,1920,Wolves,2020-06-20 West Ham-Wolves,2020-06-20,Matchweek 30,Sat,Away,W,2,0,West Ham,557,510,46,8,0,10,19,26,7,3,2,0,447,1,7,17:30:00
ENG-Premier League,1920,Wolves,2020-06-24 Wolves-Bournemouth,2020-06-24,Matchweek 31,Wed,Home,W,1,0,Bournemouth,474,431,41,12,0,1,22,21,6,3,3,0,377,2,11,18:00:00
ENG-Premier League,1920,Wolves,2020-06-27 Aston Villa-Wolves,2020-06-27,Matchweek 32,Sat,Away,W,1,0,Aston Villa,501,445,54,16,1,7,13,19,2,0,1,0,396,2,11,12:30:00
ENG-Premier League,1920,Wolves,2020-07-04 Wolves-Arsenal,2020-07-04,Matchweek 33,Sat,Home,L,0,2,Arsenal,563,514,48,11,3,5,16,27,3,0,2,0,471,1,7,17:30:00
ENG-Premier League,1920,Wolves,2020-07-08 Sheffield Utd-Wolves,2020-07-08,Matchweek 34,Wed,Away,L,0,1,Sheffield Utd,583,541,42,7,2,5,12,21,1,0,0,0,463,0,7,18:00:00
ENG-Premier League,1920,Wolves,2020-07-12 Wolves-Everton,2020-07-12,Matchweek 35,Sun,Home,W,3,0,Everton,598,557,40,8,3,10,10,20,5,0,3,0,506,1,10,12:00:00
ENG-Premier League,1920,Wolves,2020-07-15 Burnley-Wolves,2020-07-15,Matchweek 36,Wed,Away,D,1,1,Burnley,458,409,48,11,1,6,20,21,8,4,3,0,340,1,11,18:00:00
ENG-Premier League,1920,Wolves,2020-07-20 Wolves-Crystal Palace,2020-07-20,Matchweek 37,Mon,Home,W,2,0,Crystal Palace,504,458,46,16,0,6,18,20,5,2,1,0,401,0,9,20:15:00
ENG-Premier League,1920,Wolves,2020-07-26 Chelsea-Wolves,2020-07-26,Matchweek 38,Sun,Away,L,0,2,Chelsea,410,354,55,13,0,5,9,29,3,3,0,0,281,1,6,16:00:00
